,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
4715,ROGUE DOPPELGANGER,Villain,75,na,13,78.0,0.9615384615384616
4716,ROGUE | MUTANT X-VER,Hero,70,na,15,105.0,0.6666666666666666
4717,ROK,Hero,1,na,2,1.0,1.0
4718,"ROLLINS, MRS.",Hero,3,na,3,3.0,1.0
4719,ROMA,Hero,126,na,27,351.0,0.358974358974359
4720,"ROMAN, DR. NILES",Hero,0,na,1,0.0,
4721,"ROMANO, TONY",Hero,0,na,1,0.0,
4722,"ROMANOV, MICKEY",Hero,0,na,1,0.0,
4723,ROM CLONE,Hero,3,na,3,3.0,1.0
4724,"ROMITA, JOHN",Hero,0,na,1,0.0,
4725,"ROMMEL, EDWIN ROMULU",Hero,8,na,5,10.0,0.8
4726,"ROM, SPACEKNIGHT",Hero,148,na,31,465.0,0.31827956989247314
4727,RONAN THE ACCUSER [K,Villain,76,na,20,190.0,0.4
4728,"RON, DAN",Hero,0,na,1,0.0,
4729,"RON, TALLA",Hero,2,na,3,3.0,0.6666666666666666
4730,"ROOSEVELT, FRANKLIN",Hero,2,na,3,3.0,0.6666666666666666
4731,ROOTAR,Hero,34,na,9,36.0,0.9444444444444444
4732,"RORY, RICHARD",Hero,29,na,13,78.0,0.3717948717948718
4733,"ROSE, HENRIETTA",Hero,5,na,4,6.0,0.8333333333333334
4734,ROSE III/,Hero,1,na,2,1.0,1.0
4735,ROSE II/SGT. BLUME,Hero,14,na,6,15.0,0.9333333333333333
4736,ROSE IV/JACOB JAKE C,Hero,74,na,18,153.0,0.48366013071895425
4737,"ROSE, JUSTICE",Hero,3,na,3,3.0,1.0
4738,"ROSELLINI, ROBERTA",Hero,0,na,1,0.0,
4739,"ROSE, MICHKA",Hero,3,na,3,3.0,1.0
4740,"ROSENBERG, ANNIE",Hero,3,na,3,3.0,1.0
4741,"ROSENTHAL, BERNIE",Hero,433,na,59,1711.0,0.25306838106370544
4742,"ROSEN, WALTER",Hero,40,na,15,105.0,0.38095238095238093
4743,ROSETTA STONE,Hero,0,na,1,0.0,
4744,"ROSETTI, GABRIEL",Hero,13,na,7,21.0,0.6190476190476191
4745,"ROSS, COURTNEY",Hero,12,na,6,15.0,0.8
4746,"ROSS, EVERETT KENNET",Hero,67,na,20,190.0,0.3526315789473684
4747,"ROSS, GEN. THADDEUS",Hero,483,na,75,2775.0,0.17405405405405405
4748,"ROSSI, COL. MICHAEL",Hero,40,na,15,105.0,0.38095238095238093
4749,"ROSSIN, DR.",Hero,1,na,2,1.0,1.0
4750,"ROTH, ARNIE",Hero,39,na,15,105.0,0.37142857142857144
4751,"ROTH, DR. GERALD",Hero,3,na,3,3.0,1.0
4752,ROTWRAP,Villain,1,na,2,1.0,1.0
4753,ROUGHHOUSE,Hero,25,na,10,45.0,0.5555555555555556
4754,ROULETTE/DUDE JENSEN,Villain,1,na,2,1.0,1.0
4755,ROULETTE II/JENNY ST,Villain,99,na,19,171.0,0.5789473684210527
4756,"ROUSSEAU, ETIENNE",Hero,6,na,4,6.0,1.0
4757,ROUST,Hero,12,na,7,21.0,0.5714285714285714
4758,"ROWEN, CARL",Hero,10,na,5,10.0,1.0
4759,"ROWEN, MIKE",Hero,10,na,5,10.0,1.0
4760,"ROYCE, JENNIE",Hero,12,na,10,45.0,0.26666666666666666
4761,"ROYTON, RAYMOND",Hero,3,na,3,3.0,1.0
4762,R'TEE,Hero,30,na,10,45.0,0.6666666666666666
4763,"RUBINO, STEVE HEADSE",Hero,0,na,1,0.0,
4764,RUBY,Hero,84,na,20,190.0,0.4421052631578947
4765,RUCKUS,Villain,15,na,8,28.0,0.5357142857142857
4766,"RUDOLFO, PRINCE",Hero,16,na,7,21.0,0.7619047619047619
4767,"RUIZ, DR. BERNARDO",Hero,1,na,2,1.0,1.0
4768,"RUIZ, RHYTHM",Hero,1,na,2,1.0,1.0
4769,"RUIZ, RIGGER",Hero,170,na,30,435.0,0.39080459770114945
4770,RUMOR/,Hero,0,na,1,0.0,
4771,"RUNCITER, GAIL",Hero,10,na,7,21.0,0.47619047619047616
4772,RUNE,Hero,0,na,1,0.0,
4773,RUNNER,Hero,46,na,12,66.0,0.696969696969697
4774,RU,Hero,0,na,1,0.0,
4775,"RUSSELL, LISSA",Hero,10,na,7,21.0,0.47619047619047616
4776,RUSSIAN,Villain,3,na,3,3.0,1.0
4777,"RYANS, JIM",Hero,0,na,1,0.0,
4778,"RYAN, THOMAS",Hero,13,na,6,15.0,0.8666666666666667
4779,"RYCHENKO, MAJ. VALEN",Hero,0,na,1,0.0,
4780,RYDER,Hero,3,na,3,3.0,1.0
4781,"RYKER, GENERAL",Villain,1,na,2,1.0,1.0
4782,"RYKER, HARLAN",Hero,11,na,6,15.0,0.7333333333333333
4783,"RYKER, LUCY",Hero,3,na,3,3.0,1.0
4784,"RYKER, MAJOR SIMON",Hero,2,na,3,3.0,0.6666666666666666
4785,"RYKING, ALEXANDER",Hero,25,na,8,28.0,0.8928571428571429
4786,RY'LOR,Hero,0,na,1,0.0,
4787,RYNDA,Hero,10,na,5,10.0,1.0
4788,"SABINI, JERRY THE WH",Hero,10,na,6,15.0,0.6666666666666666
4789,SABOTEUR/,Hero,0,na,1,0.0,
4790,SABRA/RUTH BAT-SERAP,Hero,196,na,31,465.0,0.421505376344086
4791,SABRE/,Hero,1,na,2,1.0,1.0
4792,SABRETOOTH | MUTANT,Villain,1,na,2,1.0,1.0
4793,SABRETOOTH/VICTOR CR,Villain,571,na,60,1770.0,0.3225988700564972
4794,"SABUKI, DR. SAM",Hero,0,na,1,0.0,
4795,SABU,Hero,1,na,2,1.0,1.0
4796,SACK,Hero,18,na,7,21.0,0.8571428571428571
4797,SACRIFICER,Hero,0,na,1,0.0,
4798,"SAGE, HENRY",Hero,0,na,1,0.0,
4799,SAGITTARIUS/HARLAN V,Villain,174,na,28,378.0,0.4603174603174603
4800,SAGITTARIUS II/,Villain,15,na,6,15.0,1.0
4801,SAHREED,Hero,3,na,3,3.0,1.0
4802,SAI/,Hero,0,na,1,0.0,
4803,"SAINT, AMANDA",Hero,1,na,2,1.0,1.0
4804,SAINT ANNA,Hero,3,na,3,3.0,1.0
4805,SAINT ELMO,Hero,1,na,2,1.0,1.0
4806,"SAINT, JOHNNY",Hero,1,na,2,1.0,1.0
4807,SAJA,Hero,0,na,1,0.0,
4808,SAKAA,Hero,1,na,2,1.0,1.0
4809,SALLA,Hero,3,na,3,3.0,1.0
4810,SALOME,Villain,1,na,2,1.0,1.0
4811,SALTZ/,Hero,5,na,4,6.0,0.8333333333333334
4812,SALVO,Hero,18,na,7,21.0,0.8571428571428571
4813,SAMA-D,Hero,0,na,1,0.0,
4814,SAMEDAR,Hero,6,na,4,6.0,1.0
4815,SAMHAIN,Hero,10,na,5,10.0,1.0
4816,SAMMAEL,Hero,0,na,1,0.0,
4817,SAMSON,Hero,3,na,3,3.0,1.0
4818,SAMUELS,Hero,0,na,1,0.0,
4819,SAMURAI STEEL/YOSHID,Hero,0,na,1,0.0,
4820,"SANADA, KONO",Hero,6,na,4,6.0,1.0
4821,"SANCHEZ, DET. LOUISA",Hero,0,na,1,0.0,
4822,SANCTION/AARON,Hero,0,na,1,0.0,
4823,SANCTITY/TANYA TRASK,Hero,10,na,7,21.0,0.47619047619047616
4824,"SANDERS, DET. NAPOLE",Hero,3,na,3,3.0,1.0
4825,"SANDERS, MAC",Hero,0,na,1,0.0,
4826,"SANDHURST, VINCENT",Hero,29,na,10,45.0,0.6444444444444445
4827,SANDMAN DOPPELGANGER,Villain,10,na,5,10.0,1.0
4828,SANDMAN/WILLIAM BAKE,Villain,705,na,78,3003.0,0.23476523476523475
4829,"SANDOR, PROFESSOR IS",Hero,1,na,2,1.0,1.0
4830,"SANDOVAL, DIEGO",Hero,1,na,2,1.0,1.0
4831,"SANDOVAL, JULIANA",Hero,4,na,4,6.0,0.6666666666666666
4832,SANDSTORM/,Hero,0,na,1,0.0,
4833,SANDY,Hero,3,na,3,3.0,1.0
4834,SANGRE/JULIA CONCEPC,Hero,1,na,2,1.0,1.0
4835,SANGUINE,Hero,1,na,2,1.0,1.0
4836,SANTA CLAUS/NICK ST.,Hero,1,na,2,1.0,1.0
4837,"SANTINI, DR. JOSE",Hero,14,na,7,21.0,0.6666666666666666
4838,"SANTOS, JOSE",Hero,0,na,1,0.0,
4839,"SANTOS, MARIO",Hero,0,na,1,0.0,
4840,"SAPIR, HERSCHEL",Hero,15,na,6,15.0,1.0
4841,SAPPER,Hero,1,na,2,1.0,1.0
4842,SAPPHIRAS,Hero,28,na,8,28.0,1.0
4843,"SAPRISTI, JERRY",Hero,128,na,26,325.0,0.39384615384615385
4844,SARACEN,Hero,0,na,1,0.0,
4845,SARDAN,Hero,10,na,5,10.0,1.0
4846,SARIEL,Hero,1,na,2,1.0,1.0
4847,"SAROYAN, NEAL",Hero,4,na,4,6.0,0.6666666666666666
4848,SASQUATCH DOPPELGANG,Hero,379,na,33,528.0,0.7178030303030303
4849,SASQUATCH II,Hero,25,na,9,36.0,0.6944444444444444
4850,SASQUATCH | MUTANT X,Hero,3,na,3,3.0,1.0
4851,SASQUATCH/WALTER LAN,Hero,910,na,93,4278.0,0.21271622253389436
4852,SATANA,Villain,1,na,2,1.0,1.0
4853,SATAN/MARDU KURIOS,Villain,15,na,10,45.0,0.3333333333333333
4854,SATANNISH,Villain,55,na,16,120.0,0.4583333333333333
4855,SATELLITE,Hero,6,na,4,6.0,1.0
4856,SATHAN,Hero,3,na,3,3.0,1.0
4857,SA'TNEEN,Hero,0,na,1,0.0,
4858,"SATURNYNE, OPAL LUNA",Hero,10,na,6,15.0,0.6666666666666666
4859,SAT-YR-9,Villain,12,na,8,28.0,0.42857142857142855
4860,SAUL,Villain,32,na,11,55.0,0.5818181818181818
4861,"SAUNDERS, DABNEY",Hero,3,na,3,3.0,1.0
4862,"SAUNDERS, KRISTINE",Hero,22,na,8,28.0,0.7857142857142857
4863,SAURON/DR. KARL LYKO,Villain,208,na,34,561.0,0.37076648841354726
4864,SAVAGE STEEL/HARRY L,Hero,3,na,3,3.0,1.0
4865,SAVAGE STEEL II/ARTH,Hero,0,na,1,0.0,
4866,"SAVANNAH, LOU-ANN",Hero,1,na,2,1.0,1.0
4867,"SAWYER, GENERAL SAMU",Hero,11,na,6,15.0,0.7333333333333333
4868,"SAWYER, RYAN",Hero,1,na,2,1.0,1.0
4869,"SAXON, STARR",Hero,108,na,23,253.0,0.4268774703557312
4870,SAYGE,Hero,7,na,6,15.0,0.4666666666666667
4871,SCALEFACE/,Villain,6,na,4,6.0,1.0
4872,SCALPHUNTER,Villain,335,na,30,435.0,0.7701149425287356
4873,SCANDIUM,Hero,20,na,8,28.0,0.7142857142857143
4874,"SCANLON, COMMANDER",Hero,1,na,2,1.0,1.0
4875,SCANNER II,Villain,259,na,34,561.0,0.46167557932263814
4876,SCANNER II/RHANLA,Villain,0,na,1,0.0,
4877,SCANNER/SKERA,Villain,5,na,4,6.0,0.8333333333333334
4878,SCARBO,Hero,3,na,3,3.0,1.0
4879,SCARECROW/EBENEZER L,Villain,212,na,26,325.0,0.6523076923076923
4880,SCARECROW II,Villain,13,na,6,15.0,0.8666666666666667
4881,"SCARFE, RAFAEL",Hero,21,na,15,105.0,0.2
4882,SCARLET BEETLE,Hero,0,na,1,0.0,
4883,SCARLET CENTURION,Hero,22,na,10,45.0,0.4888888888888889
4884,SCARLET SCARAB/DR. F,Hero,0,na,1,0.0,
4885,SCARLET WITCH DOPPEL,Hero,158,na,19,171.0,0.9239766081871345
4886,SCARLET WITCH/WANDA,Hero,3794,na,304,46056.0,0.08237797463956922
4887,"SCARLOTTI, MICHAEL J",Hero,0,na,1,0.0,
4888,"SCARLOTTI, MRS.",Hero,0,na,1,0.0,
4889,"SCARPETTI, ALPHONSE",Hero,1,na,2,1.0,1.0
4890,SCAR THE STALKER/BRI,Hero,1,na,2,1.0,1.0
4891,SCARUM/,Hero,3,na,3,3.0,1.0
4892,SCATTERBRAIN,Hero,5,na,4,6.0,0.8333333333333334
4893,SCATTERSHOT/NATALIA,Hero,0,na,1,0.0,
4894,SCENE STEALER,Hero,0,na,1,0.0,
4895,"SCHEELE, STEPHANIE",Hero,0,na,1,0.0,
4896,SCHEMER/RICHARD FISK,Villain,164,na,27,351.0,0.4672364672364672
4897,"SCHOENFELD, ELAINE",Hero,1,na,2,1.0,1.0
4898,"SCHOOLCRAFT, DR. DEN",Hero,142,na,18,153.0,0.9281045751633987
4899,"SCHUYLER, DR. REBECC",Hero,1,na,2,1.0,1.0
4900,"SCHWINNER, DR. ERIC",Hero,3,na,3,3.0,1.0
4901,"SCICLUNA, MICHELE",Hero,1,na,2,1.0,1.0
4902,SCIMITAR,Villain,3,na,4,6.0,0.5
4903,SCINTILLA,Hero,1,na,2,1.0,1.0
4904,SCOPE,Hero,0,na,1,0.0,
4905,SCORCHER/,Hero,142,na,19,171.0,0.8304093567251462
4906,SCORCH II,Villain,3,na,3,3.0,1.0
4907,SCORCH/TOMMY NG,Villain,0,na,1,0.0,
4908,SCORPIA,Hero,42,na,10,45.0,0.9333333333333333
4909,SCORPIO II,Villain,21,na,7,21.0,1.0
4910,SCORPIO III/MIKEL FU,Villain,4,na,4,6.0,0.6666666666666666
4911,SCORPIO IV,Villain,15,na,6,15.0,1.0
4912,SCORPIO/JAKE FURY,Villain,32,na,10,45.0,0.7111111111111111
4913,SCORPION/MACDONALD G,Villain,171,na,30,435.0,0.3931034482758621
4914,"SCOTT, JAKE",Hero,1,na,2,1.0,1.0
4915,"SCOTT, PARIS",Hero,1,na,2,1.0,1.0
4916,"SCOTT, PETER",Hero,9,na,5,10.0,0.9
4917,SCOURGE,Hero,253,na,39,741.0,0.34143049932523617
4918,SCOURGE II/,Hero,21,na,7,21.0,1.0
4919,SCRAMBLER,Villain,322,na,29,406.0,0.7931034482758621
4920,"SCRATCH, NICHOLAS",Hero,70,na,16,120.0,0.5833333333333334
4921,SCRATCH,Hero,2,na,3,3.0,0.6666666666666666
4922,SCREAMING MIMI/MELIS,Villain,1324,na,105,5460.0,0.2424908424908425
4923,SCREAM,Villain,48,na,11,55.0,0.8727272727272727
4924,SCRIBE,Hero,5,na,4,6.0,0.8333333333333334
4925,SCRIER II/,Hero,46,na,11,55.0,0.8363636363636363
4926,SCRIER II/S. CRIER,Hero,6,na,4,6.0,1.0
4927,SCRIER JR.,Hero,1,na,2,1.0,1.0
4928,SCRIER,Hero,9,na,6,15.0,0.6
4929,"SCRIPPS, LAHOYA",Hero,0,na,1,0.0,
4930,SCUZZ,Hero,0,na,1,0.0,
4931,SCYLLA,Hero,1,na,2,1.0,1.0
4932,SCYTHE/,Hero,3,na,3,3.0,1.0
4933,SEA LEOPARD,Hero,0,na,1,0.0,
4934,SEA URCHIN/JEREMY SW,Hero,10,na,5,10.0,1.0
4935,SEAWEED MAN,Hero,0,na,1,0.0,
4936,SEA WITCH/BRIGIT O'H,Hero,0,na,1,0.0,
4937,"SEBASTIAN, MARISSA",Hero,4,na,4,6.0,0.6666666666666666
4938,"SEBASTIAN, MRS.",Hero,0,na,1,0.0,
4939,SECOND/ALECTO,Hero,0,na,1,0.0,
4940,SEDNA,Hero,3,na,3,3.0,1.0
4941,SEEKER III,Hero,0,na,1,0.0,
4942,SEEKER/TARM,Hero,9,na,5,10.0,0.9
4943,SEER,Hero,3,na,3,3.0,1.0
4944,SEERESS,Hero,0,na,1,0.0,
4945,SEESHA,Hero,7,na,5,10.0,0.7
4946,SEETAH,Hero,0,na,1,0.0,
4947,"SEGAR, OWEN",Hero,0,na,1,0.0,
4948,SELENE,Hero,243,na,41,820.0,0.29634146341463413
4949,SELENE | MUTANT X-VE,Hero,15,na,6,15.0,1.0
4950,SEMIJAN,Hero,1,na,2,1.0,1.0
4951,"SENNET, PAMELA",Hero,8,na,5,10.0,0.8
4952,"SENREICH, GUNTHER",Hero,0,na,1,0.0,
4953,SENSATIONAL HYDRA/A,Hero,4,na,4,6.0,0.6666666666666666
4954,SENSO,Hero,3,na,3,3.0,1.0
4955,SENTINELS,Villain,180,na,36,630.0,0.2857142857142857
4956,SENTRY 459,Hero,7,na,5,10.0,0.7
4957,SENTRY 571,Hero,1,na,2,1.0,1.0
4958,SENTRY II/BOB REYNOL,Hero,0,na,1,0.0,
4959,SENTRY III,Hero,32,na,9,36.0,0.8888888888888888
4960,SENTRY IV/VAL,Hero,1,na,2,1.0,1.0
4961,SENYAKA,Hero,113,na,17,136.0,0.8308823529411765
4962,"SENYAKA, TIA",Hero,1,na,2,1.0,1.0
4963,SERAPH,Hero,6,na,4,6.0,1.0
4964,SERESTUS,Hero,10,na,5,10.0,1.0
4965,SERGEI,Hero,157,na,30,435.0,0.36091954022988504
4966,SERPENTYNE,Hero,0,na,1,0.0,
4967,SERSI | MUTANT X-VER,Hero,45,na,10,45.0,1.0
4968,SERSI/SYLVIA,Hero,1067,na,115,6555.0,0.16277650648360031
4969,SERVITOR,Hero,8,na,5,10.0,0.8
4970,SET,Villain,38,na,12,66.0,0.5757575757575758
4971,SETH,Villain,29,na,11,55.0,0.5272727272727272
4972,SETH III,Villain,3,na,3,3.0,1.0
4973,SETH II,Villain,24,na,9,36.0,0.6666666666666666
4974,"SEVERIN, MARIE",Hero,0,na,1,0.0,
4975,"SEVILLE, STACY",Hero,1,na,2,1.0,1.0
4976,"SEWARD, ANNE",Hero,0,na,1,0.0,
4977,"SEWARD, DR. CHARLES",Hero,0,na,1,0.0,
4978,"SEWARD, ELISABETH",Hero,0,na,1,0.0,
4979,"SEWARD, JANE",Hero,0,na,1,0.0,
4980,"SHAARA, MRS.",Hero,1,na,2,1.0,1.0
4981,"SHAARA, MR.",Hero,1,na,2,1.0,1.0
4982,"SHAARA, SANJIT",Hero,1,na,2,1.0,1.0
4983,SHAARA,Hero,1,na,2,1.0,1.0
4984,SHADES,Villain,1,na,2,1.0,1.0
4985,SHADOWCASTER/,Hero,1,na,2,1.0,1.0
4986,SHADOWCAT 2013,Hero,45,na,13,78.0,0.5769230769230769
4987,SHADOWCAT/KATHERINE,Hero,2003,na,175,15225.0,0.131559934318555
4988,SHADOWCAT | MUTANT X,Hero,9,na,5,10.0,0.9
4989,SHADOW-HAND/LI CHUN,Hero,1,na,2,1.0,1.0
4990,SHADOW KING/AMAHL FA,Villain,222,na,31,465.0,0.4774193548387097
4991,SHADOW KING | MUTANT,Villain,10,na,5,10.0,1.0
4992,SHADOWKNIGHT/RANDALL,Villain,0,na,1,0.0,
4993,SHADOWOMAN/JILLIAN W,Hero,0,na,1,0.0,
4994,SHADOW QUEEN/SHIALMA,Hero,0,na,1,0.0,
4995,"SHAITAN, AL",Hero,3,na,3,3.0,1.0
4996,SHAKATI,Hero,27,na,8,28.0,0.9642857142857143
4997,SHAKTI,Hero,1,na,2,1.0,1.0
4998,SHALAK,Hero,1,na,2,1.0,1.0
4999,SHALLA BAL II,Hero,41,na,12,66.0,0.6212121212121212
5000,SHALLA BAL,Hero,1,na,2,1.0,1.0
5001,SHAMAN II,Hero,28,na,9,36.0,0.7777777777777778
5002,SHAMAN III,Hero,0,na,1,0.0,
5003,SHAMAN/MICHAEL TWOYO,Hero,552,na,75,2775.0,0.1989189189189189
5004,SHAMAN | MUTANT X-VE,Hero,3,na,3,3.0,1.0
5005,SHAMROCK/MOLLY FITZG,Hero,95,na,18,153.0,0.6209150326797386
5006,"SHANE, BRIDGIT",Hero,0,na,1,0.0,
5007,SHANGA,Hero,15,na,6,15.0,1.0
5008,SHANG-CHI,Hero,52,na,20,190.0,0.2736842105263158
5009,SHANNA/SHANNA O'HARA,Hero,361,na,53,1378.0,0.26197387518142234
5010,SHANZAR,Hero,2,na,3,3.0,0.6666666666666666
5011,"SHAPANDER, KARIMA",Hero,1,na,2,1.0,1.0
5012,SHAPE,Hero,31,na,12,66.0,0.4696969696969697
5013,SHAPER OF WORLDS,Hero,10,na,6,15.0,0.6666666666666666
5014,SHARD,Hero,29,na,11,55.0,0.5272727272727272
5015,SHARK/,Hero,3,na,3,3.0,1.0
5016,SHARKSKIN,Hero,0,na,1,0.0,
5017,"SHARPE, ROSALINDE",Hero,120,na,27,351.0,0.3418803418803419
5018,"SHARP, TRINA",Hero,0,na,1,0.0,
5019,SHARYD/CONAL,Hero,3,na,3,3.0,1.0
5020,SHA SHAN,Hero,255,na,36,630.0,0.40476190476190477
5021,SHATTERAX,Villain,16,na,7,21.0,0.7619047619047619
5022,SHATTERFIST/,Hero,143,na,20,190.0,0.7526315789473684
5023,SHATTERSTAR II/GAVEE,Hero,345,na,51,1275.0,0.27058823529411763
5024,"SHAUNEGHANN, MICHAEL",Hero,15,na,6,15.0,1.0
5025,"SHAW, ESAU",Hero,1,na,2,1.0,1.0
5026,"SHAW, HIRAM",Hero,1,na,2,1.0,1.0
5027,"SHAW, JACOB",Hero,1,na,2,1.0,1.0
5028,"SHAW, MILDRED",Hero,0,na,1,0.0,
5029,"SHAW, OBADIAH",Hero,1,na,2,1.0,1.0
5030,"SHAW, SAMARRA",Hero,6,na,4,6.0,1.0
5031,"SHAW, SARAH",Hero,1,na,2,1.0,1.0
5032,"SHAW, SHINOBI",Villain,125,na,25,300.0,0.4166666666666667
5033,SHAZANA,Hero,7,na,5,10.0,0.7
5034,SHE-CAT,Hero,15,na,6,15.0,1.0
5035,"SHEFFIELD, LEAH",Hero,21,na,7,21.0,1.0
5036,SHE-HULK DOPPELGANGE,Hero,276,na,26,325.0,0.8492307692307692
5037,SHE-HULK/JENNIFER WA,Hero,3113,na,247,30381.0,0.10246535663737204
5038,"SHELDON, PHIL",Hero,16,na,7,21.0,0.7619047619047619
5039,SHELL/,Hero,0,na,1,0.0,
5040,SHELLSHOCK/,Hero,263,na,31,465.0,0.5655913978494623
5041,"SHEPPARD, JOAN ACE",Hero,3,na,3,3.0,1.0
5042,"SHERIDAN, FLORENCE",Hero,3,na,3,3.0,1.0
5043,"SHERIDAN, LEAH",Hero,0,na,1,0.0,
5044,"SHERIDAN, RICHARD RI",Hero,65,na,18,153.0,0.42483660130718953
5045,"SHERIDAN, WILLIAM",Hero,3,na,3,3.0,1.0
5046,"SHERMAN, GEN.",Hero,0,na,1,0.0,
5047,SHE-WOLF/PAULETTE BR,Hero,3,na,3,3.0,1.0
5048,"SHIFFMAN, MAXIE",Hero,44,na,10,45.0,0.9777777777777777
5049,SHIGARU,Hero,0,na,1,0.0,
5050,SHINAR,Hero,1,na,2,1.0,1.0
5051,SHIN,Hero,0,na,1,0.0,
5052,"SHINCHUKO, LOTUS",Hero,13,na,7,21.0,0.6190476190476191
5053,"SHINSKI, PROFESSOR W",Hero,35,na,12,66.0,0.5303030303030303
5054,SHIP,Hero,197,na,33,528.0,0.3731060606060606
5055,"SHIPPINSKY, MALIK",Hero,3,na,3,3.0,1.0
5056,"SHIRE, DR. RANDALL",Hero,1,na,2,1.0,1.0
5057,SHIVA,Hero,0,na,1,0.0,
5058,SHIVER MAN,Hero,1,na,2,1.0,1.0
5059,SHOCKER/HERMAN SCHUL,Villain,364,na,42,861.0,0.42276422764227645
5060,SHOCKWAVE/LANCASTER,Villain,225,na,30,435.0,0.5172413793103449
5061,SHOCKWAVE ROBOT,Villain,3,na,3,3.0,1.0
5062,SHOC/NEIL AIKEN,Hero,16,na,8,28.0,0.5714285714285714
5063,"SHOOTER, JIM",Hero,15,na,6,15.0,1.0
5064,SHOOTING STAR,Hero,39,na,12,66.0,0.5909090909090909
5065,"SHORR, JACQUELINE",Hero,39,na,11,55.0,0.7090909090909091
5066,SHORT CIRCUIT/HENRY,Hero,1,na,2,1.0,1.0
5067,SHOT/,Hero,0,na,1,0.0,
5068,SHOTGUN III/,Villain,10,na,5,10.0,1.0
5069,SHOTGUN II/WALKER,Villain,1,na,2,1.0,1.0
5070,SHOTGUN/ZEKE SALLING,Villain,6,na,4,6.0,1.0
5071,SHREEVE,Hero,0,na,1,0.0,
5072,SHREW/MARILYN MAYCRO,Hero,10,na,5,10.0,1.0
5073,SHRIEK/SANDRA DEEL/F,Villain,31,na,9,36.0,0.8611111111111112
5074,SHRILL/,Hero,0,na,1,0.0,
5075,SHRINE,Hero,0,na,1,0.0,
5076,SHROUD/MAXIMILLIAN Q,Hero,264,na,42,861.0,0.30662020905923343
5077,SHULK,Hero,1,na,2,1.0,1.0
5078,SHUMA-GORATH,Villain,0,na,1,0.0,
5079,SHYM'R,Hero,0,na,1,0.0,
5080,SIBERCAT/,Hero,10,na,5,10.0,1.0
5081,SIBERION,Hero,0,na,1,0.0,
5082,SICKLE,Hero,3,na,3,3.0,1.0
5083,SICKLE II/,Hero,1,na,2,1.0,1.0
5084,SIDEWINDER/SETH VOEL,Villain,332,na,38,703.0,0.4722617354196302
5085,SIEGE/JOHN KELLY,Hero,6,na,4,6.0,1.0
5086,"SIEGEL, DR. AVRAM",Hero,1,na,2,1.0,1.0
5087,SIF,Hero,461,na,69,2346.0,0.19650468883205457
5088,SIFFROR,Hero,28,na,8,28.0,1.0
5089,SIGMAR,Hero,0,na,1,0.0,
5090,SIGN/,Hero,1,na,2,1.0,1.0
5091,SIGYN,Hero,22,na,9,36.0,0.6111111111111112
5092,SIINGARD,Hero,3,na,3,3.0,1.0
5093,SIKORSKY,Hero,43,na,15,105.0,0.4095238095238095
5094,"SIKORSKY, RAYMOND",Hero,279,na,45,990.0,0.2818181818181818
5095,SILENCE/,Hero,0,na,1,0.0,
5096,SILENCER,Hero,1,na,2,1.0,1.0
5097,SILENT ONE,Hero,5,na,4,6.0,0.8333333333333334
5098,SILHOUETTE,Hero,466,na,57,1596.0,0.29197994987468673
5099,SILICON/GERALD SIMMS,Hero,0,na,1,0.0,
5100,"SILVANI, VITTORIO",Hero,43,na,12,66.0,0.6515151515151515
5101,SILVER,Hero,50,na,13,78.0,0.6410256410256411
5102,SILVERCLAW/LA GARRA,Hero,41,na,14,91.0,0.45054945054945056
5103,"SILVERCLOUD, SAM",Hero,1,na,2,1.0,1.0
5104,SILVER DAGGER/ISAIAH,Hero,26,na,9,36.0,0.7222222222222222
5105,SILVER FOX/BAYAN,Hero,0,na,1,0.0,
5106,SILVER FOX II/ZORA D,Hero,5,na,4,6.0,0.8333333333333334
5107,SILVER II,Hero,15,na,6,15.0,1.0
5108,SILVERMANE/SILVIO MA,Hero,187,na,35,595.0,0.3142857142857143
5109,SILVER SABLE,Villain,312,na,48,1128.0,0.2765957446808511
5110,SILVER SAMURAI/KENYU,Villain,180,na,33,528.0,0.3409090909090909
5111,SILVER SCORPION/ELIS,Villain,70,na,15,105.0,0.6666666666666666
5112,SILVER SURFER DOPPEL,Hero,66,na,12,66.0,1.0
5113,SILVER SURFER IMPOST,Hero,25,na,8,28.0,0.8928571428571429
5114,SILVER SURFER | MUTA,Hero,3,na,3,3.0,1.0
5115,SILVER SURFER/NORRIN,Hero,1180,na,122,7381.0,0.15986993632299146
5116,SIMBUS,Hero,0,na,1,0.0,
5117,"SIMMONS, ARCHIE",Hero,1,na,2,1.0,1.0
5118,"SIMMONS, RANDALL",Hero,15,na,6,15.0,1.0
5119,"SIMON, ALEX FLORES",Hero,35,na,12,66.0,0.5303030303030303
5120,"SIMON, FELIX",Hero,1,na,2,1.0,1.0
5121,"SIMONSON, LOUISE",Hero,15,na,6,15.0,1.0
5122,"SIMPSON, CRASH",Hero,3,na,3,3.0,1.0
5123,"SIMS, EZEKIEL",Hero,1,na,2,1.0,1.0
5124,"SINCLAIR, MORGAN",Hero,6,na,4,6.0,1.0
5125,SIN-EATER/STAN CARTE,Villain,13,na,6,15.0,0.8666666666666667
5126,SINEW/,Hero,28,na,8,28.0,1.0
5127,SINGER,Hero,25,na,9,36.0,0.6944444444444444
5128,"SINGER, MERLE",Hero,3,na,3,3.0,1.0
