,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
1338,DARKHAWK/CHRIS POWEL,Hero,6524,na,566,159895.0,0.04080177616560868
1339,DARKHAWK DOPPELGANGE,Hero,4975,na,416,86320.0,0.057634383688600556
1340,DARK HUNTER,Hero,66,na,23,253.0,0.2608695652173913
1341,DARK MASTER,Hero,1,na,2,1.0,1.0
1342,DARK MOTHER/FINALITY,Hero,0,na,1,0.0,
1343,DARK,Hero,0,na,1,0.0,
1344,DARK ONE,Hero,0,na,1,0.0,
1345,DARKOTH/MAJOR DESMON,Villain,3143,na,271,36585.0,0.08590952576192429
1346,"DARKOVER, PROFESSOR",Hero,0,na,1,0.0,
1347,DARK RAIDER,Hero,284,na,43,903.0,0.31450719822812845
1348,DARKSTAR/LAYNIA SERG,Hero,6696,na,592,174936.0,0.038276855535738785
1349,DARK WIND/KENJI OYAM,Hero,4145,na,332,54946.0,0.07543770247151749
1350,DARLA,Hero,5027,na,419,87571.0,0.05740484863710589
1351,"DARLEGUNG, GEN.",Hero,0,na,1,0.0,
1352,"DARROW, MARISSA II",Hero,2386,na,214,22791.0,0.10469044798385327
1353,"D'AURIA, JACK",Hero,885,na,95,4465.0,0.19820828667413215
1354,DAVIDOFF,Hero,2557,na,227,25651.0,0.09968422283731629
1355,"DAVID, PETER",Hero,834,na,71,2485.0,0.3356136820925553
1356,"DAVIS, ABBY",Hero,100,na,28,378.0,0.26455026455026454
1357,"DAVIS, PRINCIPAL",Hero,1968,na,194,18721.0,0.10512258960525613
1358,DAWN,Hero,1,na,2,1.0,1.0
1359,"DAWSON, DICTIONARY",Hero,1976,na,171,14535.0,0.13594771241830064
1360,DAYDREAMER/CATHERINE,Hero,701,na,97,4656.0,0.15055841924398625
1361,DAY,Hero,1704,na,159,12561.0,0.13565798901361356
1362,DAYTRIPPER/AMANDA SE,Hero,5091,na,424,89676.0,0.05677104241937642
1363,DAZZLER/BURTRAM WORT,Hero,2566,na,201,20100.0,0.12766169154228857
1364,DAZZLER II/ALLISON B,Hero,6872,na,611,186355.0,0.036875855222559095
1365,DEADAIR,Hero,284,na,47,1081.0,0.2627197039777983
1366,DEADBOLT,Hero,912,na,100,4950.0,0.18424242424242424
1367,DEADEYE/,Hero,1976,na,171,14535.0,0.13594771241830064
1368,DEAD HEAD/,Hero,142,na,30,435.0,0.3264367816091954
1369,DEADHEAD,Hero,915,na,99,4851.0,0.1886209029066172
1370,DEADLY DORIS,Hero,0,na,1,0.0,
1371,DEADMAKER/GREGORI AN,Hero,1968,na,194,18721.0,0.10512258960525613
1372,DEADPOOL/JACK/WADE W,Villain,5836,na,458,104653.0,0.05576524323239659
1373,DEAD RINGER/LOU,Hero,899,na,81,3240.0,0.2774691358024691
1374,"DEAN, BETTY",Hero,0,na,1,0.0,
1375,"DEAN, DARBY",Hero,2386,na,215,23005.0,0.10371658335144533
1376,"DEANGELO, DEVLIN",Hero,1006,na,94,4371.0,0.23015328300160146
1377,"DEAN, SUSAN",Hero,2386,na,215,23005.0,0.10371658335144533
1378,DEATH,Hero,6517,na,573,163878.0,0.0397673879349272
1379,DEATH ADDER,Villain,5111,na,423,89253.0,0.057264181596136825
1380,DEATHBIRD [SHI'AR],Villain,5864,na,489,119316.0,0.04914680344631064
1381,DEATHCHARGE,Hero,0,na,1,0.0,
1382,DEATHCRY [SHI'AR],Hero,4744,na,375,70125.0,0.067650623885918
1383,DEATHLOK/COLONEL LUT,Villain,2573,na,198,19503.0,0.13192842126852278
1384,DEATHLOK II/COL. JOH,Villain,605,na,79,3081.0,0.19636481661798116
1385,DEATHLOK III DOPPELG,Villain,180,na,36,630.0,0.2857142857142857
1386,DEATHLOK III/MICHAEL,Villain,5750,na,489,119316.0,0.04819135740386872
1387,DEATHLOK IV,Villain,828,na,100,4950.0,0.16727272727272727
1388,DEATHLOK | MUTANT X-,Villain,102,na,28,378.0,0.2698412698412698
1389,DEATHRAVEN/JOSHUA RA,Hero,1,na,2,1.0,1.0
1390,DEATH'S HEAD,Villain,73,na,19,171.0,0.4269005847953216
1391,DEATHSHIELD/,Hero,561,na,72,2556.0,0.21948356807511737
1392,DEATH-STALKER,Villain,3423,na,285,40470.0,0.08458117123795404
1393,DEATH STING/MIRANDA,Hero,337,na,41,820.0,0.41097560975609754
1394,DEATHSTROKE/,Hero,1529,na,128,8128.0,0.18811515748031496
1395,DEATHTOLL,Villain,0,na,1,0.0,
1396,DEATHUNT 9000,Hero,2794,na,242,29161.0,0.0958129007921539
1397,DEATHURGE,Villain,2037,na,193,18528.0,0.10994170984455959
1398,DEATHWATCH/STEPHAN L,Villain,1609,na,151,11325.0,0.14207505518763797
1399,DECAY/,Villain,1333,na,126,7875.0,0.16926984126984126
1400,DECAY II/YOSHIRO HAC,Villain,2571,na,231,26565.0,0.09678147939017505
1401,DECIBEL,Hero,3,na,3,3.0,1.0
1402,DEFENSOR,Hero,5183,na,421,88410.0,0.058624589978509216
1403,"DEGANN, KRIS",Hero,0,na,1,0.0,
1404,DEIMOS,Hero,128,na,34,561.0,0.2281639928698752
1405,"DEKKER, GENERAL LYLE",Hero,0,na,1,0.0,
1406,"DELACORTE, ARTHUR",Hero,876,na,98,4753.0,0.18430464969492952
1407,DE LA COURTE,Hero,876,na,98,4753.0,0.18430464969492952
1408,"DE LA FONTAINE, CONT",Hero,6749,na,603,181503.0,0.03718395839187231
1409,"DE LA JOYA, SISTER M",Hero,166,na,34,561.0,0.29590017825311943
1410,"DELANY, CAPT.",Hero,2017,na,198,19503.0,0.10341998666871763
1411,"DE LA SALLE, BEATRIC",Hero,0,na,1,0.0,
1412,"DE LA SPIROSA, COUNT",Hero,631,na,71,2485.0,0.2539235412474849
1413,"DELAZNY, CHARLES L.",Hero,2669,na,232,26796.0,0.09960441856993581
1414,"DELAZNY, DORIAN",Hero,12,na,8,28.0,0.42857142857142855
1415,"DELGADO, FATHER",Hero,3213,na,267,35511.0,0.0904790065050266
1416,"DELGADO, LUZ",Hero,8,na,7,21.0,0.38095238095238093
1417,"DELGADO, RUFUS",Hero,2891,na,252,31626.0,0.09141212926073485
1418,DELGADO,Hero,2824,na,243,29403.0,0.09604462129714655
1419,"DEL HIERRO, BLANCA",Hero,428,na,43,903.0,0.4739756367663344
1420,DELILAH,Hero,2794,na,241,28920.0,0.09661134163208852
1421,DELPHI,Hero,856,na,99,4851.0,0.17645846217274788
1422,DELPHI II,Hero,1677,na,149,11026.0,0.15209504806820243
1423,"DELPHIS, SIR",Hero,2656,na,201,20100.0,0.13213930348258707
1424,DELPHOS,Hero,1026,na,111,6105.0,0.16805896805896806
1425,DELUGE II,Villain,562,na,60,1770.0,0.31751412429378534
1426,DELUGE,Villain,208,na,34,561.0,0.37076648841354726
1427,DEMEITYR,Hero,0,na,1,0.0,
1428,DEMI-GOD,Hero,528,na,52,1326.0,0.39819004524886875
1429,DEMITRIUS,Hero,1,na,2,1.0,1.0
1430,DEMOGOBLIN,Villain,1598,na,149,11026.0,0.14493016506439324
1431,DEMOLITION MAN/DENNI,Hero,6038,na,491,120295.0,0.050193274865954526
1432,DEMOLITION MAN DOPPE,Hero,1327,na,123,7503.0,0.17686258829801413
1433,DEMON BEAR,Villain,14,na,8,28.0,0.5
1434,DEMONICUS/DR. DOUGLA,Hero,19,na,10,45.0,0.4222222222222222
1435,DEMONSTAFF,Hero,481,na,61,1830.0,0.26284153005464483
1436,DENAK,Hero,191,na,40,780.0,0.24487179487179486
1437,"DENNAGER, MICHAEL",Hero,651,na,81,3240.0,0.20092592592592592
1438,"DENNEHY, ROBERT",Hero,1159,na,122,7381.0,0.15702479338842976
1439,"DENNIS, MARTY",Hero,3518,na,290,41905.0,0.08395179572843336
1440,"DEPALMA, MR.",Hero,365,na,43,903.0,0.40420819490586934
1441,"DEPAUL, SHIELD SPECI",Hero,3306,na,270,36315.0,0.09103676166873192
1442,DESADIA,Hero,0,na,1,0.0,
1443,DESAK/DESAK STERIXIA,Villain,974,na,89,3916.0,0.2487231869254341
1444,DESIGNATE/TARENE,Hero,3040,na,241,28920.0,0.10511756569847856
1445,DESOLATION/,Hero,0,na,1,0.0,
1446,"DESTINE, ADAM",Hero,0,na,1,0.0,
1447,"DESTINE, NEWTON",Hero,0,na,1,0.0,
1448,DESTINY II/IRENE ADL,Villain,5781,na,466,108345.0,0.05335733074899626
1449,DESTINY/PAUL DESTINE,Villain,543,na,57,1596.0,0.34022556390977443
1450,DESTRAK,Hero,0,na,1,0.0,
1451,DESTROYER III,Villain,2905,na,248,30628.0,0.09484785163902312
1452,DESTRUCTOR/PROFESSOR,Hero,2994,na,245,29890.0,0.10016728002676481
1453,DETHSTRYK,Hero,0,na,1,0.0,
1454,DEUCE,Hero,555,na,85,3570.0,0.15546218487394958
1455,"DEUTSCH, GEN.",Hero,0,na,1,0.0,
1456,DEVASTATOR II/GREGOR,Hero,49,na,22,231.0,0.21212121212121213
1457,DEVASTATOR/KIROV PET,Hero,0,na,1,0.0,
1458,"DEVERAUX, INSPECTOR",Hero,1801,na,158,12403.0,0.14520680480528905
1459,"DEVEREAUX, IRIS",Hero,601,na,62,1891.0,0.3178212585933369
1460,"DEVEREAUX, MICHELLE",Hero,1810,na,159,12561.0,0.1440968075790144
1461,DEVIL DINOSAUR,Hero,2925,na,245,29890.0,0.0978588156574105
1462,DEVIL DINOSAUR | MUT,Hero,112,na,29,406.0,0.27586206896551724
1463,"DEVILLE, ARCADIA",Hero,2,na,3,3.0,0.6666666666666666
1464,"DEVILLE, JENNIFER CR",Hero,1968,na,194,18721.0,0.10512258960525613
1465,DEVIL-SLAYER/ERIC SI,Hero,4428,na,370,68265.0,0.06486486486486487
1466,"DEVINE, ANTON",Hero,3053,na,223,24753.0,0.1233385852219933
1467,DEVLOR,Hero,3521,na,289,41616.0,0.08460688196847366
1468,"DEVOOR, ALBERT",Hero,848,na,82,3321.0,0.25534477566997893
1469,DEVOS THE DEVESTATOR,Villain,4877,na,413,85078.0,0.057323867509814525
1470,DEVOURER,Hero,1437,na,145,10440.0,0.13764367816091955
1471,"DEWITT, KEARSON",Villain,1053,na,109,5886.0,0.17889908256880735
1472,"DEWITT, LUCIUS",Hero,0,na,1,0.0,
1473,"DEWOLFF, JEAN",Hero,4975,na,411,84255.0,0.05904694083437185
1474,"DEWOLFF, MEREDITH",Hero,160,na,30,435.0,0.367816091954023
1475,DEXAM,Hero,18,na,8,28.0,0.6428571428571429
1476,DEX,Hero,1,na,2,1.0,1.0
1477,"DEZOAN, JOHN",Hero,22,na,9,36.0,0.6111111111111112
1478,DHEREK,Hero,58,na,14,91.0,0.6373626373626373
1479,DIABLO/ESTEBAN DE AB,Villain,6005,na,507,128271.0,0.04681494648049832
1480,DIAMONDBACK II/RACHE,Villain,6347,na,546,148785.0,0.04265887018180596
1481,DIAMONDBACK,Villain,0,na,1,0.0,
1482,"DIAMOND, BOB",Hero,2883,na,226,25425.0,0.11339233038348083
1483,"DIAMOND, CHUCKY",Hero,17,na,8,28.0,0.6071428571428571
1484,"DIAMONDE, YVETTE",Hero,848,na,82,3321.0,0.25534477566997893
1485,DIAMOND HEAD,Hero,0,na,1,0.0,
1486,DIAMONDHEAD/DYKER,Villain,253,na,53,1378.0,0.18359941944847605
1487,"DIAMOND, KATHY",Hero,3,na,4,6.0,0.5
1488,DIAMOND LIL/LILLIAN,Hero,4554,na,386,74305.0,0.0612879348630644
1489,"DIBBS, LIONEL",Hero,864,na,92,4186.0,0.2064022933588151
1490,DIBDEB,Hero,212,na,41,820.0,0.25853658536585367
1491,DICE/ROB FORTUNE,Hero,174,na,38,703.0,0.24751066856330015
1492,"DICHINSON, RICKY",Hero,0,na,1,0.0,
1493,"DIEGO, MANUEL",Hero,2318,na,201,20100.0,0.11532338308457711
1494,DIE'ODE/,Hero,0,na,1,0.0,
1495,"DIETZ, SUSAN",Hero,733,na,73,2628.0,0.2789193302891933
1496,DIGGER,Hero,797,na,79,3081.0,0.2586822460240182
1497,DIGGER II/,Hero,1349,na,129,8256.0,0.16339631782945738
1498,"DILLON, ANITA",Hero,978,na,86,3655.0,0.26757865937072506
1499,"DILLON, BERNIE",Hero,893,na,102,5151.0,0.17336439526305572
1500,"DILLON, JONATHAN",Hero,978,na,86,3655.0,0.26757865937072506
1501,DINAH-SOAR,Hero,3495,na,258,33153.0,0.10542032395258348
1502,DINU,Hero,884,na,94,4371.0,0.20224204987417066
1503,DIONYSUS [GREEK GOD],Hero,2669,na,243,29403.0,0.09077305036900997
1504,"DIPALMA, JOHNNY",Hero,2361,na,215,23005.0,0.10262986307324495
1505,DIRECTOR X,Hero,0,na,1,0.0,
1506,DIRGE/,Hero,0,na,1,0.0,
1507,"DIRKSON, GUS",Hero,2111,na,150,11175.0,0.18890380313199104
1508,DIRT NAP,Hero,63,na,22,231.0,0.2727272727272727
1509,DIRTY WOLFF,Hero,1699,na,148,10878.0,0.1561867990439419
1510,DISCUS,Hero,2993,na,227,25651.0,0.11668161085337804
1511,DISPROSIUM,Hero,2780,na,200,19900.0,0.13969849246231156
1512,DISTORTER,Hero,0,na,1,0.0,
1513,DIVINITY,Hero,1976,na,171,14535.0,0.13594771241830064
1514,"DIXON, GENERAL",Hero,12,na,8,28.0,0.42857142857142855
1515,DIZZIE,Hero,0,na,1,0.0,
1516,D'KAY,Villain,0,na,1,0.0,
1517,D.K./DAVID KALEN,Villain,2237,na,208,21528.0,0.10391118543292456
1518,D'KEN [SHI'AR],Villain,2310,na,204,20706.0,0.11156186612576065
1519,DMITRI,Hero,520,na,77,2926.0,0.17771701982228297
1520,D.O.A.,Hero,1925,na,171,14535.0,0.1324389404884761
1521,DOC,Hero,64,na,21,210.0,0.3047619047619048
1522,"DOCKERY, RUPERT",Hero,17,na,9,36.0,0.4722222222222222
1523,DOC SAMSON/DR. LEONA,Hero,6426,na,567,160461.0,0.04004711425206125
1524,DOC SAMSON | MUTANT,Hero,104,na,29,406.0,0.2561576354679803
1525,DOCTOR DREDD,Hero,99,na,27,351.0,0.28205128205128205
1526,"DOCTOR, DR. JOSHUA",Hero,0,na,1,0.0,
1527,DOCTOR MANDIBUS,Hero,1013,na,98,4753.0,0.21312855038922784
1528,DOGGEREL,Hero,67,na,23,253.0,0.2648221343873518
1529,"DOLAN, CAPT. THOMAS",Hero,1956,na,183,16653.0,0.11745631417762566
1530,"DOLAN, STACY",Hero,2307,na,198,19503.0,0.1182894939240117
1531,DOLLAR BILL,Hero,4822,na,363,65703.0,0.07339086495289408
1532,DOLMAN,Hero,1968,na,194,18721.0,0.10512258960525613
1533,"DOMANI, DINO",Hero,0,na,1,0.0,
1534,DOMINA,Hero,3852,na,312,48516.0,0.07939648775661637
1535,DOMINEX,Hero,2047,na,147,10731.0,0.19075575435653713
1536,DOMINO II,Hero,1227,na,106,5565.0,0.22048517520215632
1537,DOMINO III/BEATRICE/,Hero,5535,na,448,100128.0,0.05527924256951103
1538,DOMINO,Hero,57,na,17,136.0,0.41911764705882354
1539,DOMINUS II,Hero,0,na,1,0.0,
1540,DOMINUS,Hero,0,na,1,0.0,
1541,DOMO,Hero,253,na,52,1326.0,0.1907993966817496
1542,"DONALDSON, LINDA",Hero,1441,na,135,9045.0,0.15931453841901602
1543,DONAR,Hero,252,na,39,741.0,0.340080971659919
1544,"DON, GAI NO",Hero,0,na,1,0.0,
1545,"DONLEAVY, HANNAH",Hero,528,na,72,2556.0,0.20657276995305165
1546,"DONNELY, VICTORIA TO",Hero,2,na,3,3.0,0.6666666666666666
1547,"DONOHUE, TREVOR",Hero,307,na,43,903.0,0.3399778516057586
1548,DONYELL,Hero,672,na,81,3240.0,0.2074074074074074
1549,"DOOM, DR. BOB",Hero,0,na,1,0.0,
1550,DOOMSDAY MAN,Hero,3096,na,258,33153.0,0.0933852140077821
1551,DOOMSDAY MAN II,Hero,193,na,31,465.0,0.4150537634408602
1552,DOOP,Hero,3,na,3,3.0,1.0
1553,DOORMAN,Hero,3495,na,258,33153.0,0.10542032395258348
1554,DOPPELGANGER,Villain,4855,na,405,81810.0,0.05934482337122601
1555,"DORCAS, LEMUEL DR.",Hero,2702,na,216,23220.0,0.11636520241171404
1556,DORMA [ATLANTEAN],Hero,4989,na,398,79003.0,0.06314950065187398
1557,DORMA II [ATLANTEAN],Hero,5293,na,443,97903.0,0.05406371612718711
1558,DORMAMMU,Villain,5507,na,467,108811.0,0.050610691933719934
1559,"DORNOVA-BLONSKY, NAD",Hero,938,na,86,3655.0,0.25663474692202465
1560,DORREK II,Hero,770,na,95,4465.0,0.17245240761478164
1561,DORREK [SKRULL],Hero,1834,na,172,14706.0,0.1247110023119815
1562,DOUGHBOY,Villain,2223,na,175,15225.0,0.14600985221674878
1563,DOUGLOCK 2013,Hero,1,na,2,1.0,1.0
1564,"DOVER, DONNA-LEE",Hero,892,na,102,5151.0,0.17317025820229082
1565,DOVINIA,Hero,0,na,1,0.0,
1566,DRACCHISS,Hero,34,na,13,78.0,0.4358974358974359
1567,DRACULA | MUTANT X-V,Hero,118,na,29,406.0,0.29064039408866993
1568,DRACULA/VLAD TEPES,Hero,5659,na,494,121771.0,0.04647247702654984
1569,DRAGONA,Hero,8,na,6,15.0,0.5333333333333333
1570,"DRAGONBLOOD, ULYSSES",Hero,2,na,3,3.0,0.6666666666666666
1571,DRAGONESS,Hero,2406,na,222,24531.0,0.09807998043292161
1572,DRAGONFIST,Hero,528,na,52,1326.0,0.39819004524886875
1573,DRAGONFLY II/MEIKO Y,Hero,2541,na,222,24531.0,0.10358322123028005
1574,DRAGONFLY/VERONICA D,Hero,4494,na,334,55611.0,0.08081135027242811
1575,DRAGONHEAD,Hero,0,na,1,0.0,
1576,DRAGON MAN,Hero,6187,na,532,141246.0,0.0438030103507356
1577,"DRAGONMEGAS, JESSIE",Hero,17,na,11,55.0,0.3090909090909091
1578,DRAGON OF THE MOON,Villain,368,na,47,1081.0,0.3404255319148936
1579,DRAGONUS,Hero,111,na,26,325.0,0.3415384615384615
1580,DRAGONWING/,Hero,891,na,83,3403.0,0.2618277990008816
1581,"DRAGO, VALERIE",Hero,0,na,1,0.0,
1582,"DRAKE, CARLTON",Villain,4432,na,345,59340.0,0.07468823727671048
1583,"DRAKE, FRANKLIN",Hero,362,na,73,2628.0,0.13774733637747336
1584,"DRAKE, MADELINE BEAT",Hero,2762,na,251,31375.0,0.08803187250996015
1585,"DRAKE, MALCOLM",Hero,25,na,10,45.0,0.5555555555555556
1586,"DRAKE, WILLIAM ROBER",Hero,4795,na,396,78210.0,0.06130929548651068
1587,"DRAN, DAMON",Hero,3259,na,257,32896.0,0.09906979571984435
1588,DR. ANGST/FLOYD MANG,Villain,10,na,5,10.0,1.0
1589,DRAX/ARTHUR DOUGLAS,Hero,6031,na,526,138075.0,0.04367915987687851
1590,DRAX DOPPELGANGER,Villain,4007,na,346,59685.0,0.06713579626371785
1591,DRAX | MUTANT X-VERS,Hero,112,na,29,406.0,0.27586206896551724
1592,DR. BONG,Villain,695,na,85,3570.0,0.19467787114845939
1593,DR. DECIBEL/ANTON DE,Hero,137,na,31,465.0,0.2946236559139785
1594,DR. DOOM CLONE/VICTO,Villain,2683,na,223,24753.0,0.1083909021128752
1595,DR. DOOM DOPPELGANGE,Villain,2540,na,211,22155.0,0.11464680658993455
1596,DR. DOOM | MUTANT X-,Villain,102,na,28,378.0,0.2698412698412698
1597,DR. DOOM | TIMESLIDE,Villain,2786,na,231,26565.0,0.10487483530961791
1598,DR. DOOM/VICTOR VON,Villain,6930,na,663,219453.0,0.03157851567305984
1599,DR. DRUID/ANTHONY LU,Hero,6790,na,616,189420.0,0.035846267553584624
1600,DREADFACE,Hero,0,na,1,0.0,
1601,DREADKNIGHT/BRAM VEL,Villain,5362,na,440,96580.0,0.055518740940153244
1602,DREADNAUGHT,Hero,2929,na,258,33153.0,0.08834796247700058
1603,DREAMGUARD/DEPUTY WI,Hero,0,na,1,0.0,
1604,DREAMING CELESTIAL/T,Hero,0,na,1,0.0,
1605,DREAM QUEEN,Villain,0,na,1,0.0,
1606,"DREYFUSS, RACHEL",Hero,12,na,7,21.0,0.5714285714285714
1607,DR. FAUSTUS,Hero,3213,na,257,32896.0,0.09767144941634241
1608,DR. GOODWRENCH,Hero,0,na,1,0.0,
1609,DR. HYDRO,Hero,0,na,1,0.0,
1610,"DRISCOLL, MAYOR",Hero,302,na,41,820.0,0.36829268292682926
1611,DR. MIDAS/,Hero,0,na,1,0.0,
1612,DR. MIME,Hero,0,na,1,0.0,
1613,DR. NEMESIS/DR. STOC,Hero,0,na,1,0.0,
1614,DR. OCTOPUS II/CAROL,Villain,3676,na,281,39340.0,0.09344178952719878
1615,DR. OCTOPUS | MUTANT,Villain,102,na,28,378.0,0.2698412698412698
1616,DR. OCTOPUS/OTTO OCT,Villain,6322,na,549,150426.0,0.04202730910879768
1617,DROMEDAN,Hero,0,na,1,0.0,
1618,DR. PHOBOS,Hero,326,na,50,1225.0,0.26612244897959186
1619,DR. POWER/DR. MAXIMU,Hero,0,na,1,0.0,
1620,DR. SPECTRUM II/DR.,Villain,913,na,104,5356.0,0.17046303211351754
1621,DR. SPECTRUM III/REV,Villain,11,na,7,21.0,0.5238095238095238
1622,DR. SPECTRUM/JOSEPH,Villain,3661,na,312,48516.0,0.07545964217989941
1623,DR. STRANGE DOPPELGA,Hero,673,na,81,3240.0,0.20771604938271604
1624,DR. STRANGE | MUTANT,Hero,115,na,29,406.0,0.2832512315270936
1625,DR. STRANGER YET,Hero,73,na,17,136.0,0.5367647058823529
1626,DR. STRANGE/STEPHEN,Hero,7236,na,695,241165.0,0.03000435386561068
1627,DR. SUN,Villain,43,na,19,171.0,0.25146198830409355
1628,DR. SYNNE,Hero,1764,na,173,14878.0,0.11856432316171528
1629,DRUID/DREDMUND CROMW,Hero,1373,na,122,7381.0,0.18601815472158245
1630,DRUIG,Hero,109,na,26,325.0,0.3353846153846154
1631,"DRUMM, COLLETTE",Hero,25,na,11,55.0,0.45454545454545453
1632,"DRUMM, JERICHO",Hero,3899,na,322,51681.0,0.075443586617906
1633,DR. VAULT,Hero,12,na,8,28.0,0.42857142857142855
1634,DR. VOLKH/VLADIMIR O,Hero,0,na,1,0.0,
1635,DRY,Hero,0,na,1,0.0,
1636,DR. ZEUS,Hero,1970,na,194,18721.0,0.10522942150526148
1637,D'SPAYRE,Villain,2922,na,271,36585.0,0.07986879868798688
1638,D'SPRYTE,Hero,0,na,1,0.0,
1639,"DUBOIS, DR. CLAUDIA",Hero,1159,na,122,7381.0,0.15702479338842976
1640,"DUBOIS, HERVE",Hero,848,na,82,3321.0,0.25534477566997893
1641,"DUBOIS, NOAH",Hero,1572,na,153,11628.0,0.13519091847265222
1642,DUCHARME,Villain,12,na,8,28.0,0.42857142857142855
1643,"DUCRESTE, ABRIAN",Hero,0,na,1,0.0,
1644,"DUFFY, SGT. MIKE",Hero,436,na,59,1711.0,0.2548217416715371
1645,"DUGAN, DUM DUM | MUT",Hero,139,na,41,820.0,0.16951219512195123
1646,"DUGAN, TIMOTHY ALOYI",Hero,6995,na,649,210276.0,0.033265803039814336
1647,DULB,Hero,0,na,1,0.0,
1648,"DULTRY, MARGARET",Hero,0,na,1,0.0,
1649,"DUNCAN, FRED",Hero,1381,na,130,8385.0,0.16469886702444841
1650,"DUNER, MAJOR",Hero,0,na,1,0.0,
1651,"DUNHAM, LAURA",Hero,860,na,91,4095.0,0.21001221001221002
1652,"DUNLEAVY, GEN. ARLEN",Hero,189,na,33,528.0,0.35795454545454547
1653,"DURAN, CONAL",Hero,3218,na,257,32896.0,0.09782344357976654
1654,DUSK III,Villain,0,na,1,0.0,
1655,DUSK,Villain,197,na,35,595.0,0.3310924369747899
1656,"DUVALL, SNAKY",Hero,0,na,1,0.0,
1657,DWELLER IN DARKNESS,Villain,270,na,57,1596.0,0.16917293233082706
1658,D'WON,Hero,38,na,17,136.0,0.27941176470588236
1659,"DWORMAN, JIM",Hero,345,na,60,1770.0,0.19491525423728814
1660,"DWYER, MARISSA",Hero,3294,na,279,38781.0,0.08493850081225342
1661,DYNA-MITE/ROGER AUBR,Hero,4664,na,346,59685.0,0.0781435871659546
1662,"EARLE, CARYN",Hero,1976,na,195,18915.0,0.10446735395189004
1663,EARTH-LORD/KYLE BROC,Hero,493,na,65,2080.0,0.23701923076923076
1664,EARTHQUAKE,Hero,4465,na,376,70500.0,0.06333333333333334
1665,EBONY,Hero,6253,na,564,158766.0,0.03938500686544978
1666,ECCE [WATCHER],Hero,926,na,92,4186.0,0.221213569039656
1667,ECHO/MAYA LOPEZ,Hero,3288,na,277,38226.0,0.08601475435567414
1668,ECLECTA/,Hero,1916,na,162,13041.0,0.14692124837052373
1669,ECLIPTIC,Hero,20,na,8,28.0,0.7142857142857143
1670,ECSTACY/MME. RENE DE,Hero,1477,na,152,11476.0,0.12870338096897874
1671,EDDA,Hero,998,na,103,5253.0,0.18998667428136304
1672,"EDGERTON, GAYLE",Hero,3124,na,270,36315.0,0.08602505851576484
1673,"EDGERTON, MR.",Hero,2329,na,220,24090.0,0.0966791199667912
1674,EDITOR,Hero,1976,na,171,14535.0,0.13594771241830064
1675,"EDWARDS, MARTIN/DR.",Hero,1689,na,158,12403.0,0.13617673143594292
1676,EELAK,Hero,2994,na,261,33930.0,0.08824049513704686
1677,EEL II/EDWARD LAVELL,Hero,5234,na,402,80601.0,0.06493715958859071
1678,EEL III,Hero,0,na,1,0.0,
1679,EEL/LEOPOLD STRYKE,Hero,4741,na,372,69006.0,0.06870417065182738
1680,EENY,Hero,3533,na,326,52975.0,0.06669183577159037
1681,EFFIGY/LT. VELMAX/JA,Hero,27,na,17,136.0,0.19852941176470587
1682,EGGHEAD/PROF. ELIHAS,Villain,4335,na,335,55945.0,0.07748681740995621
1683,EGMA,Hero,998,na,103,5253.0,0.18998667428136304
1684,EGO,Villain,4981,na,392,76636.0,0.06499556344276841
1685,EGO-PRIME,Hero,916,na,120,7140.0,0.12829131652661063
1686,"EHMAN, HEIDI",Hero,0,na,1,0.0,
1687,EIGHTBALL,Hero,3490,na,297,43956.0,0.0793975793975794
1688,EILIF DRAGONSLAYER,Hero,122,na,29,406.0,0.30049261083743845
1689,"EISMAN, BETTY",Hero,1159,na,122,7381.0,0.15702479338842976
1690,EITRI,Hero,3675,na,283,39903.0,0.09209833847079167
1691,EJULP,Hero,2816,na,251,31375.0,0.08975298804780876
1692,EKAK,Hero,1016,na,94,4371.0,0.23244108899565316
1693,EL AGUILA,Hero,1297,na,123,7503.0,0.17286418765827002
1694,ELAMRON,Hero,108,na,24,276.0,0.391304347826087
1695,ELATHAN,Hero,0,na,1,0.0,
1696,EL CONQUISTADOR,Hero,0,na,1,0.0,
1697,ELECTRA,Hero,0,na,1,0.0,
1698,ELEC'TRIX/,Hero,0,na,1,0.0,
1699,ELECTRO/MAX DILLON,Villain,6639,na,586,171405.0,0.038732825763542485
1700,ELECTRON,Hero,2867,na,252,31626.0,0.09065325997596914
1701,ELECTRYON,Hero,0,na,1,0.0,
1702,ELEJEA,Hero,883,na,94,4371.0,0.2020132692747655
1703,ELEKTRA/ELEKTRA NATC,Villain,4565,na,388,75078.0,0.06080343109832441
1704,ELEKTRA | MUTANT X-V,Hero,122,na,29,406.0,0.30049261083743845
1705,"EL GIBAR, ACHMED",Hero,2020,na,178,15753.0,0.12822954357900082
1706,ELITE/,Hero,6,na,4,6.0,1.0
1707,EL JAGUAR,Hero,3892,na,304,46056.0,0.08450581900295293
1708,"ELLENTHORPE, MARIAH",Hero,35,na,15,105.0,0.3333333333333333
1709,"ELLINGTON, DR./TRAVI",Hero,0,na,1,0.0,
1710,"ELLIS, KEN",Hero,3616,na,298,44253.0,0.081711974329424
1711,ELO,Hero,30,na,12,66.0,0.45454545454545453
