,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
925,CASPER,Hero,1,1,1,1,1.0
926,"CASS, LARRY MAD DOG",Hero,13,3,7,21,0.6190476190476191
927,"CASSADA, CARLOS",Hero,23,5,13,65,0.35384615384615387
928,"CASSADA, MICHAEL",Hero,19,4,13,52,0.36538461538461536
929,"CASSADA, ROBERTO",Hero,19,4,13,52,0.36538461538461536
930,"CASSADA, ROSA",Hero,31,7,17,119,0.2605042016806723
931,CASSANDRA,Hero,6,2,3,6,1.0
932,CASSIOPEIA,Hero,14,7,4,28,0.5
933,CAT BURGLAR,Hero,7,3,4,12,0.5833333333333334
934,CAT II,Hero,11,6,5,30,0.36666666666666664
935,CAT III/SHEN KUEI,Hero,35,20,10,200,0.175
936,CAT IV,Hero,1,1,1,1,1.0
937,CAT KING,Hero,8,3,5,15,0.5333333333333333
938,CAT MAN III/,Hero,7,2,4,8,0.875
939,CAT MAN/HORGAN,Hero,32,11,6,66,0.48484848484848486
940,CATAPHRAX,Hero,3,3,1,3,1.0
941,CATHERWOOD,Hero,4,2,3,6,0.6666666666666666
942,CATHODE/,Hero,9,2,5,10,0.9
943,CATSEYE/SHARON SMITH,Villain,73,14,17,238,0.3067226890756303
944,CATWALK/KIMBERLY DEE,Hero,10,4,3,12,0.8333333333333334
945,"CAULDER, SAFRON",Hero,2,1,2,2,1.0
946,"CEAUSECU, IONEL",Hero,2,1,2,2,1.0
947,CELESTE,Hero,1,1,1,1,1.0
948,"CELLANOS, MARCELLA",Hero,3,1,3,3,1.0
949,CENTARIUS,Hero,18,3,7,21,0.8571428571428571
950,CENTURIUS,Hero,2,2,1,2,1.0
951,CENTURY,Hero,80,32,22,704,0.11363636363636363
952,"CENTURY, TURNER D.",Villain,19,3,17,51,0.37254901960784315
953,"CERA, KAY",Hero,5,4,2,8,0.625
954,CERANDA,Hero,13,7,6,42,0.30952380952380953
955,CERBERUS,Hero,14,5,6,30,0.4666666666666667
956,CERBERUS II,Hero,4,1,4,4,1.0
957,CEREBRITE ALPHA,Hero,7,3,4,12,0.5833333333333334
958,CEREBRITE BETA,Hero,14,4,4,16,0.875
959,CEREBRO,Hero,14,6,5,30,0.4666666666666667
960,CEREBRO MARK XIII |,Hero,4,1,4,4,1.0
961,CEREBRO | MUTANT-X V,Hero,18,6,7,42,0.42857142857142855
962,CERISE,Hero,4,3,2,6,0.6666666666666666
963,CERISE II [SHI'AR],Hero,42,18,12,216,0.19444444444444445
964,CESIUM,Hero,6,1,6,6,1.0
965,CETHLANN,Hero,2,2,1,2,1.0
966,CH'OD,Hero,98,37,23,851,0.11515863689776733
967,CH'THON,Hero,15,9,6,54,0.2777777777777778
968,CH'VAYRE,Hero,15,4,7,28,0.5357142857142857
969,"CHADWICK, CHEER",Hero,9,5,3,15,0.6
970,"CHADWICK, DR. HESPER",Hero,8,4,3,12,0.6666666666666666
971,CHAIN,Hero,6,4,2,8,0.75
972,CHAINSAW/,Hero,13,6,7,42,0.30952380952380953
973,CHAKA KHAN,Hero,10,7,3,21,0.47619047619047616
974,CHAKA KHAN II,Hero,1,1,1,1,1.0
975,"CHAKARA, KANU",Hero,3,2,2,4,0.75
976,"CHAKARA, MADAN",Hero,1,1,1,1,1.0
977,CHAKRA,Hero,29,7,10,70,0.4142857142857143
978,CHAKRA II,Hero,1,1,1,1,1.0
979,"CHALIZ, HAZRAM",Hero,8,2,4,8,1.0
980,"CHALIZ, SHANAZ RAYNA",Hero,8,2,4,8,1.0
981,"CHALIZ, TABRIAZ",Hero,8,2,4,8,1.0
982,"CHALKER, PROF. VIC",Hero,12,4,7,28,0.42857142857142855
983,"CHALMER, JUDGE",Hero,5,3,2,6,0.8333333333333334
984,"CHALMERS, CYNTHIA",Hero,9,3,3,9,1.0
985,"CHALMERS, JUDGE ROBE",Hero,30,6,11,66,0.45454545454545453
986,"CHALMERS, MR.",Hero,2,2,1,2,1.0
987,CHAMBER/JONOTHON STA,Hero,152,79,35,2765,0.05497287522603978
988,"CHAMBERS, MR.",Hero,17,8,4,32,0.53125
989,CHAMBLISS,Hero,1,1,1,1,1.0
990,CHAMELEON/DMITRI SME,Villain,177,45,41,1845,0.0959349593495935
991,"CHAMPION, IMUS",Hero,15,6,7,42,0.35714285714285715
992,CHAMPION/TRYCO SLATT,Hero,53,13,14,182,0.29120879120879123
993,"CHAN, SARAH",Hero,4,1,4,4,1.0
994,CHANCE,Villain,10,8,2,16,0.625
995,CHANCE II/NICHOLAS P,Villain,27,7,19,133,0.20300751879699247
996,"CHANDLER, PEGGY",Hero,3,2,2,4,0.75
997,"CHANDRA, DR.",Hero,6,5,2,10,0.6
