hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
SILVER SABLE,Villain,157852,na,5136,13186680,0.011970564
SILVER SAMURAI/KENYU,Villain,163059,na,5321,14153860,0.011520462
SILVER SCORPION/ELIS,Villain,115907,na,2743,3760653,0.030820977
SILVER SURFER DOPPEL,Hero,152503,na,4615,10646805,0.014323828
SILVER SURFER IMPOST,Hero,157966,na,5163,13325703,0.011854234
SILVER SURFER | MUTA,Hero,41081,na,785,307720,0.133501235
SILVER SURFER/NORRIN,Hero,170409,na,6197,19198306,0.008876252
SIMBUS,Hero,78443,na,1527,1165101,0.06732721
"SIMMONS, ARCHIE",Hero,23875,na,450,101025,0.236327642
"SIMMONS, RANDALL",Hero,43195,na,908,411778,0.104898756
"SIMON, ALEX FLORES",Hero,161116,na,5222,13632031,0.011818929
"SIMON, FELIX",Hero,92413,na,1801,1620900,0.057013388
"SIMONSON, LOUISE",Hero,110811,na,2572,3306306,0.033515047
"SIMPSON, CRASH",Hero,28600,na,696,241860,0.118250227
"SIMS, EZEKIEL",Hero,78322,na,1758,1544403,0.050713447
"SINCLAIR, MORGAN",Hero,32436,na,864,372816,0.087002704
SIN-EATER/STAN CARTE,Villain,92001,na,2232,2489796,0.03695122
SINEW/,Hero,144929,na,4057,8227596,0.017614987
SINGER,Hero,94856,na,1944,1888596,0.05022567
"SINGER, MERLE",Hero,935,na,67,2211,0.422885572
"SINGH, DR.",Hero,34896,na,794,314821,0.11084394
SINTARIIS,Hero,76769,na,1489,1107816,0.069297609
SIR BENEDICT,Hero,77458,na,1368,935028,0.0828403
SIR,Hero,91085,na,2172,2357706,0.038632891
SIROCCO,Hero,32656,na,578,166753,0.195834558
SIRYN/THERESA ROURKE,Hero,161627,na,5230,13673835,0.011820166
SISTER AGONY,Hero,122191,na,2884,4157286,0.029392012
SISTER CHLOE,Hero,43335,na,771,296835,0.145990197
SISTER DEATH,Hero,116321,na,2729,3722356,0.031249295
SISTER DREAM,Hero,116321,na,2729,3722356,0.031249295
SISTER KATRINA,Hero,30030,na,618,190653,0.15751129
SISTER MARIA,Hero,72411,na,1446,1044735,0.069310399
SISTER NIL,Hero,80461,na,1736,1505980,0.053427668
SISTER PERPETUA,Hero,8591,na,259,33411,0.257130885
SISTER PLEASURE/SCAR,Hero,122309,na,2896,4191960,0.029177044
SISTER SALVATION,Hero,105989,na,2392,2859636,0.037063808
SISTER SOPHIA,Hero,36605,na,841,353220,0.103632297
SITTING BULLSEYE/,Villain,64365,na,1117,623286,0.1032672
"SITWELL, JASPER",Villain,159957,na,5228,13663378,0.011706988
SKADI,Hero,63486,na,1313,861328,0.073707113
SKAR,Hero,61442,na,1199,718201,0.085549867
SKARABROUS,Hero,62577,na,1221,744810,0.0840174
SKARLET,Hero,61283,na,1194,712221,0.086044921
SKETCH/,Hero,91393,na,1885,1775670,0.051469586
SKEWER,Hero,93405,na,1943,1886653,0.049508309
SKIDS/SALLY BLEVINS,Hero,154696,na,4760,11326420,0.013657978
SKIN/ANGELO ESPINOSA,Hero,157019,na,4917,12085986,0.012991824
SKIN II/DONNA BLISS,Hero,117259,na,2885,4160170,0.028186108
SKINNER,Villain,15674,na,448,100128,0.156539629
"SKIN, NYLA",Hero,70540,na,1644,1350546,0.052230727
SKOLL,Hero,101456,na,2331,2715615,0.03736023
SKOOKA,Hero,60955,na,1140,649230,0.093888144
SKUL/JOHN SKULINOWSK,Hero,25962,na,616,189420,0.1370605
SKULLBUSTER,Villain,99893,na,2275,2586675,0.038618303
SKULLCRASHER/,Hero,79299,na,1631,1329265,0.059656276
SKULL-JACKET,Hero,47951,na,1156,667590,0.07182702
SKUNGE,Hero,116097,na,2666,3552445,0.032680872
SKYE,Hero,87663,na,1905,1813560,0.048337524
SKYHAWK/WINSTON BILL,Hero,76599,na,1574,1237951,0.061875632
SKYMAX/SK'YM'X/JAMES,Hero,6664,na,208,21528,0.309550353
SKY-WALKER,Hero,52293,na,1065,566580,0.092295881
SLAB/KRIS ANDERSON,Hero,119187,na,2898,4197753,0.028393047
SLADE,Hero,62459,na,1271,807085,0.077388379
"SLAG/SLAGHT, DR. THE",Hero,113803,na,2637,3475566,0.032743732
SLAMBEAUX,Hero,78394,na,1757,1542646,0.05081788
S'LAR,Hero,101203,na,2304,2653056,0.038145821
SLASHER,Villain,86476,na,1841,1693720,0.051056845
SLASHER II,Villain,107531,na,2408,2898028,0.037104886
SLAUGHTER II/CONSTAN,Hero,38304,na,860,369370,0.103700896
SLAUGHTER,Hero,65983,na,1352,913276,0.072248696
"SLAVINSKI, SALLY",Hero,57211,na,1130,637885,0.08968858
SLAYER/,Hero,57183,na,1078,580503,0.098505951
SLEDGE,Hero,56315,na,1289,830116,0.067839916
SLEEK,Hero,8480,na,242,29161,0.290799355
SLEEPER,Hero,112265,na,2475,3061575,0.036669035
SLEEPWALKER,Hero,161445,na,5296,14021160,0.011514383
SLICE/,Hero,87900,na,1793,1606528,0.054714266
SLICK,Hero,57851,na,1191,708645,0.08163608
SLIDE,Hero,83563,na,1913,1828828,0.045692104
SLITHER,Villain,145275,na,4177,8721576,0.016656967
"SLOAN, ANNA",Hero,85529,na,1935,1871145,0.045709445
"SLOAN, DR.",Hero,103080,na,2584,3337236,0.030887837
"SLOAN, FRED",Hero,139469,na,3784,7157436,0.019485889
"SLOAN, JASON",Hero,86910,na,1884,1773786,0.048996891
SLOTH,Hero,105659,na,2271,2577585,0.040991471
SLOTOTH,Hero,70688,na,1368,935028,0.075599875
"SLUGANSKI, ERNIE",Hero,6790,na,228,25878,0.262385037
SLUG/ULYSSES X. LUGM,Villain,130474,na,3521,6196960,0.021054517
SLUJ,Hero,74526,na,1456,1059240,0.070357993
SLUK,Hero,72491,na,1388,962578,0.075309222
SLYDE,Hero,138743,na,3701,6846850,0.020263771
"SMALLWOOD, DAN",Hero,108263,na,2409,2900436,0.037326457
SMART ALEC/ALEC THOR,Hero,83087,na,1644,1350546,0.061521044
SMASHER,Hero,52219,na,1063,564453,0.092512574
SMASHER II,Hero,81705,na,1855,1719585,0.047514371
SMASHER III,Hero,57872,na,1230,755835,0.076566976
SMASHER IV,Hero,147947,na,4312,9294516,0.015917666
SMASHER V,Hero,52253,na,1064,565516,0.0923988
SMEDLEY,Hero,8732,na,197,19306,0.452294623
"SMERDILOVISC, VICTOR",Hero,87081,na,1997,1993006,0.043693295
SMILING TIGER/,Hero,101472,na,2224,2471976,0.041048942
"SMITH, ANDY",Hero,81893,na,1578,1244253,0.065817
"SMITH, COL. TOLLIVER",Hero,85827,na,1818,1651653,0.051964305
"SMITH, DAPHNE",Hero,78309,na,1755,1539135,0.050878578
"SMITH, DR. ARMSTRONG",Hero,101120,na,2457,3017196,0.033514561
"SMITH, HELEN BACK",Hero,81893,na,1578,1244253,0.065817
"SMITH, JOE",Hero,92233,na,2200,2418900,0.038130142
"SMITH, KEVIN",Hero,133338,na,3730,6954585,0.019172675
"SMITH, MANDY",Hero,64150,na,1272,808356,0.079358599
"SMITH, MARTY LOUIS L",Hero,115583,na,2778,3857253,0.029965107
"SMITH, SIR DENIS NAY",Hero,97009,na,2337,2729616,0.035539431
"SMITHSON, T.B.",Hero,121075,na,2803,3927003,0.0308314
"SMITH, WANDA JO BIAL",Hero,44273,na,1017,516636,0.085694764
SMOKESCREAM/,Hero,64743,na,1421,1008910,0.064171234
SMOKESCREEN/,Hero,138265,na,3615,6532305,0.021166342
SMUGGLER II/CONRAD J,Hero,117849,na,2781,3865590,0.030486679
"SMYTHE, ALISTAIR ALP",Villain,111171,na,2737,3744216,0.029691396
"SMYTHE, SPENCER",Hero,114139,na,2903,4212253,0.0270969
SNAGG,Hero,96149,na,2010,2019045,0.047621029
SNAKE,Hero,109433,na,2636,3472930,0.031510281
SNAKEBITE/,Hero,32436,na,864,372816,0.087002704
SNAKE-EYES,Hero,130959,na,3323,5519503,0.023726593
SNAKESKIN II/,Hero,45484,na,1025,524800,0.086669207
SNAPDRAGON/SHEOKE SA,Hero,114321,na,2476,3064050,0.037310422
SNARE,Hero,103857,na,2296,2634660,0.039419508
"SNIDER, DET. LOU",Hero,86222,na,2068,2137278,0.040341968
SNIPER/VON BURIAN,Hero,16937,na,541,146070,0.115951256
"SNIPES, DET.",Hero,84809,na,1937,1875016,0.045231081
SNOWBIRD | MUTANT X-,Hero,41081,na,785,307720,0.133501235
SNOWBIRD/NARYA/ANNE,Hero,167970,na,5938,17626953,0.009529157
SNOWBLIND/,Hero,15763,na,451,101475,0.155338753
"SNOW, CHARLIE",Hero,83843,na,1963,1925703,0.043538905
SNOW QUEEN/GITTE,Hero,72436,na,1383,955653,0.075797387
"SNOW, TANDY",Hero,121342,na,3039,4616241,0.026285889
"SNOW, VICTORIA",Villain,82611,na,1691,1428895,0.057814605
"SOAP, DET.",Hero,91535,na,2228,2480878,0.036896212
SOCRATES SOCK,Hero,94387,na,2023,2045253,0.046149303
SODIUM,Hero,127702,na,3080,4741660,0.026931918
"SOFEN, KARL AUGUST",Hero,126156,na,3014,4540591,0.027784048
"SOFEN, MARION",Hero,126156,na,3014,4540591,0.027784048
SOLARR,Hero,152971,na,4750,11278875,0.013562612
SOLAR WIND,Hero,96332,na,1961,1921780,0.050126445
"SOLE, MAJOR REMINGTO",Hero,102590,na,2297,2636956,0.038904707
"SOLE, RANSOME",Hero,107835,na,2472,3054156,0.035307627
SOLO/,Hero,151082,na,4586,10513405,0.014370416
SOMBRE,Hero,39224,na,728,264628,0.148223166
"SOMERS, JOHNATHAN",Hero,34850,na,793,314028,0.110977365
"SOMERS, KATHY",Hero,23473,na,762,289941,0.08095785
"SOMMERS, APRIL",Hero,91093,na,1971,1941435,0.046920448
SOMON,Hero,16866,na,391,76245,0.221207948
"SONDHEIM, ERICA",Hero,131592,na,3481,6056940,0.021725822
SONIC,Hero,137922,na,3771,7108335,0.019402856
SOPHIE,Hero,130043,na,3383,5720653,0.022732195
SORRENTINO/SORRENTIN,Hero,135139,na,3709,6876486,0.019652334
SORROW/,Hero,14700,na,316,49770,0.29535865
SOTEIRA,Hero,59857,na,1291,832695,0.071883463
"SOTO, BERNARD",Hero,100405,na,2241,2509920,0.040003267
SOUL-EATER,Hero,101258,na,2150,2310175,0.043831311
SOULFIRE/JASON MALDO,Hero,12931,na,288,41328,0.312887147
SOUL MAN/FATHER JASO,Hero,80299,na,1729,1493856,0.053752838
SOUNDBYTE/,Hero,83128,na,1692,1430586,0.058107657
"SOUSA, PAUL",Hero,84908,na,2026,2051325,0.041391783
"SOUTHERN, CANDY",Hero,161157,na,5234,13694761,0.011767785
SPACE PHANTOM,Villain,141664,na,4189,8771766,0.016149998
SPANKER/FRED HOVEL,Villain,64365,na,1117,623286,0.1032672
"SPAR, DR. KATHERINE",Hero,115229,na,2707,3662571,0.031461233
SPARK,Hero,145096,na,4020,8078190,0.017961449
"SPARROW BEAR, MELLIS",Hero,7775,na,147,10731,0.72453639
SPARROW,Hero,66028,na,1368,935028,0.070616067
SPARX/AURELLE,Hero,53726,na,940,441330,0.121736569
SPAT,Hero,107787,na,2490,3098805,0.034783408
"SPAULDING, JILL",Hero,54934,na,1010,509545,0.107809909
"SPAULDING, PETER",Hero,135565,na,3669,6728946,0.020146543
SPEAR,Hero,57069,na,1155,666435,0.085633258
SPECTRA/SELENA SLATE,Hero,84067,na,1700,1444150,0.058212097
"SPECTRUM, SINCLAIR",Hero,117114,na,2907,4223871,0.027726699
SPEEDBALL DOPPELGANG,Hero,162717,na,5431,14745165,0.011035278
SPEEDBALL II/DARRION,Hero,129675,na,3520,6193440,0.020937476
SPEEDBALL/ROBBIE BAL,Hero,169593,na,6094,18565371,0.00913491
SPEEDFREEK/SHAPPE,Hero,70574,na,1409,991936,0.071147735
SPELLBINDER/ERICA FO,Hero,36071,na,778,302253,0.11934042
"SPENCER, TRACY",Hero,128473,na,3094,4784871,0.026849836
"SPERZEL, ANTON",Hero,100607,na,2359,2781261,0.03617316
"SPETSBURO, GEN. YURI",Hero,50650,na,1114,619941,0.081701323
SPHINX,Hero,142144,na,4111,8448105,0.016825548
SPHINX III,Hero,98541,na,2230,2485335,0.039648981
SPHINX II,Hero,106544,na,2427,2943951,0.03619082
SPIDERCIDE,Hero,146816,na,4405,9699810,0.015135967
SPIDER-MAN CLONE/BEN,Hero,162224,na,5422,14696331,0.011038401
SPIDER-MAN III/MARTH,Hero,139543,na,3945,7779540,0.017937179
SPIDER-MAN/PETER PARKER,Hero,171345,na,6352,20170776,0.008494715
SPIDER-WOMAN DOPPELG,Hero,161642,na,5338,14244453,0.011347715
SPIDER-WOMAN II/JULI,Hero,166671,na,5780,16701310,0.009979517
SPIDER-WOMAN IV/CHAR,Hero,89031,na,2050,2100225,0.042391172
SPIDER-WOMAN/JESSICA,Hero,167430,na,5879,17278381,0.009690144
SPIKE,Villain,57851,na,1191,708645,0.08163608
SPIKEY,Hero,44528,na,1010,509545,0.087387768
SPINNERET,Hero,29739,na,698,243253,0.12225543
SPIRAL,Villain,164707,na,5564,15476266,0.010642554
SPIRAL II/ESTELLE GE,Villain,68992,na,1329,882456,0.078181802
SPIRIT OF '76/WILLIA,Hero,101927,na,2200,2418900,0.042137749
SPITE/,Hero,15626,na,385,73920,0.211390693
SPITFIRE/LADY JACQUE,Hero,149127,na,4447,9885681,0.015085152
"SPITZ, BARRY",Hero,97949,na,2146,2301585,0.042557194
SPLICE/CHANDRA KU,Hero,108807,na,2559,3272961,0.033244209
SPLICE II/,Hero,59033,na,1050,550725,0.107191429
SPOILSPORT/,Hero,46317,na,905,409060,0.113227888
SPOOKY,Hero,95276,na,1966,1931595,0.04932504
SPOOR/ANDREW HAMISH,Villain,130134,na,3350,5609575,0.023198549
SPORE,Hero,76407,na,1474,1085601,0.070382212
SPOT/,Villain,84993,na,1927,1855701,0.045801021
SPRAGG,Villain,146353,na,4284,9174186,0.015952696
"SPRINGER, JERRY",Hero,94369,na,2012,2023066,0.046646526
SPRITE,Hero,141326,na,3833,7344028,0.019243663
SPROCKET,Hero,82403,na,1689,1425516,0.057805735
SPUNJE,Hero,157362,na,4990,12447555,0.012642001
SPYMASTER II,Hero,125748,na,3188,5080078,0.024753163
SPYMASTER/JAKE JORDA,Hero,125912,na,3381,5713890,0.022036126
SPYNE,Hero,108533,na,2548,3244878,0.033447482
SQUID/DONNY CALLAHAN,Hero,103397,na,2475,3061575,0.033772486
SQUIRE/,Hero,108342,na,2563,3283203,0.032998873
SQUIRREL GIRL/,Hero,85383,na,1779,1581531,0.05398756
SSSESTHUGAR,Hero,117305,na,2848,4054128,0.028934706
SSSITH,Hero,134948,na,3652,6666726,0.02024202
SSS'LETHCOTT,Hero,27112,na,566,159895,0.169561275
"STACY, ARTHUR",Hero,130305,na,3674,6747301,0.019312166
"STACY, CAPT. GEORGE",Hero,133129,na,3518,6186403,0.021519613
"STACY, GWEN",Hero,136884,na,3904,7618656,0.017966949
"STACY, GWEN (CLONE)",Hero,106666,na,2585,3339820,0.031937649
"STACY, GWEN | MUTANT",Hero,41081,na,785,307720,0.133501235
"STACY, HELEN",Hero,79655,na,1785,1592220,0.050027634
"STACY, JILL",Hero,153204,na,4733,11198278,0.013681032
"STACY, NANCY",Hero,81705,na,1855,1719585,0.047514371
"STACY, PAUL",Hero,94021,na,2333,2720278,0.034563012
"STAHL, VERONICA",Hero,79811,na,1799,1617301,0.049348266
STAINED GLASS SCARLE,Hero,23875,na,450,101025,0.236327642
"STALIN, JOSEF",Hero,111724,na,2538,3219453,0.03470279
STALKER,Hero,28996,na,696,241860,0.119887538
STALKING FOX,Hero,95092,na,1989,1977066,0.048097534
STALLIOR,Hero,135789,na,3738,6984453,0.019441608
"STALYENKO, COL. YURI",Hero,113597,na,2772,3840606,0.029577884
STAMPEDE/,Hero,13400,na,431,92665,0.144606917
"STAMP, J.Q.",Hero,72040,na,1390,965355,0.074625397
"STANACHEK, FREDDIE",Hero,104718,na,2470,3049215,0.034342609
"STANCHEK, DR.",Hero,140476,na,3816,7279020,0.019298752
"STANDISH, GEN.",Hero,78294,na,1569,1230096,0.063648691
"STANE, OBADIAH",Villain,127679,na,3286,5397255,0.023656285
"STANFORD, DWIGHT ROL",Hero,130339,na,3304,5456556,0.023886679
"STANKOWICZ, FABIAN",Hero,161988,na,5438,14783203,0.010957571
"STANLEY, TOM",Hero,18005,na,556,154290,0.116695833
"STAPHOS, DR. MONICA",Hero,79934,na,1821,1657110,0.048236991
"STAPLES, EDNA M. GRA",Hero,155460,na,4954,12268581,0.012671392
STARBOLT,Hero,144797,na,4128,8518128,0.016998688
STAR,Hero,57069,na,1155,666435,0.085633258
STARDUST/T'URIN G'AR,Hero,66500,na,1312,860016,0.077324143
STARFOX/EROS,Hero,166182,na,5880,17284260,0.009614644
STAR HAMMER,Hero,96700,na,2072,2145556,0.045069903
STARHAWK II/ALETA OG,Hero,118220,na,2770,3835065,0.030826075
STARHAWK/STAKAR,Hero,118220,na,2770,3835065,0.030826075
"STAR, JOAN",Hero,76575,na,1629,1326006,0.057748607
"STARK, HOWARD",Hero,134124,na,3540,6264030,0.021411775
"STARK, HOWARD | TIME",Hero,116606,na,2699,3640951,0.032026248
"STARK, ISAAC",Hero,318,na,29,406,0.783251232
"STARK, MARIA CARBONE",Hero,102728,na,2275,2586675,0.039714305
"STARK, MARIA | TIMES",Hero,116606,na,2699,3640951,0.032026248
"STARK, MORGAN",Hero,145687,na,4087,8349741,0.017448086
"STARR, AARON",Hero,89600,na,1840,1691880,0.052958839
"STARR, JACQUELINE",Hero,32427,na,577,166176,0.195136482
"STARR, TRIXIE TRISH",Hero,136162,na,3825,7313400,0.018618153
STARSHINE II/BRANDY,Hero,162048,na,5435,14766895,0.010973736
STARSHINE III/ANARRA,Hero,10565,na,254,32131,0.328810183
STARSHINE/LANDRA,Hero,44323,na,777,301476,0.147019995
STAR-STALKER,Hero,124215,na,3047,4640581,0.026767122
STAR THIEF II,Hero,87549,na,1725,1486950,0.058878241
STAR THIEF III/DITMI,Hero,97723,na,2114,2233441,0.043754458
STAR THIEF/,Hero,17103,na,305,46360,0.36891717
STATIC,Villain,130974,na,3354,5622981,0.023292627
"ST. CROIX, CARTIER",Hero,62727,na,1198,717003,0.08748499
"ST. CROIX, CLAUDETTE",Hero,75514,na,1498,1121253,0.067347869
"ST. CROIX, LOUIS",Hero,80464,na,1610,1295245,0.06212261
"ST. CROIX, NICOLE",Hero,75514,na,1498,1121253,0.067347869
STECK'EE,Hero,51118,na,912,415416,0.123052555
"STEED, JOHN",Hero,124006,na,3132,4903146,0.025291109
"STEED, MR.",Hero,66676,na,1175,689725,0.096670412
STEEL COLLAR,Hero,126519,na,3207,5140821,0.02461066
"STEELE, BOBBY",Hero,126784,na,3149,4956526,0.025579206
"STEELE, MARCY MASTER",Hero,150456,na,4521,10217460,0.014725382
"STEELE, SIMON/WOLFGA",Hero,106922,na,2584,3337236,0.032039089
STEEL SERPENT,Villain,126429,na,3294,5423571,0.023311025
STEEL SPIDER/OLLIE O,Hero,1,na,2,1,1
STEEL WIND,Villain,115163,na,2569,3298596,0.034912733
STEEPLEJACK II/MAXWE,Hero,103901,na,2204,2427706,0.042798016
STEEPLEJACK,Hero,32204,na,612,186966,0.172245221
STEGRON,Villain,119806,na,3057,4671096,0.02564837
"STEIN, EMIL",Hero,110100,na,2566,3290895,0.033455944
STELLARAX,Hero,53761,na,971,470935,0.114158005
STELLARIS/LEAH PRINC,Villain,125740,na,3139,4925091,0.025530493
STEM,Hero,90661,na,1874,1755001,0.05165866
"STEPHANAPOULUS, COSM",Hero,82755,na,1736,1505980,0.054950929
"STERIXIAN, ALMONNAS",Hero,87429,na,1690,1427205,0.061258894
"STERIXIAN, LOATIA",Hero,87429,na,1690,1427205,0.061258894
STERLING,Hero,21,na,7,21,1
"STERLING, SID",Hero,20804,na,381,72390,0.287387761
"STERMAN, ANDREA ANDI",Hero,139651,na,3846,7393935,0.018887237
"STERNBERG, DR. BERTH",Hero,48076,na,1032,531996,0.090369101
STERN,Hero,60757,na,1262,795691,0.076357531
"STERN, ROGER",Hero,144593,na,4158,8642403,0.016730648
"STEVENS, DR. VINCENT",Hero,55312,na,1090,593505,0.093195508
"STEVENS, MILO",Hero,130688,na,3328,5536128,0.023606391
"STEWART, MACKINLEY",Hero,111403,na,2736,3741480,0.029775116
"STEWART, MADDIE",Hero,6664,na,208,21528,0.309550353
"STEWART, MARY",Hero,52140,na,1032,531996,0.098008256
"STEWART, TINA",Hero,6664,na,208,21528,0.309550353
"ST. GERMAINE, COMTE",Hero,79243,na,1559,1214461,0.065249522
"ST. HUBBINS, SARI",Hero,79789,na,1532,1172746,0.068036045
STICK,Hero,123029,na,3099,4800351,0.025629168
"STILES, TATJANA",Hero,594,na,62,1891,0.314119513
STILETTO,Hero,143956,na,4045,8178990,0.017600706
STILETTO II/,Hero,14125,na,488,118828,0.11886929
STILT-MAN/WILBUR DAY,Hero,155806,na,4863,11821953,0.013179379
"STILWELL, RON",Hero,57183,na,1078,580503,0.098505951
STINGER II/,Villain,127355,na,3142,4934511,0.025809042
STINGER III/,Villain,142839,na,3924,7696926,0.018557928
STINGER IV,Villain,95614,na,1957,1913946,0.049956477
STINGER/,Villain,11681,na,294,43071,0.271203362
STINGRAY/DR. WALTER,Hero,166953,na,5862,17178591,0.009718667
STINGRAY | MUTANT X-,Hero,41081,na,785,307720,0.133501235
STINKY,Hero,44528,na,1010,509545,0.087387768
STITCH/,Hero,83087,na,1644,1350546,0.061521044
"STITHY, THEODORE",Hero,56997,na,1152,662976,0.085971438
"ST. LAWRENCE, COL. C",Hero,153189,na,4755,11302635,0.013553388
"STOCKBRIDGE, CHARLES",Hero,126156,na,3014,4540591,0.027784048
"STOCKBRIDGE, DEANNA",Hero,126156,na,3014,4540591,0.027784048
"STOKER, OLIVIER",Hero,30030,na,618,190653,0.15751129
"STONE, CHANTAL",Hero,139149,na,3924,7696926,0.018078516
STONECOLD/,Hero,70415,na,1433,1026028,0.068628731
STONECUTTER/UTAMA TO,Hero,143972,na,4003,8010003,0.017974026
STONE,Hero,57069,na,1155,666435,0.085633258
STONE-FACE,Hero,88629,na,2033,2065528,0.042908641
STONE II,Hero,81069,na,1849,1708476,0.047451062
"STONE, JOHN",Hero,78612,na,1779,1581531,0.049706266
"STONE, LT. MARCUS",Hero,159150,na,5175,13387725,0.011887755
"STONE, MARGARET",Hero,98802,na,2204,2427706,0.040697679
"STONE, MEG",Hero,114094,na,2774,3846151,0.029664462
"STONE, NELSON",Hero,49541,na,1057,558096,0.088767882
"STONE, TIBERIUS",Hero,137300,na,3657,6684996,0.020538531
STONEWALL/LOUIS HAMI,Hero,130021,na,3422,5853331,0.022213164
STORM 2013,Hero,107568,na,2422,2931831,0.0366897
"STORM, CHILI",Hero,153593,na,4710,11089695,0.013850065
STORM DOPPELGANGER,Villain,151571,na,4513,10181328,0.014887154
STORM DOPPELGANGER I,Villain,155003,na,4830,11662035,0.013291248
STORMER,Hero,20,na,9,36,0.555555556
"STORM, JOHNNY | MUTA",Hero,41081,na,785,307720,0.133501235
STORM/ORORO MUNROE S,Hero,171147,na,6322,19980681,0.008565624
"STORM, SUE | TIMESLI",Hero,116606,na,2699,3640951,0.032026248
STRACU,Hero,35775,na,688,236328,0.151378592
"STRANG, COL./LT. GAR",Hero,144580,na,4099,8398851,0.017214259
STRANGE,Hero,89815,na,1841,1693720,0.053028246
STRANGER,Hero,164820,na,5594,15643621,0.010535924
STRANGLEHOLD,Hero,40558,na,888,393828,0.102984044
STRANGLER,Hero,77887,na,1643,1348903,0.057740994
STRIDER,Hero,155002,na,4897,11987856,0.012929918
STRIKER,Hero,65983,na,1352,913276,0.072248696
"STRIKER, SAM",Hero,74765,na,1582,1250571,0.05978469
"STRINGER, AMY",Hero,69515,na,1350,910575,0.076341872
STROBE/,Hero,127741,na,3210,5150445,0.024801935
STRONGARM/,Hero,144929,na,4057,8227596,0.017614987
STRONGARM II/ARMSTRO,Hero,13400,na,431,92665,0.144606917
STRONG GUY DOPPELGAN,Hero,160297,na,5190,13465455,0.011904314
STRONG GUY/GUIDO CAR,Hero,167257,na,5820,16933290,0.009877407
STRONG GUY | MUTANT,Hero,41081,na,785,307720,0.133501235
STRONGHOLD/,Hero,93605,na,1954,1908081,0.049057142
"STRONG, MARTIN HENRY",Hero,70648,na,1563,1220703,0.057874848
"STRONG, SUSAN",Hero,89439,na,2013,2025078,0.044165706
STRONTIUM-90/,Hero,35116,na,765,292230,0.120165623
"STROUD, SIMON",Hero,110488,na,2742,3757911,0.029401441
"STROUGHTON, WILLIAM",Hero,43589,na,942,443211,0.098348191
"STRUCKER, ANDREA",Hero,155869,na,4883,11919403,0.013076913
"STRUCKER, ANDREAS",Hero,155964,na,4894,11973171,0.013026123
"STRUNK, BELLA",Hero,2726,na,148,10878,0.250597536
STRYFE,Villain,152326,na,4483,10046403,0.015162243
"STRYKER, WILLIS",Villain,100011,na,2126,2258875,0.044274694
"ST. THOMAS, JULES",Hero,157515,na,5054,12768931,0.012335802
"STUART, BRIG. ALYSAN",Hero,128532,na,3393,5754528,0.022335802
"STUART, DR. ALISTAIR",Hero,152420,na,4676,10930150,0.013944914
"STUART, DR.",Hero,106066,na,2354,2769481,0.03829815
STUNNER/ANGELINA BRA,Hero,127875,na,3448,5942628,0.021518258
STUNT-MASTER/GEORGE,Hero,155049,na,4837,11695866,0.013256735
"STURDY, PROF. KENNET",Hero,144054,na,3991,7962045,0.018092588
"STYGE, REV.",Hero,83452,na,1935,1871145,0.04459943
STYGIAN STARBENDER,Hero,103077,na,2444,2985346,0.034527656
STYGLUT/,Hero,98868,na,2118,2241903,0.044100035
STYRAK,Hero,37336,na,777,301476,0.123844021
STYX II,Hero,45103,na,859,368511,0.122392547
STYX/JACOB EICHORN,Hero,81069,na,1849,1708476,0.047451062
"SUAREZ, RAPHAEL",Hero,101339,na,2252,2534626,0.039981836
SUB-MARINER | MUTANT,Hero,41081,na,785,307720,0.133501235
SUB-MARINER/NAMOR MA,Hero,171058,na,6302,19854451,0.0086156
"SU, DR. KO BIN",Hero,47218,na,844,355746,0.132729532
