hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
MAGMA/AMARA AQUILLA/,Hero,248462,9516,5621,53489436,0.004645067
MAGNESIUM,Hero,41697,232,762,176784,0.235864105
MAGNETO | MUTANT X-V,Villain,54181,340,908,308720,0.175502073
MAGNETO/MAGNUS/ERIC,Villain,259634,10839,6061,65695179,0.003952101
MAGNIR,Hero,121258,1616,2064,3335424,0.036354598
MAGNOR,Hero,1048,26,74,1924,0.544698545
"MAGNUM, MOSES",Villain,218669,6406,4723,30255538,0.007227404
MAGNUS,Hero,185002,4565,3777,17242005,0.010729727
MAGOG,Hero,99158,1400,1746,2444400,0.040565374
MAGOG II,Hero,155299,3119,3131,9765589,0.015902676
"MAGRUDER, ALLIE",Hero,234464,8579,5185,44482115,0.005270972
MAGUIRE,Hero,113211,2242,2215,4966030,0.022797083
MAGUS,Villain,246542,8986,5638,50663068,0.004866306
MAGUS II,Villain,200856,5346,4110,21972060,0.009141428
MAHA YOGI,Hero,162411,3262,3101,10115462,0.016055717
MAHKIZMO,Hero,120693,1651,2162,3569462,0.033812659
"MAHONEY, GINNY",Hero,43936,443,864,382752,0.114789733
MAINFRAME II,Hero,188105,4263,3877,16527651,0.01138123
MAINFRAME/IAN WAJLER,Hero,61483,612,1178,720936,0.085282189
MAINSPRING,Hero,153643,3235,2953,9552955,0.016083296
"MAJCOMB, RENEE",Hero,138851,2204,2631,5798724,0.023945096
MAJESTON ZELIA,Villain,175858,4537,3455,15675335,0.011218771
MAJOR DOMO,Villain,195180,5016,4131,20721096,0.009419386
MAJOR LOVE,Hero,103137,1746,1986,3467556,0.029743427
MAJOR MAPLELEAF/LOUI,Hero,47285,300,744,223200,0.211850358
MAJOR VICTORY/MAJ. V,Hero,157963,3115,2937,9148755,0.017266065
"MAJOWSKI, SAM MOTHER",Hero,188227,4907,3800,18646600,0.010094441
MAKKARI/MIKE KHARY/I,Hero,236653,8370,5307,44419590,0.005327672
MAKO,Hero,141877,2965,2742,8130030,0.017450981
MALACHI,Villain,162351,3591,3120,11203920,0.014490553
MALAN Sometimes spel,Hero,53144,445,1069,475705,0.111716295
MALEKITH/MALCOLM KEI,Villain,180415,4270,3529,15068830,0.011972728
MALEVOLENCE,Hero,72098,712,1221,869352,0.082933035
MALICE,Villain,43260,318,728,231504,0.186865022
MALICE II,Villain,20778,316,521,164636,0.12620569
MALICE III,Villain,215688,6462,4669,30171078,0.007148833
MALICE IV,Villain,141568,2392,2706,6472752,0.021871377
MALICE V/NAKIA,Villain,216714,6929,4594,31831826,0.006808092
"MALONE, JULIUS",Hero,22070,108,467,50436,0.437584265
MALOVICK/,Hero,41069,217,767,166439,0.246751062
"MALPHER, KATHY",Hero,140916,3059,2973,9094407,0.015494798
MALPRACTICE,Hero,7407,137,273,37401,0.198042833
MALTESE,Hero,131189,2824,2743,7746232,0.016935847
MALTZ,Hero,6295,159,176,27984,0.224949971
"MALUS, DR. KARL",Villain,175022,4585,3554,16295090,0.010740781
MAM'SELLE HEPZIBAH,Hero,224923,6952,4920,34203840,0.006575958
MAN-APE/M'BAKU,Villain,199275,5206,4112,21407072,0.00930884
MAN-BEAST,Villain,215929,6792,4613,31331496,0.006891755
MAN-BULL/BULL TAURUS,Hero,135056,2895,2628,7608060,0.0177517
MAN-KILLER/KATRINA L,Hero,220605,6988,4749,33186012,0.00664753
MAN-MOUNTAIN MARKO,Hero,175735,4030,3563,14358890,0.012238759
MAN-OF-WAR,Hero,70681,678,1234,836652,0.084480764
MAN-SPIDER CLONE | M,Villain,45776,261,785,204885,0.223422896
MAN-SPIDER | MUTANT,Villain,45776,261,785,204885,0.223422896
MAN-THING/THEODORE T,Hero,252425,10285,5764,59282740,0.004257985
MANACLE/,Hero,110209,1283,1885,2418455,0.045570002
MANAT,Hero,89081,849,1489,1264161,0.070466499
MANBOT/BERNIE LACHEN,Hero,136046,2253,2610,5880330,0.023135776
MANDARIN,Villain,245202,9404,5493,51656172,0.004746809
"MANDARIN, JAMES",Villain,91468,1119,1650,1846350,0.049539903
MANDRILL/HENSLEY FAR,Villain,189433,5000,3901,19505000,0.009712023
"MANELLI, DINO",Hero,204072,6396,4277,27355692,0.007459947
MANGLER/,Hero,130550,1792,2366,4239872,0.030791024
MANGOG,Villain,109369,1310,1797,2354070,0.046459536
"MANH, COY LEONG XUI",Hero,188135,4841,3886,18812126,0.01000073
"MANH, COY NGA",Hero,188135,4841,3886,18812126,0.01000073
"MANH, COY TRANH",Hero,177676,4175,3561,14867175,0.011950892
MANIKIN/DR. WHITMAN,Hero,215614,6467,4578,29605926,0.007282799
MANIPULATOR II,Hero,161844,3351,3175,10639425,0.015211724
MANIPULATOR/,Hero,179669,4307,3615,15569805,0.011539579
MANITOU,Hero,216666,6854,4687,32124698,0.00674453
"MANN, DR. J. VERNON",Hero,172751,3922,3349,13134778,0.013152183
"MANNING, DR.",Hero,127202,1865,2347,4377155,0.029060429
"MANNING, ERIKA",Hero,62565,453,1141,516873,0.121045208
"MANNING, JANICE",Hero,567,26,49,1274,0.445054945
"MANOLIS, LT. NICK",Hero,166223,3824,3365,12867760,0.012917788
MANSLAUGHTER,Hero,148995,2633,2866,7546178,0.019744432
MANT/ERNEST,Hero,28,1,7,7,4
MANTA,Hero,182859,4285,3683,15781655,0.011586808
MANTIS (SPACE PHANTO,Villain,158292,3262,3072,10020864,0.015796243
MANTIS/? BRANDT,Villain,231712,8704,5119,44555776,0.005200493
"MANTLO, BILL",Hero,5288,80,192,15360,0.344270833
"MANTONE, JORGE",Hero,21680,250,493,123250,0.175902637
MANX,Hero,20163,179,453,81087,0.248658848
MARAUD,Hero,10229,114,278,31692,0.322762842
MARAUDER,Hero,148148,3501,2946,10313946,0.014363853
MARAUDER II,Hero,39424,310,688,213280,0.184846212
"MARCEAUX, BELIZE",Hero,82912,638,1377,878526,0.094376262
"MARCEAUX, THEOREN",Hero,102415,950,1798,1708100,0.059958433
MARCHALLA,Hero,9412,88,259,22792,0.412951913
MARCHALLA II,Hero,9412,88,259,22792,0.412951913
MARGOYLE,Hero,158686,3347,2960,9907120,0.016017369
MARIK,Hero,87620,879,1448,1272792,0.068840785
MARILLA [INHUMAN],Hero,186337,4303,3718,15998554,0.011647115
"MARIN, DR.",Hero,126411,1950,2351,4584450,0.027573864
MARIONETTE/MARI,Hero,105303,1213,1935,2347155,0.044864101
MARISSA (OF GENE-TEC,Hero,59348,375,1034,387750,0.153057382
MARISTA,Hero,53545,412,897,369564,0.144886948
MARITA,Hero,122842,2064,2364,4879296,0.025176173
MARKED MAN,Hero,12926,122,294,35868,0.360376938
"MARKO, KURT",Hero,140077,2334,2662,6213108,0.022545399
"MARKS, DR. SHIELA",Hero,65629,835,1078,900130,0.07291058
"MARLES, DR. THOMAS",Hero,138225,3023,2714,8204422,0.016847622
"MARLEY, MITCH MADMAN",Hero,26832,186,571,106206,0.252641094
"MARLOPOLIS, EDGAR",Hero,29442,120,528,63360,0.46467803
"MARLOWE, STEVE",Hero,27247,492,762,374904,0.072677272
"MARLOWE, STEVE JR.",Hero,27247,492,762,374904,0.072677272
"MARRERO, ED",Hero,169532,3931,3312,13019472,0.013021419
MARRINA/MARRINA SMAL,Hero,234157,8065,5115,41252475,0.005676193
MARROW/SARAH,Villain,248491,9289,5638,52371382,0.004744786
"MARRS(-PAYNE), PHOEB",Hero,213642,7113,4588,32634444,0.006546519
"MARRS, DESMOND",Hero,184278,5309,3893,20667937,0.008916129
"MARSHALL, GRANT",Hero,66511,860,1112,956320,0.069548896
"MARTELL, SHIELD AGEN",Hero,112259,1562,2138,3339556,0.033614948
MARTHA,Hero,178672,3963,3610,14306430,0.01248893
"MARTIN, ASHLEY",Hero,172875,3449,3411,11764539,0.014694583
"MARTIN, TERI",Hero,171840,3403,3389,11532767,0.014900154
"MARTINELLI, VINCENT",Hero,193032,5999,4102,24607898,0.007844311
MARTINEX,Hero,157963,3115,2937,9148755,0.017266065
"MARTINEZ, AKASHA",Villain,97471,1662,1840,3058080,0.031873267
"MARTINEZ, ALITHA",Hero,179095,4923,3730,18362790,0.009753148
"MARTINEZ, CARMELLO",Hero,134161,2027,2442,4949934,0.027103594
"MARTINEZ, ISADORA",Hero,131622,1810,2459,4450790,0.029572728
"MARTINEZ, LINETTE",Hero,53306,740,1118,827320,0.064432142
"MARTINEZ, MR.",Hero,97471,1662,1840,3058080,0.031873267
"MARTINEZ, MRS.",Hero,97451,1660,1839,3052740,0.03192247
MARTINS,Hero,24380,145,453,65685,0.371165411
"MARTS, MR.",Hero,129289,2582,2483,6411106,0.020166411
MARVEL BOY II/MARTIN,Hero,1,1,1,1,1
MARVEL BOY III/ROBER,Hero,156215,3141,3033,9526653,0.016397679
MARVEL BOY VI,Hero,190006,4603,3982,18329146,0.010366331
MARVEL BOY VII/DAVID,Hero,34928,162,636,103032,0.339001475
MARVEL BOY VIII/NOH-,Hero,37,3,10,30,1.233333333
MARVEL BOY/MARTIN BU,Hero,2502,24,103,2472,1.012135922
MARVEL GIRL DOPPELGA,Hero,221943,7187,4879,35065373,0.006329407
MARVEL GIRL II/VALER,Hero,200032,5510,4124,22723240,0.00880297
MARVEL GIRL/JEAN GRE,Hero,263781,11525,6236,71869900,0.003670257
MARVEL WOMAN | MUTAN,Hero,45776,261,785,204885,0.223422896
MARX,Hero,222042,7425,4703,34919775,0.006358632
"MARX, DR.",Hero,95046,909,1603,1457127,0.065228357
MASKED MARAUDER/FRAN,Villain,141232,3216,2790,8972640,0.015740295
"MASON, JOHN",Hero,114434,1421,1973,2803633,0.040816327
"MASON, LOUISE",Hero,217576,7183,4590,32969970,0.006599217
"MASON, WANDA",Hero,194762,5405,4034,21803770,0.008932492
MASQUE,Hero,160917,3074,3259,10018166,0.016062521
MASTER ELO,Hero,86174,681,1463,996303,0.086493767
MASTER FOUR,Hero,403,22,36,792,0.508838384
MASTER KHAN/TYRONE K,Villain,214668,6843,4674,31984182,0.006711693
MASTER LINK/WILLIS H,Hero,78833,972,1516,1473552,0.053498621
MASTER MAN II/ALEXAN,Villain,114517,1484,2025,3005100,0.03810755
MASTER MAN/WILHELM L,Villain,178498,3993,3482,13903626,0.012838234
MASTER MENACE/DR. EM,Hero,85484,1005,1408,1415040,0.060411013
MASTER MOLD,Villain,162759,3334,3220,10735480,0.01516085
MASTER MOLD II,Villain,240237,8498,5492,46671016,0.005147456
MASTER MOLD III,Villain,95219,915,1605,1468575,0.064837683
MASTER MONARCH/,Hero,128725,2563,2474,6340862,0.020300868
MASTER OF VENGEANCE,Hero,4,2,2,4,1
MASTER OM,Hero,110996,2177,2183,4752391,0.023355822
MASTER ORDER,Villain,240556,9102,5408,49223616,0.004887004
MASTER PANDEMONIUM/M,Villain,170447,4245,3467,14717415,0.011581314
MASTER PROGRAMMER,Hero,53306,740,1118,827320,0.064432142
MASTER TWELVE,Hero,70519,614,1194,733116,0.09619078
MASTER ZEI,Hero,102636,1800,1981,3565800,0.028783443
MASTER/ESHU,Hero,232543,8109,5148,41745132,0.005570542
MASTERBLASTER/,Hero,130347,2168,2432,5272576,0.024721692
MASTERMIND II/BOWERS,Villain,90364,1150,1567,1802050,0.050145113
MASTERMIND III,Villain,135722,2093,2486,5203198,0.026084343
MASTERMIND IV/MARTIN,Villain,137622,2269,2612,5926628,0.023220961
MASTERMIND V,Villain,88354,782,1368,1069776,0.082591122
MASTERMIND/JASON WYN,Villain,232808,8261,5186,42841546,0.005434164
"MASTERS, ALICIA REIS",Hero,260365,11118,6044,67197192,0.003874641
"MASTERS, DR. AUGUST",Hero,178276,4457,3679,16397303,0.010872276
"MASTERSON, KEVIN",Hero,223135,7432,4756,35346592,0.006312773
MASTIFF,Hero,33702,197,618,121746,0.276822236
"MASTIFF, MINNIE",Hero,33702,197,618,121746,0.276822236
MASTON-DAR,Hero,31723,224,569,127456,0.248893736
MATADOR/MANUEL ELOGA,Villain,130226,2859,2631,7522029,0.017312616
MATHEMANIC/THOMAS SO,Hero,128539,2002,2447,4898894,0.026238371
MAULER/BRENDAN DOYLE,Hero,153653,3179,3002,9543358,0.016100517
MAUVIUS,Hero,135660,2295,2613,5996835,0.022621933
MAVERICK/CHRISTOPHER,Hero,149271,2731,2963,8091953,0.018446845
MAX,Hero,84525,867,1423,1233741,0.068511138
MAX II,Hero,81432,1142,1411,1611362,0.05053613
"MAXIMOFF, DJANGO",Hero,181988,4396,3627,15944292,0.011413991
MAXIMUS [INHUMAN],Villain,229381,7780,4970,38666600,0.005932277
MAXOV,Hero,137548,2138,2619,5599422,0.024564678
"MAXWELL, DR. WILFRED",Hero,170461,4157,3366,13992462,0.012182345
"MAXWELL, MORRIS",Hero,133061,2265,2486,5630790,0.023630965
MAXXAM,Hero,44904,289,720,208080,0.215801615
"MAYE, APRIL",Hero,110326,2123,2190,4649370,0.023729236
MAYHEM/DET. BRIGID O,Villain,184059,4510,3893,17557430,0.010483254
"MCBRIDE, BEATRICE",Hero,100519,1720,1927,3314440,0.030327597
"MCBRIDE, MARTHA",Hero,95779,1621,1825,2958325,0.032376091
"MCCABE, LINDSAY",Hero,219438,7221,4736,34198656,0.006416568
"MCCABE, NINA",Hero,112809,1771,2041,3614611,0.031209167
"MCCALL, MEREDITH | T",Hero,147358,2737,2699,7387163,0.019947847
"MCCAMBRIDGE, MEGAN",Hero,106718,1139,1854,2111706,0.050536391
"MCCORMICK, BARRY",Hero,129982,2503,2443,6114829,0.02125685
"MCCORMICK, FIONA",Hero,8823,120,297,35640,0.247558923
"MCCOURT, ALLISON",Hero,157400,3185,3101,9876685,0.015936521
"MCCOY, EDNA ANDREWS",Hero,176963,3998,3660,14632680,0.012093683
"MCCOY, NORTON",Hero,172353,3788,3504,13273152,0.012985084
"MCCULLOUGH, DR. ANDR",Hero,96873,1651,1839,3036189,0.031906117
"MCDONNELL, OSCAR",Hero,105136,1890,2067,3906630,0.026912198
"MCDOWELL, SCOTTY",Hero,121082,2544,2304,5861376,0.020657607
"MCELROY, JAMES",Hero,167550,3981,3269,13013889,0.012874706
"MCGIVENEY, BULL",Hero,122629,1702,2252,3832904,0.031993757
"MCGRILL, MARY",Hero,104559,1168,1788,2088384,0.050066942
"MCHELE, JEREMY",Hero,15115,114,290,33060,0.457199032
"MCKEEVER, TINY",Hero,217896,7349,4621,33959729,0.006416306
"MCKENNA-DRAKE, MARLE",Hero,73389,983,1394,1370302,0.053556807
"MCKENZIE, LEON",Hero,71855,671,1220,818620,0.087775769
"MCKENZIE, LEONARD",Hero,106021,1371,1829,2507559,0.04228056
"MCKENZIE, LYDIA",Hero,179095,4923,3730,18362790,0.009753148
"MCKENZIE, SCARLETT",Hero,99030,1124,1773,1992852,0.049692601
"MCKNIGHT, BOB",Hero,144482,2813,2666,7499458,0.019265659
"MCLAREN, MEGAN",Hero,238697,8890,5233,46521370,0.005130911
MCLEISH,Hero,83735,819,1383,1132677,0.073926636
"MCMURRAY, YVONNE",Hero,4057,25,139,3475,1.167482014
"MCNAIR, TAD",Hero,96897,1654,1839,3041706,0.031856136
"MCPHAIL, NATALIE",Hero,57484,424,966,409584,0.140347279
"MCPHEE, LOUIE",Hero,124208,1821,2277,4146417,0.029955501
"MCPHERSON, LING",Hero,153527,2860,2995,8565700,0.017923462
"MCSHANE, PATRICK",Hero,15115,114,290,33060,0.457199032
"MEACHUM, HAROLD",Villain,30408,224,584,130816,0.23244863
"MEACHUM, JOY",Hero,189841,5594,4028,22532632,0.008425159
"MEACHUM, WARD",Hero,107266,1552,2030,3150560,0.034046646
"MEAGHER, TYLER",Hero,17468,251,451,113201,0.154309591
MEANY,Hero,209218,6172,4503,27792516,0.007527854
MEATMARKET,Hero,70691,990,1333,1319670,0.05356718
MECHADOOM,Hero,160062,2907,3074,8936118,0.017911805
MECHAMAGE/,Hero,230183,8010,5016,40178160,0.005729058
MEDEA,Hero,103732,1788,1998,3572424,0.029036867
"MEDINA, ANALISA MARI",Hero,129253,2287,2483,5678621,0.022761336
MEDUSA II,Villain,119558,1963,2230,4377490,0.027311998
MEDUSA | MUTANT X-VE,Villain,45776,261,785,204885,0.223422896
MEDUSA/MEDUSALITH AM,Villain,259561,11205,6018,67431690,0.003849244
MEEK,Hero,124831,1816,2297,4171352,0.029925789
"MEER, MAX",Hero,75471,1002,1270,1272540,0.05930737
MEGA MAX/,Hero,93488,954,1618,1543572,0.060566012
MEGATAK,Villain,92737,1171,1523,1783433,0.05199915
MEGGAN,Hero,245217,8860,5582,49456520,0.004958234
MEGGAN 2013,Hero,27883,279,470,131130,0.212636315
"MELLACE, LUCY SANTIN",Hero,111370,1495,2024,3025880,0.036805822
"MELLACE, TONY",Hero,75215,986,1440,1419840,0.052974279
MELLENCAMP,Hero,156885,2709,3031,8210979,0.019106735
MELONIE,Hero,70484,613,1191,730083,0.096542448
MELTER II/BRUNO HORG,Villain,39601,270,668,180360,0.219566423
MELTER/BRUNO HORGAN,Villain,249924,9897,5665,56066505,0.004457635
"MELTON, LORRIE",Hero,183612,4298,3624,15575952,0.011788172
MEMBRAIN/,Hero,49978,535,965,516275,0.096804997
MEME,Hero,105192,1207,1772,2138804,0.049182627
"MENDELSON, DR. MACK",Hero,76658,799,1352,1080248,0.070963334
MENDICUS,Hero,54715,428,931,398468,0.13731341
"MENDOSA, EMILIO",Hero,1070,21,67,1407,0.760483298
"MENGOCHAUZERAUS, GRI",Hero,83853,772,1376,1062272,0.07893741
"MENGOCHAUZERAUS, STA",Hero,83853,772,1376,1062272,0.07893741
"MENKEN, DONALD L.",Villain,134631,2351,2572,6046772,0.022264937
"MENNINGER, CLARA",Hero,164459,3781,3375,12760875,0.012887753
MENTALLO,Villain,231358,8176,4998,40863648,0.005661707
MENTOR II,Hero,196057,5077,4030,20460310,0.009582308
MENTOR/ALARS [ETERNA,Hero,242545,9497,5424,51511728,0.004708539
MENTUS,Hero,15468,105,313,32865,0.47065267
MEPHISITOID,Hero,141282,2293,2576,5906768,0.023918664
MEPHISTA,Villain,68410,783,1241,971703,0.07040217
MEPHISTO,Villain,255595,10654,5883,62677482,0.00407794
"MERCADO, JOY",Hero,212340,6625,4538,30064250,0.007062874
MERCURY,Villain,112933,1421,1847,2624587,0.043028865
MERCURY II,Villain,41697,232,762,176784,0.235864105
MERCURY III/,Villain,104745,1307,1821,2380047,0.044009635
MERCY,Villain,121005,2205,2384,5256720,0.023019107
"MERENGUES, SMOOTH MA",Hero,108532,1427,1937,2764099,0.039264874
"MERIDIAN, DR. ROBERT",Hero,16868,134,338,45292,0.372427802
MERLIN,Hero,184137,4672,3670,17146240,0.010739206
MERLYN,Hero,178802,4083,3507,14319081,0.012486975
MERREE,Hero,37,3,10,30,1.233333333
MERRIAN,Hero,18699,152,403,61256,0.305259893
"MERRYWEATHER, IRENE",Hero,215152,6082,4589,27910298,0.007708696
MESMERO,Villain,222439,6820,4784,32626880,0.006817661
"MESSENGER, TOBIAS",Hero,148605,2412,2814,6787368,0.021894348
METABO,Hero,97805,1180,1594,1880920,0.05199849
METALSLASH/,Hero,96835,1181,1692,1998252,0.048459854
METEORITE,Hero,199034,5456,4172,22762432,0.008743969
METEORITE III/VALERI,Hero,144702,2250,2781,6257250,0.023125494
METOXO,Hero,102274,1080,1677,1811160,0.056468782
MEXXA RIEN,Hero,65506,480,1117,536160,0.122176216
MIBA,Hero,39424,310,688,213280,0.184846212
"MICAWBER, TRISTRAM",Hero,125374,1701,2236,3803436,0.032963352
"MICHAELS, DAWN",Hero,65629,835,1078,900130,0.07291058
"MICHEL, RAFE",Hero,151069,2900,2930,8497000,0.017779099
MICHELLE,Hero,21681,251,493,123743,0.175209911
"MICO, RODOLFO",Hero,113970,1663,2037,3387531,0.033643973
MICROCHIP/LINUS LIEB,Hero,210195,6268,4492,28155856,0.00746541
MICROMAX/SCOTT WRIGH,Hero,183322,4299,3635,15626865,0.011731208
MIDAS,Hero,192188,4722,3915,18486630,0.010396054
MIDGARD SERPENT,Hero,217352,7257,4588,33295116,0.006528045
MIDGET,Hero,158699,3191,3068,9789988,0.016210337
MIDNIGHT III/JEFFREY,Hero,159061,3507,3233,11338131,0.014028855
MIDNIGHT'S FIRE/,Villain,156409,3434,3138,10775892,0.014514715
MIDNIGHT/M'NAI,Hero,167986,4136,3366,13921776,0.01206642
MIDWIFE,Hero,62917,655,1109,726395,0.086615409
MIESHO,Hero,40308,308,650,200200,0.201338661
"MIFUNE, DR.",Hero,160108,2908,3107,9035156,0.017720557
MIKHLO,Hero,252210,10327,5777,59659079,0.004227521
MILAN,Villain,149019,2520,2940,7408800,0.020113784
MILLENIUS,Hero,155694,3215,2984,9593560,0.016229012
MILLENNIUM MONARCH,Hero,97130,1157,1570,1816490,0.053471255
"MILLER, CHRIS",Hero,141374,2428,2676,6497328,0.021758791
"MILLER, FRANK",Hero,179095,4923,3730,18362790,0.009753148
"MILLER, JENETTE",Hero,404,23,36,828,0.487922705
"MILLER, STACI MURPHY",Hero,140078,2388,2633,6287604,0.022278439
"MILLER, TRACE",Hero,94804,1231,1651,2032381,0.046646766
MIMIC/CALVIN RANKIN,Hero,213042,6160,4534,27929440,0.007627865
MIND'S EYE/MEACHAM,Hero,38202,313,765,239445,0.159543945
MINDBLAST,Villain,163192,3316,3164,10491824,0.015554207
MINDMELD/,Hero,42290,396,807,319572,0.132333246
MINDSINGER/GREGOR,Hero,103741,1747,1949,3404903,0.030468122
MINDSTORM/,Hero,114405,2082,2290,4767780,0.023995444
MINDWAVE,Hero,129307,2127,2407,5119689,0.025256808
MINDWORM/WILLIAM TUR,Hero,93657,1582,1758,2781156,0.033675565
MINERVA [KREE],Villain,194165,4861,3982,19356502,0.010030996
MINI MAX/,Hero,93488,954,1618,1543572,0.060566012
MINISTER BLOOD,Hero,143034,2298,2647,6082806,0.023514477
MINISTER TOME,Hero,44705,307,815,250205,0.178673488
MINOR DOMO,Hero,126335,1865,2318,4323070,0.029223445
MINOTAUR,Hero,168489,3394,3286,11152684,0.015107484
MINOTAUR II,Hero,91073,1183,1585,1875055,0.048570842
MINOTAUR III,Hero,119558,1963,2230,4377490,0.027311998
MINOTAURUS,Hero,1033,12,66,792,1.304292929
MINSTER HOARD,Hero,44705,307,815,250205,0.178673488
MINT JULEP,Hero,70545,615,1193,733695,0.096150308
MINXI [INHUMAN],Hero,74289,624,1207,753168,0.098635364
MIRACLE MAN,Villain,231930,8257,5084,41978588,0.00552496
MIRAGE,Hero,227837,7949,4871,38719579,0.005884284
MIRAGE II/DANIELLE M,Hero,253941,10090,5829,58814610,0.004317652
MIRAGE III/MARGE,Hero,95132,825,1593,1314225,0.072386387
MISFIT/,Villain,134793,2432,2545,6189440,0.021777899
MISS AMERICA/MADELIN,Hero,183650,4506,3689,16622634,0.011048189
MISS ITCH/BLISS,Hero,129076,1894,2385,4517190,0.028574401
MISS LOCKE,Hero,187559,4755,4039,19205445,0.009765928
MISS MASS/,Hero,198564,5166,4057,20958462,0.009474168
MISS SACCHARINE,Hero,110012,1434,1900,2724600,0.040377303
MISS THING/MARY,Hero,28,1,7,7,4
MISSING LINK,Hero,126538,2305,2414,5564270,0.022741168
MISSING LINK II/RAY,Hero,78833,972,1516,1473552,0.053498621
MIST,Hero,74409,811,1313,1064843,0.069877907
MIST MISTRESS,Hero,74579,522,1338,698436,0.106780006
MISTER CLEAN,Villain,110012,1434,1900,2724600,0.040377303
MISTER HYDE/CALVIN Z,Villain,238906,8767,5296,46430032,0.005145506
MISTY/VINCENTE,Hero,52103,531,970,515070,0.101157124
"MITCHELL, ROBERT",Hero,63774,676,1130,763880,0.083486935
MO,Hero,9108,68,242,16456,0.553475936
MO MONEY,Hero,135201,2062,2533,5223046,0.02588547
MOBIUS,Hero,130023,2358,2492,5876136,0.022127296
"MOBIUS, DR.",Hero,44603,263,711,186993,0.238527645
MOCKINGBIRD/DR. BARB,Hero,259988,11266,6056,68226896,0.003810638
MODAM,Villain,181243,4504,3629,16345016,0.011088579
MODEM/,Hero,52715,452,879,397308,0.132680439
"MODINE, REP. BERNARD",Hero,15944,302,488,147376,0.108185865
MODOK/GEORGE TARLETO,Villain,239277,8844,5254,46466376,0.005149465
MODRED THE MYSTIC,Hero,210004,6136,4434,27207024,0.007718742
MODT,Hero,185557,4422,3748,16573656,0.0111959
MODULAR MAN/STEPHEN,Hero,130389,2170,2438,5290460,0.024646061
MOJO,Villain,213050,6365,4638,29520870,0.007216928
MOJO II,Villain,122506,1769,2246,3973174,0.030833283
MOK,Hero,9108,68,242,16456,0.553475936
MOLE,Hero,112027,1312,1970,2584640,0.043343367
MOLE MAN | MUTANT X-,Villain,45776,261,785,204885,0.223422896
MOLE MAN/HARVEY RUPE,Villain,253958,10288,5810,59773280,0.004248688
MOLECULE MAN/OWEN RE,Villain,245981,9337,5504,51390848,0.004786475
MOLGOTHA,Hero,72098,712,1221,869352,0.082933035
"MOLLE, DR.",Hero,87992,1099,1629,1790271,0.049150101
MOLTEN MAN/MARK RAXT,Villain,139743,2797,2760,7719720,0.018102081
MOLTO,Hero,165535,4203,3170,13323510,0.012424279
MONDO,Villain,51417,494,963,475722,0.108082031
MONDO II,Villain,138888,2293,2562,5874666,0.023641855
MONGOOSE,Villain,188965,5153,3828,19725684,0.009579642
"MONGRAIN, ALISON",Hero,105242,2004,2085,4178340,0.025187515
MONGU,Hero,77088,1050,1331,1397550,0.055159386
