hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
ENFORCER/DELAZNY,Villain,83,11,50,550,0.150909091
"ENGLEHART, STEVE",Hero,19,2,15,30,0.633333333
ENRAGED,Hero,42,1,42,42,1
ENRAKT,Hero,107,7,35,245,0.436734694
ENT,Hero,59,2,30,60,0.983333333
ENTITY,Hero,63,5,21,105,0.6
ENTITY II,Hero,15,1,15,15,1
EON,Hero,269,22,131,2882,0.09333796
EPHESUS,Hero,13,2,9,18,0.722222222
EPOCH,Hero,309,12,154,1848,0.167207792
"EPSTEIN, MORRIS",Hero,9,1,9,9,1
"EPSTEIN, MRS.",Hero,9,1,9,9,1
"EPSTEIN, PROF. NORA",Hero,9,1,9,9,1
"EPURER, GISCARD",Hero,14,2,12,24,0.583333333
EQUILIBRIUS,Villain,44,3,33,99,0.444444444
EQUINOX/TERRY SORENS,Villain,23,4,14,56,0.410714286
ERBIUM,Hero,54,2,39,78,0.692307692
ERG,Villain,170,8,60,480,0.354166667
ERIC THE RED II,Hero,24,1,24,24,1
ERIC THE RED [SHI'AR,Hero,188,12,100,1200,0.156666667
ERISHKIGEL,Hero,19,1,19,19,1
ERISHKIGEL II/HOLLY,Hero,204,12,95,1140,0.178947368
EROS,Hero,36,4,25,100,0.36
"ERWIN, CLYTEMNESTRA",Hero,219,33,62,2046,0.107038123
"ERWIN, MORLEY",Hero,235,30,78,2340,0.10042735
ESON II,Villain,27,1,27,27,1
ESON [CELESTIAL],Villain,152,8,98,784,0.193877551
ESSEX,Hero,8,1,8,8,1
"ESSEX, REBECCA",Hero,16,3,6,18,0.888888889
"ESTAVES, DR. ROSA",Hero,26,3,11,33,0.787878788
"ESTAVES, MARIE",Hero,19,2,11,22,0.863636364
ETERNAL BRAIN/PROFES,Hero,76,5,42,210,0.361904762
ETERNITY/ADAM QADMON,Hero,988,44,318,13992,0.070611778
ETUBAN,Hero,25,3,14,42,0.595238095
"ETZION, GENERAL",Hero,12,1,12,12,1
EUROPIUM,Hero,62,2,49,98,0.632653061
"EVANS, DORIS",Hero,102,15,39,585,0.174358974
"EVE 3,031",Hero,51,4,16,64,0.796875
EVER,Hero,49,4,32,128,0.3828125
"EVERETT, BILL",Hero,40,1,40,40,1
EVERWRAITH/,Villain,27,3,9,27,1
EVERY-MAN,Hero,59,6,42,252,0.234126984
EVILHAWK/DARGIN BOKK,Hero,38,3,17,51,0.745098039
EXALT,Hero,13,1,13,13,1
EXALTED ONE,Hero,11,1,11,11,1
EXECUTIONER,Hero,4,1,4,4,1
EXECUTIONER II/SKURG,Hero,699,40,235,9400,0.074361702
EXECUTIONER III/BRUT,Hero,27,2,19,38,0.710526316
EXECUTIONER IV,Hero,31,2,21,42,0.738095238
EXECUTIONER V,Hero,10,1,10,10,1
"EXETER, LT.",Hero,19,1,19,19,1
EXILE,Villain,10,3,5,15,0.666666667
EXITAR,Villain,12,3,6,18,0.666666667
EXODUS/BENNET DUPARI,Villain,383,20,139,2780,0.137769784
EXPEDITER II/ZOE CUL,Hero,197,21,74,1554,0.126769627
EXPEDITER/JOHN WRAIT,Hero,48,7,17,119,0.403361345
EZEKEEL,Hero,8,1,8,8,1
FACADE,Hero,37,4,15,60,0.616666667
FACE/COL. EISEN,Hero,8,1,8,8,1
FAGIN,Hero,15,2,9,18,0.833333333
FAHE,Hero,24,2,17,34,0.705882353
"FAIRMONT, AMANDA MAN",Hero,107,8,50,400,0.2675
"FAIRMONT, HANNAH",Hero,366,25,87,2175,0.168275862
FAITH,Hero,21,1,21,21,1
FALCON/SAM WILSON,Hero,2791,221,545,120445,0.023172402
FALCONA [INHUMAN],Hero,91,6,32,192,0.473958333
"FALCONER, CALVIN",Hero,41,4,15,60,0.683333333
"FALK, DR. JENNIE",Hero,12,1,12,12,1
FALLEN | MUTANT X-VE,Hero,231,16,73,1168,0.197773973
"FALLON, HOWARD",Hero,25,3,10,30,0.833333333
"FALLON, MEG",Hero,36,4,15,60,0.6
"FALLON, RIGBY",Hero,38,4,17,68,0.558823529
"FALSWORTH, KENNETH",Hero,4,1,4,4,1
FALZON,Hero,118,10,34,340,0.347058824
FAMINE | MUTANT X-VE,Villain,30,2,16,32,0.9375
FAMINE/AUTUMN ROLFSO,Villain,320,16,78,1248,0.256410256
FANCY DAN,Villain,123,12,58,696,0.176724138
FANDRAL [ASGARDIAN],Hero,2920,234,408,95472,0.030584884
FANDRAL | MUTANT X-V,Hero,49,1,49,49,1
FANG,Hero,4,1,4,4,1
FANG II,Hero,99,4,57,228,0.434210526
FANG III,Hero,29,2,21,42,0.69047619
FANTASIA,Hero,32,2,20,40,0.8
FANTASMA,Hero,157,10,44,440,0.356818182
FARAHD,Hero,18,1,18,18,1
"FARGO, FLAGG",Hero,19,6,9,54,0.351851852
FAROUK,Hero,15,2,10,20,0.75
"FARREL, MIKE",Hero,162,17,70,1190,0.136134454
FATALE/PAMELA GREENW,Hero,143,14,58,812,0.176108374
"FATE, IAN",Hero,18,2,17,34,0.529411765
FATH,Hero,94,4,61,244,0.385245902
FATHER TIME,Hero,25,1,25,25,1
"FAVERSHAM, DAPHNE",Hero,4,1,4,4,1
FAWKES,Hero,50,2,30,60,0.833333333
"FAWN, FELICIA",Hero,62,3,26,78,0.794871795
FAYRELYTE STRONGHEAR,Hero,128,3,85,255,0.501960784
FAZE,Hero,13,2,8,16,0.8125
FEAR EATER/KKALLAKKU,Hero,41,5,19,95,0.431578947
"FEIFFER, DEPUTY BEAU",Hero,26,2,14,28,0.928571429
"FELDSTADT, DR. HANS",Hero,2,1,2,2,1
FENRIS,Villain,1,1,1,1,1
"FENSTER, RICHARD",Hero,70,7,27,189,0.37037037
"FENTON, BARNEY",Hero,9,1,9,9,1
FENWAY,Hero,18,2,14,28,0.642857143
FER DE LANCE/TERESA,Villain,267,14,80,1120,0.238392857
FERA,Hero,34,3,17,51,0.666666667
FERAL/MARIA CALLASAN,Hero,787,36,195,7020,0.112108262
"FERGUSON, ISABEL",Hero,40,6,11,66,0.606060606
FEROCIA/,Villain,130,6,57,342,0.380116959
FERON,Hero,118,8,42,336,0.351190476
"FERRARI, CONNIE",Hero,123,16,43,688,0.17877907
FERRIS,Hero,116,6,48,288,0.402777778
FERRO2,Hero,245,11,69,759,0.322793149
FEUER,Hero,14,1,14,14,1
FEVER PITCH/,Villain,38,2,24,48,0.791666667
"FIDDLER, BARNEY",Hero,13,1,13,13,1
FIELDER,Hero,16,2,10,20,0.8
"FIELDING, CLARENCE",Hero,34,2,23,46,0.739130435
"FIELDS, MARJORIE",Hero,13,1,13,13,1
"FIELDS, PROF. WILLIA",Hero,13,1,13,13,1
"FIELDS, TODD",Hero,13,1,13,13,1
"FIELDS, TRACI",Hero,29,3,17,51,0.568627451
FIELDSTONE/,Hero,44,2,26,52,0.846153846
"FIELSTEIN, FIREWORKS",Hero,235,13,80,1040,0.225961538
FIFOLET,Hero,83,5,37,185,0.448648649
"FILLMORE, BETTY",Hero,9,1,9,9,1
"FILLMORE, GARRET",Hero,9,1,9,9,1
"FILLMORE, SHERIFF DO",Hero,26,4,11,44,0.590909091
FIM,Hero,12,1,12,12,1
FIN FANG FOOM | MUTA,Villain,49,1,49,49,1
FIN FANG FOOM/MIDGAR,Villain,156,20,63,1260,0.123809524
FIN/PETER NOBLE,Hero,24,3,20,60,0.4
FIRE EATER/TOMAS,Villain,70,6,30,180,0.388888889
FIREARM/,Hero,63,3,37,111,0.567567568
FIREBALLS/JACK FARLE,Hero,49,3,36,108,0.453703704
FIREBIRD/BONITA JUAR,Hero,744,39,215,8385,0.088729875
FIREBOLT,Hero,2,1,2,2,1
FIREBRAND II/BROXTEL,Hero,88,4,44,176,0.5
FIREBRAND III/RICHAR,Hero,19,2,12,24,0.791666667
FIREBRAND/GARY GILBE,Hero,99,11,63,693,0.142857143
FIREBUG/,Hero,81,2,55,110,0.736363636
FIREFALL II,Hero,57,3,38,114,0.5
FIREFALL III/ARCHIE,Hero,57,6,33,198,0.287878788
FIREFALL IV/TARN,Hero,73,5,25,125,0.584
FIREFALL/KARAS,Hero,26,2,22,44,0.590909091
FIREFIGHT/,Hero,55,2,47,94,0.585106383
FIREFIST II/,Hero,11,1,11,11,1
FIREFIST/RUSTY COLLI,Hero,1036,57,221,12597,0.082241804
FIREFLY,Hero,22,2,21,42,0.523809524
FIREFLY II,Hero,2,1,2,2,1
FIRELORD/PYREUS KRIL,Villain,698,48,210,10080,0.069246032
FIRESTAR DOPPELGANGE,Hero,89,2,82,164,0.542682927
FIRESTAR | MUTANT X-,Hero,15,1,15,15,1
FIRESTAR/ANGELICA JO,Hero,3022,156,625,97500,0.030994872
FIRESTRIKE/DALTON BE,Hero,73,5,33,165,0.442424242
FIREWALL/THEARY/MIN,Hero,168,8,48,384,0.4375
"FISHER, PROF. FRANCE",Hero,24,3,11,33,0.727272727
"FISHMAN, DR. JONATHA",Hero,6,1,6,6,1
"FISK, VANESSA",Villain,219,22,68,1496,0.146390374
FIST/,Hero,23,2,13,26,0.884615385
FITCH/,Hero,39,5,11,55,0.709090909
"FITZGERALD, KENNY",Hero,9,1,9,9,1
"FITZGERALD, MOLLY",Hero,13,1,13,13,1
"FITZPATRICK, WILL",Hero,16,2,15,30,0.533333333
"FITZROY, TREVOR",Villain,209,20,78,1560,0.133974359
FIXER II/PAUL NORBER,Villain,1036,65,297,19305,0.053664854
FIXER/SWEENEY,Villain,23,3,12,36,0.638888889
FIXX,Hero,67,8,26,208,0.322115385
FIZ [SKRULL],Hero,344,13,127,1651,0.208358571
FIZGIG/,Hero,44,2,26,52,0.846153846
FLAG-SMASHER,Villain,98,15,60,900,0.108888889
FLAMBE/,Hero,28,2,15,30,0.933333333
FLAME,Villain,15,1,15,15,1
FLAME II,Villain,12,2,11,22,0.545454545
FLARE/,Hero,12,1,12,12,1
FLASH/BARRY ALLEN/BU,Hero,19,1,19,19,1
FLATIRON/RUSSELL,Hero,68,3,45,135,0.503703704
FLATMAN,Hero,221,12,104,1248,0.177083333
"FLEET, JONAS",Hero,4,1,4,4,1
"FLEET, TAMARA",Hero,4,1,4,4,1
"FLEMING, PHILIP",Hero,13,2,10,20,0.65
FLEX/ADRIAN CORBO,Hero,360,21,82,1722,0.209059233
FLINCH/,Hero,18,1,18,18,1
"FLINN, LANCELOT LANC",Hero,3,1,3,3,1
"FLINT, LT.",Hero,21,2,14,28,0.75
FLO,Hero,18,1,18,18,1
"FLORES, DAHLIA",Hero,12,1,12,12,1
"FLORES, JAMIE",Hero,157,9,71,639,0.245696401
"FLORES, SHANICE",Hero,12,1,12,12,1
"FLORESCU, ANTON",Hero,18,2,10,20,0.9
FLUFFY,Hero,14,2,9,18,0.777777778
FLUX/PRIVATE BENNY T,Villain,32,4,10,40,0.8
FLY,Hero,80,7,53,371,0.215633423
FLYING DUTCHMAN,Hero,59,9,20,180,0.327777778
FLYING FOX,Hero,14,1,14,14,1
FLYING TIGER,Hero,216,11,117,1287,0.167832168
FLYNN,Hero,5,1,5,5,1
"FOGELSTROM, HIRAM",Hero,9,1,9,9,1
"FOGG, ARCHIMEDES ARC",Hero,11,1,11,11,1
FOGG/THOMAS FOGG,Hero,31,3,16,48,0.645833333
FOLD,Villain,23,2,15,30,0.766666667
"FONDOZZI, MICKEY",Hero,84,11,25,275,0.305454545
"FONG, DR. CHARLES WA",Hero,44,4,23,92,0.47826087
"FONG, KATY",Hero,2,1,2,2,1
"FONG, LI",Hero,25,3,19,57,0.438596491
"FONTAINE, CINDER",Hero,42,4,27,108,0.388888889
FONTANELLE/GLORIA DA,Hero,150,11,59,649,0.231124807
"FONTREAUX, GUY",Hero,14,1,14,14,1
FOOL,Hero,121,6,37,222,0.545045045
FOOLKILLER II/GREG S,Villain,134,20,67,1340,0.1
FOOLKILLER III/KURT,Villain,32,10,7,70,0.457142857
FOOLKILLER/ROSS EVER,Villain,6,2,3,6,1
FORCE/CLAYTON WILSON,Hero,62,9,32,288,0.215277778
FORD,Hero,31,4,11,44,0.704545455
"FORD, GERALD",Hero,5,1,5,5,1
FOREARM,Hero,374,18,117,2106,0.177587844
FOREIGNER/RAFAEL BAS,Hero,294,28,133,3724,0.078947368
FORGE,Hero,2172,124,493,61132,0.035529673
FORGE | EARTH 998,Hero,4,1,4,4,1
FORGE | MUTANT X-VER,Hero,41,4,23,92,0.445652174
FORGOTTEN ONE/GILGAM,Hero,648,40,188,7520,0.086170213
FOROPULIST,Hero,22,2,15,30,0.733333333
"FORRESTER, CAPT. ALE",Hero,286,22,101,2222,0.128712871
"FORRESTER, DR. CEDRI",Hero,15,2,11,22,0.681818182
"FORTHWARD, KENT",Hero,16,1,16,16,1
FORTUNATO,Hero,151,12,68,816,0.18504902
"FORTUNATO, GIACOMO J",Hero,146,13,63,819,0.178266178
"FORTUNATO, JAMES",Hero,11,1,11,11,1
"FORTUNATO, MARY",Hero,11,1,11,11,1
FORTUNE,Hero,4,1,4,4,1
"FORTUNE, DOMINIC",Hero,54,17,16,272,0.198529412
FOUNDRY,Hero,35,2,21,42,0.833333333
"FOWLER, RED",Hero,7,2,5,10,0.7
"FOX, PHIL",Hero,13,3,6,18,0.722222222
FOXBAT,Hero,204,9,76,684,0.298245614
FOXFIRE/OLIVIA UNDER,Hero,130,8,24,192,0.677083333
FRANKENSTEIN MONSTER,Hero,116,35,46,1610,0.072049689
"FRANKENSTEIN, BASIL",Hero,9,1,9,9,1
FRANKENSURFER/BORGO,Hero,12,2,11,22,0.545454545
FRANKIE THE FISH,Hero,11,1,11,11,1
"FRANKLIN, JEREMY",Hero,30,3,19,57,0.526315789
"FRASER, DET. KATE",Hero,14,2,10,20,0.7
FREAK QUINCY,Hero,5,1,5,5,1
FREDD,Hero,20,2,11,22,0.909090909
"FREDERICKS, GENERAL",Hero,72,5,48,240,0.3
"FREDERICKSON, KOLINA",Hero,19,3,10,30,0.633333333
FREE SPIRIT/CATHY WE,Hero,209,15,60,900,0.232222222
"FREEMAN, DEREK",Hero,90,6,57,342,0.263157895
"FREEMAN, DUANE JEROM",Hero,255,11,131,1441,0.176960444
FRENCHIE/JEAN-PAUL D,Hero,557,95,124,11780,0.047283531
FRIDAY,Hero,158,11,60,660,0.239393939
"FRIEDLANDER, SHARON",Hero,367,19,127,2413,0.152092831
FRIGGA,Hero,578,40,119,4760,0.121428571
FROG MAN/FROG LE BLA,Hero,94,7,41,287,0.327526132
FROG-MAN II/EUGENE P,Villain,63,9,35,315,0.2
FROH,Hero,25,2,17,34,0.735294118
FROST,Villain,28,2,17,34,0.823529412
"FROST, ADRIENNE",Hero,162,12,41,492,0.329268293
"FROST, BYRON",Hero,45,2,40,80,0.5625
"FROST, CARMILLA",Hero,156,18,29,522,0.298850575
"FROST, CORDELIA",Hero,85,6,31,186,0.456989247
"FROST, DEACON",Villain,7,1,7,7,1
FROSTBITE/DR. SLOANE,Hero,13,1,13,13,1
FU MANCHU,Villain,267,49,43,2107,0.126720456
FU'SE,Hero,32,2,29,58,0.551724138
"FUANARO, RENEE",Hero,39,4,19,76,0.513157895
FUGUE,Hero,6,1,6,6,1
"FUJIKAWA, KENJIRO",Hero,9,1,9,9,1
"FUJIKAWA, RUMIKO",Hero,188,22,74,1628,0.115479115
"FULLERTON, MARY ELLE",Hero,8,2,7,14,0.571428571
"FULLERTON-SMITH, CAS",Hero,5,1,5,5,1
"FUNARO, DONNA",Hero,76,7,38,266,0.285714286
FURGAR,Hero,130,5,44,220,0.590909091
"FURMAN, RICHARD",Hero,18,1,18,18,1
"FURMINTZ, HARMON",Hero,81,3,51,153,0.529411765
"FURY, COL. NICHOLAS",Hero,4460,471,951,447921,0.009957113
"FURY, DAWN",Hero,24,1,24,24,1
"FURY, NICK II",Hero,6,1,6,6,1
"FURY, NICK L.M.D.",Hero,21,5,13,65,0.323076923
"FURY, NICK | MUTANT",Hero,62,5,36,180,0.344444444
FUSION/MARKLEY,Hero,19,3,12,36,0.527777778
FUTURIST,Hero,16,2,9,18,0.888888889
G'ANYM,Hero,61,3,34,102,0.598039216
G'RATH,Hero,6,1,6,6,1
GAARD/JOHNNY STORM E,Hero,39,4,22,88,0.443181818
GAARK,Hero,15,1,15,15,1
GABRIEL III,Hero,29,5,11,55,0.527272727
GADFLY/RUTH MACRAE,Hero,55,3,35,105,0.523809524
GADRIEL,Hero,26,4,12,48,0.541666667
GAEA,Hero,228,12,153,1836,0.124183007
GAFF/SIDNEY E. LEVIN,Hero,176,19,68,1292,0.13622291
GAIA,Hero,239,14,59,826,0.289346247
GALACTUS/GALAN,Villain,2279,135,403,54405,0.041889532
GALADRIEL,Hero,18,1,18,18,1
"GALANNAN, BILL",Hero,19,2,11,22,0.863636364
"GALE, SHERIFF",Hero,9,1,9,9,1
GALEN,Hero,22,1,22,22,1
"GALEN KOR, ADMIRAL [",Hero,57,4,38,152,0.375
"GALLAGHER, BOB",Hero,15,1,15,15,1
GALTUS,Hero,7,1,7,7,1
"GALVIN, TOMMY",Hero,7,1,7,7,1
GAMBIT DOPPELGANGER,Villain,173,3,94,282,0.613475177
GAMBIT | MUTANT X-VE,Hero,205,13,82,1066,0.192307692
GAMBIT/REMY LEBEAU,Hero,3672,197,618,121746,0.030161155
"GAMBLE, GRACIE",Hero,36,2,21,42,0.857142857
"GAMBONNO, ERNESTO",Hero,334,25,129,3225,0.103565891
"GAMBONNO, LUIGI",Hero,334,25,129,3225,0.103565891
GAMECOCK/,Hero,24,2,21,42,0.571428571
"GAMELIN, JOHN T J.T.",Hero,30,3,27,81,0.37037037
GAMESMASTER/JEREMY,Villain,52,4,33,132,0.393939394
GAMMA-BURN/,Hero,5,1,5,5,1
GAMMENON [CELESTIAL],Hero,272,20,143,2860,0.095104895
GAMORA,Hero,1034,42,234,9828,0.105209605
"GANCE, TABITHA TABBY",Hero,21,2,18,36,0.583333333
"GANGER, CARMEN",Hero,9,1,9,9,1
"GANGER, DR. ALEXEI",Hero,48,6,16,96,0.5
"GANNON, RICH",Hero,13,2,10,20,0.65
"GANNON, SGT. FRANK",Hero,10,1,10,10,1
GANTRY,Hero,18,1,18,18,1
GANYMEDE,Hero,12,2,9,18,0.666666667
"GAPON, DZHOKHAR",Hero,33,3,22,66,0.5
GAR-TOOM,Hero,11,2,6,12,0.916666667
GARABALDI,Hero,15,1,15,15,1
GARABED/BASHUR,Hero,21,1,21,21,1
"GARCIA, REV.",Hero,39,4,12,48,0.8125
GARDENER/ORD ZYONYZ,Hero,159,13,58,754,0.210875332
"GARFIELD, MURRAY",Hero,22,1,22,22,1
GARGOUILLE/,Villain,98,4,41,164,0.597560976
GARGOYLE II/ISAAC CH,Hero,1173,83,265,21995,0.053330302
GARGOYLE | MUTANT X-,Hero,49,1,49,49,1
GARGOYLE/IGOR DRENKO,Hero,15,1,15,15,1
GARM,Hero,6,1,6,6,1
GARNOK REBBAHN,Hero,2,1,2,2,1
GAROKK,Villain,109,10,53,530,0.205660377
GAROTTE/,Hero,31,3,11,33,0.939393939
"GARRETT, JOHN",Villain,20,2,16,32,0.625
"GARRISON, DR.",Hero,12,1,12,12,1
GARTH,Hero,24,3,13,39,0.615384615
"GARTH, DONNA",Hero,37,11,16,176,0.210227273
GARTHAN SAAL,Villain,40,3,27,81,0.49382716
"GARVIN, GEARS",Hero,89,9,50,450,0.197777778
GATECRASHER,Hero,161,7,65,455,0.353846154
"GATES, JUNIOR",Hero,15,1,15,15,1
GATEWAY,Hero,590,41,187,7667,0.076953176
"GATOR, LORD",Hero,343,17,81,1377,0.249092229
GATTLING/,Hero,18,2,10,20,0.9
"GATZ, WILLIAM BILLY",Hero,9,1,9,9,1
"GAULTHING, ANDERSON",Hero,14,2,9,18,0.777777778
GAUNT II,Hero,48,4,24,96,0.5
"GAUNT, OFFICER KIM",Hero,40,4,22,88,0.454545455
GAUNT/MENDEL STROMM,Hero,188,16,62,992,0.189516129
GAUNTLET,Hero,356,19,92,1748,0.203661327
GAZA,Villain,205,12,81,972,0.21090535
GAZELLE,Hero,82,6,42,252,0.325396825
GEATAR,Hero,56,7,15,105,0.533333333
"GEDDINGS, JUDITH GHO",Hero,5,1,5,5,1
GEE/ALEX POWER,Hero,1329,111,271,30081,0.044180712
"GEESEY, KARL",Hero,7,1,7,7,1
GEIGER/DELILAH DEEDE,Hero,26,4,9,36,0.722222222
GEIRRODUR,Hero,80,4,43,172,0.465116279
GEIST,Villain,8,1,8,8,1
"GELLER, URI",Hero,5,1,5,5,1
GEMINI/JOSHUA LINK,Villain,189,15,69,1035,0.182608696
GENECIDE,Hero,47,3,29,87,0.540229885
GENERAL ADMISSION,Hero,49,3,27,81,0.604938272
GENERAL OBSIDIAN,Hero,116,6,39,234,0.495726496
GENESIS/TYLER DAYSPR,Villain,108,8,49,392,0.275510204
GENII/JASON KIMBALL,Hero,198,13,72,936,0.211538462
GENTRY,Hero,128,7,38,266,0.481203008
"GENUARDI, MR.",Hero,22,2,14,28,0.785714286
"GEORGE, DAVID LLOYD",Hero,9,1,9,9,1
"GERARD, TERENCE",Hero,16,1,16,16,1
"GERASI, DON MARIO",Hero,55,5,28,140,0.392857143
"GERASI, JOEY",Hero,42,4,19,76,0.552631579
"GERASI, LESLIE",Hero,23,2,13,26,0.884615385
"GERASI, MARY ROSE",Hero,15,2,12,24,0.625
"GERHARDT, JOSEPH HEI",Hero,27,4,11,44,0.613636364
"GERVASE, LADY ALYSSA",Hero,1,1,1,1,1
GESTALT,Hero,4,1,4,4,1
GHAUR [DEVIANT],Hero,509,29,197,5713,0.089095046
GHOST,Villain,92,10,49,490,0.187755102
GHOST GIRL II/LILLI,Hero,186,11,51,561,0.331550802
GHOST GIRL/,Hero,28,2,14,28,1
GHOST RIDER II/JOHNN,Hero,1038,160,275,44000,0.023590909
GHOST RIDER III/DAN,Hero,921,120,297,35640,0.025841751
GIBBON/MARTIN BLANK,Villain,93,10,35,350,0.265714286
GIDEON,Hero,384,21,127,2667,0.143982002
"GIDEON, CLAIRE",Hero,21,2,13,26,0.807692308
"GIDEON, GREGORY HUNG",Hero,39,4,15,60,0.65
GIGANTO,Villain,24,2,22,44,0.545454545
GIGANTUS,Hero,22,3,19,57,0.385964912
GIL,Hero,15,1,15,15,1
"GILBERT, PROFESSOR G",Hero,19,2,17,34,0.558823529
"GILBERT, ROXANNE",Hero,130,18,35,630,0.206349206
"GILBERTI, ROSE",Hero,18,2,12,24,0.75
"GILLISPIE, ANDREW AN",Hero,38,1,38,38,1
"GILMORE, BERT",Hero,7,1,7,7,1
GIN GENIE/BECKAH,Hero,11,1,11,11,1
GIRABOOR,Hero,12,1,12,12,1
"GIURESCU, RADU",Hero,1,1,1,1,1
GLABOO,Hero,135,6,51,306,0.441176471
GLADIATOR II,Villain,639,33,227,7491,0.085302363
GLADIATOR/MELVIN POT,Villain,275,30,125,3750,0.073333333
GLADIATRIX,Villain,20,1,20,20,1
GLAMOUR GIRL/GLORIA,Hero,28,1,28,28,1
"GLAZER, FAST FREDDY",Hero,13,1,13,13,1
"GLEASON, KAREN",Hero,19,1,19,19,1
GLEEG,Hero,8,1,8,8,1
"GLENN, HEATHER",Hero,325,51,78,3978,0.081699346
GLITCH/CHARLES J. AM,Hero,7,1,7,7,1
GLITTER/,Hero,10,1,10,10,1
GLOB/DR. SUMNER BECK,Hero,14,3,10,30,0.466666667
GLOM,Hero,55,2,45,90,0.611111111
GLORIAN/THOMAS GIDEO,Hero,88,15,23,345,0.255072464
GLORIOLE,Hero,2,1,2,2,1
GLOUCESTER,Hero,26,1,26,26,1
GLUB,Hero,80,5,26,130,0.615384615
"GNUCCI, MA",Villain,51,7,9,63,0.80952381
GO-DEVIL/GO ISHIMORI,Hero,31,3,21,63,0.492063492
GOBLYN,Hero,390,28,90,2520,0.154761905
GODSTALKER,Hero,23,2,18,36,0.638888889
GODWULF,Hero,3,1,3,3,1
GOG,Villain,91,8,42,336,0.270833333
GOG II,Villain,11,1,11,11,1
GOG III,Villain,55,4,41,164,0.335365854
GOGO TAMAGO/,Hero,48,4,24,96,0.5
GOLD,Hero,39,1,39,39,1
GOLDBUG,Villain,70,10,32,320,0.21875
GOLDDIGGER,Hero,180,8,76,608,0.296052632
GOLDEN ARCHER II/WYA,Hero,352,20,68,1360,0.258823529
GOLDEN GIRL/GWENNY L,Hero,58,5,23,115,0.504347826
GOLDEN-BLADE,Hero,56,5,27,135,0.414814815
"GOLDFARB, AARON",Hero,7,1,7,7,1
GOLDFIRE/AMEIKO SABU,Hero,113,6,47,282,0.40070922
GOLDIELOCKS/,Hero,12,1,12,12,1
GOLEM II,Hero,2,1,2,2,1
GOLEM III,Hero,18,4,7,28,0.642857143
GOLEM/JACOB GOLDSTEI,Hero,17,2,10,20,0.85
GOMURR,Hero,28,5,10,50,0.56
"GONZALEZ, RAYMOND",Hero,6,1,6,6,1
GOOM,Hero,2,1,2,2,1
"GOONER, MELVIN",Hero,31,5,10,50,0.62
GORGEOUS GEORGE,Hero,27,2,17,34,0.794117647
GORGILLA,Hero,57,7,33,231,0.246753247
GORGON [INHUMAN],Villain,2217,135,455,61425,0.036092796
GORGON | MUTANT X-VE,Villain,28,1,28,28,1
GORILLA-MAN,Villain,28,4,12,48,0.583333333
GORN,Hero,22,4,8,32,0.6875
GORNKAI,Hero,44,3,17,51,0.862745098
GOROTH,Hero,22,1,22,22,1
GORR,Hero,40,5,11,55,0.727272727
GOSAMYR,Hero,157,12,37,444,0.353603604
GOTH,Hero,38,2,23,46,0.826086957
"GOTTFRIED, WILLIS",Hero,11,1,11,11,1
"GOULDING, DR.",Hero,10,1,10,10,1
"GOYER, SAUL",Hero,31,3,16,48,0.645833333
GRACE,Hero,80,5,26,130,0.615384615
GRAND OVERSEER,Hero,47,4,26,104,0.451923077
GRANDE DAME,Hero,23,2,13,26,0.884615385
GRANDMASTER/EN DWI G,Villain,442,22,210,4620,0.095670996
GRANITOR,Hero,17,2,10,20,0.85
"GRANT, DONALD",Hero,23,1,23,23,1
"GRANT, GATOR",Hero,8,2,6,12,0.666666667
"GRANT, GLORIA GLORY",Villain,1329,110,296,32560,0.040816953
"GRANT, MARY MEEKS",Hero,23,1,23,23,1
"GRANT, PHILLIP",Hero,47,4,27,108,0.435185185
"GRANT, SILAS",Hero,218,18,42,756,0.288359788
"GRANT, SILAS II",Hero,13,1,13,13,1
GRAPPLER,Hero,41,2,40,80,0.5125
GRASP,Hero,45,4,27,108,0.416666667
"GRASSWIND, Z'OOFREY",Hero,39,4,22,88,0.443181818
GRAVEMOSS,Hero,34,3,14,42,0.80952381
GRAVITON/FRANK HALL,Villain,317,24,141,3384,0.093676123
"GRAY, CHARLES",Hero,41,3,36,108,0.37962963
"GRAY, SGT.",Hero,15,1,15,15,1
"GRAZIA, VINCENT VINN",Hero,14,2,9,18,0.777777778
GREASE,Hero,2,1,2,2,1
GREASY,Hero,80,4,29,116,0.689655172
GREEN GOBLIN III/BAR,Villain,80,9,19,171,0.467836257
GREEN GOBLIN IV/PHIL,Villain,157,14,78,1092,0.143772894
GREEN GOBLIN V/,Villain,128,10,49,490,0.26122449
GREEN GOBLIN | MUTAN,Villain,33,2,26,52,0.634615385
GREEN GOBLIN/NORMAN,Villain,1120,91,305,27755,0.04035309
"GREEN, ARNIE",Hero,10,2,6,12,0.833333333
"GREEN, JAMES",Hero,11,2,6,12,0.916666667
"GREEN, LILA",Hero,15,2,11,22,0.681818182
GREENSONG,Hero,74,4,60,240,0.308333333
"GREER, DAVID",Hero,15,1,15,15,1
"GREER, GABRIELLE",Hero,51,5,32,160,0.31875
GREGOR,Hero,71,10,24,240,0.295833333
"GREGORY, TODD",Hero,4,1,4,4,1
"GREICO, LINDA",Hero,3,1,3,3,1
GREMLIN/,Villain,155,15,73,1095,0.141552511
GRENDEL'S MOTHER,Villain,13,2,7,14,0.928571429
