hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
FIZ [SKRULL],Hero,122,na,22,231.0,0.5281385281385281
FLAG-SMASHER,Villain,13,na,8,28.0,0.4642857142857143
FLAMBE/,Hero,0,na,1,0.0,
FLAME,Villain,1,na,2,1.0,1.0
FLAME II,Villain,1,na,2,1.0,1.0
FLARE/,Hero,0,na,1,0.0,
FLASH/BARRY ALLEN/BU,Hero,1,na,2,1.0,1.0
FLATIRON/RUSSELL,Hero,4,na,4,6.0,0.6666666666666666
FLATMAN,Hero,158,na,25,300.0,0.5266666666666666
"FLEET, JONAS",Hero,0,na,1,0.0,
"FLEET, TAMARA",Hero,0,na,1,0.0,
"FLEMING, PHILIP",Hero,3,na,3,3.0,1.0
FLEX/ADRIAN CORBO,Hero,30,na,13,78.0,0.38461538461538464
FLINCH/,Hero,1,na,2,1.0,1.0
"FLINN, LANCELOT LANC",Hero,1,na,2,1.0,1.0
"FLINT, LT.",Hero,0,na,1,0.0,
FLO,Hero,1,na,2,1.0,1.0
"FLORESCU, ANTON",Hero,0,na,1,0.0,
"FLORES, DAHLIA",Hero,0,na,1,0.0,
"FLORES, JAMIE",Hero,29,na,9,36.0,0.8055555555555556
"FLORES, SHANICE",Hero,0,na,1,0.0,
FLUFFY,Hero,1,na,2,1.0,1.0
FLUX/PRIVATE BENNY T,Villain,1,na,2,1.0,1.0
FLY,Hero,35,na,11,55.0,0.6363636363636364
FLYING DUTCHMAN,Hero,4,na,4,6.0,0.6666666666666666
FLYING FOX,Hero,3,na,3,3.0,1.0
FLYING TIGER,Hero,268,na,33,528.0,0.5075757575757576
FLYNN,Hero,0,na,1,0.0,
"FOGELSTROM, HIRAM",Hero,0,na,1,0.0,
"FOGG, ARCHIMEDES ARC",Hero,1,na,2,1.0,1.0
FOGG/THOMAS FOGG,Hero,21,na,7,21.0,1.0
FOLD,Villain,3,na,3,3.0,1.0
"FONDOZZI, MICKEY",Hero,8,na,5,10.0,0.8
"FONG, DR. CHARLES WA",Hero,10,na,5,10.0,1.0
"FONG, KATY",Hero,1,na,2,1.0,1.0
"FONG, LI",Hero,14,na,6,15.0,0.9333333333333333
"FONTAINE, CINDER",Hero,2,na,3,3.0,0.6666666666666666
FONTANELLE/GLORIA DA,Hero,50,na,15,105.0,0.47619047619047616
"FONTREAUX, GUY",Hero,6,na,4,6.0,1.0
FOOL,Hero,21,na,7,21.0,1.0
FOOLKILLER II/GREG S,Villain,162,na,25,300.0,0.54
FOOLKILLER III/KURT,Villain,1,na,2,1.0,1.0
FOOLKILLER/ROSS EVER,Villain,0,na,1,0.0,
FORCE/CLAYTON WILSON,Hero,14,na,7,21.0,0.6666666666666666
"FORD, GERALD",Hero,0,na,1,0.0,
FORD,Hero,0,na,1,0.0,
FOREARM,Hero,100,na,22,231.0,0.4329004329004329
FOREIGNER/RAFAEL BAS,Hero,168,na,32,496.0,0.3387096774193548
FORGE,Hero,1098,na,108,5778.0,0.19003115264797507
FORGE | EARTH 998,Hero,0,na,1,0.0,
FORGE | MUTANT X-VER,Hero,6,na,4,6.0,1.0
FORGOTTEN ONE/GILGAM,Hero,103,na,32,496.0,0.20766129032258066
FOROPULIST,Hero,0,na,1,0.0,
"FORRESTER, CAPT. ALE",Hero,38,na,14,91.0,0.4175824175824176
"FORRESTER, DR. CEDRI",Hero,1,na,2,1.0,1.0
"FORTHWARD, KENT",Hero,0,na,1,0.0,
FORTUNATO,Hero,59,na,15,105.0,0.5619047619047619
"FORTUNATO, GIACOMO J",Hero,65,na,16,120.0,0.5416666666666666
"FORTUNATO, JAMES",Hero,6,na,4,6.0,1.0
"FORTUNATO, MARY",Hero,6,na,4,6.0,1.0
"FORTUNE, DOMINIC",Hero,3,na,4,6.0,0.5
FORTUNE,Hero,1,na,2,1.0,1.0
FOUNDRY,Hero,3,na,3,3.0,1.0
"FOWLER, RED",Hero,1,na,2,1.0,1.0
FOXBAT,Hero,31,na,10,45.0,0.6888888888888889
FOXFIRE/OLIVIA UNDER,Hero,3,na,3,3.0,1.0
"FOX, PHIL",Hero,0,na,1,0.0,
"FRANKENSTEIN, BASIL",Hero,0,na,1,0.0,
FRANKENSTEIN MONSTER,Hero,21,na,10,45.0,0.4666666666666667
FRANKENSURFER/BORGO,Hero,10,na,5,10.0,1.0
FRANKIE THE FISH,Hero,3,na,3,3.0,1.0
"FRANKLIN, JEREMY",Hero,6,na,4,6.0,1.0
"FRASER, DET. KATE",Hero,1,na,2,1.0,1.0
FREAK QUINCY,Hero,1,na,2,1.0,1.0
FREDD,Hero,1,na,2,1.0,1.0
"FREDERICKS, GENERAL",Hero,20,na,9,36.0,0.5555555555555556
"FREDERICKSON, KOLINA",Hero,3,na,3,3.0,1.0
"FREEMAN, DEREK",Hero,108,na,20,190.0,0.5684210526315789
"FREEMAN, DUANE JEROM",Hero,118,na,27,351.0,0.33618233618233617
FREE SPIRIT/CATHY WE,Hero,150,na,24,276.0,0.5434782608695652
FRENCHIE/JEAN-PAUL D,Hero,50,na,21,210.0,0.23809523809523808
FRIDAY,Hero,13,na,9,36.0,0.3611111111111111
"FRIEDLANDER, SHARON",Hero,309,na,37,666.0,0.46396396396396394
FRIGGA,Hero,94,na,21,210.0,0.44761904761904764
FROG MAN/FROG LE BLA,Hero,10,na,5,10.0,1.0
FROG-MAN II/EUGENE P,Villain,25,na,12,66.0,0.3787878787878788
FROH,Hero,3,na,3,3.0,1.0
"FROST, ADRIENNE",Hero,9,na,6,15.0,0.6
FROSTBITE/DR. SLOANE,Hero,0,na,1,0.0,
"FROST, BYRON",Hero,38,na,10,45.0,0.8444444444444444
"FROST, CARMILLA",Hero,2,na,3,3.0,0.6666666666666666
"FROST, CORDELIA",Hero,15,na,6,15.0,1.0
"FROST, DEACON",Villain,0,na,1,0.0,
FROST,Villain,2,na,3,3.0,0.6666666666666666
"FUANARO, RENEE",Hero,5,na,4,6.0,0.8333333333333334
FUGUE,Hero,1,na,2,1.0,1.0
"FUJIKAWA, KENJIRO",Hero,0,na,1,0.0,
"FUJIKAWA, RUMIKO",Hero,36,na,13,78.0,0.46153846153846156
"FULLERTON, MARY ELLE",Hero,1,na,2,1.0,1.0
"FULLERTON-SMITH, CAS",Hero,0,na,1,0.0,
FU MANCHU,Villain,12,na,8,28.0,0.42857142857142855
"FUNARO, DONNA",Hero,4,na,4,6.0,0.6666666666666666
FURGAR,Hero,28,na,8,28.0,1.0
"FURMAN, RICHARD",Hero,3,na,3,3.0,1.0
"FURMINTZ, HARMON",Hero,13,na,6,15.0,0.8666666666666667
"FURY, COL. NICHOLAS",Hero,2152,na,214,22791.0,0.09442323724277127
"FURY, DAWN",Hero,1,na,2,1.0,1.0
"FURY, NICK II",Hero,1,na,2,1.0,1.0
"FURY, NICK L.M.D.",Hero,1,na,2,1.0,1.0
"FURY, NICK | MUTANT",Hero,11,na,6,15.0,0.7333333333333333
FU'SE,Hero,0,na,1,0.0,
FUSION/MARKLEY,Hero,3,na,3,3.0,1.0
FUTURIST,Hero,1,na,2,1.0,1.0
GAARD/JOHNNY STORM E,Hero,0,na,1,0.0,
GAARK,Hero,3,na,3,3.0,1.0
GABRIEL III,Hero,6,na,4,6.0,1.0
GADFLY/RUTH MACRAE,Hero,0,na,1,0.0,
GADRIEL,Hero,1,na,2,1.0,1.0
GAEA,Hero,121,na,30,435.0,0.27816091954022987
GAFF/SIDNEY E. LEVIN,Hero,24,na,11,55.0,0.43636363636363634
GAIA,Hero,7,na,5,10.0,0.7
GALACTUS/GALAN,Villain,925,na,91,4095.0,0.2258852258852259
GALADRIEL,Hero,0,na,1,0.0,
"GALANNAN, BILL",Hero,1,na,2,1.0,1.0
GALEN,Hero,1,na,2,1.0,1.0
"GALEN KOR, ADMIRAL [",Hero,3,na,4,6.0,0.5
"GALE, SHERIFF",Hero,0,na,1,0.0,
"GALLAGHER, BOB",Hero,1,na,2,1.0,1.0
GALTUS,Hero,0,na,1,0.0,
"GALVIN, TOMMY",Hero,0,na,1,0.0,
GAMBIT DOPPELGANGER,Villain,78,na,13,78.0,1.0
GAMBIT | MUTANT X-VE,Hero,85,na,20,190.0,0.4473684210526316
GAMBIT/REMY LEBEAU,Hero,1242,na,130,8385.0,0.1481216457960644
"GAMBLE, GRACIE",Hero,0,na,1,0.0,
"GAMBONNO, ERNESTO",Hero,88,na,18,153.0,0.5751633986928104
"GAMBONNO, LUIGI",Hero,88,na,18,153.0,0.5751633986928104
GAMECOCK/,Hero,6,na,4,6.0,1.0
"GAMELIN, JOHN T J.T.",Hero,6,na,4,6.0,1.0
GAMESMASTER/JEREMY,Villain,13,na,7,21.0,0.6190476190476191
GAMMA-BURN/,Hero,0,na,1,0.0,
GAMMENON [CELESTIAL],Hero,47,na,17,136.0,0.34558823529411764
GAMORA,Hero,573,na,56,1540.0,0.37207792207792206
"GANCE, TABITHA TABBY",Hero,10,na,5,10.0,1.0
"GANGER, CARMEN",Hero,1,na,2,1.0,1.0
"GANGER, DR. ALEXEI",Hero,8,na,5,10.0,0.8
"GANNON, RICH",Hero,0,na,1,0.0,
"GANNON, SGT. FRANK",Hero,0,na,1,0.0,
GANTRY,Hero,6,na,4,6.0,1.0
GANYMEDE,Hero,10,na,5,10.0,1.0
G'ANYM,Hero,27,na,8,28.0,0.9642857142857143
"GAPON, DZHOKHAR",Hero,3,na,3,3.0,1.0
GARABALDI,Hero,0,na,1,0.0,
GARABED/BASHUR,Hero,36,na,9,36.0,1.0
"GARCIA, REV.",Hero,2,na,3,3.0,0.6666666666666666
GARDENER/ORD ZYONYZ,Hero,69,na,16,120.0,0.575
"GARFIELD, MURRAY",Hero,3,na,3,3.0,1.0
GARGOUILLE/,Villain,82,na,14,91.0,0.9010989010989011
GARGOYLE/IGOR DRENKO,Hero,10,na,5,10.0,1.0
GARGOYLE II/ISAAC CH,Hero,262,na,44,946.0,0.2769556025369979
GARGOYLE | MUTANT X-,Hero,55,na,11,55.0,1.0
GARM,Hero,3,na,3,3.0,1.0
GARNOK REBBAHN,Hero,0,na,1,0.0,
GAROKK,Villain,57,na,13,78.0,0.7307692307692307
GAROTTE/,Hero,0,na,1,0.0,
"GARRETT, JOHN",Villain,6,na,4,6.0,1.0
"GARRISON, DR.",Hero,21,na,7,21.0,1.0
GARTHAN SAAL,Villain,0,na,1,0.0,
"GARTH, DONNA",Hero,2,na,3,3.0,0.6666666666666666
GARTH,Hero,10,na,5,10.0,1.0
GAR-TOOM,Hero,3,na,3,3.0,1.0
"GARVIN, GEARS",Hero,29,na,10,45.0,0.6444444444444445
GATECRASHER,Hero,5,na,4,6.0,0.8333333333333334
"GATES, JUNIOR",Hero,0,na,1,0.0,
GATEWAY,Hero,578,na,68,2278.0,0.2537313432835821
"GATOR, LORD",Hero,152,na,22,231.0,0.658008658008658
GATTLING/,Hero,3,na,3,3.0,1.0
"GATZ, WILLIAM BILLY",Hero,3,na,3,3.0,1.0
"GAULTHING, ANDERSON",Hero,1,na,2,1.0,1.0
GAUNT II,Hero,1,na,2,1.0,1.0
GAUNTLET,Hero,43,na,13,78.0,0.5512820512820513
GAUNT/MENDEL STROMM,Hero,37,na,11,55.0,0.6727272727272727
"GAUNT, OFFICER KIM",Hero,6,na,5,10.0,0.6
GAZA,Villain,157,na,24,276.0,0.5688405797101449
GAZELLE,Hero,35,na,9,36.0,0.9722222222222222
GEATAR,Hero,25,na,8,28.0,0.8928571428571429
"GEDDINGS, JUDITH GHO",Hero,1,na,2,1.0,1.0
GEE/ALEX POWER,Hero,377,na,61,1830.0,0.20601092896174864
"GEESEY, KARL",Hero,0,na,1,0.0,
GEIGER/DELILAH DEEDE,Hero,0,na,1,0.0,
GEIRRODUR,Hero,41,na,11,55.0,0.7454545454545455
GEIST,Villain,1,na,2,1.0,1.0
"GELLER, URI",Hero,1,na,2,1.0,1.0
GEMINI/JOSHUA LINK,Villain,62,na,17,136.0,0.45588235294117646
GENECIDE,Hero,0,na,1,0.0,
GENERAL ADMISSION,Hero,0,na,1,0.0,
GENERAL OBSIDIAN,Hero,1,na,2,1.0,1.0
GENESIS/TYLER DAYSPR,Villain,13,na,7,21.0,0.6190476190476191
GENII/JASON KIMBALL,Hero,16,na,9,36.0,0.4444444444444444
GENTRY,Hero,4,na,4,6.0,0.6666666666666666
"GENUARDI, MR.",Hero,0,na,1,0.0,
"GEORGE, DAVID LLOYD",Hero,1,na,2,1.0,1.0
"GERARD, TERENCE",Hero,3,na,3,3.0,1.0
"GERASI, DON MARIO",Hero,9,na,6,15.0,0.6
"GERASI, JOEY",Hero,2,na,3,3.0,0.6666666666666666
"GERASI, LESLIE",Hero,1,na,2,1.0,1.0
"GERASI, MARY ROSE",Hero,1,na,2,1.0,1.0
"GERHARDT, JOSEPH HEI",Hero,1,na,2,1.0,1.0
"GERVASE, LADY ALYSSA",Hero,0,na,1,0.0,
GESTALT,Hero,0,na,1,0.0,
GHAUR [DEVIANT],Hero,355,na,45,990.0,0.35858585858585856
GHOST,Villain,68,na,17,136.0,0.5
GHOST GIRL II/LILLI,Hero,9,na,7,21.0,0.42857142857142855
GHOST GIRL/,Hero,0,na,1,0.0,
GHOST RIDER III/DAN,Hero,341,na,57,1596.0,0.2136591478696742
GHOST RIDER II/JOHNN,Hero,268,na,62,1891.0,0.1417239555790587
GIBBON/MARTIN BLANK,Villain,72,na,17,136.0,0.5294117647058824
"GIDEON, CLAIRE",Hero,1,na,2,1.0,1.0
GIDEON,Hero,148,na,29,406.0,0.3645320197044335
"GIDEON, GREGORY HUNG",Hero,1,na,2,1.0,1.0
GIGANTO,Villain,2,na,3,3.0,0.6666666666666666
GIGANTUS,Hero,1,na,2,1.0,1.0
"GILBERTI, ROSE",Hero,6,na,4,6.0,1.0
"GILBERT, PROFESSOR G",Hero,2,na,3,3.0,0.6666666666666666
"GILBERT, ROXANNE",Hero,33,na,13,78.0,0.4230769230769231
GIL,Hero,1,na,2,1.0,1.0
"GILLISPIE, ANDREW AN",Hero,120,na,16,120.0,1.0
"GILMORE, BERT",Hero,1,na,2,1.0,1.0
GIN GENIE/BECKAH,Hero,1,na,2,1.0,1.0
GIRABOOR,Hero,6,na,4,6.0,1.0
"GIURESCU, RADU",Hero,0,na,1,0.0,
GLABOO,Hero,34,na,9,36.0,0.9444444444444444
GLADIATOR II,Villain,107,na,23,253.0,0.42292490118577075
GLADIATOR/MELVIN POT,Villain,141,na,31,465.0,0.3032258064516129
GLADIATRIX,Villain,1,na,2,1.0,1.0
GLAMOUR GIRL/GLORIA,Hero,15,na,6,15.0,1.0
"GLAZER, FAST FREDDY",Hero,1,na,2,1.0,1.0
"GLEASON, KAREN",Hero,0,na,1,0.0,
GLEEG,Hero,6,na,4,6.0,1.0
"GLENN, HEATHER",Hero,100,na,22,231.0,0.4329004329004329
GLITCH/CHARLES J. AM,Hero,3,na,3,3.0,1.0
GLITTER/,Hero,0,na,1,0.0,
GLOB/DR. SUMNER BECK,Hero,6,na,4,6.0,1.0
GLOM,Hero,12,na,6,15.0,0.8
GLORIAN/THOMAS GIDEO,Hero,2,na,3,3.0,0.6666666666666666
GLORIOLE,Hero,0,na,1,0.0,
GLOUCESTER,Hero,3,na,3,3.0,1.0
GLUB,Hero,6,na,4,6.0,1.0
"GNUCCI, MA",Villain,3,na,3,3.0,1.0
GOBLYN,Hero,40,na,14,91.0,0.43956043956043955
GO-DEVIL/GO ISHIMORI,Hero,3,na,3,3.0,1.0
GODSTALKER,Hero,3,na,3,3.0,1.0
GODWULF,Hero,1,na,2,1.0,1.0
GOG,Villain,48,na,12,66.0,0.7272727272727273
GOG II,Villain,3,na,3,3.0,1.0
GOG III,Villain,24,na,8,28.0,0.8571428571428571
GOGO TAMAGO/,Hero,3,na,3,3.0,1.0
GOLDBUG,Villain,9,na,5,10.0,0.9
GOLDDIGGER,Hero,396,na,35,595.0,0.6655462184873949
GOLDEN ARCHER II/WYA,Hero,18,na,7,21.0,0.8571428571428571
GOLDEN-BLADE,Hero,1,na,2,1.0,1.0
GOLDEN GIRL/GWENNY L,Hero,2,na,3,3.0,0.6666666666666666
"GOLDFARB, AARON",Hero,0,na,1,0.0,
GOLDFIRE/AMEIKO SABU,Hero,77,na,15,105.0,0.7333333333333333
GOLDIELOCKS/,Hero,1,na,2,1.0,1.0
GOLD,Hero,15,na,6,15.0,1.0
GOLEM II,Hero,0,na,1,0.0,
GOLEM III,Hero,0,na,1,0.0,
GOLEM/JACOB GOLDSTEI,Hero,1,na,2,1.0,1.0
GOMURR,Hero,1,na,2,1.0,1.0
"GONZALEZ, RAYMOND",Hero,0,na,1,0.0,
GOOM,Hero,0,na,1,0.0,
"GOONER, MELVIN",Hero,1,na,2,1.0,1.0
GORGEOUS GEORGE,Hero,13,na,6,15.0,0.8666666666666667
GORGILLA,Hero,12,na,6,15.0,0.8
GORGON [INHUMAN],Villain,651,na,75,2775.0,0.23459459459459459
GORGON | MUTANT X-VE,Villain,36,na,9,36.0,1.0
GORILLA-MAN,Villain,0,na,1,0.0,
GORNKAI,Hero,15,na,6,15.0,1.0
GORN,Hero,2,na,3,3.0,0.6666666666666666
GOROTH,Hero,1,na,2,1.0,1.0
GORR,Hero,5,na,4,6.0,0.8333333333333334
GOSAMYR,Hero,7,na,5,10.0,0.7
GOTH,Hero,3,na,3,3.0,1.0
"GOTTFRIED, WILLIS",Hero,6,na,4,6.0,1.0
"GOULDING, DR.",Hero,10,na,5,10.0,1.0
"GOYER, SAUL",Hero,3,na,3,3.0,1.0
GRACE,Hero,6,na,4,6.0,1.0
GRANDE DAME,Hero,1,na,2,1.0,1.0
GRANDMASTER/EN DWI G,Villain,216,na,33,528.0,0.4090909090909091
GRAND OVERSEER,Hero,0,na,1,0.0,
GRANITOR,Hero,1,na,2,1.0,1.0
"GRANT, DONALD",Hero,6,na,4,6.0,1.0
"GRANT, GATOR",Hero,0,na,1,0.0,
"GRANT, GLORIA GLORY",Villain,465,na,65,2080.0,0.22355769230769232
"GRANT, MARY MEEKS",Hero,6,na,4,6.0,1.0
"GRANT, PHILLIP",Hero,3,na,3,3.0,1.0
"GRANT, SILAS",Hero,59,na,16,120.0,0.49166666666666664
"GRANT, SILAS II",Hero,1,na,2,1.0,1.0
GRAPPLER,Hero,154,na,19,171.0,0.9005847953216374
GRASP,Hero,1,na,2,1.0,1.0
"GRASSWIND, Z'OOFREY",Hero,3,na,3,3.0,1.0
G'RATH,Hero,0,na,1,0.0,
GRAVEMOSS,Hero,0,na,1,0.0,
GRAVITON/FRANK HALL,Villain,187,na,30,435.0,0.4298850574712644
"GRAY, CHARLES",Hero,18,na,8,28.0,0.6428571428571429
"GRAY, SGT.",Hero,3,na,3,3.0,1.0
"GRAZIA, VINCENT VINN",Hero,3,na,3,3.0,1.0
GREASE,Hero,0,na,1,0.0,
GREASY,Hero,0,na,1,0.0,
"GREEN, ARNIE",Hero,1,na,2,1.0,1.0
GREEN GOBLIN III/BAR,Villain,10,na,5,10.0,1.0
GREEN GOBLIN IV/PHIL,Villain,19,na,9,36.0,0.5277777777777778
GREEN GOBLIN | MUTAN,Villain,12,na,6,15.0,0.8
GREEN GOBLIN/NORMAN,Villain,532,na,73,2628.0,0.2024353120243531
GREEN GOBLIN V/,Villain,17,na,7,21.0,0.8095238095238095
"GREEN, JAMES",Hero,0,na,1,0.0,
"GREEN, LILA",Hero,0,na,1,0.0,
GREENSONG,Hero,24,na,9,36.0,0.6666666666666666
"GREER, DAVID",Hero,0,na,1,0.0,
"GREER, GABRIELLE",Hero,6,na,4,6.0,1.0
GREGOR,Hero,10,na,6,15.0,0.6666666666666666
"GREGORY, TODD",Hero,0,na,1,0.0,
"GREICO, LINDA",Hero,0,na,1,0.0,
GREMLIN/,Villain,19,na,9,36.0,0.5277777777777778
GRENDEL'S MOTHER,Villain,0,na,1,0.0,
GRESIG,Hero,0,na,1,0.0,
"GREY, DR. JOHN",Hero,368,na,42,861.0,0.4274099883855981
"GREY, ELAINE",Hero,337,na,38,703.0,0.4793741109530583
GREY GARGOYLE/PAUL P,Villain,271,na,35,595.0,0.45546218487394957
"GREY, JEAN | MUTANT",Hero,78,na,18,153.0,0.5098039215686274
GREY KING/ADDISON FA,Hero,10,na,5,10.0,1.0
GREYSTONE/BRIAN YOUN,Hero,5,na,4,6.0,0.8333333333333334
GRID,Hero,1,na,2,1.0,1.0
GRIEFSAVOR,Hero,6,na,4,6.0,1.0
GRIFFIN III,Villain,1,na,2,1.0,1.0
GRIFFIN II/JOHNNY HO,Villain,32,na,10,45.0,0.7111111111111111
GRIFFIN,Villain,1,na,2,1.0,1.0
"GRIFFITH, D.W.",Hero,72,na,22,231.0,0.3116883116883117
GRIM HUNTER/KRAVINOF,Hero,15,na,8,28.0,0.5357142857142857
"GRIMM, BEN | EARTH-A",Hero,0,na,1,0.0,
"GRIMM, BEN | MUTANT",Hero,22,na,8,28.0,0.7857142857142857
"GRIMM, BEN | TIMESLI",Hero,10,na,5,10.0,1.0
"GRIMM, JAKE",Hero,1,na,2,1.0,1.0
"GRIMM, PETUNIA PENNY",Hero,0,na,1,0.0,
"GRIMM, SUE STORM EAR",Hero,0,na,1,0.0,
GRIM REAPER/ERIC WIL,Villain,94,na,25,300.0,0.31333333333333335
"GRIPPO, BILLY",Hero,0,na,1,0.0,
GRIS-GRIS,Hero,33,na,11,55.0,0.6
GRIZZLY II/THEODORE,Villain,11,na,6,15.0,0.7333333333333333
GRIZZLY/MAXWELL MARK,Villain,61,na,15,105.0,0.580952380952381
GROK,Hero,2,na,3,3.0,0.6666666666666666
GRON,Hero,1,na,2,1.0,1.0
GRONK,Hero,30,na,9,36.0,0.8333333333333334
"GROSS, CLIFFORD",Hero,0,na,1,0.0,
"GROSS, IRA",Hero,10,na,5,10.0,1.0
GROTESK,Villain,21,na,8,28.0,0.75
GROTTU,Hero,1,na,2,1.0,1.0
GROUNDHOG/SEAN BENAR,Hero,1,na,2,1.0,1.0
GROVEL,Hero,31,na,9,36.0,0.8611111111111112
"GROVES, GEN. MCALLIS",Hero,1,na,2,1.0,1.0
GROWING MAN,Villain,54,na,18,153.0,0.35294117647058826
"GRUENWALD, MARK",Hero,15,na,6,15.0,1.0
"GRUNCH, ALESTAIRE FI",Hero,9,na,6,15.0,0.6
GRUX,Hero,0,na,1,0.0,
GRYPHON/COMMANDER EK,Hero,3,na,3,3.0,1.0
GUARDIAN III,Hero,0,na,1,0.0,
GUARDIAN IV,Hero,6,na,4,6.0,1.0
GUARDIAN/JAMES MACDO,Hero,233,na,42,861.0,0.2706155632984901
GUARDIAN | MUTANT X-,Hero,3,na,3,3.0,1.0
GUARDIAN V/JAMES MAC,Hero,30,na,13,78.0,0.38461538461538464
GUARDSMAN/KEVIN O'BR,Hero,16,na,7,21.0,0.7619047619047619
GUDRUN [ASGARDIAN],Hero,30,na,9,36.0,0.8333333333333334
GUILOTINE,Hero,6,na,4,6.0,1.0
GUINNESS,Hero,3,na,3,3.0,1.0
GULADKIN,Hero,1,na,2,1.0,1.0
GULLIN,Hero,6,na,4,6.0,1.0
GULLO,Hero,3,na,3,3.0,1.0
"GUNDERSON, COL. ROLA",Hero,3,na,3,3.0,1.0
GUNSHIP/CARY ROUNTRE,Hero,0,na,1,0.0,
GUNTHAR II,Hero,13,na,6,15.0,0.8666666666666667
GUNTHAR,Hero,3,na,3,3.0,1.0
"GUNTLY, DAVID",Hero,0,na,1,0.0,
"GUTHRIE, JOELLE",Hero,0,na,1,0.0,
"GUTHRIE, JOSH",Hero,6,na,5,10.0,0.6
"GUTHRIE, LUCINDA",Hero,10,na,5,10.0,1.0
"GUTHRIE, LUKE",Hero,0,na,1,0.0,
"GUTHRIE, TYLER",Hero,0,na,1,0.0,
GYPSY MOTH,Hero,445,na,45,990.0,0.4494949494949495
GYRE,Hero,3,na,3,3.0,1.0
"GYRICH, HENRY PETER",Hero,657,na,82,3321.0,0.1978319783197832
HAAG,Hero,0,na,1,0.0,
HACK/,Hero,3,na,3,3.0,1.0
"HADDOCK, DR. MYRA",Hero,23,na,8,28.0,0.8214285714285714
HAFNIUM,Hero,20,na,8,28.0,0.7142857142857143
"HAGER, GENERAL",Hero,0,na,1,0.0,
"HAGGERT, BOB",Hero,35,na,9,36.0,0.9722222222222222
HAG/,Hero,15,na,6,15.0,1.0
HAIRBAG/SUGGS,Hero,18,na,8,28.0,0.6428571428571429
"HALBERG, DONALD",Hero,3,na,3,3.0,1.0
"HALDEMAN, CALVIN",Hero,3,na,3,3.0,1.0
"HALE, JONAS",Hero,119,na,22,231.0,0.5151515151515151
"HALE, NAN",Hero,6,na,4,6.0,1.0
"HALE, TOM",Hero,6,na,4,6.0,1.0
HALF-FACE,Hero,3,na,3,3.0,1.0
HALFLIFE,Hero,1,na,2,1.0,1.0
"HALFTREE, HORACE",Hero,1,na,2,1.0,1.0
"HALLER, GABRIELLE",Hero,124,na,22,231.0,0.5367965367965368
"HALL, MORGAN",Hero,3,na,3,3.0,1.0
HALLOWEEN JACK,Hero,0,na,1,0.0,
HAMES,Hero,2,na,3,3.0,0.6666666666666666
"HAMID, SHEIK",Hero,1,na,2,1.0,1.0
"HAMILTON, JEROME",Hero,1,na,2,1.0,1.0
"HAMILTON, MICKY",Hero,4,na,4,6.0,0.6666666666666666
"HAMILTON, PAUL",Hero,3,na,3,3.0,1.0
HAMIR,Hero,5,na,5,10.0,0.5
HAMMERHAND II/BRON,Hero,1,na,2,1.0,1.0
HAMMERHAND,Hero,6,na,4,6.0,1.0
HAMMERHEAD,Villain,220,na,34,561.0,0.39215686274509803
HAMMER II/,Hero,6,na,4,6.0,1.0
HAMMER III/EISENHOWE,Hero,13,na,6,15.0,0.8666666666666667
HAMMER IV/,Hero,1,na,2,1.0,1.0
"HAMMER, JUSTIN",Villain,297,na,44,946.0,0.313953488372093
HAMMER/LEROY JACKSON,Hero,0,na,1,0.0,
"HANCOCK, CALISTA",Hero,4,na,4,6.0,0.6666666666666666
HANGMAN,Villain,12,na,7,21.0,0.5714285714285714
HANGMAN II/JASON ROL,Villain,15,na,6,15.0,1.0
"HANRAHAN, GORDON",Hero,21,na,7,21.0,1.0
"HANRAHY, JIM",Hero,15,na,6,15.0,1.0
HANRANSHA/ASAHI,Hero,0,na,1,0.0,
"HANSEN, BILLY",Hero,9,na,5,10.0,0.9
HARBINGER,Hero,6,na,4,6.0,1.0
HARDBALL,Hero,10,na,5,10.0,1.0
HARD BOILED HENWY,Hero,0,na,1,0.0,
HARDCASE/HAROLD HARR,Hero,22,na,9,36.0,0.6111111111111112
HARDCORE/,Hero,6,na,4,6.0,1.0
"HARDERMAN, QUENTIN",Hero,10,na,5,10.0,1.0
HARDRIVE,Hero,24,na,8,28.0,0.8571428571428571
HARDWIRE/,Hero,1,na,2,1.0,1.0
"HARDY, LYDIA",Hero,15,na,6,15.0,1.0
"HARDY, MORGAN MACNEI",Hero,1,na,2,1.0,1.0
"HARDY, STAN",Hero,3,na,3,3.0,1.0
HARGEN,Hero,10,na,6,15.0,0.6666666666666666
"HARGROVE, ELIAS",Hero,27,na,8,28.0,0.9642857142857143
"HARKER, QUINCY",Hero,4,na,4,6.0,0.6666666666666666
"HARKNESS, ABIGAIL",Hero,1,na,2,1.0,1.0
"HARKNESS, AGATHA",Villain,671,na,80,3160.0,0.21234177215189873
HARMONY,Hero,1,na,2,1.0,1.0
HARNESS/ERIKA BENSON,Hero,57,na,13,78.0,0.7307692307692307
HAROKIN [ASGARDIAN],Hero,23,na,10,45.0,0.5111111111111111
HARPOON,Villain,335,na,30,435.0,0.7701149425287356
HARPY II,Villain,3,na,3,3.0,1.0
HARQUIS TEY,Hero,0,na,1,0.0,
"HARRAS, BOB",Hero,1,na,2,1.0,1.0
"HARR, DR.",Hero,0,na,1,0.0,
HARRIER,Hero,0,na,1,0.0,
