,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
4924,SCREAM,Villain,26853,2250,2781,6257250,0.0042915018578449
4925,SCREAMING MIMI/MELIS,Villain,86447,10137,5742,58206654,0.0014851738428393428
4926,SCRIBE,Hero,21029,1634,2044,3339896,0.006296303837005703
4927,SCRIER,Hero,21625,2266,2281,5168746,0.004183800093871899
4928,SCRIER II/,Hero,21681,2271,2448,5559408,0.003899875670215246
4929,SCRIER II/S. CRIER,Hero,16082,1662,1851,3076362,0.005227603253453267
4930,SCRIER JR.,Hero,15498,1591,1794,2854254,0.0054297900607304045
4931,"SCRIPPS, LAHOYA",Hero,7149,397,1050,416850,0.01715005397625045
4932,SCUZZ,Hero,1465,210,437,91770,0.015963822599978205
4933,SCYLLA,Hero,16465,1537,1952,3000224,0.005487923568373561
4934,SCYTHE/,Hero,3131,201,756,151956,0.02060464871410145
4935,SEA LEOPARD,Hero,2,2,1,2,1.0
4936,SEA URCHIN/JEREMY SW,Hero,21088,2147,2359,5064773,0.004163661431617962
4937,SEA WITCH/BRIGIT O'H,Hero,248,18,85,1530,0.16209150326797386
4938,SEAWEED MAN,Hero,6913,615,1095,673425,0.010265434161190927
4939,"SEBASTIAN, MARISSA",Hero,8094,641,1116,715356,0.011314646134232467
4940,"SEBASTIAN, MRS.",Hero,7042,556,965,536540,0.013124836918030342
4941,SECOND/ALECTO,Hero,5175,378,832,314496,0.016454899267399268
4942,SEDNA,Hero,17541,1475,1700,2507500,0.006995413758723828
4943,SEEKER III,Hero,4351,341,742,253022,0.01719613314257258
4944,SEEKER/TARM,Hero,5427,490,927,454230,0.01194769169803844
4945,SEER,Hero,2165,152,403,61256,0.03534347655739846
4946,SEERESS,Hero,14,3,9,27,0.5185185185185185
4947,SEESHA,Hero,26201,2125,2516,5346500,0.004900589170485364
4948,SEETAH,Hero,6197,540,942,508680,0.01218251159864748
4949,"SEGAR, OWEN",Hero,2498,250,493,123250,0.020267748478701827
4950,SELENE,Hero,72503,7625,5161,39352625,0.0018423929788673563
4951,SELENE | MUTANT X-VE,Hero,4695,261,785,204885,0.022915293945383997
4952,SEMIJAN,Hero,16337,1118,1937,2165566,0.007543986191138945
4953,"SENNET, PAMELA",Hero,8547,946,1377,1302642,0.0065612808430865885
4954,"SENREICH, GUNTHER",Hero,20211,2177,2183,4752391,0.0042528066398577055
4955,SENSATIONAL HYDRA/A,Hero,45331,4642,3575,16595150,0.002731581214993537
4956,SENSO,Hero,28278,2417,2591,6262447,0.0045154873166990475
4957,SENTINELS,Villain,80908,9003,5498,49498494,0.001634554780595951
4958,SENTRY 459,Hero,42273,4105,3539,14527595,0.0029098415807984734
4959,SENTRY 571,Hero,14485,1278,1691,2161098,0.006702611357744998
4960,SENTRY II/BOB REYNOL,Hero,38775,3833,3181,12192773,0.003180162543828217
4961,SENTRY III,Hero,19815,1373,2198,3017854,0.00656592399764866
4962,SENTRY IV/VAL,Hero,827,92,254,23368,0.035390277302293736
4963,SENYAKA,Hero,43730,3988,3512,14005856,0.0031222654295460415
4964,"SENYAKA, TIA",Hero,7600,798,1225,977550,0.007774538386783284
4965,SERAPH,Hero,24499,1963,2412,4734756,0.005174289868369141
4966,SERESTUS,Hero,40135,3855,3222,12420810,0.003231270746432801
4967,SERGEI,Hero,72736,8096,5006,40528576,0.0017946843234758606
4968,SERPENTYNE,Hero,827,92,254,23368,0.035390277302293736
4969,SERSI | MUTANT X-VER,Hero,4695,261,785,204885,0.022915293945383997
4970,SERSI/SYLVIA,Hero,89999,10927,5953,65048431,0.0013835691132965222
4971,SERVITOR,Hero,7542,543,1094,594042,0.012696071994909451
4972,SET,Villain,69272,7479,4780,35749620,0.0019376989181982913
4973,SETH,Villain,31646,3031,2892,8765652,0.0036102277389063585
4974,SETH II,Villain,63087,6800,4507,30647600,0.0020584646106057243
4975,SETH III,Villain,16384,1104,1641,1811664,0.009043619567425306
4976,"SEVERIN, MARIE",Hero,8022,658,1203,791574,0.010134238870907837
4977,"SEVILLE, STACY",Hero,943,100,319,31900,0.029561128526645768
4978,"SEWARD, ANNE",Hero,651,159,176,27984,0.02326329331046312
4979,"SEWARD, DR. CHARLES",Hero,651,159,176,27984,0.02326329331046312
4980,"SEWARD, ELISABETH",Hero,651,159,176,27984,0.02326329331046312
4981,"SEWARD, JANE",Hero,651,159,176,27984,0.02326329331046312
4982,SHA SHAN,Hero,46719,4943,4023,19885689,0.0023493779873556306
4983,SHAARA,Hero,4061,337,724,243988,0.016644261193173436
4984,"SHAARA, MR.",Hero,20799,1439,1950,2806050,0.00741219864221949
4985,"SHAARA, MRS.",Hero,20799,1439,1950,2806050,0.00741219864221949
4986,"SHAARA, SANJIT",Hero,20799,1439,1950,2806050,0.00741219864221949
4987,SHADES,Villain,3758,381,787,299847,0.012533058526515189
4988,SHADOW KING | MUTANT,Villain,4695,261,785,204885,0.022915293945383997
4989,SHADOW KING/AMAHL FA,Villain,52502,5303,4261,22596083,0.002323500050871649
4990,SHADOW QUEEN/SHIALMA,Hero,6477,653,1100,718300,0.009017123764443826
4991,SHADOW-HAND/LI CHUN,Hero,916,175,128,22400,0.04089285714285714
4992,SHADOWCASTER/,Hero,7169,698,1086,758028,0.009457434290026226
4993,SHADOWCAT 2013,Hero,26072,2224,2537,5642288,0.004620820489843837
4994,SHADOWCAT | MUTANT X,Hero,5840,340,908,308720,0.01891681782845297
4995,SHADOWCAT/KATHERINE,Hero,92252,11411,6148,70154828,0.00131497721012159
4996,SHADOWKNIGHT/RANDALL,Villain,17903,1992,2071,4125432,0.004339666730659965
4997,SHADOWOMAN/JILLIAN W,Hero,2882,210,603,126630,0.022759219774145148
4998,"SHAITAN, AL",Hero,7780,806,1200,967200,0.00804383788254756
4999,SHAKATI,Hero,20734,1632,2159,3523488,0.005884509894740666
5000,SHAKTI,Hero,39971,3873,3294,12757662,0.003133097584808251
5001,SHALAK,Hero,22188,1836,2302,4226472,0.0052497686013299035
5002,SHALLA BAL,Hero,10363,1030,1495,1539850,0.006729876286651297
5003,SHALLA BAL II,Hero,44795,4607,3786,17442102,0.002568211102079325
5004,SHAMAN II,Hero,35666,3472,3079,10690288,0.003336299265277044
5005,SHAMAN III,Hero,4460,471,951,447921,0.009957112973046587
5006,SHAMAN | MUTANT X-VE,Hero,4695,261,785,204885,0.022915293945383997
5007,SHAMAN/MICHAEL TWOYO,Hero,91000,10967,6084,66723228,0.0013638428884166097
5008,SHAMROCK/MOLLY FITZG,Hero,86027,10256,5726,58725856,0.0014648913759554225
5009,"SHANE, BRIDGIT",Hero,10921,725,1203,872175,0.01252156963912059
5010,SHANG-CHI,Hero,82382,9574,5466,52331484,0.0015742339735674226
5011,SHANGA,Hero,7630,464,1194,554016,0.013772165424825275
5012,SHANNA/SHANNA O'HARA,Hero,89144,10725,5983,64167675,0.0013892353120165254
5013,SHANZAR,Hero,29089,3098,2824,8748752,0.0033249313730689817
5014,"SHAPANDER, KARIMA",Hero,20799,1439,1950,2806050,0.00741219864221949
5015,SHAPE,Hero,43585,4375,3623,15850625,0.0027497338433027088
5016,SHAPER OF WORLDS,Hero,34635,3477,3073,10684821,0.0032415142939689863
5017,SHARD,Hero,27559,2105,2724,5734020,0.004806226696105001
5018,SHARK/,Hero,24730,2166,2423,5248218,0.0047120756035667725
5019,SHARKSKIN,Hero,1,1,1,1,1.0
5020,"SHARP, TRINA",Hero,17241,1645,2012,3309740,0.0052091705088617235
5021,"SHARPE, ROSALINDE",Hero,60845,6555,4577,30002235,0.0020280155795059933
5022,SHARYD/CONAL,Hero,2577,223,637,142051,0.018141371760846455
5023,SHATTERAX,Villain,35417,3276,3090,10122840,0.0034987217026051978
5024,SHATTERFIST/,Hero,34698,2735,3126,8549610,0.004058430735437055
5025,SHATTERSTAR II/GAVEE,Hero,63631,6370,4865,30990050,0.0020532719372830955
5026,"SHAUNEGHANN, MICHAEL",Hero,15015,1318,2058,2712444,0.005535598154284476
5027,"SHAW, ESAU",Hero,1627,127,488,61976,0.026252097586162385
5028,"SHAW, HIRAM",Hero,986,111,285,31635,0.031168010115378536
5029,"SHAW, JACOB",Hero,1627,127,488,61976,0.026252097586162385
5030,"SHAW, MILDRED",Hero,8446,835,1078,900130,0.009383089109350871
5031,"SHAW, OBADIAH",Hero,986,111,285,31635,0.031168010115378536
5032,"SHAW, SAMARRA",Hero,2165,152,403,61256,0.03534347655739846
5033,"SHAW, SARAH",Hero,986,111,285,31635,0.031168010115378536
5034,"SHAW, SHINOBI",Villain,53093,5091,4254,21657114,0.002451527013248395
5035,SHAZANA,Hero,17911,1454,2013,2926902,0.0061194395985926416
5036,SHE-CAT,Hero,15985,1247,1957,2440379,0.006550212077714159
5037,SHE-HULK DOPPELGANGE,Hero,75459,8209,5287,43400983,0.0017386472559849625
5038,SHE-HULK/JENNIFER WA,Hero,94864,12068,6310,76149080,0.0012457668562771869
5039,SHE-WOLF/PAULETTE BR,Hero,18589,1414,2043,2888802,0.006434847386563703
5040,"SHEFFIELD, LEAH",Hero,37283,3327,3251,10816077,0.0034469983895269976
5041,"SHELDON, PHIL",Hero,70323,7692,4906,37736952,0.0018635050334748816
5042,SHELL/,Hero,2517,230,431,99130,0.025390900837284375
5043,SHELLSHOCK/,Hero,73440,8051,4905,39490155,0.0018597040199006562
5044,"SHEPPARD, JOAN ACE",Hero,16585,1451,1846,2678546,0.006191792114079803
5045,"SHERIDAN, FLORENCE",Hero,20956,2001,2294,4590294,0.004565284925105015
5046,"SHERIDAN, LEAH",Hero,13846,1148,1679,1927492,0.007183427998663549
5047,"SHERIDAN, RICHARD RI",Hero,50965,5292,4026,21305592,0.0023920949955298122
5048,"SHERIDAN, WILLIAM",Hero,20956,2001,2294,4590294,0.004565284925105015
5049,"SHERMAN, GEN.",Hero,18881,1292,1969,2543948,0.0074219284356441245
5050,"SHIFFMAN, MAXIE",Hero,65650,7042,4581,32259402,0.002035065622109176
5051,SHIGARU,Hero,29874,2742,2797,7669374,0.003895233170269177
5052,SHIN,Hero,13772,930,1634,1519620,0.009062792013792922
5053,SHINAR,Hero,19565,1494,1988,2970072,0.006587382393423459
5054,"SHINCHUKO, LOTUS",Hero,35599,4053,3072,12450816,0.0028591700335142693
5055,"SHINSKI, PROFESSOR W",Hero,59922,6311,4507,28443677,0.002106689651974321
5056,SHIP,Hero,74025,8040,5288,42515520,0.0017411288865807123
5057,"SHIPPINSKY, MALIK",Hero,2577,223,637,142051,0.018141371760846455
5058,"SHIRE, DR. RANDALL",Hero,16337,1118,1937,2165566,0.007543986191138945
5059,SHIVA,Hero,22066,1824,2277,4153248,0.005312950250021188
5060,SHIVER MAN,Hero,26554,2435,2713,6606155,0.004019584766025017
5061,SHOC/NEIL AIKEN,Hero,17425,1833,2035,3730155,0.004671387650111054
5062,SHOCKER/HERMAN SCHUL,Villain,64974,6824,4699,32065976,0.0020262598587362504
5063,SHOCKWAVE ROBOT,Villain,4349,442,733,323986,0.013423419530473539
5064,SHOCKWAVE/LANCASTER,Villain,56182,5598,4307,24110586,0.0023301797807817695
5065,"SHOOTER, JIM",Hero,57435,5764,4399,25355836,0.0022651589953492364
5066,SHOOTING STAR,Hero,80528,9308,5363,49918804,0.0016131796747373996
5067,"SHORR, JACQUELINE",Hero,42645,4104,3595,14753880,0.0028904261116397857
5068,SHORT CIRCUIT/HENRY,Hero,9032,701,1286,901486,0.010019013051783389
5069,SHOT/,Hero,2517,230,431,99130,0.025390900837284375
5070,SHOTGUN II/WALKER,Villain,3768,510,765,390150,0.009657823913879277
5071,SHOTGUN III/,Villain,17796,1964,2093,4110652,0.004329240227584335
5072,SHOTGUN/ZEKE SALLING,Villain,18862,1473,1936,2851728,0.006614235298738168
5073,SHREEVE,Hero,3732,362,805,291410,0.01280669846607872
5074,SHREW/MARILYN MAYCRO,Hero,15278,957,1768,1691976,0.009029678907975054
5075,SHRIEK/SANDRA DEEL/F,Villain,17035,1778,1971,3504438,0.004860979135598918
5076,SHRILL/,Hero,18291,1544,1886,2911984,0.006281284512552267
5077,SHRINE,Hero,9199,599,1077,645123,0.014259296289234766
5078,SHROUD/MAXIMILLIAN Q,Hero,84570,10041,5651,56741691,0.0014904384855220477
5079,SHULK,Hero,628,68,242,16456,0.038162372386971316
5080,SHUMA-GORATH,Villain,6489,659,1102,726218,0.00893533346736104
5081,SHYM'R,Hero,469,51,184,9384,0.049978687127024725
5082,SIBERCAT/,Hero,28949,2641,2752,7268032,0.003983058962866427
5083,SIBERION,Hero,1399,67,357,23919,0.05848906726869853
5084,SICKLE,Hero,19053,1570,2003,3144710,0.006058746275491222
5085,SICKLE II/,Hero,3755,246,598,147108,0.02552546428474318
5086,SIDEWINDER/SETH VOEL,Villain,62044,6437,4641,29874117,0.002076847995206017
5087,SIEGE/JOHN KELLY,Hero,13257,1305,1946,2539530,0.005220257291703583
5088,"SIEGEL, DR. AVRAM",Hero,2717,247,474,117078,0.023206751054852322
5089,SIF,Hero,85108,10118,5624,56903632,0.0014956514550775952
5090,SIFFROR,Hero,9521,712,1221,869352,0.010951835390037638
5091,SIGMAR,Hero,3571,205,732,150060,0.023797147807543648
5092,SIGN/,Hero,4919,344,905,311320,0.01580046254657587
5093,SIGYN,Hero,20111,1683,2044,3440052,0.005846132558461325
5094,SIINGARD,Hero,11933,1126,1331,1498706,0.007962202059643453
5095,SIKORSKY,Hero,64290,6362,4745,30187690,0.0021296760368216317
5096,"SIKORSKY, RAYMOND",Hero,78832,9053,5299,47971847,0.0016432971613538248
5097,SILENCE/,Hero,1819,302,488,147376,0.012342579524481598
5098,SILENCER,Hero,15568,1624,1797,2918328,0.005334561433807303
5099,SILENT ONE,Hero,18356,1374,1755,2411370,0.007612270203245458
5100,SILHOUETTE,Hero,84869,9780,5839,57105420,0.0014861811715945702
5101,SILICON/GERALD SIMMS,Hero,2842,327,616,201432,0.014108979705309981
5102,"SILVANI, VITTORIO",Hero,42810,3836,3615,13867140,0.0030871542365621175
5103,SILVER,Hero,42724,4163,3741,15573783,0.002743328322989989
5104,SILVER DAGGER/ISAIAH,Hero,29074,3107,2848,8848736,0.0032856670150403404
5105,SILVER FOX II/ZORA D,Hero,23193,1941,2429,4714689,0.0049193064484210946
5106,SILVER FOX/BAYAN,Hero,6477,653,1100,718300,0.009017123764443826
5107,SILVER II,Hero,28068,2881,2908,8377948,0.0033502237063299987
5108,SILVER SABLE,Villain,74110,8495,5136,43630320,0.001698589421301517
5109,SILVER SAMURAI/KENYU,Villain,76451,7972,5321,42419012,0.001802281486424059
5110,SILVER SCORPION/ELIS,Villain,26070,2245,2743,6158035,0.004233493314019813
5111,SILVER SURFER DOPPEL,Hero,60694,6181,4615,28525315,0.0021277240934937966
5112,SILVER SURFER IMPOST,Hero,77337,8871,5163,45800973,0.0016885449136637338
5113,SILVER SURFER | MUTA,Hero,4695,261,785,204885,0.022915293945383997
5114,SILVER SURFER/NORRIN,Hero,92461,11417,6197,70751149,0.001306848034369025
5115,SILVERCLAW/LA GARRA,Hero,74945,8320,5095,42390400,0.0017679710500490677
5116,"SILVERCLOUD, SAM",Hero,1961,253,468,118404,0.016561940474983952
5117,SILVERMANE/SILVIO MA,Hero,66005,7153,4799,34327247,0.001922816589399086
5118,SIMBUS,Hero,14427,1122,1527,1713294,0.00842062132943908
5119,"SIMMONS, ARCHIE",Hero,1866,188,450,84600,0.02205673758865248
5120,"SIMMONS, RANDALL",Hero,3902,276,908,250608,0.015570133435484902
5121,"SIMON, ALEX FLORES",Hero,74118,7958,5222,41556676,0.0017835401464736977
5122,"SIMON, FELIX",Hero,15018,946,1801,1703746,0.00881469420911333
5123,"SIMONSON, LOUISE",Hero,27955,2356,2572,6059632,0.004613316452220201
5124,"SIMPSON, CRASH",Hero,2965,366,696,254736,0.011639501287607563
5125,"SIMS, EZEKIEL",Hero,15340,1583,1758,2782914,0.005512207707460597
5126,SIN-EATER/STAN CARTE,Villain,20971,2347,2232,5238504,0.004003242146994638
5127,"SINCLAIR, MORGAN",Hero,4154,549,864,474336,0.00875750522836133
5128,SINEW/,Hero,53635,5166,4057,20958462,0.002559109537713216
5129,SINGER,Hero,17835,1242,1944,2414448,0.007386781574918988
5130,"SINGER, MERLE",Hero,135,21,67,1407,0.09594882729211088
5131,"SINGH, DR.",Hero,5501,385,794,305690,0.01799535477117341
5132,SINTARIIS,Hero,12312,849,1489,1264161,0.009739265805542173
5133,SIR,Hero,20006,2193,2172,4763196,0.004200121095163835
5134,SIR BENEDICT,Hero,10896,782,1368,1069776,0.010185309821869252
5135,SIROCCO,Hero,2182,126,578,72828,0.029961004009446915
5136,SIRYN/THERESA ROURKE,Hero,72731,7650,5230,40009500,0.0018178432622252215
5137,SISTER AGONY,Hero,29724,2515,2884,7253260,0.004098019373357635
5138,SISTER CHLOE,Hero,4688,299,771,230529,0.020335836272226054
5139,SISTER DEATH,Hero,28243,2405,2729,6563245,0.004303206721675025
5140,SISTER DREAM,Hero,28243,2405,2729,6563245,0.004303206721675025
5141,SISTER KATRINA,Hero,3672,197,618,121746,0.030161155191957025
5142,SISTER MARIA,Hero,11164,751,1446,1085946,0.010280437517150945
5143,SISTER NIL,Hero,14046,1531,1736,2657816,0.005284790218735984
5144,SISTER PERPETUA,Hero,821,88,259,22792,0.03602141102141102
5145,SISTER PLEASURE/SCAR,Hero,29826,2537,2896,7347152,0.004059532183354857
5146,SISTER SALVATION,Hero,22384,1895,2392,4532840,0.0049381844494842085
5147,SISTER SOPHIA,Hero,4906,424,841,356584,0.013758329033271262
5148,SITTING BULLSEYE/,Villain,6950,488,1117,545096,0.012750047698020165
5149,"SITWELL, JASPER",Villain,77647,8798,5228,45995944,0.0016881271096425372
5150,SKADI,Hero,10923,811,1313,1064843,0.010257850218295091
5151,SKAR,Hero,9248,616,1199,738584,0.012521256891565483
5152,SKARABROUS,Hero,9521,712,1221,869352,0.010951835390037638
5153,SKARLET,Hero,9236,614,1194,733116,0.012598279126359267
5154,SKETCH/,Hero,18816,1283,1885,2418455,0.007780173705940363
5155,SKEWER,Hero,18390,1510,1943,2933930,0.006268043204848105
5156,SKIDS/SALLY BLEVINS,Hero,63556,6498,4760,30930480,0.0020548016066999283
5157,SKIN II/DONNA BLISS,Hero,31125,2980,2885,8597300,0.0036203226594395915
5158,"SKIN, NYLA",Hero,12591,1310,1644,2153640,0.005846381010753887
5159,SKIN/ANGELO ESPINOSA,Hero,70325,7318,4917,35982606,0.001954416531142853
5160,SKINNER,Villain,1696,250,448,112000,0.015142857142857144
5161,SKOLL,Hero,23561,2299,2331,5358969,0.004396554635789086
5162,SKOOKA,Hero,7279,515,1140,587100,0.012398228581161642
5163,SKUL/JOHN SKULINOWSK,Hero,2842,327,616,201432,0.014108979705309981
5164,SKULL-JACKET,Hero,8724,854,1156,987224,0.00883690023743345
5165,SKULLBUSTER,Villain,22056,1772,2275,4031300,0.005471187954257932
5166,SKULLCRASHER/,Hero,14057,1209,1631,1971879,0.007128733558195001
5167,SKUNGE,Hero,28084,2438,2666,6499708,0.004320809488672414
5168,SKY-WALKER,Hero,6056,643,1065,684795,0.008843522514037047
5169,SKYE,Hero,18247,1668,1905,3177540,0.005742492620077167
5170,SKYHAWK/WINSTON BILL,Hero,12817,1214,1574,1910836,0.006707535340552512
5171,SKYMAX/SK'YM'X/JAMES,Hero,838,48,208,9984,0.08393429487179487
5172,SLAB/KRIS ANDERSON,Hero,30803,2453,2898,7108794,0.004333083783269005
5173,SLADE,Hero,7913,788,1271,1001548,0.007900769608645816
5174,"SLAG/SLAGHT, DR. THE",Hero,27788,2561,2637,6753357,0.004114694366076012
5175,SLAMBEAUX,Hero,15344,1585,1757,2784845,0.005509821911093795
5176,SLASHER,Villain,17353,1475,1841,2715475,0.0063904105174969385
5177,SLASHER II,Villain,26391,2295,2408,5526360,0.004775476081905631
5178,SLAUGHTER,Hero,10674,798,1352,1078896,0.009893446634337322
5179,SLAUGHTER II/CONSTAN,Hero,6033,424,860,364640,0.016545085563843792
5180,"SLAVINSKI, SALLY",Hero,6563,676,1130,763880,0.008591663612085668
5181,SLAYER/,Hero,8446,835,1078,900130,0.009383089109350871
5182,SLEDGE,Hero,9494,709,1289,913901,0.010388433758142293
5183,SLEEK,Hero,628,68,242,16456,0.038162372386971316
5184,SLEEPER,Hero,23352,1896,2475,4692600,0.004976345735839407
5185,SLEEPWALKER,Hero,73437,7874,5296,41700704,0.001761049405784612
5186,SLICE/,Hero,16054,1096,1793,1965128,0.008169442397645344
5187,SLICK,Hero,7080,734,1191,874194,0.008098888805002093
5188,SLIDE,Hero,17021,1785,1913,3414705,0.004984617997747976
5189,SLITHER,Villain,53335,5502,4177,22981854,0.0023207440095999216
5190,"SLOAN, ANNA",Hero,16667,1706,1935,3301110,0.005048907791621606
5191,"SLOAN, DR.",Hero,23544,2564,2584,6625376,0.0035536096366455276
5192,"SLOAN, FRED",Hero,47855,4811,3784,18204824,0.0026286988547650886
5193,"SLOAN, JASON",Hero,14886,1415,1884,2665860,0.005583939141590331
5194,SLOTH,Hero,22156,1715,2271,3894765,0.00568866157521699
5195,SLOTOTH,Hero,13543,1060,1368,1450080,0.00933948471808452
5196,SLUG/ULYSSES X. LUGM,Villain,38509,4081,3521,14369201,0.0026799680789488575
5197,"SLUGANSKI, ERNIE",Hero,534,41,228,9348,0.05712451861360719
5198,SLUJ,Hero,9754,789,1456,1148784,0.008490717140907255
5199,SLUK,Hero,11313,820,1388,1138160,0.009939727279117171
5200,SLYDE,Hero,44063,3970,3701,14692970,0.002998917169231272
5201,"SMALLWOOD, DAN",Hero,23362,1950,2409,4697550,0.004973230726655384
5202,SMART ALEC/ALEC THOR,Hero,13772,1046,1644,1719624,0.008008727489265096
5203,SMASHER,Hero,6029,639,1063,679257,0.00887587466893974
5204,SMASHER II,Hero,16134,1666,1855,3090430,0.005220632727484525
5205,SMASHER III,Hero,7179,822,1230,1011060,0.007100468814907127
5206,SMASHER IV,Hero,56787,5705,4312,24599960,0.002308418387672175
5207,SMASHER V,Hero,6035,640,1064,680960,0.0088624882518797
5208,SMEDLEY,Hero,573,96,197,18912,0.030298223350253808
5209,"SMERDILOVISC, VICTOR",Hero,15470,1776,1997,3546672,0.004361835546111961
5210,SMILING TIGER/,Hero,19506,1721,2224,3827504,0.00509627161722104
5211,"SMITH, ANDY",Hero,14781,949,1578,1497522,0.00987030574509089
5212,"SMITH, COL. TOLLIVER",Hero,14818,1285,1818,2336130,0.006342968927242919
5213,"SMITH, DAPHNE",Hero,15307,1577,1755,2767635,0.005530714852211365
5214,"SMITH, DR. ARMSTRONG",Hero,23361,2436,2457,5985252,0.003903093804571637
5215,"SMITH, HELEN BACK",Hero,14781,949,1578,1497522,0.00987030574509089
5216,"SMITH, JOE",Hero,20335,2227,2200,4899400,0.004150508225496999
5217,"SMITH, KEVIN",Hero,45757,4923,3730,18362790,0.0024918326681294075
5218,"SMITH, MANDY",Hero,9326,751,1272,955272,0.00976266445577804
5219,"SMITH, MARTY LOUIS L",Hero,29707,2388,2778,6633864,0.004478083964338129
5220,"SMITH, SIR DENIS NAY",Hero,21573,2397,2337,5601789,0.0038510911424903724
5221,"SMITH, WANDA JO BIAL",Hero,8086,564,1017,573588,0.01409722658075134
5222,"SMITHSON, T.B.",Hero,30239,2536,2803,7108408,0.004253976417785811
5223,SMOKESCREAM/,Hero,7267,703,1421,998963,0.007274543701818786
5224,SMOKESCREEN/,Hero,42810,3836,3615,13867140,0.0030871542365621175
5225,SMUGGLER II/CONRAD J,Hero,26853,2250,2781,6257250,0.0042915018578449
5226,"SMYTHE, ALISTAIR ALP",Villain,27465,2749,2737,7524013,0.0036503126722401994
5227,"SMYTHE, SPENCER",Hero,31312,3294,2903,9562482,0.0032744636800362084
5228,SNAGG,Hero,19745,1754,2010,3525540,0.005600560481514889
5229,SNAKE,Hero,26345,2385,2636,6286860,0.004190486188653795
5230,SNAKE-EYES,Hero,41695,3980,3323,13225540,0.0031526122940915835
5231,SNAKEBITE/,Hero,4154,549,864,474336,0.00875750522836133
5232,SNAKESKIN II/,Hero,7395,526,1025,539150,0.01371603449874803
5233,SNAPDRAGON/SHEOKE SA,Hero,24604,1903,2476,4711828,0.00522175257670696
5234,SNARE,Hero,21422,1764,2296,4050144,0.0052891946557949545
5235,"SNIDER, DET. LOU",Hero,18291,1972,2068,4078096,0.004485181319910075
5236,SNIPER/VON BURIAN,Hero,2206,329,541,177989,0.012394024349819371
5237,"SNIPES, DET.",Hero,16880,1737,1937,3364569,0.005016987316949066
5238,SNOW QUEEN/GITTE,Hero,11299,819,1383,1132677,0.0099754828605154
5239,"SNOW, CHARLIE",Hero,16875,1754,1963,3443102,0.004901103714034612
5240,"SNOW, TANDY",Hero,34984,3316,3039,10077324,0.0034715565362391843
5241,"SNOW, VICTORIA",Villain,14485,1278,1691,2161098,0.006702611357744998
5242,SNOWBIRD | MUTANT X-,Hero,4695,261,785,204885,0.022915293945383997
5243,SNOWBIRD/NARYA/ANNE,Hero,88910,10594,5938,62907172,0.0014133523598867232
5244,SNOWBLIND/,Hero,1716,252,451,113652,0.015098722415795587
5245,"SOAP, DET.",Hero,20166,2321,2228,5171188,0.0038996841731532483
5246,SOCRATES SOCK,Hero,18595,1612,2023,3261076,0.005702105685362746
5247,SODIUM,Hero,34456,2776,3080,8550080,0.004029903813765485
5248,"SOFEN, KARL AUGUST",Hero,32458,2519,3014,7592266,0.004275139991143619
5249,"SOFEN, MARION",Hero,32458,2519,3014,7592266,0.004275139991143619
5250,SOLAR WIND,Hero,18770,1257,1961,2464977,0.007614675512185307
5251,SOLARR,Hero,69180,7758,4750,36850500,0.0018773150974885008
5252,"SOLE, MAJOR REMINGTO",Hero,21984,1754,2297,4028938,0.005456524771540292
5253,"SOLE, RANSOME",Hero,26140,2111,2472,5218392,0.00500920590097486
5254,SOLO/,Hero,63034,6621,4586,30363906,0.002075951624932576
5255,SOMBRE,Hero,4036,318,728,231504,0.017433824037597623
5256,"SOMERS, JOHNATHAN",Hero,5496,384,793,304512,0.018048549810844892
5257,"SOMERS, KATHY",Hero,3774,492,762,374904,0.010066577043723194
5258,"SOMMERS, APRIL",Hero,15781,1578,1971,3110238,0.005073888236205718
5259,SOMON,Hero,1747,140,391,54740,0.031914504932407745
5260,"SONDHEIM, ERICA",Hero,40655,4154,3481,14460074,0.002811534712754582
5261,SONIC,Hero,45112,4555,3771,17176905,0.0026263171392052293
5262,SOPHIE,Hero,38446,3596,3383,12165268,0.0031603085110825345
5263,SORRENTINO/SORRENTIN,Hero,45214,4433,3709,16441997,0.002749909271969822
5264,SORROW/,Hero,1089,199,316,62884,0.017317600661535527
5265,SOTEIRA,Hero,7463,907,1291,1170937,0.006373528208605587
5266,"SOTO, BERNARD",Hero,21708,1892,2241,4239972,0.0051198451310527525
5267,SOUL MAN/FATHER JASO,Hero,13860,1420,1729,2455180,0.005645207276044934
5268,SOUL-EATER,Hero,19734,1512,2150,3250800,0.006070505721668513
5269,SOULFIRE/JASON MALDO,Hero,1001,110,288,31680,0.03159722222222222
5270,SOUNDBYTE/,Hero,13707,1181,1692,1998252,0.006859495198803755
5271,"SOUSA, PAUL",Hero,17942,1926,2026,3902076,0.0045980652350184874
5272,"SOUTHERN, CANDY",Hero,77676,8469,5234,44326746,0.001752350601147217
5273,SPACE PHANTOM,Villain,56849,6315,4189,26453535,0.0021490133549259107
5274,SPANKER/FRED HOVEL,Villain,6950,488,1117,545096,0.012750047698020165
5275,"SPAR, DR. KATHERINE",Hero,28253,2570,2707,6956990,0.004061095387516728
5276,SPARK,Hero,55932,5373,4020,21599460,0.002589509182173999
5277,SPARROW,Hero,8665,651,1368,890568,0.00972974551073023
5278,"SPARROW BEAR, MELLIS",Hero,268,19,147,2793,0.09595417114214107
