hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
SATANA,Villain,15,na,10,45.0,0.3333333333333333
SATAN/MARDU KURIOS,Villain,1444,na,147,10731.0,0.13456341440685862
SATANNISH,Villain,2606,na,212,22366.0,0.11651614057050881
SATELLITE,Hero,2358,na,216,23220.0,0.10155038759689923
SATHAN,Hero,236,na,48,1128.0,0.20921985815602837
SA'TNEEN,Hero,0,na,1,0.0,
"SATURNYNE, OPAL LUNA",Hero,3066,na,251,31375.0,0.09772111553784861
SAT-YR-9,Villain,2407,na,222,24531.0,0.0981207451795687
SAUL,Villain,1327,na,145,10440.0,0.1271072796934866
"SAUNDERS, DABNEY",Hero,89,na,19,171.0,0.52046783625731
"SAUNDERS, KRISTINE",Hero,2498,na,233,27028.0,0.09242267278377979
SAURON/DR. KARL LYKO,Villain,5549,na,458,104653.0,0.05302284693224275
SAVAGE STEEL/HARRY L,Hero,332,na,51,1275.0,0.2603921568627451
SAVAGE STEEL II/ARTH,Hero,0,na,1,0.0,
"SAVANNAH, LOU-ANN",Hero,762,na,86,3655.0,0.20848153214774282
"SAWYER, GENERAL SAMU",Hero,2805,na,246,30135.0,0.09308113489298159
"SAWYER, RYAN",Hero,533,na,74,2701.0,0.19733432062199185
"SAXON, STARR",Hero,4943,na,408,83028.0,0.059534133063544825
SAYGE,Hero,1879,na,183,16653.0,0.11283252266858824
SCALEFACE/,Villain,77,na,22,231.0,0.3333333333333333
SCALPHUNTER,Villain,4212,na,327,53301.0,0.0790229076377554
SCANDIUM,Hero,2780,na,200,19900.0,0.13969849246231156
"SCANLON, COMMANDER",Hero,144,na,28,378.0,0.38095238095238093
SCANNER II,Villain,5186,na,425,90100.0,0.05755826859045505
SCANNER II/RHANLA,Villain,0,na,1,0.0,
SCANNER/SKERA,Villain,369,na,61,1830.0,0.20163934426229507
SCARBO,Hero,2447,na,229,26106.0,0.09373324140044434
SCARECROW/EBENEZER L,Villain,4761,na,367,67161.0,0.07088935542949033
SCARECROW II,Villain,321,na,56,1540.0,0.20844155844155843
"SCARFE, RAFAEL",Hero,1940,na,171,14535.0,0.13347093223254214
SCARLET BEETLE,Hero,0,na,1,0.0,
SCARLET CENTURION,Hero,3407,na,282,39621.0,0.08598975290881099
SCARLET SCARAB/DR. F,Hero,0,na,1,0.0,
SCARLET WITCH DOPPEL,Hero,4069,na,341,57970.0,0.07019147835087114
SCARLET WITCH/WANDA,Hero,7389,na,719,258121.0,0.028626109460291878
"SCARLOTTI, MICHAEL J",Hero,0,na,1,0.0,
"SCARLOTTI, MRS.",Hero,0,na,1,0.0,
"SCARPETTI, ALPHONSE",Hero,40,na,16,120.0,0.3333333333333333
SCAR THE STALKER/BRI,Hero,537,na,69,2346.0,0.2289002557544757
SCARUM/,Hero,1486,na,116,6670.0,0.22278860569715142
SCATTERBRAIN,Hero,2360,na,214,22791.0,0.10354964679039971
SCATTERSHOT/NATALIA,Hero,0,na,1,0.0,
SCENE STEALER,Hero,0,na,1,0.0,
"SCHEELE, STEPHANIE",Hero,0,na,1,0.0,
SCHEMER/RICHARD FISK,Villain,4295,na,354,62481.0,0.06874089723275875
"SCHOENFELD, ELAINE",Hero,36,na,10,45.0,0.8
"SCHOOLCRAFT, DR. DEN",Hero,3101,na,218,23653.0,0.13110387688665284
"SCHUYLER, DR. REBECC",Hero,187,na,48,1128.0,0.16578014184397163
"SCHWINNER, DR. ERIC",Hero,1969,na,194,18721.0,0.1051760055552588
"SCICLUNA, MICHELE",Hero,106,na,19,171.0,0.6198830409356725
SCIMITAR,Villain,360,na,46,1035.0,0.34782608695652173
SCINTILLA,Hero,34,na,14,91.0,0.37362637362637363
SCOPE,Hero,0,na,1,0.0,
SCORCHER/,Hero,4160,na,325,52650.0,0.07901234567901234
SCORCH II,Villain,72,na,19,171.0,0.42105263157894735
SCORCH/TOMMY NG,Villain,0,na,1,0.0,
SCORPIA,Hero,3420,na,279,38781.0,0.08818751450452542
SCORPIO II,Villain,178,na,30,435.0,0.4091954022988506
SCORPIO III/MIKEL FU,Villain,2549,na,229,26106.0,0.09764038918256339
SCORPIO IV,Villain,16,na,7,21.0,0.7619047619047619
SCORPIO/JAKE FURY,Villain,859,na,106,5565.0,0.15435759209344116
SCORPION/MACDONALD G,Villain,5192,na,418,87153.0,0.05957339391644579
"SCOTT, JAKE",Hero,1,na,2,1.0,1.0
"SCOTT, PARIS",Hero,214,na,31,465.0,0.46021505376344085
"SCOTT, PETER",Hero,1500,na,151,11325.0,0.13245033112582782
SCOURGE,Hero,4245,na,321,51360.0,0.08265186915887851
SCOURGE II/,Hero,1628,na,146,10585.0,0.15380255077940483
SCRAMBLER,Villain,4212,na,327,53301.0,0.0790229076377554
"SCRATCH, NICHOLAS",Hero,3936,na,308,47278.0,0.08325225263336013
SCRATCH,Hero,229,na,37,666.0,0.34384384384384387
SCREAMING MIMI/MELIS,Villain,6513,na,575,165025.0,0.03946674746250568
SCREAM,Villain,3610,na,261,33930.0,0.10639552018862364
SCRIBE,Hero,1901,na,182,16471.0,0.11541497176856293
SCRIER II/,Hero,2115,na,206,21115.0,0.10016575893914278
SCRIER II/S. CRIER,Hero,1056,na,119,7021.0,0.15040592508189718
SCRIER JR.,Hero,533,na,74,2701.0,0.19733432062199185
SCRIER,Hero,1658,na,154,11781.0,0.1407350819115525
"SCRIPPS, LAHOYA",Hero,0,na,1,0.0,
SCUZZ,Hero,0,na,1,0.0,
SCYLLA,Hero,320,na,55,1485.0,0.21548821548821548
SCYTHE/,Hero,7,na,6,15.0,0.4666666666666667
SEA LEOPARD,Hero,0,na,1,0.0,
SEA URCHIN/JEREMY SW,Hero,1668,na,139,9591.0,0.17391304347826086
SEAWEED MAN,Hero,0,na,1,0.0,
SEA WITCH/BRIGIT O'H,Hero,0,na,1,0.0,
"SEBASTIAN, MARISSA",Hero,368,na,57,1596.0,0.23057644110275688
"SEBASTIAN, MRS.",Hero,0,na,1,0.0,
SECOND/ALECTO,Hero,0,na,1,0.0,
SEDNA,Hero,17,na,8,28.0,0.6071428571428571
SEEKER III,Hero,0,na,1,0.0,
SEEKER/TARM,Hero,373,na,62,1891.0,0.19725013220518245
SEER,Hero,74,na,20,190.0,0.3894736842105263
SEERESS,Hero,0,na,1,0.0,
SEESHA,Hero,1256,na,108,5778.0,0.21737625475943234
SEETAH,Hero,0,na,1,0.0,
"SEGAR, OWEN",Hero,0,na,1,0.0,
SELENE,Hero,4539,na,350,61075.0,0.07431846090871878
SELENE | MUTANT X-VE,Hero,107,na,29,406.0,0.26354679802955666
SEMIJAN,Hero,1,na,2,1.0,1.0
"SENNET, PAMELA",Hero,1420,na,144,10296.0,0.13791763791763792
"SENREICH, GUNTHER",Hero,0,na,1,0.0,
SENSATIONAL HYDRA/A,Hero,3037,na,250,31125.0,0.09757429718875502
SENSO,Hero,1058,na,88,3828.0,0.27638453500522464
SENTINELS,Villain,5195,na,425,90100.0,0.057658157602663705
SENTRY 459,Hero,521,na,65,2080.0,0.25048076923076923
SENTRY 571,Hero,1,na,2,1.0,1.0
SENTRY II/BOB REYNOL,Hero,0,na,1,0.0,
SENTRY III,Hero,2608,na,177,15576.0,0.16743708269132
SENTRY IV/VAL,Hero,1,na,2,1.0,1.0
SENYAKA,Hero,2045,na,182,16471.0,0.12415761034545565
"SENYAKA, TIA",Hero,1159,na,122,7381.0,0.15702479338842976
SERAPH,Hero,3785,na,315,49455.0,0.07653422303103832
SERESTUS,Hero,3108,na,254,32131.0,0.09672901559241853
SERGEI,Hero,5834,na,476,113050.0,0.05160548429898275
SERPENTYNE,Hero,0,na,1,0.0,
SERSI | MUTANT X-VER,Hero,111,na,29,406.0,0.2733990147783251
SERSI/SYLVIA,Hero,6866,na,621,192510.0,0.035665679704950395
SERVITOR,Hero,611,na,69,2346.0,0.26044330775788577
SET,Villain,3605,na,307,46971.0,0.07674948372399991
SETH,Villain,3145,na,256,32640.0,0.09635416666666667
SETH III,Villain,1780,na,177,15576.0,0.1142783769902414
SETH II,Villain,3193,na,272,36856.0,0.08663446928586933
"SEVERIN, MARIE",Hero,0,na,1,0.0,
"SEVILLE, STACY",Hero,69,na,17,136.0,0.5073529411764706
"SEWARD, ANNE",Hero,0,na,1,0.0,
"SEWARD, DR. CHARLES",Hero,0,na,1,0.0,
"SEWARD, ELISABETH",Hero,0,na,1,0.0,
"SEWARD, JANE",Hero,0,na,1,0.0,
"SHAARA, MRS.",Hero,210,na,40,780.0,0.2692307692307692
"SHAARA, MR.",Hero,210,na,40,780.0,0.2692307692307692
"SHAARA, SANJIT",Hero,210,na,40,780.0,0.2692307692307692
SHAARA,Hero,202,na,32,496.0,0.40725806451612906
SHADES,Villain,12,na,9,36.0,0.3333333333333333
SHADOWCASTER/,Hero,1968,na,194,18721.0,0.10512258960525613
SHADOWCAT 2013,Hero,3035,na,248,30628.0,0.099092333812198
SHADOWCAT/KATHERINE,Hero,6982,na,637,202566.0,0.03446777840308837
SHADOWCAT | MUTANT X,Hero,106,na,29,406.0,0.26108374384236455
SHADOW-HAND/LI CHUN,Hero,13,na,9,36.0,0.3611111111111111
SHADOW KING/AMAHL FA,Villain,3905,na,320,51040.0,0.07650862068965517
SHADOW KING | MUTANT,Villain,102,na,28,378.0,0.2698412698412698
SHADOWKNIGHT/RANDALL,Villain,0,na,1,0.0,
SHADOWOMAN/JILLIAN W,Hero,0,na,1,0.0,
SHADOW QUEEN/SHIALMA,Hero,0,na,1,0.0,
"SHAITAN, AL",Hero,17,na,11,55.0,0.3090909090909091
SHAKATI,Hero,1026,na,111,6105.0,0.16805896805896806
SHAKTI,Hero,1976,na,171,14535.0,0.13594771241830064
SHALAK,Hero,33,na,11,55.0,0.6
SHALLA BAL II,Hero,3080,na,273,37128.0,0.08295625942684766
SHALLA BAL,Hero,762,na,86,3655.0,0.20848153214774282
SHAMAN II,Hero,2608,na,229,26106.0,0.09990040603692638
SHAMAN III,Hero,0,na,1,0.0,
SHAMAN/MICHAEL TWOYO,Hero,6669,na,592,174936.0,0.038122513376320485
SHAMAN | MUTANT X-VE,Hero,104,na,29,406.0,0.2561576354679803
SHAMROCK/MOLLY FITZG,Hero,5446,na,440,96580.0,0.056388486229032926
"SHANE, BRIDGIT",Hero,0,na,1,0.0,
SHANGA,Hero,138,na,38,703.0,0.19630156472261737
SHANG-CHI,Hero,4762,na,398,79003.0,0.06027619204334013
SHANNA/SHANNA O'HARA,Hero,6503,na,554,153181.0,0.04245304574327103
SHANZAR,Hero,80,na,23,253.0,0.31620553359683795
"SHAPANDER, KARIMA",Hero,210,na,40,780.0,0.2692307692307692
SHAPE,Hero,923,na,109,5886.0,0.15681277607883112
SHAPER OF WORLDS,Hero,2848,na,230,26335.0,0.10814505411049934
SHARD,Hero,3074,na,260,33670.0,0.0912978912978913
SHARK/,Hero,252,na,39,741.0,0.340080971659919
SHARKSKIN,Hero,0,na,1,0.0,
"SHARPE, ROSALINDE",Hero,5925,na,506,127765.0,0.04637420263765507
"SHARP, TRINA",Hero,0,na,1,0.0,
SHARYD/CONAL,Hero,337,na,41,820.0,0.41097560975609754
SHA SHAN,Hero,5389,na,442,97461.0,0.05529391243676958
SHATTERAX,Villain,262,na,52,1326.0,0.1975867269984917
SHATTERFIST/,Hero,3161,na,234,27261.0,0.11595319320641209
SHATTERSTAR II/GAVEE,Hero,4896,na,398,79003.0,0.06197233016467729
"SHAUNEGHANN, MICHAEL",Hero,389,na,52,1326.0,0.2933634992458522
"SHAW, ESAU",Hero,273,na,43,903.0,0.3023255813953488
"SHAW, HIRAM",Hero,166,na,34,561.0,0.29590017825311943
"SHAW, JACOB",Hero,273,na,43,903.0,0.3023255813953488
"SHAW, MILDRED",Hero,0,na,1,0.0,
"SHAW, OBADIAH",Hero,166,na,34,561.0,0.29590017825311943
"SHAW, SAMARRA",Hero,75,na,20,190.0,0.39473684210526316
"SHAW, SARAH",Hero,166,na,34,561.0,0.29590017825311943
"SHAW, SHINOBI",Villain,4988,na,414,85491.0,0.0583453228994865
SHAZANA,Hero,1056,na,110,5995.0,0.1761467889908257
SHE-CAT,Hero,528,na,52,1326.0,0.39819004524886875
"SHEFFIELD, LEAH",Hero,4674,na,377,70876.0,0.0659461594898132
SHE-HULK DOPPELGANGE,Hero,4780,na,404,81406.0,0.0587180306119942
SHE-HULK/JENNIFER WA,Hero,7323,na,709,250986.0,0.02917692620305515
"SHELDON, PHIL",Hero,4723,na,391,76245.0,0.06194504557675913
SHELL/,Hero,0,na,1,0.0,
SHELLSHOCK/,Hero,4739,na,361,64980.0,0.0729301323484149
"SHEPPARD, JOAN ACE",Hero,2406,na,216,23220.0,0.10361757105943152
"SHERIDAN, FLORENCE",Hero,265,na,52,1326.0,0.19984917043740574
"SHERIDAN, LEAH",Hero,0,na,1,0.0,
"SHERIDAN, RICHARD RI",Hero,4945,na,407,82621.0,0.05985161157574951
"SHERIDAN, WILLIAM",Hero,265,na,52,1326.0,0.19984917043740574
"SHERMAN, GEN.",Hero,0,na,1,0.0,
SHE-WOLF/PAULETTE BR,Hero,753,na,78,3003.0,0.25074925074925075
"SHIFFMAN, MAXIE",Hero,3370,na,282,39621.0,0.08505590469700411
SHIGARU,Hero,0,na,1,0.0,
SHINAR,Hero,18,na,9,36.0,0.5
SHIN,Hero,0,na,1,0.0,
"SHINCHUKO, LOTUS",Hero,2500,na,231,26565.0,0.09410878976096368
"SHINSKI, PROFESSOR W",Hero,4396,na,328,53628.0,0.08197210412471097
SHIP,Hero,4775,na,387,74691.0,0.06393005850771846
"SHIPPINSKY, MALIK",Hero,337,na,41,820.0,0.41097560975609754
"SHIRE, DR. RANDALL",Hero,1,na,2,1.0,1.0
SHIVA,Hero,0,na,1,0.0,
SHIVER MAN,Hero,453,na,51,1275.0,0.3552941176470588
SHOCKER/HERMAN SCHUL,Villain,5802,na,482,115921.0,0.050051328059626816
SHOCKWAVE/LANCASTER,Villain,4071,na,295,43365.0,0.09387755102040816
SHOCKWAVE ROBOT,Villain,2009,na,174,15051.0,0.13347950302305495
SHOC/NEIL AIKEN,Hero,2859,na,245,29890.0,0.09565071930411509
"SHOOTER, JIM",Hero,2757,na,218,23653.0,0.11656026719655012
SHOOTING STAR,Hero,4024,na,326,52975.0,0.07596035865974517
"SHORR, JACQUELINE",Hero,1483,na,119,7021.0,0.2112234724398234
SHORT CIRCUIT/HENRY,Hero,1,na,2,1.0,1.0
SHOT/,Hero,0,na,1,0.0,
SHOTGUN III/,Villain,2246,na,209,21736.0,0.10333087964666912
SHOTGUN II/WALKER,Villain,1158,na,121,7260.0,0.15950413223140497
SHOTGUN/ZEKE SALLING,Villain,1854,na,180,16110.0,0.11508379888268157
SHREEVE,Hero,0,na,1,0.0,
SHREW/MARILYN MAYCRO,Hero,1653,na,147,10731.0,0.15403969807100923
SHRIEK/SANDRA DEEL/F,Villain,684,na,81,3240.0,0.2111111111111111
SHRILL/,Hero,0,na,1,0.0,
SHRINE,Hero,0,na,1,0.0,
SHROUD/MAXIMILLIAN Q,Hero,5910,na,487,118341.0,0.04994042639490963
SHULK,Hero,270,na,40,780.0,0.34615384615384615
SHUMA-GORATH,Villain,0,na,1,0.0,
SHYM'R,Hero,0,na,1,0.0,
SIBERCAT/,Hero,2691,na,243,29403.0,0.09152127333945516
SIBERION,Hero,0,na,1,0.0,
SICKLE,Hero,564,na,61,1830.0,0.3081967213114754
SICKLE II/,Hero,216,na,31,465.0,0.4645161290322581
SIDEWINDER/SETH VOEL,Villain,5500,na,428,91378.0,0.060189542340607145
SIEGE/JOHN KELLY,Hero,236,na,48,1128.0,0.20921985815602837
"SIEGEL, DR. AVRAM",Hero,16,na,11,55.0,0.2909090909090909
SIF,Hero,6160,na,531,140715.0,0.04377642753082472
SIFFROR,Hero,1116,na,122,7381.0,0.15119902452242243
SIGMAR,Hero,0,na,1,0.0,
SIGN/,Hero,891,na,83,3403.0,0.2618277990008816
SIGYN,Hero,1488,na,139,9591.0,0.15514544885830467
SIINGARD,Hero,406,na,63,1953.0,0.2078853046594982
SIKORSKY,Hero,4566,na,380,72010.0,0.06340786001944175
"SIKORSKY, RAYMOND",Hero,6081,na,495,122265.0,0.0497362286835971
SILENCE/,Hero,0,na,1,0.0,
SILENCER,Hero,40,na,16,120.0,0.3333333333333333
SILENT ONE,Hero,1302,na,114,6441.0,0.20214252445272474
SILHOUETTE,Hero,6234,na,517,133386.0,0.04673653906706851
SILICON/GERALD SIMMS,Hero,0,na,1,0.0,
"SILVANI, VITTORIO",Hero,5404,na,415,85905.0,0.06290669926081136
SILVER,Hero,4714,na,369,67896.0,0.06942971603629079
SILVERCLAW/LA GARRA,Hero,4558,na,376,70500.0,0.06465248226950354
"SILVERCLOUD, SAM",Hero,16,na,11,55.0,0.2909090909090909
SILVER DAGGER/ISAIAH,Hero,2369,na,210,21945.0,0.10795169742538163
SILVER FOX/BAYAN,Hero,0,na,1,0.0,
SILVER FOX II/ZORA D,Hero,944,na,96,4560.0,0.20701754385964913
SILVER II,Hero,2112,na,150,11175.0,0.18899328859060402
SILVERMANE/SILVIO MA,Hero,5493,na,458,104653.0,0.052487745215139554
SILVER SABLE,Villain,6036,na,522,135981.0,0.04438855428331899
SILVER SAMURAI/KENYU,Villain,5325,na,424,89676.0,0.0593804362371203
SILVER SCORPION/ELIS,Villain,3869,na,277,38226.0,0.10121383351645477
SILVER SURFER DOPPEL,Hero,4018,na,347,60031.0,0.06693208508937049
SILVER SURFER IMPOST,Hero,3357,na,303,45753.0,0.07337223788604026
SILVER SURFER | MUTA,Hero,104,na,29,406.0,0.2561576354679803
SILVER SURFER/NORRIN,Hero,6921,na,634,200661.0,0.03449100722113415
SIMBUS,Hero,0,na,1,0.0,
"SIMMONS, ARCHIE",Hero,1,na,2,1.0,1.0
"SIMMONS, RANDALL",Hero,2112,na,150,11175.0,0.18899328859060402
"SIMON, ALEX FLORES",Hero,4176,na,341,57970.0,0.07203726065206141
"SIMON, FELIX",Hero,12,na,8,28.0,0.42857142857142855
"SIMONSON, LOUISE",Hero,2825,na,242,29161.0,0.09687596447309763
"SIMPSON, CRASH",Hero,786,na,86,3655.0,0.21504787961696306
"SIMS, EZEKIEL",Hero,1,na,2,1.0,1.0
"SINCLAIR, MORGAN",Hero,1742,na,154,11781.0,0.1478652066887361
SIN-EATER/STAN CARTE,Villain,3353,na,278,38503.0,0.08708412331506636
SINEW/,Hero,1228,na,132,8646.0,0.14203099699282906
SINGER,Hero,1485,na,145,10440.0,0.14224137931034483
"SINGER, MERLE",Hero,164,na,26,325.0,0.5046153846153846
"SINGH, DR.",Hero,0,na,1,0.0,
SINTARIIS,Hero,212,na,41,820.0,0.25853658536585367
SIR BENEDICT,Hero,1765,na,173,14878.0,0.11863153649684097
SIR,Hero,2277,na,213,22578.0,0.10085038533085304
SIROCCO,Hero,1449,na,124,7626.0,0.19000786782061369
SIRYN/THERESA ROURKE,Hero,6114,na,514,131841.0,0.046374041459030194
SISTER AGONY,Hero,587,na,70,2415.0,0.24306418219461698
SISTER CHLOE,Hero,22,na,8,28.0,0.7857142857142857
SISTER DEATH,Hero,485,na,62,1891.0,0.25647805393971446
SISTER DREAM,Hero,485,na,62,1891.0,0.25647805393971446
SISTER KATRINA,Hero,0,na,1,0.0,
SISTER MARIA,Hero,25,na,9,36.0,0.6944444444444444
SISTER NIL,Hero,284,na,49,1176.0,0.24149659863945577
SISTER PERPETUA,Hero,0,na,1,0.0,
SISTER PLEASURE/SCAR,Hero,675,na,79,3081.0,0.21908471275559882
SISTER SALVATION,Hero,4796,na,385,73920.0,0.06488095238095239
SISTER SOPHIA,Hero,320,na,55,1485.0,0.21548821548821548
SITTING BULLSEYE/,Villain,10,na,5,10.0,1.0
"SITWELL, JASPER",Villain,6127,na,531,140715.0,0.04354191095476673
SKADI,Hero,800,na,91,4095.0,0.19536019536019536
SKAR,Hero,0,na,1,0.0,
SKARABROUS,Hero,1116,na,122,7381.0,0.15119902452242243
SKARLET,Hero,1,na,2,1.0,1.0
SKETCH/,Hero,0,na,1,0.0,
SKEWER,Hero,0,na,1,0.0,
SKIDS/SALLY BLEVINS,Hero,5112,na,400,79800.0,0.06406015037593984
SKIN/ANGELO ESPINOSA,Hero,5751,na,470,110215.0,0.05217983033162455
SKIN II/DONNA BLISS,Hero,1968,na,194,18721.0,0.10512258960525613
SKINNER,Villain,7,na,6,15.0,0.4666666666666667
"SKIN, NYLA",Hero,2619,na,240,28680.0,0.09131799163179917
SKOLL,Hero,2336,na,184,16836.0,0.1387502969826562
SKOOKA,Hero,0,na,1,0.0,
SKUL/JOHN SKULINOWSK,Hero,0,na,1,0.0,
SKULLBUSTER,Villain,3654,na,293,42778.0,0.08541773808967226
SKULLCRASHER/,Hero,0,na,1,0.0,
SKULL-JACKET,Hero,2194,na,213,22578.0,0.09717424041101957
SKUNGE,Hero,625,na,69,2346.0,0.26641091219096336
SKYE,Hero,0,na,1,0.0,
SKYHAWK/WINSTON BILL,Hero,105,na,19,171.0,0.6140350877192983
SKYMAX/SK'YM'X/JAMES,Hero,62,na,21,210.0,0.29523809523809524
SKY-WALKER,Hero,15,na,9,36.0,0.4166666666666667
SLAB/KRIS ANDERSON,Hero,2137,na,206,21115.0,0.10120767227089747
SLADE,Hero,1864,na,148,10878.0,0.17135502849788564
"SLAG/SLAGHT, DR. THE",Hero,2413,na,219,23871.0,0.10108499853378576
SLAMBEAUX,Hero,0,na,1,0.0,
S'LAR,Hero,246,na,37,666.0,0.36936936936936937
SLASHER,Villain,0,na,1,0.0,
SLASHER II,Villain,1220,na,125,7750.0,0.15741935483870967
SLAUGHTER II/CONSTAN,Hero,144,na,28,378.0,0.38095238095238093
SLAUGHTER,Hero,0,na,1,0.0,
"SLAVINSKI, SALLY",Hero,67,na,23,253.0,0.2648221343873518
SLAYER/,Hero,0,na,1,0.0,
SLEDGE,Hero,705,na,92,4186.0,0.16841853798375536
SLEEK,Hero,270,na,40,780.0,0.34615384615384615
SLEEPER,Hero,2110,na,180,16110.0,0.13097454996896338
SLEEPWALKER,Hero,5796,na,500,124750.0,0.04646092184368737
SLICE/,Hero,0,na,1,0.0,
SLICK,Hero,1,na,2,1.0,1.0
SLIDE,Hero,0,na,1,0.0,
SLITHER,Villain,3498,na,265,34980.0,0.1
"SLOAN, ANNA",Hero,2394,na,219,23871.0,0.100289053663441
"SLOAN, DR.",Hero,4091,na,333,55278.0,0.07400774268244148
"SLOAN, FRED",Hero,2629,na,198,19503.0,0.13479977439368301
"SLOAN, JASON",Hero,2682,na,232,26796.0,0.10008956560680698
SLOTH,Hero,2386,na,214,22791.0,0.10469044798385327
SLOTOTH,Hero,78,na,20,190.0,0.4105263157894737
"SLUGANSKI, ERNIE",Hero,0,na,1,0.0,
SLUG/ULYSSES X. LUGM,Villain,3680,na,307,46971.0,0.07834621362117052
SLUJ,Hero,10,na,8,28.0,0.35714285714285715
SLUK,Hero,2,na,3,3.0,0.6666666666666666
SLYDE,Hero,4139,na,321,51360.0,0.0805880062305296
"SMALLWOOD, DAN",Hero,1592,na,121,7260.0,0.21928374655647384
SMART ALEC/ALEC THOR,Hero,60,na,15,105.0,0.5714285714285714
SMASHER,Hero,0,na,1,0.0,
SMASHER II,Hero,2358,na,216,23220.0,0.10155038759689923
SMASHER III,Hero,15,na,9,36.0,0.4166666666666667
SMASHER IV,Hero,3534,na,300,44850.0,0.07879598662207359
SMASHER V,Hero,0,na,1,0.0,
SMEDLEY,Hero,0,na,1,0.0,
"SMERDILOVISC, VICTOR",Hero,2673,na,235,27495.0,0.0972176759410802
SMILING TIGER/,Hero,12,na,7,21.0,0.5714285714285714
"SMITH, ANDY",Hero,0,na,1,0.0,
"SMITH, COL. TOLLIVER",Hero,0,na,1,0.0,
"SMITH, DAPHNE",Hero,0,na,1,0.0,
"SMITH, DR. ARMSTRONG",Hero,3924,na,335,55945.0,0.07014031638216105
"SMITH, HELEN BACK",Hero,0,na,1,0.0,
"SMITH, JOE",Hero,2524,na,227,25651.0,0.09839772328564189
"SMITH, KEVIN",Hero,2748,na,240,28680.0,0.09581589958158995
"SMITH, MANDY",Hero,1259,na,119,7021.0,0.17931918530123914
"SMITH, MARTY LOUIS L",Hero,2149,na,191,18145.0,0.11843483053182695
"SMITH, SIR DENIS NAY",Hero,2338,na,200,19900.0,0.11748743718592965
"SMITHSON, T.B.",Hero,400,na,52,1326.0,0.30165912518853694
"SMITH, WANDA JO BIAL",Hero,89,na,19,171.0,0.52046783625731
SMOKESCREAM/,Hero,1,na,2,1.0,1.0
SMOKESCREEN/,Hero,5404,na,415,85905.0,0.06290669926081136
SMUGGLER II/CONRAD J,Hero,3621,na,262,34191.0,0.10590506273580767
"SMYTHE, ALISTAIR ALP",Villain,3503,na,290,41905.0,0.0835938432167999
"SMYTHE, SPENCER",Hero,3074,na,266,35245.0,0.08721804511278196
SNAGG,Hero,1019,na,95,4465.0,0.2282194848824188
SNAKE,Hero,676,na,83,3403.0,0.1986482515427564
SNAKEBITE/,Hero,1742,na,154,11781.0,0.1478652066887361
SNAKE-EYES,Hero,840,na,95,4465.0,0.1881298992161254
SNAKESKIN II/,Hero,440,na,72,2556.0,0.17214397496087636
SNAPDRAGON/SHEOKE SA,Hero,3843,na,272,36856.0,0.10427067505969177
SNARE,Hero,2088,na,171,14535.0,0.1436532507739938
"SNIDER, DET. LOU",Hero,2250,na,210,21945.0,0.10252904989747096
SNIPER/VON BURIAN,Hero,0,na,1,0.0,
"SNIPES, DET.",Hero,2881,na,238,28203.0,0.10215225330638585
SNOWBIRD | MUTANT X-,Hero,104,na,29,406.0,0.2561576354679803
SNOWBIRD/NARYA/ANNE,Hero,6339,na,534,142311.0,0.044543288993823385
SNOWBLIND/,Hero,21,na,9,36.0,0.5833333333333334
"SNOW, CHARLIE",Hero,2251,na,210,21945.0,0.10257461836409205
SNOW QUEEN/GITTE,Hero,0,na,1,0.0,
"SNOW, TANDY",Hero,2963,na,250,31125.0,0.09519678714859438
"SNOW, VICTORIA",Villain,0,na,1,0.0,
"SOAP, DET.",Hero,6,na,4,6.0,1.0
SOCRATES SOCK,Hero,3135,na,260,33670.0,0.0931095931095931
SODIUM,Hero,2780,na,200,19900.0,0.13969849246231156
"SOFEN, KARL AUGUST",Hero,2717,na,203,20503.0,0.1325171926059601
"SOFEN, MARION",Hero,2717,na,203,20503.0,0.1325171926059601
SOLARR,Hero,2262,na,180,16110.0,0.1404096834264432
SOLAR WIND,Hero,18,na,8,28.0,0.6428571428571429
"SOLE, MAJOR REMINGTO",Hero,831,na,101,5050.0,0.16455445544554456
"SOLE, RANSOME",Hero,2890,na,252,31626.0,0.09138050970720293
SOLO/,Hero,5300,na,441,97020.0,0.054627911770768915
SOMBRE,Hero,2,na,3,3.0,0.6666666666666666
"SOMERS, JOHNATHAN",Hero,0,na,1,0.0,
"SOMERS, KATHY",Hero,160,na,30,435.0,0.367816091954023
"SOMMERS, APRIL",Hero,2017,na,164,13366.0,0.15090528205895556
SOMON,Hero,0,na,1,0.0,
"SONDHEIM, ERICA",Hero,4460,na,372,69006.0,0.06463206098020462
SONIC,Hero,440,na,48,1128.0,0.3900709219858156
SOPHIE,Hero,2965,na,265,34980.0,0.08476272155517439
SORRENTINO/SORRENTIN,Hero,2204,na,205,20910.0,0.10540411286465806
SORROW/,Hero,1,na,2,1.0,1.0
SOTEIRA,Hero,0,na,1,0.0,
"SOTO, BERNARD",Hero,1214,na,117,6786.0,0.17889773062186856
SOUL-EATER,Hero,173,na,37,666.0,0.25975975975975973
SOULFIRE/JASON MALDO,Hero,16,na,11,55.0,0.2909090909090909
SOUL MAN/FATHER JASO,Hero,149,na,32,496.0,0.3004032258064516
SOUNDBYTE/,Hero,1976,na,171,14535.0,0.13594771241830064
