,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
1982,FROG MAN/FROG LE BLA,Hero,32,7,5,35,0.9142857142857143
1983,FROG-MAN II/EUGENE P,Villain,52,9,12,108,0.48148148148148145
1984,FROH,Hero,7,2,3,6,1.1666666666666667
1985,FROST,Villain,6,2,3,6,1.0
1986,"FROST, ADRIENNE",Hero,29,12,6,72,0.4027777777777778
1987,"FROST, BYRON",Hero,52,2,10,20,2.6
1988,"FROST, CARMILLA",Hero,24,18,3,54,0.4444444444444444
1989,"FROST, CORDELIA",Hero,33,6,6,36,0.9166666666666666
1990,"FROST, DEACON",Villain,1,1,1,1,1.0
1991,FROSTBITE/DR. SLOANE,Hero,1,1,1,1,1.0
1992,FU MANCHU,Villain,73,49,8,392,0.18622448979591838
1993,FU'SE,Hero,2,2,1,2,1.0
1994,"FUANARO, RENEE",Hero,14,4,4,16,0.875
1995,FUGUE,Hero,3,1,2,2,1.5
1996,"FUJIKAWA, KENJIRO",Hero,1,1,1,1,1.0
1997,"FUJIKAWA, RUMIKO",Hero,73,22,13,286,0.25524475524475526
1998,"FULLERTON, MARY ELLE",Hero,4,2,2,4,1.0
1999,"FULLERTON-SMITH, CAS",Hero,1,1,1,1,1.0
2000,"FUNARO, DONNA",Hero,14,7,4,28,0.5
2001,FURGAR,Hero,50,5,8,40,1.25
2002,"FURMAN, RICHARD",Hero,6,1,3,3,2.0
2003,"FURMINTZ, HARMON",Hero,24,3,6,18,1.3333333333333333
2004,"FURY, COL. NICHOLAS",Hero,3300,471,214,100794,0.032740044050241085
2005,"FURY, DAWN",Hero,3,1,2,2,1.5
2006,"FURY, NICK II",Hero,3,1,2,2,1.5
2007,"FURY, NICK L.M.D.",Hero,7,5,2,10,0.7
2008,"FURY, NICK | MUTANT",Hero,25,5,6,30,0.8333333333333334
2009,FUSION/MARKLEY,Hero,8,3,3,9,0.8888888888888888
2010,FUTURIST,Hero,5,2,2,4,1.25
2011,G'ANYM,Hero,47,3,8,24,1.9583333333333333
2012,G'RATH,Hero,1,1,1,1,1.0
2013,GAARD/JOHNNY STORM E,Hero,4,4,1,4,1.0
2014,GAARK,Hero,6,1,3,3,2.0
2015,GABRIEL III,Hero,20,5,4,20,1.0
2016,GADFLY/RUTH MACRAE,Hero,3,3,1,3,1.0
2017,GADRIEL,Hero,6,4,2,8,0.75
2018,GAEA,Hero,170,12,30,360,0.4722222222222222
2019,GAFF/SIDNEY E. LEVIN,Hero,61,19,11,209,0.291866028708134
2020,GAIA,Hero,30,14,5,70,0.42857142857142855
2021,GALACTUS/GALAN,Villain,1466,135,91,12285,0.11933251933251933
2022,GALADRIEL,Hero,1,1,1,1,1.0
2023,"GALANNAN, BILL",Hero,4,2,2,4,1.0
2024,"GALE, SHERIFF",Hero,1,1,1,1,1.0
2025,GALEN,Hero,3,1,2,2,1.5
2026,"GALEN KOR, ADMIRAL [",Hero,10,4,4,16,0.625
2027,"GALLAGHER, BOB",Hero,3,1,2,2,1.5
2028,GALTUS,Hero,1,1,1,1,1.0
2029,"GALVIN, TOMMY",Hero,1,1,1,1,1.0
2030,GAMBIT DOPPELGANGER,Villain,103,3,13,39,2.641025641025641
2031,GAMBIT | MUTANT X-VE,Hero,140,13,20,260,0.5384615384615384
2032,GAMBIT/REMY LEBEAU,Hero,2010,197,130,25610,0.0784849668098399
2033,"GAMBLE, GRACIE",Hero,2,2,1,2,1.0
2034,"GAMBONNO, ERNESTO",Hero,206,25,18,450,0.4577777777777778
2035,"GAMBONNO, LUIGI",Hero,206,25,18,450,0.4577777777777778
2036,GAMECOCK/,Hero,11,2,4,8,1.375
2037,"GAMELIN, JOHN T J.T.",Hero,12,3,4,12,1.0
2038,GAMESMASTER/JEREMY,Villain,26,4,7,28,0.9285714285714286
2039,GAMMA-BURN/,Hero,1,1,1,1,1.0
2040,GAMMENON [CELESTIAL],Hero,86,20,17,340,0.2529411764705882
2041,GAMORA,Hero,787,42,56,2352,0.334608843537415
2042,"GANCE, TABITHA TABBY",Hero,16,2,5,10,1.6
2043,"GANGER, CARMEN",Hero,3,1,2,2,1.5
2044,"GANGER, DR. ALEXEI",Hero,26,6,5,30,0.8666666666666667
2045,"GANNON, RICH",Hero,2,2,1,2,1.0
2046,"GANNON, SGT. FRANK",Hero,1,1,1,1,1.0
2047,GANTRY,Hero,10,1,4,4,2.5
2048,GANYMEDE,Hero,17,2,5,10,1.7
2049,"GAPON, DZHOKHAR",Hero,9,3,3,9,1.0
2050,GAR-TOOM,Hero,8,2,3,6,1.3333333333333333
2051,GARABALDI,Hero,1,1,1,1,1.0
2052,GARABED/BASHUR,Hero,45,1,9,9,5.0
2053,"GARCIA, REV.",Hero,10,4,3,12,0.8333333333333334
2054,GARDENER/ORD ZYONYZ,Hero,122,13,16,208,0.5865384615384616
2055,"GARFIELD, MURRAY",Hero,6,1,3,3,2.0
2056,GARGOUILLE/,Villain,116,4,14,56,2.0714285714285716
2057,GARGOYLE II/ISAAC CH,Hero,450,83,44,3652,0.12322015334063527
2058,GARGOYLE | MUTANT X-,Hero,66,1,11,11,6.0
2059,GARGOYLE/IGOR DRENKO,Hero,15,1,5,5,3.0
2060,GARM,Hero,6,1,3,3,2.0
2061,GARNOK REBBAHN,Hero,1,1,1,1,1.0
2062,GAROKK,Villain,85,10,13,130,0.6538461538461539
2063,GAROTTE/,Hero,3,3,1,3,1.0
2064,"GARRETT, JOHN",Villain,11,2,4,8,1.375
2065,"GARRISON, DR.",Hero,28,1,7,7,4.0
2066,GARTH,Hero,21,3,5,15,1.4
2067,"GARTH, DONNA",Hero,15,11,3,33,0.45454545454545453
2068,GARTHAN SAAL,Villain,3,3,1,3,1.0
2069,"GARVIN, GEARS",Hero,48,9,10,90,0.5333333333333333
2070,GATECRASHER,Hero,15,7,4,28,0.5357142857142857
2071,"GATES, JUNIOR",Hero,1,1,1,1,1.0
2072,GATEWAY,Hero,760,41,68,2788,0.27259684361549497
2073,"GATOR, LORD",Hero,269,17,22,374,0.7192513368983957
2074,GATTLING/,Hero,9,2,3,6,1.5
2075,"GATZ, WILLIAM BILLY",Hero,6,1,3,3,2.0
2076,"GAULTHING, ANDERSON",Hero,5,2,2,4,1.25
2077,GAUNT II,Hero,6,4,2,8,0.75
2078,"GAUNT, OFFICER KIM",Hero,16,4,5,20,0.8
2079,GAUNT/MENDEL STROMM,Hero,84,16,11,176,0.4772727272727273
2080,GAUNTLET,Hero,102,19,13,247,0.41295546558704455
2081,GAZA,Villain,241,12,24,288,0.8368055555555556
2082,GAZELLE,Hero,60,6,9,54,1.1111111111111112
2083,GEATAR,Hero,60,7,8,56,1.0714285714285714
2084,"GEDDINGS, JUDITH GHO",Hero,3,1,2,2,1.5
2085,GEE/ALEX POWER,Hero,579,111,61,6771,0.08551174124944617
2086,"GEESEY, KARL",Hero,1,1,1,1,1.0
2087,GEIGER/DELILAH DEEDE,Hero,4,4,1,4,1.0
2088,GEIRRODUR,Hero,60,4,11,44,1.3636363636363635
2089,GEIST,Villain,3,1,2,2,1.5
2090,"GELLER, URI",Hero,3,1,2,2,1.5
2091,GEMINI/JOSHUA LINK,Villain,132,15,17,255,0.5176470588235295
2092,GENECIDE,Hero,3,3,1,3,1.0
2093,GENERAL ADMISSION,Hero,3,3,1,3,1.0
2094,GENERAL OBSIDIAN,Hero,8,6,2,12,0.6666666666666666
2095,GENESIS/TYLER DAYSPR,Villain,29,8,7,56,0.5178571428571429
2096,GENII/JASON KIMBALL,Hero,39,13,9,117,0.3333333333333333
2097,GENTRY,Hero,16,7,4,28,0.5714285714285714
2098,"GENUARDI, MR.",Hero,2,2,1,2,1.0
2099,"GEORGE, DAVID LLOYD",Hero,3,1,2,2,1.5
2100,"GERARD, TERENCE",Hero,6,1,3,3,2.0
2101,"GERASI, DON MARIO",Hero,21,5,6,30,0.7
2102,"GERASI, JOEY",Hero,10,4,3,12,0.8333333333333334
2103,"GERASI, LESLIE",Hero,5,2,2,4,1.25
2104,"GERASI, MARY ROSE",Hero,4,2,2,4,1.0
2105,"GERHARDT, JOSEPH HEI",Hero,6,4,2,8,0.75
2106,"GERVASE, LADY ALYSSA",Hero,1,1,1,1,1.0
2107,GESTALT,Hero,1,1,1,1,1.0
2108,GHAUR [DEVIANT],Hero,441,29,45,1305,0.33793103448275863
2109,GHOST,Villain,103,10,17,170,0.6058823529411764
2110,GHOST GIRL II/LILLI,Hero,28,11,7,77,0.36363636363636365
2111,GHOST GIRL/,Hero,2,2,1,2,1.0
2112,GHOST RIDER II/JOHNN,Hero,609,160,62,9920,0.06139112903225807
2113,GHOST RIDER III/DAN,Hero,621,120,57,6840,0.09078947368421053
2114,GIBBON/MARTIN BLANK,Villain,118,10,17,170,0.6941176470588235
2115,GIDEON,Hero,228,21,29,609,0.37438423645320196
2116,"GIDEON, CLAIRE",Hero,4,2,2,4,1.0
2117,"GIDEON, GREGORY HUNG",Hero,8,4,2,8,1.0
2118,GIGANTO,Villain,6,2,3,6,1.0
2119,GIGANTUS,Hero,6,3,2,6,1.0
2120,GIL,Hero,3,1,2,2,1.5
2121,"GILBERT, PROFESSOR G",Hero,6,2,3,6,1.0
2122,"GILBERT, ROXANNE",Hero,77,18,13,234,0.32905982905982906
2123,"GILBERTI, ROSE",Hero,13,2,4,8,1.625
2124,"GILLISPIE, ANDREW AN",Hero,136,1,16,16,8.5
2125,"GILMORE, BERT",Hero,3,1,2,2,1.5
2126,GIN GENIE/BECKAH,Hero,3,1,2,2,1.5
2127,GIRABOOR,Hero,10,1,4,4,2.5
2128,"GIURESCU, RADU",Hero,1,1,1,1,1.0
2129,GLABOO,Hero,57,6,9,54,1.0555555555555556
2130,GLADIATOR II,Villain,182,33,23,759,0.23978919631093545
2131,GLADIATOR/MELVIN POT,Villain,223,30,31,930,0.23978494623655913
2132,GLADIATRIX,Villain,3,1,2,2,1.5
2133,GLAMOUR GIRL/GLORIA,Hero,21,1,6,6,3.5
2134,"GLAZER, FAST FREDDY",Hero,3,1,2,2,1.5
2135,"GLEASON, KAREN",Hero,1,1,1,1,1.0
2136,GLEEG,Hero,10,1,4,4,2.5
2137,"GLENN, HEATHER",Hero,216,51,22,1122,0.1925133689839572
2138,GLITCH/CHARLES J. AM,Hero,6,1,3,3,2.0
2139,GLITTER/,Hero,1,1,1,1,1.0
2140,GLOB/DR. SUMNER BECK,Hero,12,3,4,12,1.0
2141,GLOM,Hero,20,2,6,12,1.6666666666666667
2142,GLORIAN/THOMAS GIDEO,Hero,22,15,3,45,0.4888888888888889
2143,GLORIOLE,Hero,1,1,1,1,1.0
2144,GLOUCESTER,Hero,6,1,3,3,2.0
2145,GLUB,Hero,17,5,4,20,0.85
2146,"GNUCCI, MA",Villain,19,7,3,21,0.9047619047619048
2147,GO-DEVIL/GO ISHIMORI,Hero,8,3,3,9,0.8888888888888888
2148,GOBLYN,Hero,84,28,14,392,0.21428571428571427
2149,GODSTALKER,Hero,7,2,3,6,1.1666666666666667
2150,GODWULF,Hero,3,1,2,2,1.5
2151,GOG,Villain,80,8,12,96,0.8333333333333334
2152,GOG II,Villain,6,1,3,3,2.0
2153,GOG III,Villain,36,4,8,32,1.125
2154,GOGO TAMAGO/,Hero,14,4,3,12,1.1666666666666667
2155,GOLD,Hero,21,1,6,6,3.5
2156,GOLDBUG,Villain,29,10,5,50,0.58
2157,GOLDDIGGER,Hero,493,8,35,280,1.7607142857142857
2158,GOLDEN ARCHER II/WYA,Hero,80,20,7,140,0.5714285714285714
2159,GOLDEN GIRL/GWENNY L,Hero,9,5,3,15,0.6
2160,GOLDEN-BLADE,Hero,7,5,2,10,0.7
2161,"GOLDFARB, AARON",Hero,1,1,1,1,1.0
2162,GOLDFIRE/AMEIKO SABU,Hero,116,6,15,90,1.288888888888889
2163,GOLDIELOCKS/,Hero,3,1,2,2,1.5
2164,GOLEM II,Hero,1,1,1,1,1.0
2165,GOLEM III,Hero,4,4,1,4,1.0
2166,GOLEM/JACOB GOLDSTEI,Hero,4,2,2,4,1.0
2167,GOMURR,Hero,11,5,2,10,1.1
2168,"GONZALEZ, RAYMOND",Hero,1,1,1,1,1.0
2169,GOOM,Hero,1,1,1,1,1.0
2170,"GOONER, MELVIN",Hero,7,5,2,10,0.7
2171,GORGEOUS GEORGE,Hero,22,2,6,12,1.8333333333333333
2172,GORGILLA,Hero,27,7,6,42,0.6428571428571429
2173,GORGON [INHUMAN],Villain,1224,135,75,10125,0.12088888888888889
2174,GORGON | MUTANT X-VE,Villain,45,1,9,9,5.0
2175,GORILLA-MAN,Villain,4,4,1,4,1.0
2176,GORN,Hero,9,4,3,12,0.75
2177,GORNKAI,Hero,28,3,6,18,1.5555555555555556
2178,GOROTH,Hero,3,1,2,2,1.5
2179,GORR,Hero,18,5,4,20,0.9
2180,GOSAMYR,Hero,37,12,5,60,0.6166666666666667
2181,GOTH,Hero,8,2,3,6,1.3333333333333333
2182,"GOTTFRIED, WILLIS",Hero,10,1,4,4,2.5
2183,"GOULDING, DR.",Hero,15,1,5,5,3.0
2184,"GOYER, SAUL",Hero,8,3,3,9,0.8888888888888888
2185,GRACE,Hero,17,5,4,20,0.85
2186,GRAND OVERSEER,Hero,4,4,1,4,1.0
2187,GRANDE DAME,Hero,4,2,2,4,1.0
2188,GRANDMASTER/EN DWI G,Villain,297,22,33,726,0.4090909090909091
2189,GRANITOR,Hero,4,2,2,4,1.0
2190,"GRANT, DONALD",Hero,10,1,4,4,2.5
2191,"GRANT, GATOR",Hero,2,2,1,2,1.0
2192,"GRANT, GLORIA GLORY",Villain,828,110,65,7150,0.1158041958041958
2193,"GRANT, MARY MEEKS",Hero,10,1,4,4,2.5
2194,"GRANT, PHILLIP",Hero,11,4,3,12,0.9166666666666666
2195,"GRANT, SILAS",Hero,119,18,16,288,0.4131944444444444
2196,"GRANT, SILAS II",Hero,3,1,2,2,1.5
2197,GRAPPLER,Hero,174,2,19,38,4.578947368421052
2198,GRASP,Hero,7,4,2,8,0.875
2199,"GRASSWIND, Z'OOFREY",Hero,10,4,3,12,0.8333333333333334
2200,GRAVEMOSS,Hero,3,3,1,3,1.0
2201,GRAVITON/FRANK HALL,Villain,276,24,30,720,0.38333333333333336
2202,"GRAY, CHARLES",Hero,28,3,8,24,1.1666666666666667
2203,"GRAY, SGT.",Hero,6,1,3,3,2.0
2204,"GRAZIA, VINCENT VINN",Hero,9,2,3,6,1.5
2205,GREASE,Hero,1,1,1,1,1.0
2206,GREASY,Hero,4,4,1,4,1.0
2207,GREEN GOBLIN III/BAR,Villain,38,9,5,45,0.8444444444444444
2208,GREEN GOBLIN IV/PHIL,Villain,50,14,9,126,0.3968253968253968
2209,GREEN GOBLIN V/,Villain,47,10,7,70,0.6714285714285714
2210,GREEN GOBLIN | MUTAN,Villain,20,2,6,12,1.6666666666666667
2211,GREEN GOBLIN/NORMAN,Villain,841,91,73,6643,0.126599427969291
2212,"GREEN, ARNIE",Hero,4,2,2,4,1.0
2213,"GREEN, JAMES",Hero,2,2,1,2,1.0
2214,"GREEN, LILA",Hero,2,2,1,2,1.0
2215,GREENSONG,Hero,37,4,9,36,1.0277777777777777
2216,"GREER, DAVID",Hero,1,1,1,1,1.0
2217,"GREER, GABRIELLE",Hero,15,5,4,20,0.75
2218,GREGOR,Hero,27,10,6,60,0.45
2219,"GREGORY, TODD",Hero,1,1,1,1,1.0
2220,"GREICO, LINDA",Hero,1,1,1,1,1.0
2221,GREMLIN/,Villain,54,15,9,135,0.4
2222,GRENDEL'S MOTHER,Villain,2,2,1,2,1.0
2223,GRESIG,Hero,1,1,1,1,1.0
2224,GREY GARGOYLE/PAUL P,Villain,340,27,35,945,0.35978835978835977
2225,GREY KING/ADDISON FA,Hero,19,2,5,10,1.9
2226,"GREY, DR. JOHN",Hero,477,28,42,1176,0.40561224489795916
2227,"GREY, ELAINE",Hero,432,23,38,874,0.494279176201373
2228,"GREY, JEAN | MUTANT",Hero,122,11,18,198,0.6161616161616161
2229,GREYSTONE/BRIAN YOUN,Hero,17,7,4,28,0.6071428571428571
2230,GRID,Hero,3,1,2,2,1.5
2231,GRIEFSAVOR,Hero,10,1,4,4,2.5
2232,GRIFFIN,Villain,3,1,2,2,1.5
2233,GRIFFIN II/JOHNNY HO,Villain,68,16,10,160,0.425
2234,GRIFFIN III,Villain,3,1,2,2,1.5
2235,"GRIFFITH, D.W.",Hero,141,47,22,1034,0.13636363636363635
2236,GRIM HUNTER/KRAVINOF,Hero,37,9,8,72,0.5138888888888888
2237,GRIM REAPER/ERIC WIL,Villain,176,30,25,750,0.23466666666666666
2238,"GRIMM, BEN | EARTH-A",Hero,4,4,1,4,1.0
2239,"GRIMM, BEN | MUTANT",Hero,41,5,8,40,1.025
2240,"GRIMM, BEN | TIMESLI",Hero,15,1,5,5,3.0
2241,"GRIMM, JAKE",Hero,5,3,2,6,0.8333333333333334
2242,"GRIMM, PETUNIA PENNY",Hero,1,1,1,1,1.0
2243,"GRIMM, SUE STORM EAR",Hero,3,3,1,3,1.0
2244,"GRIPPO, BILLY",Hero,1,1,1,1,1.0
2245,GRIS-GRIS,Hero,63,8,11,88,0.7159090909090909
2246,GRIZZLY II/THEODORE,Villain,25,8,6,48,0.5208333333333334
2247,GRIZZLY/MAXWELL MARK,Villain,101,8,15,120,0.8416666666666667
2248,GROK,Hero,19,13,3,39,0.48717948717948717
2249,GRON,Hero,3,1,2,2,1.5
2250,GRONK,Hero,54,6,9,54,1.0
2251,"GROSS, CLIFFORD",Hero,2,2,1,2,1.0
2252,"GROSS, IRA",Hero,15,1,5,5,3.0
2253,GROTESK,Villain,43,8,8,64,0.671875
2254,GROTTU,Hero,4,2,2,4,1.0
2255,GROUNDHOG/SEAN BENAR,Hero,3,1,2,2,1.5
2256,GROVEL,Hero,50,5,9,45,1.1111111111111112
2257,"GROVES, GEN. MCALLIS",Hero,5,2,2,4,1.25
2258,GROWING MAN,Villain,85,9,18,162,0.5246913580246914
2259,"GRUENWALD, MARK",Hero,22,2,6,12,1.8333333333333333
2260,"GRUNCH, ALESTAIRE FI",Hero,24,5,6,30,0.8
2261,GRUX,Hero,1,1,1,1,1.0
2262,GRYPHON/COMMANDER EK,Hero,9,3,3,9,1.0
2263,GUARDIAN III,Hero,1,1,1,1,1.0
2264,GUARDIAN IV,Hero,12,2,4,8,1.5
2265,GUARDIAN V/JAMES MAC,Hero,78,22,13,286,0.2727272727272727
2266,GUARDIAN | MUTANT X-,Hero,6,1,3,3,2.0
2267,GUARDIAN/JAMES MACDO,Hero,370,70,42,2940,0.12585034013605442
2268,GUARDSMAN/KEVIN O'BR,Hero,48,15,7,105,0.45714285714285713
2269,GUDRUN [ASGARDIAN],Hero,51,6,9,54,0.9444444444444444
2270,GUILOTINE,Hero,20,5,4,20,1.0
2271,GUINNESS,Hero,6,1,3,3,2.0
2272,GULADKIN,Hero,3,1,2,2,1.5
2273,GULLIN,Hero,10,1,4,4,2.5
2274,GULLO,Hero,6,1,3,3,2.0
2275,"GUNDERSON, COL. ROLA",Hero,6,1,3,3,2.0
2276,GUNSHIP/CARY ROUNTRE,Hero,2,2,1,2,1.0
2277,GUNTHAR,Hero,6,1,3,3,2.0
2278,GUNTHAR II,Hero,40,11,6,66,0.6060606060606061
2279,"GUNTLY, DAVID",Hero,1,1,1,1,1.0
2280,"GUTHRIE, JOELLE",Hero,1,1,1,1,1.0
2281,"GUTHRIE, JOSH",Hero,13,3,5,15,0.8666666666666667
2282,"GUTHRIE, LUCINDA",Hero,18,3,5,15,1.2
2283,"GUTHRIE, LUKE",Hero,1,1,1,1,1.0
2284,"GUTHRIE, TYLER",Hero,1,1,1,1,1.0
2285,GYPSY MOTH,Hero,573,15,45,675,0.8488888888888889
2286,GYRE,Hero,8,3,3,9,0.8888888888888888
2287,"GYRICH, HENRY PETER",Hero,936,100,82,8200,0.11414634146341464
2288,HAAG,Hero,1,1,1,1,1.0
2289,HACK/,Hero,10,3,3,9,1.1111111111111112
2290,"HADDOCK, DR. MYRA",Hero,40,6,8,48,0.8333333333333334
2291,HAFNIUM,Hero,35,3,8,24,1.4583333333333333
2292,HAG/,Hero,46,7,6,42,1.0952380952380953
2293,"HAGER, GENERAL",Hero,2,2,1,2,1.0
2294,"HAGGERT, BOB",Hero,48,2,9,18,2.6666666666666665
2295,HAIRBAG/SUGGS,Hero,34,4,8,32,1.0625
2296,"HALBERG, DONALD",Hero,6,1,3,3,2.0
2297,"HALDEMAN, CALVIN",Hero,6,1,3,3,2.0
2298,"HALE, JONAS",Hero,172,9,22,198,0.8686868686868687
2299,"HALE, NAN",Hero,10,1,4,4,2.5
2300,"HALE, TOM",Hero,10,1,4,4,2.5
2301,HALF-FACE,Hero,10,3,3,9,1.1111111111111112
2302,HALFLIFE,Hero,3,1,2,2,1.5
2303,"HALFTREE, HORACE",Hero,5,2,2,4,1.25
2304,"HALL, MORGAN",Hero,9,2,3,6,1.5
2305,"HALLER, GABRIELLE",Hero,196,18,22,396,0.494949494949495
2306,HALLOWEEN JACK,Hero,1,1,1,1,1.0
2307,HAMES,Hero,10,5,3,15,0.6666666666666666
2308,"HAMID, SHEIK",Hero,6,4,2,8,0.75
2309,"HAMILTON, JEROME",Hero,6,4,2,8,0.75
2310,"HAMILTON, MICKY",Hero,16,7,4,28,0.5714285714285714
2311,"HAMILTON, PAUL",Hero,10,3,3,9,1.1111111111111112
2312,HAMIR,Hero,26,14,5,70,0.37142857142857144
2313,HAMMER II/,Hero,10,1,4,4,2.5
2314,HAMMER III/EISENHOWE,Hero,24,3,6,18,1.3333333333333333
2315,HAMMER IV/,Hero,10,6,2,12,0.8333333333333334
2316,"HAMMER, JUSTIN",Villain,464,41,44,1804,0.2572062084257206
2317,HAMMER/LEROY JACKSON,Hero,4,4,1,4,1.0
2318,HAMMERHAND,Hero,15,4,4,16,0.9375
2319,HAMMERHAND II/BRON,Hero,11,5,2,10,1.1
2320,HAMMERHEAD,Villain,383,42,34,1428,0.26820728291316526
2321,"HANCOCK, CALISTA",Hero,9,2,4,8,1.125
2322,HANGMAN,Villain,28,9,7,63,0.4444444444444444
2323,HANGMAN II/JASON ROL,Villain,39,5,6,30,1.3
2324,"HANRAHAN, GORDON",Hero,28,1,7,7,4.0
2325,"HANRAHY, JIM",Hero,21,1,6,6,3.5
2326,HANRANSHA/ASAHI,Hero,1,1,1,1,1.0
2327,"HANSEN, BILLY",Hero,23,5,5,25,0.92
2328,HARBINGER,Hero,17,4,4,16,1.0625
2329,HARD BOILED HENWY,Hero,4,4,1,4,1.0
2330,HARDBALL,Hero,15,1,5,5,3.0
2331,HARDCASE/HAROLD HARR,Hero,37,4,9,36,1.0277777777777777
2332,HARDCORE/,Hero,21,8,4,32,0.65625
2333,"HARDERMAN, QUENTIN",Hero,24,5,5,25,0.96
2334,HARDRIVE,Hero,61,14,8,112,0.5446428571428571
2335,HARDWIRE/,Hero,5,2,2,4,1.25
2336,"HARDY, LYDIA",Hero,30,4,6,24,1.25
2337,"HARDY, MORGAN MACNEI",Hero,5,3,2,6,0.8333333333333334
2338,"HARDY, STAN",Hero,7,2,3,6,1.1666666666666667
2339,HARGEN,Hero,24,5,6,30,0.8
2340,"HARGROVE, ELIAS",Hero,42,3,8,24,1.75
2341,"HARKER, QUINCY",Hero,57,40,4,160,0.35625
2342,"HARKNESS, ABIGAIL",Hero,3,1,2,2,1.5
2343,"HARKNESS, AGATHA",Villain,965,81,80,6480,0.14891975308641975
2344,HARMONY,Hero,3,1,2,2,1.5
2345,HARNESS/ERIKA BENSON,Hero,83,4,13,52,1.5961538461538463
2346,HAROKIN [ASGARDIAN],Hero,55,16,10,160,0.34375
2347,HARPOON,Villain,452,13,30,390,1.158974358974359
2348,HARPY II,Villain,6,1,3,3,2.0
2349,HARQUIS TEY,Hero,3,3,1,3,1.0
2350,"HARR, DR.",Hero,1,1,1,1,1.0
2351,"HARRAS, BOB",Hero,3,1,2,2,1.5
2352,HARRIER,Hero,1,1,1,1,1.0
2353,"HARRIGAN, CHESTER CH",Hero,1,1,1,1,1.0
2354,"HARRIGAN, PATRICIA P",Hero,136,1,16,16,8.5
2355,"HARRINGTON, PRINCIPA",Hero,3,1,2,2,1.5
2356,"HARRIS, BERNARD",Hero,6,3,2,6,1.0
2357,"HARRIS, CHRISTINE",Hero,31,4,7,28,1.1071428571428572
2358,"HARRIS, EDDIE",Hero,21,12,5,60,0.35
2359,"HARRIS, MONROE",Hero,7,3,2,6,1.1666666666666667
2360,"HARRISON, COL. EDWAR",Hero,3,1,2,2,1.5
2361,"HARROW, DR. JONAS",Hero,66,8,11,88,0.75
2362,HARVEST II,Hero,8,3,3,9,0.8888888888888888
2363,HARVEST/CHI LO,Hero,36,12,9,108,0.3333333333333333
2364,"HARVEY, SUE",Hero,1,1,1,1,1.0
2365,"HASARD, SAMANTHA",Hero,2,2,1,2,1.0
2366,HASSAN,Hero,1,1,1,1,1.0
2367,"HASTINGS, PROF. LOUI",Hero,11,4,4,16,0.6875
2368,HATCHET MAN/HACHIMAN,Hero,3,1,2,2,1.5
2369,HATCHET-9,Hero,2,2,1,2,1.0
2370,"HATCHWAY, VERNON",Hero,51,2,9,18,2.8333333333333335
2371,HATE,Hero,91,6,11,66,1.378787878787879
2372,HATE-MONGER II,Villain,5,3,2,6,0.8333333333333334
2373,HATE-MONGER IV,Villain,12,4,3,12,1.0
2374,HATE-MONGER V,Villain,7,4,2,8,0.875
2375,HATE-MONGER/ADOLF HI,Villain,25,9,6,54,0.46296296296296297
2376,"HATORI, DESMOND",Hero,1,1,1,1,1.0
2377,HAUPTMAN,Hero,3,1,2,2,1.5
2378,HAUPTMANN DEUTSCHLAN,Hero,89,8,12,96,0.9270833333333334
2379,HAUPTMANN ENGLAND,Hero,21,6,5,30,0.7
2380,HAUS,Hero,3,1,2,2,1.5
2381,HAV-AK,Hero,1,1,1,1,1.0
2382,HAV-ROGG,Hero,1,1,1,1,1.0
2383,HAVEN/RADHA DASTOOR,Hero,6,1,3,3,2.0
2384,"HAVERSHAW, ANDREA",Hero,6,1,3,3,2.0
2385,"HAVERSHAW, JASON",Hero,6,1,3,3,2.0
2386,HAVOK | MUTANT X-VER,Hero,5,2,2,4,1.25
2387,HAVOK/ALEX SUMMERS,Hero,3136,259,204,52836,0.059353471118177
2388,HAWK,Hero,5187,605,262,158510,0.03272348747713078
2389,HAWKEYE DOPPELGANGER,Villain,45,1,9,9,5.0
2390,HAWKEYE | MUTANT X-V,Hero,14,2,4,8,1.75
2391,"HAWKINS, DR. EDWIN E",Hero,6,6,1,6,1.0
2392,HAWKSHAW,Hero,22,8,6,48,0.4583333333333333
2393,"HAWLEY, PAMELA",Hero,1,1,1,1,1.0
2394,HAYDEN,Hero,45,3,9,27,1.6666666666666667
2395,HAYWIRE/,Hero,49,8,9,72,0.6805555555555556
2396,HAZARD/CARTER RYKING,Hero,7,2,3,6,1.1666666666666667
2397,HEADCASE,Hero,17,5,4,20,0.85
2398,HEADGEAR/,Hero,10,3,3,9,1.1111111111111112
2399,HEADHUNTER/,Hero,11,5,3,15,0.7333333333333333
2400,HEADLOK,Hero,9,4,3,12,0.75
2401,HEADMISTRESS/,Hero,9,3,3,9,1.0
2402,HEALER,Hero,80,5,13,65,1.2307692307692308
2403,HEAT-RAY/,Hero,3,1,2,2,1.5
2404,HEATER DELIGHT,Hero,9,4,3,12,0.75
2405,HECATE,Hero,2,2,1,2,1.0
2406,"HECK, DON",Hero,1,1,1,1,1.0
2407,HECTOR,Hero,3,1,2,2,1.5
2408,HECTOR II,Hero,101,22,15,330,0.30606060606060603
2409,"HEDERMAN, LOTTIE",Hero,7,3,2,6,1.1666666666666667
2410,HEDRON,Hero,36,1,8,8,4.5
2411,HEIMDALL [ASGARDIAN],Hero,678,145,52,7540,0.08992042440318303
