,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
5362,"STANCHEK, DR.",Hero,1135,67,80,5360,0.21175373134328357
5363,"STANDISH, GEN.",Hero,369,18,38,684,0.5394736842105263
5364,"STANE, OBADIAH",Villain,2717,293,166,48638,0.055861671943747686
5365,"STANFORD, DWIGHT ROL",Hero,1108,71,83,5893,0.18801968437128797
5366,"STANKOWICZ, FABIAN",Hero,12832,2379,530,1260870,0.010177099938931056
5367,"STANLEY, TOM",Hero,1,1,1,1,1.0
5368,"STAPHOS, DR. MONICA",Hero,52,14,10,140,0.37142857142857144
5369,"STAPLES, EDNA M. GRA",Hero,9053,1364,414,564696,0.01603163472027427
5370,STAR,Hero,1903,248,122,30256,0.06289661554732945
5371,STAR HAMMER,Hero,184,33,24,792,0.23232323232323232
5372,STAR THIEF II,Hero,1,1,1,1,1.0
5373,STAR THIEF III/DITMI,Hero,1594,193,94,18142,0.08786241869694632
5374,STAR THIEF/,Hero,2,2,1,2,1.0
5375,"STAR, JOAN",Hero,5006,653,279,182187,0.02747726237327581
5376,STAR-STALKER,Hero,2534,277,156,43212,0.05864111820790521
5377,STARBOLT,Hero,6025,711,297,211167,0.028531920233748644
5378,STARDUST/T'URIN G'AR,Hero,334,88,41,3608,0.09257206208425721
5379,STARFOX/EROS,Hero,16860,3803,626,2380678,0.0070820161315389984
5380,STARHAWK II/ALETA OG,Hero,149,22,19,418,0.35645933014354064
5381,STARHAWK/STAKAR,Hero,149,22,19,418,0.35645933014354064
5382,"STARK, HOWARD",Hero,1971,266,139,36974,0.05330772975604479
5383,"STARK, HOWARD | TIME",Hero,3901,397,232,92104,0.04235429514461913
5384,"STARK, ISAAC",Hero,3,1,2,2,1.5
5385,"STARK, MARIA CARBONE",Hero,762,130,59,7670,0.09934810951760105
5386,"STARK, MARIA | TIMES",Hero,3901,397,232,92104,0.04235429514461913
5387,"STARK, MORGAN",Hero,9951,1529,456,697224,0.014272314206051427
5388,"STARR, AARON",Hero,1034,64,82,5248,0.19702743902439024
5389,"STARR, JACQUELINE",Hero,1,1,1,1,1.0
5390,"STARR, TRIXIE TRISH",Hero,4428,574,220,126280,0.03506493506493506
5391,STARSHINE II/BRANDY,Hero,8008,1132,388,439216,0.018232486976795016
5392,STARSHINE III/ANARRA,Hero,11,5,2,10,1.1
5393,STARSHINE/LANDRA,Hero,2331,212,142,30104,0.07743157055540792
5394,STATIC,Villain,3176,317,177,56109,0.0566041098575986
5395,STECK'EE,Hero,1351,118,103,12154,0.11115682079973671
5396,"STEED, JOHN",Hero,4668,462,260,120120,0.03886113886113886
5397,"STEED, MR.",Hero,771,66,65,4290,0.1797202797202797
5398,STEEL COLLAR,Hero,3722,469,233,109277,0.0340602322538137
5399,STEEL SERPENT,Villain,18,8,5,40,0.45
5400,STEEL SPIDER/OLLIE O,Hero,2,2,1,2,1.0
5401,STEEL WIND,Villain,5800,392,273,107016,0.05419750317709501
5402,"STEELE, BOBBY",Hero,6658,954,330,314820,0.021148592846706053
5403,"STEELE, MARCY MASTER",Hero,7200,1008,357,359856,0.020008003201280513
5404,"STEELE, SIMON/WOLFGA",Hero,512,84,49,4116,0.12439261418853255
5405,STEEPLEJACK,Hero,1,1,1,1,1.0
5406,STEEPLEJACK II/MAXWE,Hero,3304,268,169,45292,0.0729488651417469
5407,STEGRON,Villain,6842,1080,342,369360,0.01852393329001516
5408,"STEIN, EMIL",Hero,1,1,1,1,1.0
5409,STELLARAX,Hero,5,5,1,5,1.0
5410,STELLARIS/LEAH PRINC,Villain,6246,821,316,259436,0.02407530180853852
5411,STEM,Hero,1035,65,82,5330,0.19418386491557224
5412,"STEPHANAPOULUS, COSM",Hero,80,19,15,285,0.2807017543859649
5413,"STERIXIAN, ALMONNAS",Hero,1420,129,90,11610,0.1223083548664944
5414,"STERIXIAN, LOATIA",Hero,1420,129,90,11610,0.1223083548664944
5415,STERLING,Hero,1,1,1,1,1.0
5416,"STERLING, SID",Hero,1,1,1,1,1.0
5417,"STERMAN, ANDREA ANDI",Hero,8105,1035,370,382950,0.02116464290377334
5418,STERN,Hero,33,14,7,98,0.336734693877551
5419,"STERN, ROGER",Hero,1376,99,86,8514,0.16161616161616163
5420,"STERNBERG, DR. BERTH",Hero,292,40,37,1480,0.1972972972972973
5421,"STEVENS, DR. VINCENT",Hero,2,2,1,2,1.0
5422,"STEVENS, MILO",Hero,3348,370,191,70670,0.04737512381491439
5423,"STEWART, MACKINLEY",Hero,298,80,31,2480,0.12016129032258065
5424,"STEWART, MADDIE",Hero,153,41,21,861,0.17770034843205576
5425,"STEWART, MARY",Hero,1464,136,90,12240,0.11960784313725491
5426,"STEWART, TINA",Hero,153,41,21,861,0.17770034843205576
5427,STICK,Hero,4868,838,242,202796,0.024004418233101246
5428,"STILES, TATJANA",Hero,2,2,1,2,1.0
5429,STILETTO,Hero,4728,354,240,84960,0.05564971751412429
5430,STILETTO II/,Hero,3,3,1,3,1.0
5431,STILT-MAN/WILBUR DAY,Hero,10104,1626,451,733326,0.013778319601377832
5432,"STILWELL, RON",Hero,1,1,1,1,1.0
5433,STINGER II/,Villain,2,2,1,2,1.0
5434,STINGER III/,Villain,3342,356,183,65148,0.05129858169091914
5435,STINGER IV,Villain,674,22,51,1122,0.6007130124777184
5436,STINGER/,Villain,1,1,1,1,1.0
5437,STINGRAY | MUTANT X-,Hero,205,30,29,870,0.23563218390804597
5438,STINGRAY/DR. WALTER,Hero,13845,2653,549,1456497,0.009505683842809151
5439,STINKY,Hero,4,4,1,4,1.0
5440,STITCH/,Hero,109,20,15,300,0.36333333333333334
5441,"STITHY, THEODORE",Hero,1903,248,122,30256,0.06289661554732945
5442,"STOCKBRIDGE, CHARLES",Hero,4047,348,203,70644,0.057287243077968404
5443,"STOCKBRIDGE, DEANNA",Hero,4047,348,203,70644,0.057287243077968404
5444,"STOKER, OLIVIER",Hero,1,1,1,1,1.0
5445,STONE,Hero,1903,248,122,30256,0.06289661554732945
5446,STONE II,Hero,3840,674,201,135474,0.028344922272908454
5447,"STONE, CHANTAL",Hero,3707,594,200,118800,0.031203703703703702
5448,"STONE, JOHN",Hero,1,1,1,1,1.0
5449,"STONE, LT. MARCUS",Hero,11857,2265,491,1112115,0.010661667183699527
5450,"STONE, MARGARET",Hero,3149,341,200,68200,0.04617302052785924
5451,"STONE, MEG",Hero,3010,169,152,25688,0.11717533478667082
5452,"STONE, NELSON",Hero,3,3,1,3,1.0
5453,"STONE, TIBERIUS",Hero,3493,384,195,74880,0.046647970085470086
5454,STONE-FACE,Hero,3538,578,194,112132,0.0315520993115257
5455,STONECOLD/,Hero,2039,228,119,27132,0.07515111307680968
5456,STONECUTTER/UTAMA TO,Hero,4469,683,232,158456,0.028203412934821023
5457,STONEWALL/LOUIS HAMI,Hero,7127,733,344,252152,0.028264697484057234
5458,STORM 2013,Hero,4682,463,242,112046,0.041786409153383434
5459,STORM DOPPELGANGER,Villain,5749,675,323,218025,0.02636853571838092
5460,STORM DOPPELGANGER I,Villain,6513,855,340,290700,0.022404540763673892
5461,"STORM, CHILI",Hero,2361,236,158,37288,0.06331795751984552
5462,"STORM, JOHNNY | MUTA",Hero,199,30,29,870,0.22873563218390805
5463,"STORM, SUE | TIMESLI",Hero,3901,397,232,92104,0.04235429514461913
5464,STORM/ORORO MUNROE S,Hero,19793,4964,674,3345736,0.005915888163321912
5465,STORMER,Hero,1,1,1,1,1.0
5466,STRACU,Hero,3,3,1,3,1.0
5467,"STRANG, COL./LT. GAR",Hero,3366,510,189,96390,0.03492063492063492
5468,STRANGE,Hero,3,3,1,3,1.0
5469,STRANGER,Hero,11344,2142,505,1081710,0.010487099130081076
5470,STRANGLEHOLD,Hero,2,2,1,2,1.0
5471,STRANGLER,Hero,46,11,11,121,0.38016528925619836
5472,STRIDER,Hero,8375,956,411,392916,0.021314988445367458
5473,STRIKER,Hero,2,2,1,2,1.0
5474,"STRIKER, SAM",Hero,1159,121,70,8470,0.13683589138134591
5475,"STRINGER, AMY",Hero,1,1,1,1,1.0
5476,STROBE/,Hero,6628,710,334,237140,0.027949734334148605
5477,STRONG GUY DOPPELGAN,Hero,7754,1095,396,433620,0.017882016512153497
5478,STRONG GUY | MUTANT,Hero,200,30,29,870,0.22988505747126436
5479,STRONG GUY/GUIDO CAR,Hero,11635,1962,523,1026126,0.011338763465695246
5480,"STRONG, MARTIN HENRY",Hero,1348,138,119,16422,0.08208500791620996
5481,"STRONG, SUSAN",Hero,3862,684,201,137484,0.028090541444822672
5482,STRONGARM II/ARMSTRO,Hero,2,2,1,2,1.0
5483,STRONGARM/,Hero,1842,183,132,24156,0.07625434674615003
5484,STRONGHOLD/,Hero,9,2,3,6,1.5
5485,STRONTIUM-90/,Hero,9,5,2,10,0.9
5486,"STROUD, SIMON",Hero,7077,1093,357,390201,0.018136806415155266
5487,"STROUGHTON, WILLIAM",Hero,1,1,1,1,1.0
5488,"STRUCKER, ANDREA",Hero,11844,1989,512,1018368,0.011630373303167421
5489,"STRUCKER, ANDREAS",Hero,12021,2041,520,1061320,0.011326461387705876
5490,"STRUNK, BELLA",Hero,164,69,18,1242,0.1320450885668277
5491,STRYFE,Villain,9262,1394,423,589662,0.015707303506076364
5492,"STRYKER, WILLIS",Villain,2746,172,156,26832,0.10234048896839594
5493,"STUART, BRIG. ALYSAN",Hero,5733,668,284,189712,0.030219490596272245
5494,"STUART, DR.",Hero,3970,348,201,69948,0.05675644764682335
5495,"STUART, DR. ALISTAIR",Hero,6166,745,327,243615,0.025310428339798453
5496,STUNNER/ANGELINA BRA,Hero,6394,997,280,279160,0.022904427568419546
5497,STUNT-MASTER/GEORGE,Hero,6237,773,344,265912,0.02345512801227474
5498,"STURDY, PROF. KENNET",Hero,1136,67,80,5360,0.21194029850746268
5499,"STYGE, REV.",Hero,389,9,28,252,1.5436507936507937
5500,STYGIAN STARBENDER,Hero,2370,283,158,44714,0.053003533568904596
5501,STYGLUT/,Hero,1,1,1,1,1.0
5502,STYRAK,Hero,1,1,1,1,1.0
5503,STYX II,Hero,1185,117,89,10413,0.11380005762028234
5504,STYX/JACOB EICHORN,Hero,3840,674,201,135474,0.028344922272908454
5505,"SU, DR. KO BIN",Hero,127,30,22,660,0.19242424242424241
5506,"SUAREZ, RAPHAEL",Hero,2102,239,119,28441,0.0739073872226715
5507,SUB-MARINER | MUTANT,Hero,202,30,29,870,0.23218390804597702
5508,SUB-MARINER/NAMOR MA,Hero,19943,5279,686,3621394,0.005506995372500203
5509,"SUEE, FAH LO",Hero,476,77,45,3465,0.13737373737373737
5510,SUGAR MAN,Villain,4137,484,228,110352,0.03748912570682906
5511,SUICIDE/CHRIS DANIEL,Hero,1089,112,80,8960,0.12154017857142857
5512,"SUKHAROV, DIMITRI",Hero,1,1,1,1,1.0
5513,"SUKHAROV, VIKTORIA",Hero,1,1,1,1,1.0
5514,"SUMMERS, DEBORAH",Hero,965,84,84,7056,0.13676303854875282
5515,"SUMMERS, MADELYNE MA",Hero,11556,1938,485,939930,0.012294532571574479
5516,"SUMMERS, NATHAN CHRI",Hero,15616,3237,619,2003703,0.007793570204765876
5517,"SUMMERS, PHILIP",Hero,965,84,84,7056,0.13676303854875282
5518,"SUMMERS, SCOTT III |",Hero,230,33,29,957,0.24033437826541273
5519,SUMO,Hero,923,134,86,11524,0.08009371745921555
5520,"SUN, LIN",Hero,4596,778,235,182830,0.02513810643767434
5521,SUN-TAO,Hero,3,3,1,3,1.0
5522,SUNDANCE,Hero,2,2,1,2,1.0
5523,SUNDER,Villain,7003,769,328,252232,0.02776412191950268
5524,SUNDOWN/DR. DAVE LOW,Hero,3905,612,209,127908,0.030529755761953905
5525,SUNDRAGON/PAMELA DOU,Hero,4179,434,248,107632,0.0388267429760666
5526,SUNFIRE/SHIRO YASHID,Hero,193,30,29,870,0.2218390804597701
5527,SUNFIRE/SHIRO YOSHID,Hero,14468,2787,592,1649904,0.008768995044560168
5528,SUNSET,Hero,1,1,1,1,1.0
5529,SUNSET GRACE,Hero,1,1,1,1,1.0
5530,SUNSHINE/AUTUMN MACR,Hero,516,34,45,1530,0.33725490196078434
5531,SUNSPOT/ROBERTO DACO,Hero,15823,3346,619,2071174,0.007639628539176332
5532,SUNSPYRE/LEYU YOSHID,Hero,3781,298,197,58706,0.06440568255374238
5533,SUNSTROKE/,Villain,4250,366,213,77958,0.05451653454424177
5534,SUNTURION II/MIKE ST,Villain,1,1,1,1,1.0
5535,SUNTURION/ARTHUR DEA,Villain,7050,1209,315,380835,0.018511953995824965
5536,SUPER SABRE/MARTIN F,Hero,7325,771,362,279102,0.026244885382405
5537,SUPER SKRULL/KL'RT,Hero,8965,1490,400,596000,0.015041946308724833
5538,SUPER-ADAPTOID/ALESS,Villain,9192,1410,416,586560,0.015671031096563013
5539,SUPER-ANDROID F-4,Hero,4189,454,242,109868,0.03812757126733899
5540,SUPER-NOVA,Hero,360,49,32,1568,0.22959183673469388
5541,SUPER-PATRIOT,Villain,547,91,54,4914,0.11131461131461132
5542,SUPERCHARGER/,Hero,4268,366,214,78324,0.054491598999029674
5543,"SUPERIA/WENTWORTH, D",Hero,8144,894,385,344190,0.02366134983584648
5544,SUPREME COMMANDER,Hero,18,6,5,30,0.6
5545,SUPREME INTELLIGENCE,Hero,12989,2247,534,1199898,0.010825086799044585
5546,SUPREME ONE,Hero,1734,100,108,10800,0.16055555555555556
5547,SUPREMOR,Hero,501,87,53,4611,0.10865322055953155
5548,SURESHOT,Hero,1647,202,99,19998,0.08235823582358236
5549,SURGE,Hero,473,40,49,1960,0.2413265306122449
5550,SURGEON GENERAL/ANGE,Hero,2,2,1,2,1.0
5551,SURTUR,Hero,3384,487,166,80842,0.0418594295044655
5552,"SUTTON, JOHN",Hero,1,1,1,1,1.0
5553,"SUVOROV, ADMIRAL GRI",Hero,2767,236,159,37524,0.0737394734036883
5554,SUWAN,Hero,228,69,29,2001,0.11394302848575712
5555,SUZIE,Hero,1136,75,78,5850,0.19418803418803418
5556,SVAROG,Hero,6936,1103,340,375020,0.018495013599274704
5557,SVYATOGOR/SASHA POKR,Hero,2,2,1,2,1.0
5558,"SWANN, DR. EVAN",Hero,9939,1883,435,819105,0.012133975497646821
5559,SWARM/FRITZ VON MEYE,Hero,3387,392,215,84280,0.040187470336971995
5560,SWEEPZWEAK,Hero,399,30,47,1410,0.28297872340425534
5561,SWIFT/,Hero,1,1,1,1,1.0
5562,SWITCH/DEVON ALOMAR,Hero,171,17,19,323,0.5294117647058824
5563,"SWITZLER, BEVERLY",Hero,6190,926,306,283356,0.021845311198633522
5564,SWORDSMAN II/COTATI,Hero,5503,776,315,244440,0.022512682048764523
5565,SWORDSMAN III/PHILIP,Hero,7015,759,347,263373,0.026635228364334993
5566,SWORDSMAN IV/,Hero,1,1,1,1,1.0
5567,SWORDSMAN/JACQUES DU,Hero,11132,2098,500,1049000,0.010612011439466159
5568,SYBIL,Hero,1,1,1,1,1.0
5569,SYBYL DORN,Hero,4623,596,255,151980,0.030418476115278325
5570,SYLPH,Hero,1,1,1,1,1.0
5571,SYNAPSE/,Hero,1904,248,122,30256,0.06292966684294024
5572,SYNARIO/ANGELA BRADF,Hero,3537,577,194,111938,0.031597848809162214
5573,SYNCH/EVERETT THOMAS,Hero,10923,1645,469,771505,0.014158041749567404
5574,SYNRAITH,Hero,2,2,1,2,1.0
5575,SYPHONN,Hero,357,55,37,2035,0.17542997542997543
5576,SYRRH,Hero,1088,111,80,8880,0.12252252252252252
5577,"SZARDOS, MARGALI",Hero,7954,1021,393,401253,0.019822904750867905
5578,"SZARDOS, STEFAN",Hero,1,1,1,1,1.0
5579,SZARKUS,Hero,1,1,1,1,1.0
5580,T,Hero,848,90,61,5490,0.15446265938069217
5581,T'CHAKA,Hero,4171,439,230,100970,0.04130929979201743
5582,T'KYLL ALABAR,Hero,3369,384,214,82176,0.0409973714953271
5583,T-RAY/WADE WILSON,Villain,1780,194,137,26578,0.06697268417488147
5584,"TABESHAW, HARRY",Hero,2674,243,174,42282,0.06324204153067499
5585,TABOO,Hero,257,84,29,2436,0.1055008210180624
5586,TABULA RASA,Hero,609,66,48,3168,0.19223484848484848
5587,TABUR,Villain,966,82,80,6560,0.1472560975609756
5588,TAE,Hero,1420,129,90,11610,0.1223083548664944
5589,TAGAK,Hero,6741,632,325,205400,0.0328188899707887
5590,TAGAR,Hero,2708,372,153,56916,0.04757888818609881
5591,TAI,Hero,1337,138,96,13248,0.10092089371980677
5592,TAI II,Hero,5606,481,282,135642,0.04132938175491367
5593,TAIFU/TOSHIO SASAKI,Hero,3373,389,214,83246,0.04051846334959037
5594,"TAKACHIHO, HIRO",Hero,4052,348,203,70644,0.057358020497140595
5595,"TAKACHIHO, MRS.",Hero,260,32,34,1088,0.23897058823529413
5596,"TAKAHAMA, JANE",Hero,5221,407,239,97273,0.05367368128874405
5597,"TAKAHAMA, ROBERT",Hero,5221,407,239,97273,0.05367368128874405
5598,"TAKAHASHI, REI",Hero,466,41,45,1845,0.25257452574525746
5599,TAKAR,Hero,1,1,1,1,1.0
5600,"TAKIMOTO, RON",Hero,482,93,50,4650,0.10365591397849462
5601,TAKU,Hero,2667,247,156,38532,0.06921519775770787
5602,"TAL, GENERAL",Hero,209,29,27,783,0.2669220945083014
5603,"TALBOT, GLENN",Villain,8570,1409,388,546692,0.01567610281474761
5604,"TALBOT, MAJ. MATT",Hero,4210,504,242,121968,0.03451725042634134
5605,TALISMAN,Hero,5937,714,306,218484,0.027173614543856757
5606,TALISMAN II/ELIZABET,Hero,7601,1021,398,406358,0.018705181145689267
5607,TALISMAN III/NAHITA,Hero,1,1,1,1,1.0
5608,TALO,Hero,7,5,2,10,0.7
5609,TALOS,Villain,2,2,1,2,1.0
5610,TANA NILE,Villain,4837,718,262,188116,0.025712858023772565
5611,"TANAKA, GEORGE",Hero,1,1,1,1,1.0
5612,"TANAKA, KENJIRO",Hero,7451,1004,373,374492,0.019896286168996934
5613,"TANAKA, OPAL",Hero,2553,360,137,49320,0.051763990267639906
5614,"TANAKA, RITA",Hero,1,1,1,1,1.0
5615,TANGERINE 2013,Hero,3,1,2,2,1.5
5616,"TANNEN, PAUL",Hero,338,47,34,1598,0.21151439299123906
5617,"TANNEN, VINCENT",Hero,339,47,34,1598,0.21214017521902379
5618,"TANNER, ARCHIE",Hero,2965,165,150,24750,0.11979797979797979
5619,"TANNER, JACKO",Hero,2641,228,173,39444,0.06695568400770713
5620,TANTE MATTIE,Hero,3508,343,199,68257,0.051393996220167895
5621,TANTRUM/,Hero,1,1,1,1,1.0
5622,TAR,Hero,2639,224,173,38752,0.06809971098265896
5623,TARAKIS,Hero,4029,341,225,76725,0.05251221896383187
5624,TARANTULA II/CAPT. L,Villain,6225,993,291,288963,0.02154255043033191
5625,TARANTULA/ANTON MIGU,Villain,5511,974,248,241552,0.02281496323772935
5626,TARBABY,Villain,4117,411,205,84255,0.04886356892766008
5627,TAREE,Hero,1,1,1,1,1.0
5628,TAREVA,Hero,3462,373,201,74973,0.046176623584490414
5629,TARGET,Hero,3,3,1,3,1.0
5630,TARGON,Hero,1863,252,110,27720,0.0672077922077922
5631,TARNOK-KOL,Hero,1577,189,92,17388,0.09069473199907982
5632,TAROOK,Hero,1525,157,94,14758,0.10333378506572706
5633,TAROT/MARIE-ANGE COL,Villain,4103,410,223,91430,0.044875861314666955
5634,"TARR, BLACK JACK",Hero,3458,401,200,80200,0.04311720698254364
5635,TARTARUS,Hero,4337,428,238,101864,0.04257637634493049
5636,TASHA,Hero,169,17,19,323,0.5232198142414861
5637,TASKMASTER,Villain,10084,1576,431,679256,0.014845654657448738
5638,TATSU'O,Hero,3012,327,175,57225,0.0526343381389253
5639,TATTERDEMALION/,Villain,1022,50,78,3900,0.26205128205128203
5640,"TAUREY, SIR WILLIAM",Hero,2,2,1,2,1.0
5641,"TAUREY, WILLIAM MALC",Hero,2128,113,116,13108,0.16234360695758315
5642,TAURUS II/,Villain,31,5,7,35,0.8857142857142857
5643,TAURUS/CORNELIUS VAN,Villain,656,86,58,4988,0.13151563753007217
5644,"TAYLOR, JACK",Hero,60,17,13,221,0.27149321266968324
5645,"TAYLOR, JENNA",Hero,3444,488,186,90768,0.037942887361184556
5646,"TAYLOR, LEILA",Hero,7587,1129,332,374828,0.020241284002262373
5647,TECH-NOIR/,Hero,1842,183,132,24156,0.07625434674615003
5648,TECHNARX,Hero,2850,273,171,46683,0.06105006105006105
5649,TECHNOCRAT/RANDY,Hero,2,2,1,2,1.0
5650,TECHNOSPIKE,Hero,3718,468,233,109044,0.0340963280877444
5651,TEFRAL,Hero,6193,883,321,283443,0.021849190136994035
5652,TEI,Hero,1,1,1,1,1.0
5653,TELLIS,Hero,3558,416,226,94016,0.037844622191967325
5654,TEMPEST II/NICOLETTE,Hero,4469,683,232,158456,0.028203412934821023
5655,TEMPEST/GRANNZ,Hero,7787,1064,376,400064,0.019464385698288275
5656,TEMPLAR/IAN FITZWILL,Hero,76,38,13,494,0.15384615384615385
5657,"TEMPLE, CLAIRE",Hero,5328,507,284,143988,0.03700308359029919
5658,TEMPO,Villain,4608,570,253,144210,0.03195340128978573
5659,TEMPUS,Villain,2228,252,133,33516,0.06647571309225445
5660,TEN FOR,Hero,4232,463,262,121306,0.0348869800339637
5661,TEN-THIRTIFOR,Hero,136,17,21,357,0.38095238095238093
5662,TENDRIL/RIVER VERYS,Hero,3550,586,194,113684,0.03122690967946237
5663,TENEBRAE,Hero,1559,162,96,15552,0.100244341563786
5664,TENELLE,Hero,1,1,1,1,1.0
5665,"TENG, NIKKI",Hero,560,98,59,5782,0.09685230024213075
5666,"TENKO, CARTER",Hero,3370,384,214,82176,0.04100954049844237
5667,"TENNYSON, JACOB",Hero,888,58,65,3770,0.23554376657824933
5668,TENPIN/ALVIN HEALEY,Villain,953,49,69,3381,0.2818692694469092
5669,TEQUILA/,Hero,4,4,1,4,1.0
5670,TERMINATOR,Hero,1623,154,102,15708,0.1033231474407945
5671,TERMINATOR II/PRINCE,Hero,11,5,2,10,1.1
5672,TERMINUS,Villain,1038,70,81,5670,0.18306878306878308
5673,TERRAFORMER/SAM,Hero,554,36,52,1872,0.29594017094017094
5674,TERRAX,Villain,4259,510,255,130050,0.03274894271434064
5675,TERRAX II/TYROS,Villain,10514,1975,473,934175,0.0112548505365697
5676,TERRAXIA,Hero,6371,1022,331,338282,0.018833399353202357
5677,"TERREL, DEBORAH",Hero,1215,202,93,18786,0.06467582242095177
5678,TERRIGENE,Hero,1,1,1,1,1.0
5679,TERROR II,Hero,3183,434,180,78120,0.04074500768049155
5680,TERROR/LASLO PEVELY,Hero,39,9,6,54,0.7222222222222222
5681,TESS-ONE,Villain,6896,1064,322,342608,0.020127959650679494
5682,TESSA,Hero,10266,1587,453,718911,0.014279931730075072
5683,TETHERBLOOD/,Hero,1,1,1,1,1.0
5684,TETHRA,Hero,2,2,1,2,1.0
5685,TEUTONIC KNIGHT/FRAN,Hero,2,2,1,2,1.0
5686,TEXAS TWISTER/DREW D,Hero,10717,1786,468,835848,0.012821709210287038
5687,TEZCATLIPOCA,Hero,6936,1103,340,375020,0.018495013599274704
5688,THAIS,Hero,2638,224,173,38752,0.06807390586292321
5689,THAKOS,Hero,2160,166,136,22576,0.0956768249468462
5690,THALLIUM,Hero,4238,311,200,62200,0.06813504823151126
5691,"THAMES, SERIPHA",Hero,66,33,11,363,0.18181818181818182
5692,"THAN, VELENA",Hero,7,5,2,10,0.7
5693,THANADEMOS,Hero,1,1,1,1,1.0
5694,THANE ECTOR,Hero,4623,596,255,151980,0.030418476115278325
5695,THANOS,Villain,12686,2477,552,1367304,0.009278112255943083
5696,THANOS DOPPELGANGER,Villain,8755,1335,435,580725,0.015075982607946964
5697,THENA,Hero,10650,1598,477,762246,0.013971867349910658
5698,THERA,Hero,1651,204,99,20196,0.08174886116062587
5699,THERAK,Hero,5034,389,250,97250,0.05176349614395887
5700,THERMAL MAN,Hero,342,105,29,3045,0.1123152709359606
5701,THERMITE/,Hero,249,46,31,1426,0.17461430575035064
5702,THERMO II/,Hero,133,20,19,380,0.35
5703,THERMO/DR. WALTER MI,Hero,4705,648,238,154224,0.030507573399730262
5704,THERNON,Hero,1577,189,92,17388,0.09069473199907982
5705,THIN MAN/BRUCE DICKS,Hero,1884,191,112,21392,0.08807030665669409
5706,THING DOPPELGANGER,Villain,7727,1095,395,432525,0.017864863302699267
5707,THING DOPPELGANGER I,Villain,8499,1275,422,538050,0.015795929746306104
5708,THING/BENJAMIN J. GR,Hero,21660,6097,712,4341064,0.004989560163130514
5709,THINGEE,Hero,1,1,1,1,1.0
5710,THINKER,Hero,10988,2116,479,1013564,0.010840953309312486
5711,THOG,Villain,1770,266,121,32186,0.054992854035916236
5712,"THOMAS, BECKY",Hero,1933,234,132,30888,0.06258093758093758
5713,"THOMAS, COMMANDER DA",Hero,7182,1034,363,375342,0.019134549291046566
5714,"THOMAS, DR. JOHN",Hero,3770,385,198,76230,0.049455594910140364
5715,"THOMAS, DR. STAN",Hero,2,2,1,2,1.0
5716,"THOMAS, IDA",Hero,2,2,1,2,1.0
5717,"THOMAS, JEANIE",Hero,871,67,78,5226,0.16666666666666666
5718,"THOMAS, KIM HO TWAE",Hero,1,1,1,1,1.0
5719,"THOMAS, ROY",Hero,8298,1140,383,436620,0.019005084512848703
5720,"THOMPSON, EUGENE FLA",Hero,14980,3047,576,1755072,0.008535262371002442
5721,"THOMPSON, HARRISON",Hero,4204,658,219,144102,0.029173779683835062
5722,"THOMPSON, JESSICA JE",Hero,4047,648,213,138024,0.029320987654320986
5723,"THOMPSON, ROSIE",Hero,4204,658,219,144102,0.029173779683835062
5724,THOR II/ROGER RED NO,Hero,2724,386,149,57514,0.047362381333240604
5725,THOR III DOPPELGANGE,Hero,7846,1137,400,454800,0.017251539138082674
5726,THOR IV/DARGO,Hero,830,87,69,6003,0.138264201232717
5727,THOR REPLICOID,Hero,1498,149,89,13261,0.11296282331649198
5728,THOR | EARTH 253,Hero,2,2,1,2,1.0
5729,THOR | MUTANT X-VERS,Hero,200,30,29,870,0.22988505747126436
5730,THOR/DR. DONALD BLAK,Hero,21716,5972,711,4246092,0.005114349853936278
5731,THORNN,Villain,3360,393,192,75456,0.044529262086514
5732,THORNN II/LUCIA CALL,Villain,3152,272,186,50592,0.06230234029095509
5733,"THORPE, GAVIN",Hero,4224,733,215,157595,0.026802880802055902
5734,"THORPE, GORDON",Hero,1,1,1,1,1.0
5735,"THORPE, LUKE",Hero,3,3,1,3,1.0
5736,"THORSON, DR. WALTER",Hero,3707,593,200,118600,0.03125632377740303
5737,THOUSAND,Villain,3537,579,193,111747,0.031651856425675855
5738,THRAXON,Hero,1579,189,92,17388,0.09080975385323212
5739,THREADGOLD,Hero,166,19,19,361,0.4598337950138504
5740,THREE-FACE,Hero,1,1,1,1,1.0
5741,THREETREES,Hero,721,155,57,8835,0.08160724391624222
5742,THRENODY,Hero,4478,452,250,113000,0.039628318584070794
5743,THUG,Hero,3718,385,214,82390,0.04512683578104139
5744,"THULE, GEN.",Villain,1239,160,89,14240,0.08700842696629213
5745,THUMBELLINA,Hero,4281,549,234,128466,0.033323992340385786
5746,THUMPER,Hero,137,23,20,460,0.29782608695652174
5747,THUNDERBALL/DR. ELIO,Villain,14574,2922,579,1691838,0.0086142999507045
5748,THUNDERBIRD II/JAMES,Hero,13026,2270,547,1241690,0.01049054111734813
5749,THUNDERBIRD III/NEAL,Hero,7210,890,353,314170,0.022949358627494667
5750,THUNDERBIRD/JOHN PRO,Hero,2465,205,155,31775,0.07757671125098348
5751,THUNDERBOLT II/LUIS,Hero,1055,66,81,5346,0.19734380845491956
5752,THUNDERBOLT/BILLY CA,Hero,36,14,6,84,0.42857142857142855
