,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
1571,DR. DECIBEL/ANTON DE,Hero,355,6,24,144,2.4652777777777777
1572,DR. DOOM CLONE/VICTO,Villain,228,7,20,140,1.6285714285714286
1573,DR. DOOM DOPPELGANGE,Villain,131,2,15,30,4.366666666666666
1574,DR. DOOM | MUTANT X-,Villain,1709,3,68,204,8.377450980392156
1575,DR. DOOM | TIMESLIDE,Villain,351,1,26,26,13.5
1576,DR. DOOM/VICTOR VON,Villain,39601,270,668,180360,0.2195664227101353
1577,DR. DRUID/ANTHONY LU,Hero,30752,96,495,47520,0.6471380471380471
1578,DR. FAUSTUS,Hero,279,14,26,364,0.7664835164835165
1579,DR. GOODWRENCH,Hero,21,1,6,6,3.5
1580,DR. HYDRO,Hero,29,3,6,18,1.6111111111111112
1581,DR. MIDAS/,Hero,37,3,10,30,1.2333333333333334
1582,DR. MIME,Hero,120,1,15,15,8.0
1583,DR. NEMESIS/DR. STOC,Hero,61,8,9,72,0.8472222222222222
1584,DR. OCTOPUS II/CAROL,Villain,1143,21,63,1323,0.8639455782312925
1585,DR. OCTOPUS | MUTANT,Villain,1225,1,49,49,25.0
1586,DR. OCTOPUS/OTTO OCT,Villain,10018,101,247,24947,0.401571331222191
1587,DR. PHOBOS,Hero,88,2,12,24,3.6666666666666665
1588,DR. POWER/DR. MAXIMU,Hero,15,1,5,5,3.0
1589,DR. SPECTRUM II/DR.,Villain,754,11,41,451,1.671840354767184
1590,DR. SPECTRUM III/REV,Villain,300,1,24,24,12.5
1591,DR. SPECTRUM/JOSEPH,Villain,6352,41,181,7421,0.8559493329739927
1592,DR. STRANGE DOPPELGA,Hero,66,1,11,11,6.0
1593,DR. STRANGE | MUTANT,Hero,1628,3,66,198,8.222222222222221
1594,DR. STRANGE/STEPHEN,Hero,61628,631,1089,687159,0.08968521113745145
1595,DR. STRANGER YET,Hero,31,3,6,18,1.7222222222222223
1596,DR. SUN,Villain,333,17,29,493,0.6754563894523327
1597,DR. SYNNE,Hero,54,6,9,54,1.0
1598,DR. VAULT,Hero,82,4,11,44,1.8636363636363635
1599,DR. VOLKH/VLADIMIR O,Hero,117,2,14,28,4.178571428571429
1600,DR. ZEUS,Hero,55,1,10,10,5.5
1601,DRACCHISS,Hero,45,1,9,9,5.0
1602,DRACULA | MUTANT X-V,Hero,1942,6,83,498,3.8995983935742973
1603,DRACULA/VLAD TEPES,Hero,6137,151,169,25519,0.24048747991692465
1604,"DRAGO, VALERIE",Hero,5,2,2,4,1.25
1605,DRAGON MAN,Hero,2921,32,112,3584,0.8150111607142857
1606,DRAGON OF THE MOON,Villain,124,2,15,30,4.133333333333334
1607,DRAGONA,Hero,136,1,16,16,8.5
1608,"DRAGONBLOOD, ULYSSES",Hero,554,6,38,228,2.4298245614035086
1609,DRAGONESS,Hero,1358,6,56,336,4.041666666666667
1610,DRAGONFIST,Hero,253,1,22,22,11.5
1611,DRAGONFLY II/MEIKO Y,Hero,375,4,29,116,3.2327586206896552
1612,DRAGONFLY/VERONICA D,Hero,5334,12,168,2016,2.6458333333333335
1613,DRAGONHEAD,Hero,21,1,6,6,3.5
1614,"DRAGONMEGAS, JESSIE",Hero,18,2,5,10,1.8
1615,DRAGONUS,Hero,58,2,11,22,2.6363636363636362
1616,DRAGONWING/,Hero,184,2,18,36,5.111111111111111
1617,"DRAKE, CARLTON",Villain,693,8,43,344,2.01453488372093
1618,"DRAKE, FRANKLIN",Hero,731,64,45,2880,0.25381944444444443
1619,"DRAKE, MADELINE BEAT",Hero,459,10,33,330,1.3909090909090909
1620,"DRAKE, MALCOLM",Hero,55,1,10,10,5.5
1621,"DRAKE, WILLIAM ROBER",Hero,999,14,51,714,1.3991596638655461
1622,"DRAN, DAMON",Hero,115,8,16,128,0.8984375
1623,DRAX DOPPELGANGER,Villain,1830,1,60,60,30.5
1624,DRAX | MUTANT X-VERS,Hero,1225,1,49,49,25.0
1625,DRAX/ARTHUR DOUGLAS,Hero,19095,80,306,24480,0.7800245098039216
1626,DREADFACE,Hero,213,3,23,69,3.0869565217391304
1627,DREADKNIGHT/BRAM VEL,Villain,1461,6,73,438,3.335616438356164
1628,DREADNAUGHT,Hero,178,3,20,60,2.966666666666667
1629,DREAM QUEEN,Villain,190,1,19,19,10.0
1630,DREAMGUARD/DEPUTY WI,Hero,43,2,8,16,2.6875
1631,DREAMING CELESTIAL/T,Hero,620,5,40,200,3.1
1632,"DREYFUSS, RACHEL",Hero,409,5,26,130,3.146153846153846
1633,"DRISCOLL, MAYOR",Hero,55,1,10,10,5.5
1634,DROMEDAN,Hero,193,3,20,60,3.216666666666667
1635,DRUID/DREDMUND CROMW,Hero,536,12,39,468,1.1452991452991452
1636,DRUIG,Hero,834,6,47,282,2.9574468085106385
1637,"DRUMM, COLLETTE",Hero,45,1,9,9,5.0
1638,"DRUMM, JERICHO",Hero,7037,28,144,4032,1.7452876984126984
1639,DRY,Hero,516,4,32,128,4.03125
1640,"DUBOIS, DR. CLAUDIA",Hero,62,4,9,36,1.7222222222222223
1641,"DUBOIS, HERVE",Hero,91,1,13,13,7.0
1642,"DUBOIS, NOAH",Hero,527,8,41,328,1.6067073170731707
1643,DUCHARME,Villain,24,4,5,20,1.2
1644,"DUCRESTE, ABRIAN",Hero,10,1,4,4,2.5
1645,"DUFFY, SGT. MIKE",Hero,12,5,3,15,0.8
1646,"DUGAN, DUM DUM | MUT",Hero,313,3,26,78,4.012820512820513
1647,"DUGAN, TIMOTHY ALOYI",Hero,23428,227,505,114635,0.2043703929864352
1648,DULB,Hero,169,2,17,34,4.970588235294118
1649,"DULTRY, MARGARET",Hero,6,1,3,3,2.0
1650,"DUNCAN, FRED",Hero,248,8,25,200,1.24
1651,"DUNER, MAJOR",Hero,35,2,7,14,2.5
1652,"DUNHAM, LAURA",Hero,630,8,45,360,1.75
1653,"DUNLEAVY, GEN. ARLEN",Hero,35,2,7,14,2.5
1654,"DURAN, CONAL",Hero,879,4,43,172,5.1104651162790695
1655,DUSK,Villain,23,2,6,12,1.9166666666666667
1656,DUSK III,Villain,36,1,8,8,4.5
1657,"DUVALL, SNAKY",Hero,28,1,7,7,4.0
1658,DWELLER IN DARKNESS,Villain,392,14,34,476,0.8235294117647058
1659,"DWORMAN, JIM",Hero,214,5,21,105,2.038095238095238
1660,"DWYER, MARISSA",Hero,233,4,21,84,2.7738095238095237
1661,DYNA-MITE/ROGER AUBR,Hero,1704,22,84,1848,0.922077922077922
1662,"EARLE, CARYN",Hero,76,2,12,24,3.1666666666666665
1663,EARTH-LORD/KYLE BROC,Hero,244,3,22,66,3.696969696969697
1664,EARTHQUAKE,Hero,3623,9,111,999,3.6266266266266265
1665,EBONY,Hero,5607,30,143,4290,1.306993006993007
1666,ECCE [WATCHER],Hero,54,2,9,18,3.0
1667,ECHO/MAYA LOPEZ,Hero,41,6,6,36,1.1388888888888888
1668,ECLECTA/,Hero,83,2,12,24,3.4583333333333335
1669,ECLIPTIC,Hero,257,2,22,44,5.840909090909091
1670,ECSTACY/MME. RENE DE,Hero,169,5,20,100,1.69
1671,EDDA,Hero,630,1,35,35,18.0
1672,"EDGERTON, GAYLE",Hero,1950,5,69,345,5.6521739130434785
1673,"EDGERTON, MR.",Hero,1378,1,52,52,26.5
1674,EDITOR,Hero,3,1,2,2,1.5
1675,"EDWARDS, MARTIN/DR.",Hero,478,5,40,200,2.39
1676,EEL II/EDWARD LAVELL,Hero,4746,12,148,1776,2.6722972972972974
1677,EEL III,Hero,21,1,6,6,3.5
1678,EEL/LEOPOLD STRYKE,Hero,2820,15,92,1380,2.0434782608695654
1679,EELAK,Hero,1236,6,51,306,4.03921568627451
1680,EENY,Hero,1951,17,82,1394,1.3995695839311335
1681,EFFIGY/LT. VELMAX/JA,Hero,1441,11,79,869,1.6582278481012658
1682,EGGHEAD/PROF. ELIHAS,Villain,1874,20,74,1480,1.2662162162162163
1683,EGMA,Hero,630,1,35,35,18.0
1684,EGO,Villain,5404,26,152,3952,1.3674089068825912
1685,EGO-PRIME,Hero,803,6,51,306,2.6241830065359477
1686,"EHMAN, HEIDI",Hero,36,1,8,8,4.5
1687,EIGHTBALL,Hero,975,9,46,414,2.3550724637681157
1688,EILIF DRAGONSLAYER,Hero,253,1,22,22,11.5
1689,"EISMAN, BETTY",Hero,10,1,4,4,2.5
1690,EITRI,Hero,2117,12,73,876,2.4166666666666665
1691,EJULP,Hero,321,3,24,72,4.458333333333333
1692,EKAK,Hero,120,1,15,15,8.0
1693,EL AGUILA,Hero,268,7,24,168,1.5952380952380953
1694,EL CONQUISTADOR,Hero,61,4,9,36,1.6944444444444444
1695,"EL GIBAR, ACHMED",Hero,186,2,19,38,4.894736842105263
1696,EL JAGUAR,Hero,862,5,50,250,3.448
1697,EL TIGRE,Hero,135,5,16,80,1.6875
1698,EL TORO NEGRO/SERGIO,Hero,518,4,42,168,3.0833333333333335
1699,EL TORO ROJO,Hero,10,1,4,4,2.5
1700,EL UNO,Hero,98,2,13,26,3.769230769230769
1701,EL VAMPIRO,Hero,10,1,4,4,2.5
1702,ELAMRON,Hero,66,1,11,11,6.0
1703,ELATHAN,Hero,169,2,17,34,4.970588235294118
1704,ELEC'TRIX/,Hero,136,1,16,16,8.5
1705,ELECTRA,Hero,28,1,7,7,4.0
1706,ELECTRO/MAX DILLON,Villain,12794,57,290,16530,0.7739866908650938
1707,ELECTRON,Hero,2696,8,96,768,3.5104166666666665
1708,ELECTRYON,Hero,78,1,12,12,6.5
1709,ELEJEA,Hero,211,2,20,40,5.275
1710,ELEKTRA | MUTANT X-V,Hero,1994,13,82,1066,1.870544090056285
1711,ELEKTRA/ELEKTRA NATC,Villain,1586,42,102,4284,0.37021475256769376
1712,ELITE/,Hero,77,5,9,45,1.711111111111111
1713,"ELLENTHORPE, MARIAH",Hero,200,2,20,40,5.0
1714,"ELLINGTON, DR./TRAVI",Hero,5,2,2,4,1.25
1715,"ELLIS, KEN",Hero,2499,31,129,3999,0.6249062265566392
1716,ELO,Hero,91,1,13,13,7.0
1717,ELSIE DEE,Hero,1027,17,57,969,1.0598555211558307
1718,ELWOOD,Hero,338,4,23,92,3.6739130434782608
1719,ELYSIA,Hero,423,2,30,60,7.05
1720,ELYSIUS,Hero,3335,18,102,1836,1.8164488017429194
1721,EMBER,Hero,454,6,35,210,2.1619047619047618
1722,EMPATH/MANUEL ALFONS,Villain,1630,18,61,1098,1.4845173041894353
1723,EMPLATE/MARIUS ST. C,Hero,3095,18,108,1944,1.5920781893004115
1724,EMPRESS R'KILL [SKRU,Hero,603,3,41,123,4.902439024390244
1725,EMPRESS S'BYLL [SKRU,Hero,526,11,36,396,1.3282828282828283
1726,ENCHANTER,Hero,28,1,7,7,4.0
1727,ENCHANTRESS/AMORA/HE,Villain,20452,129,370,47730,0.42849360988895874
1728,"ENDO, DR. SUZI",Hero,352,5,31,155,2.270967741935484
1729,ENFORCER/DELAZNY,Villain,601,11,50,550,1.0927272727272728
1730,"ENGLEHART, STEVE",Hero,104,2,15,30,3.466666666666667
1731,ENRAGED,Hero,903,1,42,42,21.5
1732,ENRAKT,Hero,577,7,35,245,2.3551020408163263
1733,ENT,Hero,494,2,30,60,8.233333333333333
1734,ENTITY,Hero,256,5,21,105,2.4380952380952383
1735,ENTITY II,Hero,120,1,15,15,8.0
1736,EON,Hero,3380,22,131,2882,1.172796668979875
1737,EPHESUS,Hero,47,2,9,18,2.611111111111111
1738,EPOCH,Hero,5970,12,154,1848,3.2305194805194803
1739,"EPSTEIN, MORRIS",Hero,45,1,9,9,5.0
1740,"EPSTEIN, MRS.",Hero,45,1,9,9,5.0
1741,"EPSTEIN, PROF. NORA",Hero,45,1,9,9,5.0
1742,"EPURER, GISCARD",Hero,62,2,12,24,2.5833333333333335
1743,EQUILIBRIUS,Villain,499,3,33,99,5.040404040404041
1744,EQUINOX/TERRY SORENS,Villain,99,4,14,56,1.7678571428571428
1745,ERBIUM,Hero,728,2,39,78,9.333333333333334
1746,ERG,Villain,1481,8,60,480,3.0854166666666667
1747,ERIC THE RED II,Hero,300,1,24,24,12.5
1748,ERIC THE RED [SHI'AR,Hero,2883,12,100,1200,2.4025
1749,ERISHKIGEL,Hero,190,1,19,19,10.0
1750,ERISHKIGEL II/HOLLY,Hero,2681,12,95,1140,2.351754385964912
1751,EROS,Hero,229,4,25,100,2.29
1752,"ERWIN, CLYTEMNESTRA",Hero,953,33,62,2046,0.4657869012707722
1753,"ERWIN, MORLEY",Hero,1519,30,78,2340,0.6491452991452992
1754,ESON II,Villain,378,1,27,27,14.0
1755,ESON [CELESTIAL],Villain,2619,8,98,784,3.3405612244897958
1756,ESSEX,Hero,36,1,8,8,4.5
1757,"ESSEX, REBECCA",Hero,31,3,6,18,1.7222222222222223
1758,"ESTAVES, DR. ROSA",Hero,79,3,11,33,2.393939393939394
1759,"ESTAVES, MARIE",Hero,72,2,11,22,3.272727272727273
1760,ETERNAL BRAIN/PROFES,Hero,660,5,42,210,3.142857142857143
1761,ETERNITY/ADAM QADMON,Hero,18874,44,318,13992,1.3489136649514009
1762,ETUBAN,Hero,100,3,14,42,2.380952380952381
1763,"ETZION, GENERAL",Hero,78,1,12,12,6.5
1764,EUROPIUM,Hero,981,2,49,98,10.010204081632653
1765,"EVANS, DORIS",Hero,588,15,39,585,1.005128205128205
1766,"EVE 3,031",Hero,166,4,16,64,2.59375
1767,EVER,Hero,396,4,32,128,3.09375
1768,"EVERETT, BILL",Hero,820,1,40,40,20.5
1769,EVERWRAITH/,Villain,63,3,9,27,2.3333333333333335
1770,EVERY-MAN,Hero,496,6,42,252,1.9682539682539681
1771,EVILHAWK/DARGIN BOKK,Hero,165,3,17,51,3.235294117647059
1772,EXALT,Hero,91,1,13,13,7.0
1773,EXALTED ONE,Hero,66,1,11,11,6.0
1774,EXECUTIONER,Hero,10,1,4,4,2.5
1775,EXECUTIONER II/SKURG,Hero,11540,40,235,9400,1.2276595744680852
1776,EXECUTIONER III/BRUT,Hero,198,2,19,38,5.2105263157894735
1777,EXECUTIONER IV,Hero,225,2,21,42,5.357142857142857
1778,EXECUTIONER V,Hero,55,1,10,10,5.5
1779,"EXETER, LT.",Hero,190,1,19,19,10.0
1780,EXILE,Villain,20,3,5,15,1.3333333333333333
1781,EXITAR,Villain,25,3,6,18,1.3888888888888888
1782,EXODUS/BENNET DUPARI,Villain,4715,20,139,2780,1.6960431654676258
1783,EXPEDITER II/ZOE CUL,Hero,1238,21,74,1554,0.7966537966537967
1784,EXPEDITER/JOHN WRAIT,Hero,164,7,17,119,1.3781512605042017
1785,EZEKEEL,Hero,36,1,8,8,4.5
1786,FACADE,Hero,138,4,15,60,2.3
1787,FACE/COL. EISEN,Hero,36,1,8,8,4.5
1788,FAGIN,Hero,49,2,9,18,2.7222222222222223
1789,FAHE,Hero,160,2,17,34,4.705882352941177
1790,"FAIRMONT, AMANDA MAN",Hero,967,8,50,400,2.4175
1791,"FAIRMONT, HANNAH",Hero,2253,25,87,2175,1.0358620689655171
1792,FAITH,Hero,231,1,21,21,11.0
1793,FALCON/SAM WILSON,Hero,31973,221,545,120445,0.26545726265100256
1794,FALCONA [INHUMAN],Hero,495,6,32,192,2.578125
1795,"FALCONER, CALVIN",Hero,136,4,15,60,2.2666666666666666
1796,"FALK, DR. JENNIE",Hero,78,1,12,12,6.5
1797,FALLEN | MUTANT X-VE,Hero,1352,16,73,1168,1.1575342465753424
1798,"FALLON, HOWARD",Hero,70,3,10,30,2.3333333333333335
1799,"FALLON, MEG",Hero,123,4,15,60,2.05
1800,"FALLON, RIGBY",Hero,164,4,17,68,2.411764705882353
1801,"FALSWORTH, KENNETH",Hero,10,1,4,4,2.5
1802,FALZON,Hero,497,10,34,340,1.4617647058823529
1803,FAMINE | MUTANT X-VE,Villain,150,2,16,32,4.6875
1804,FAMINE/AUTUMN ROLFSO,Villain,2320,16,78,1248,1.858974358974359
1805,FANCY DAN,Villain,937,12,58,696,1.346264367816092
1806,FANDRAL [ASGARDIAN],Hero,20484,234,408,95472,0.2145550527903469
1807,FANDRAL | MUTANT X-V,Hero,1225,1,49,49,25.0
1808,FANG,Hero,10,1,4,4,2.5
1809,FANG II,Hero,1335,4,57,228,5.855263157894737
1810,FANG III,Hero,206,2,21,42,4.904761904761905
1811,FANTASIA,Hero,222,2,20,40,5.55
1812,FANTASMA,Hero,742,10,44,440,1.6863636363636363
1813,FARAHD,Hero,171,1,18,18,9.5
1814,"FARGO, FLAGG",Hero,43,6,9,54,0.7962962962962963
1815,FAROUK,Hero,59,2,10,20,2.95
1816,"FARREL, MIKE",Hero,1368,17,70,1190,1.149579831932773
1817,FATALE/PAMELA GREENW,Hero,915,14,58,812,1.1268472906403941
1818,"FATE, IAN",Hero,146,2,17,34,4.294117647058823
1819,FATH,Hero,1219,4,61,244,4.995901639344262
1820,FATHER TIME,Hero,325,1,25,25,13.0
1821,"FAVERSHAM, DAPHNE",Hero,10,1,4,4,2.5
1822,FAWKES,Hero,477,2,30,60,7.95
1823,"FAWN, FELICIA",Hero,378,3,26,78,4.846153846153846
1824,FAYRELYTE STRONGHEAR,Hero,3067,3,85,255,12.027450980392157
1825,FAZE,Hero,40,2,8,16,2.5
1826,FEAR EATER/KKALLAKKU,Hero,172,5,19,95,1.8105263157894738
1827,"FEIFFER, DEPUTY BEAU",Hero,117,2,14,28,4.178571428571429
1828,"FELDSTADT, DR. HANS",Hero,3,1,2,2,1.5
1829,FENRIS,Villain,1,1,1,1,1.0
1830,"FENSTER, RICHARD",Hero,277,7,27,189,1.4656084656084656
1831,"FENTON, BARNEY",Hero,45,1,9,9,5.0
1832,FENWAY,Hero,96,2,14,28,3.4285714285714284
1833,FER DE LANCE/TERESA,Villain,2457,14,80,1120,2.19375
1834,FERA,Hero,170,3,17,51,3.3333333333333335
1835,FERAL/MARIA CALLASAN,Hero,7097,36,195,7020,1.010968660968661
1836,"FERGUSON, ISABEL",Hero,88,6,11,66,1.3333333333333333
1837,FEROCIA/,Villain,1248,6,57,342,3.6491228070175437
1838,FERON,Hero,704,8,42,336,2.0952380952380953
1839,"FERRARI, CONNIE",Hero,529,16,43,688,0.7688953488372093
1840,FERRIS,Hero,987,6,48,288,3.4270833333333335
1841,FERRO2,Hero,1946,11,69,759,2.5638998682476943
1842,FEUER,Hero,105,1,14,14,7.5
1843,FEVER PITCH/,Villain,291,2,24,48,6.0625
1844,"FIDDLER, BARNEY",Hero,91,1,13,13,7.0
1845,FIELDER,Hero,58,2,10,20,2.9
1846,"FIELDING, CLARENCE",Hero,282,2,23,46,6.130434782608695
1847,"FIELDS, MARJORIE",Hero,91,1,13,13,7.0
1848,"FIELDS, PROF. WILLIA",Hero,91,1,13,13,7.0
1849,"FIELDS, TODD",Hero,91,1,13,13,7.0
1850,"FIELDS, TRACI",Hero,133,3,17,51,2.607843137254902
1851,FIELDSTONE/,Hero,369,2,26,52,7.096153846153846
1852,"FIELSTEIN, FIREWORKS",Hero,1942,13,80,1040,1.8673076923076923
1853,FIFOLET,Hero,593,5,37,185,3.2054054054054055
1854,"FILLMORE, BETTY",Hero,45,1,9,9,5.0
1855,"FILLMORE, GARRET",Hero,45,1,9,9,5.0
1856,"FILLMORE, SHERIFF DO",Hero,76,4,11,44,1.7272727272727273
1857,FIM,Hero,78,1,12,12,6.5
1858,FIN FANG FOOM | MUTA,Villain,1225,1,49,49,25.0
1859,FIN FANG FOOM/MIDGAR,Villain,828,20,63,1260,0.6571428571428571
1860,FIN/PETER NOBLE,Hero,161,3,20,60,2.683333333333333
1861,FIRE EATER/TOMAS,Villain,390,6,30,180,2.1666666666666665
1862,FIREARM/,Hero,585,3,37,111,5.27027027027027
1863,FIREBALLS/JACK FARLE,Hero,491,3,36,108,4.546296296296297
1864,FIREBIRD/BONITA JUAR,Hero,12686,39,215,8385,1.5129397734048897
1865,FIREBOLT,Hero,3,1,2,2,1.5
1866,FIREBRAND II/BROXTEL,Hero,711,4,44,176,4.0397727272727275
1867,FIREBRAND III/RICHAR,Hero,80,2,12,24,3.3333333333333335
1868,FIREBRAND/GARY GILBE,Hero,1198,11,63,693,1.7287157287157287
1869,FIREBUG/,Hero,1530,2,55,110,13.909090909090908
1870,FIREFALL II,Hero,554,3,38,114,4.859649122807017
1871,FIREFALL III/ARCHIE,Hero,357,6,33,198,1.803030303030303
1872,FIREFALL IV/TARN,Hero,322,5,25,125,2.576
1873,FIREFALL/KARAS,Hero,211,2,22,44,4.795454545454546
1874,FIREFIGHT/,Hero,836,2,47,94,8.893617021276595
1875,FIREFIST II/,Hero,66,1,11,11,6.0
1876,FIREFIST/RUSTY COLLI,Hero,10173,57,221,12597,0.8075732317218385
1877,FIREFLY,Hero,138,2,21,42,3.2857142857142856
1878,FIREFLY II,Hero,3,1,2,2,1.5
1879,FIRELORD/PYREUS KRIL,Villain,8768,48,210,10080,0.8698412698412699
1880,FIRESTAR DOPPELGANGE,Hero,3316,2,82,164,20.21951219512195
1881,FIRESTAR | MUTANT X-,Hero,120,1,15,15,8.0
1882,FIRESTAR/ANGELICA JO,Hero,34138,156,625,97500,0.35013333333333335
1883,FIRESTRIKE/DALTON BE,Hero,407,5,33,165,2.466666666666667
1884,FIREWALL/THEARY/MIN,Hero,938,8,48,384,2.4427083333333335
1885,"FISHER, PROF. FRANCE",Hero,76,3,11,33,2.303030303030303
1886,"FISHMAN, DR. JONATHA",Hero,21,1,6,6,3.5
1887,"FISK, VANESSA",Villain,1401,22,68,1496,0.9364973262032086
1888,FIST/,Hero,99,2,13,26,3.8076923076923075
1889,FITCH/,Hero,92,5,11,55,1.6727272727272726
1890,"FITZGERALD, KENNY",Hero,45,1,9,9,5.0
1891,"FITZGERALD, MOLLY",Hero,91,1,13,13,7.0
1892,"FITZPATRICK, WILL",Hero,89,2,15,30,2.966666666666667
1893,"FITZROY, TREVOR",Villain,1369,20,78,1560,0.8775641025641026
1894,FIXER II/PAUL NORBER,Villain,11434,65,297,19305,0.5922817922817922
1895,FIXER/SWEENEY,Villain,89,3,12,36,2.4722222222222223
1896,FIXX,Hero,278,8,26,208,1.3365384615384615
1897,FIZ [SKRULL],Hero,5279,13,127,1651,3.1974560872198667
1898,FIZGIG/,Hero,369,2,26,52,7.096153846153846
1899,FLAG-SMASHER,Villain,905,15,60,900,1.0055555555555555
1900,FLAMBE/,Hero,133,2,15,30,4.433333333333334
1901,FLAME,Villain,120,1,15,15,8.0
1902,FLAME II,Villain,67,2,11,22,3.0454545454545454
1903,FLARE/,Hero,78,1,12,12,6.5
1904,FLASH/BARRY ALLEN/BU,Hero,190,1,19,19,10.0
1905,FLATIRON/RUSSELL,Hero,761,3,45,135,5.637037037037037
1906,FLATMAN,Hero,3203,12,104,1248,2.56650641025641
1907,"FLEET, JONAS",Hero,10,1,4,4,2.5
1908,"FLEET, TAMARA",Hero,10,1,4,4,2.5
1909,"FLEMING, PHILIP",Hero,51,2,10,20,2.55
1910,FLEX/ADRIAN CORBO,Hero,1721,21,82,1722,0.9994192799070848
1911,FLINCH/,Hero,171,1,18,18,9.5
1912,"FLINN, LANCELOT LANC",Hero,6,1,3,3,2.0
1913,"FLINT, LT.",Hero,106,2,14,28,3.7857142857142856
1914,FLO,Hero,171,1,18,18,9.5
1915,"FLORES, DAHLIA",Hero,78,1,12,12,6.5
1916,"FLORES, JAMIE",Hero,2216,9,71,639,3.4679186228482
1917,"FLORES, SHANICE",Hero,78,1,12,12,6.5
1918,"FLORESCU, ANTON",Hero,63,2,10,20,3.15
1919,FLUFFY,Hero,46,2,9,18,2.5555555555555554
1920,FLUX/PRIVATE BENNY T,Villain,77,4,10,40,1.925
1921,FLY,Hero,832,7,53,371,2.242587601078167
1922,FLYING DUTCHMAN,Hero,220,9,20,180,1.2222222222222223
1923,FLYING FOX,Hero,105,1,14,14,7.5
1924,FLYING TIGER,Hero,3712,11,117,1287,2.884226884226884
1925,FLYNN,Hero,15,1,5,5,3.0
1926,"FOGELSTROM, HIRAM",Hero,45,1,9,9,5.0
1927,"FOGG, ARCHIMEDES ARC",Hero,66,1,11,11,6.0
1928,FOGG/THOMAS FOGG,Hero,139,3,16,48,2.8958333333333335
1929,FOLD,Villain,118,2,15,30,3.933333333333333
1930,"FONDOZZI, MICKEY",Hero,245,11,25,275,0.8909090909090909
1931,"FONG, DR. CHARLES WA",Hero,219,4,23,92,2.380434782608696
1932,"FONG, KATY",Hero,3,1,2,2,1.5
1933,"FONG, LI",Hero,139,3,19,57,2.43859649122807
1934,"FONTAINE, CINDER",Hero,241,4,27,108,2.2314814814814814
1935,FONTANELLE/GLORIA DA,Hero,984,11,59,649,1.5161787365177195
1936,"FONTREAUX, GUY",Hero,105,1,14,14,7.5
1937,FOOL,Hero,704,6,37,222,3.171171171171171
1938,FOOLKILLER II/GREG S,Villain,1069,20,67,1340,0.7977611940298508
1939,FOOLKILLER III/KURT,Villain,48,10,7,70,0.6857142857142857
1940,FOOLKILLER/ROSS EVER,Villain,9,2,3,6,1.5
1941,FORCE/CLAYTON WILSON,Hero,352,9,32,288,1.2222222222222223
1942,FORD,Hero,81,4,11,44,1.8409090909090908
1943,"FORD, GERALD",Hero,15,1,5,5,3.0
1944,FOREARM,Hero,3679,18,117,2106,1.7469135802469136
1945,FOREIGNER/RAFAEL BAS,Hero,3840,28,133,3724,1.0311493018259936
1946,FORGE,Hero,27816,124,493,61132,0.45501537656219326
1947,FORGE | EARTH 998,Hero,10,1,4,4,2.5
1948,FORGE | MUTANT X-VER,Hero,277,4,23,92,3.010869565217391
1949,FORGOTTEN ONE/GILGAM,Hero,6771,40,188,7520,0.9003989361702127
1950,FOROPULIST,Hero,120,2,15,30,4.0
1951,"FORRESTER, CAPT. ALE",Hero,2993,22,101,2222,1.346984698469847
1952,"FORRESTER, DR. CEDRI",Hero,67,2,11,22,3.0454545454545454
1953,"FORTHWARD, KENT",Hero,136,1,16,16,8.5
1954,FORTUNATO,Hero,1149,12,68,816,1.4080882352941178
1955,"FORTUNATO, GIACOMO J",Hero,1061,13,63,819,1.2954822954822955
1956,"FORTUNATO, JAMES",Hero,66,1,11,11,6.0
1957,"FORTUNATO, MARY",Hero,66,1,11,11,6.0
1958,FORTUNE,Hero,10,1,4,4,2.5
1959,"FORTUNE, DOMINIC",Hero,131,17,16,272,0.48161764705882354
1960,FOUNDRY,Hero,238,2,21,42,5.666666666666667
1961,"FOWLER, RED",Hero,17,2,5,10,1.7
1962,"FOX, PHIL",Hero,27,3,6,18,1.5
1963,FOXBAT,Hero,2209,9,76,684,3.22953216374269
1964,FOXFIRE/OLIVIA UNDER,Hero,389,8,24,192,2.0260416666666665
1965,FRANKENSTEIN MONSTER,Hero,634,35,46,1610,0.3937888198757764
1966,"FRANKENSTEIN, BASIL",Hero,45,1,9,9,5.0
1967,FRANKENSURFER/BORGO,Hero,53,2,11,22,2.409090909090909
1968,FRANKIE THE FISH,Hero,66,1,11,11,6.0
1969,"FRANKLIN, JEREMY",Hero,164,3,19,57,2.8771929824561404
1970,"FRASER, DET. KATE",Hero,52,2,10,20,2.6
1971,FREAK QUINCY,Hero,15,1,5,5,3.0
1972,FREDD,Hero,75,2,11,22,3.409090909090909
1973,"FREDERICKS, GENERAL",Hero,812,5,48,240,3.3833333333333333
1974,"FREDERICKSON, KOLINA",Hero,60,3,10,30,2.0
1975,FREE SPIRIT/CATHY WE,Hero,1283,15,60,900,1.4255555555555555
1976,"FREEMAN, DEREK",Hero,980,6,57,342,2.865497076023392
1977,"FREEMAN, DUANE JEROM",Hero,4277,11,131,1441,2.9680777238029146
1978,FRENCHIE/JEAN-PAUL D,Hero,2930,95,124,11780,0.24872665534804753
1979,FRIDAY,Hero,1003,11,60,660,1.5196969696969698
