,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
5717,"THOMPSON, EUGENE FLA",Hero,161241,na,5446,14826735.0,0.01087501732512249
5718,"THOMPSON, HARRISON",Hero,88368,na,2068,2137278.0,0.04134604857206222
5719,"THOMPSON, JESSICA JE",Hero,88237,na,2064,2129016.0,0.04144496800399809
5720,"THOMPSON, ROSIE",Hero,88368,na,2068,2137278.0,0.04134604857206222
5721,THOR/DR. DONALD BLAK,Hero,171205,na,6330,20031285.0,0.008546880542112001
5722,THOR | EARTH 253,Hero,8591,na,259,33411.0,0.2571308850378618
5723,THOR III DOPPELGANGE,Hero,162038,na,5354,14329981.0,0.011307621412756933
5724,THOR II/ROGER RED NO,Hero,142662,na,4007,8026021.0,0.01777493480268741
5725,THOR IV/DARGO,Hero,61677,na,1104,608856.0,0.1012998147345185
5726,THOR | MUTANT X-VERS,Hero,41081,na,785,307720.0,0.13350123488886
5727,THORNN,Villain,139430,na,3899,7599151.0,0.01834810230774464
5728,THORNN II/LUCIA CALL,Villain,101423,na,2194,2405721.0,0.04215908661062526
5729,"THORPE, GAVIN",Hero,92420,na,2260,2552670.0,0.03620522825120364
5730,"THORPE, GORDON",Hero,36111,na,776,300700.0,0.12008979048885933
5731,"THORPE, LUKE",Hero,108136,na,2554,3260181.0,0.033168710571590966
5732,THOR REPLICOID,Hero,115650,na,2642,3488761.0,0.03314930429456188
5733,"THORSON, DR. WALTER",Hero,144610,na,4104,8419356.0,0.017175898014052383
5734,THOUSAND,Villain,82376,na,1889,1783216.0,0.046195188917102586
5735,THRAXON,Hero,109888,na,2527,3191601.0,0.034430368959027145
5736,THREADGOLD,Hero,75221,na,1428,1018878.0,0.07382728844866608
5737,THREE-FACE,Hero,63582,na,1092,595686.0,0.10673744220948621
5738,THREETREES,Hero,60563,na,1151,661825.0,0.09150908472783591
5739,THRENODY,Hero,135776,na,3748,7021878.0,0.01933613771130743
5740,THUG,Hero,148956,na,4423,9779253.0,0.01523183826003888
5741,"THULE, GEN.",Villain,85113,na,2032,2063496.0,0.04124699054420265
5742,THUMBELLINA,Hero,129835,na,3362,5649841.0,0.022980292719742026
5743,THUMPER,Hero,16534,na,403,81003.0,0.20411589694208856
5744,THUNDERBALL/DR. ELIO,Villain,162427,na,5567,15492961.0,0.010483922343830854
5745,THUNDERBIRD III/NEAL,Hero,160921,na,5263,13846953.0,0.011621401473667166
5746,THUNDERBIRD II/JAMES,Hero,165950,na,5610,15733245.0,0.010547728710765007
5747,THUNDERBIRD/JOHN PRO,Hero,120478,na,2952,4355676.0,0.027660000422437298
5748,THUNDERBOLT/BILLY CA,Hero,77520,na,1647,1355481.0,0.05719003069759001
5749,THUNDERBOLT II/LUIS,Hero,12245,na,362,65341.0,0.1874014783979431
5750,THUNDERFIST/,Hero,101927,na,2200,2418900.0,0.04213774856339658
5751,THUNDERHEAD/,Hero,72002,na,1452,1053426.0,0.06835031601650235
5752,THUNDERSTRIKE/ERIC K,Hero,169633,na,6080,18480160.0,0.009179195418221488
5753,THUNDERSWORD,Villain,130848,na,3375,5693625.0,0.02298149245867088
5754,THUNDRA,Hero,153162,na,4776,11402700.0,0.013432081875345312
5755,"THURM, ETHAN",Hero,111776,na,2558,3270403.0,0.034178050839606004
5756,TIAMAT,Hero,102094,na,2208,2436528.0,0.04190142694851034
5757,TICKTOCK,Hero,122072,na,3084,4753986.0,0.025677820675113473
5758,"TIERS, MICHELLE",Hero,22989,na,524,137026.0,0.1677710799410331
5759,TIGER SHARK/TODD ARL,Villain,162799,na,5388,14512578.0,0.011217786391914656
5760,TIGER WYLDE,Hero,36138,na,668,222778.0,0.1622152995358608
5761,TIGRA/GREER NELSON,Hero,168924,na,6048,18286128.0,0.009237822244271724
5762,TIKUAK,Hero,51174,na,953,453628.0,0.11281049670655251
5763,"TILBY, TRISH/PATRICI",Hero,166056,na,5698,16230753.0,0.010230948619574212
5764,TILDA,Hero,67050,na,1266,800745.0,0.08373452222617687
5765,TILLIE THE HUN/MATIL,Villain,64365,na,1117,623286.0,0.10326719996919552
5766,"TILTON, ROLAND R.",Hero,120358,na,2937,4311516.0,0.02791547103153508
5767,TIMBERIUS,Villain,134863,na,3621,6554010.0,0.020577173364093128
5768,TIMBERIUS II,Villain,96093,na,2074,2149701.0,0.044700635111580636
5769,TIMEBOMB/LOUIS JOUBE,Hero,86765,na,1853,1715878.0,0.05056594932739973
5770,TIMESHADOW,Hero,126016,na,3091,4775595.0,0.02638749726473874
5771,TIMESLIP/RINA PATEL,Hero,105727,na,2315,2678455.0,0.03947312909867816
5772,TIMESLOT,Hero,96523,na,2008,2015028.0,0.04790156762089658
5773,TIMMONS,Hero,38455,na,848,359128.0,0.10707881312512531
5774,TINAC,Hero,51093,na,1001,500500.0,0.10208391608391608
5775,TINKERER,Villain,147888,na,4352,9467776.0,0.015620141414414536
5776,"TINKER, SHEA",Hero,81566,na,1870,1747515.0,0.04667542195632083
5777,TITAN,Hero,147715,na,4292,9208486.0,0.016041182014068327
5778,TITANIA/,Villain,155379,na,4883,11919403.0,0.013035803890513644
5779,TITANIA II/MARY SKEE,Villain,162373,na,5516,15210370.0,0.010675151229062804
5780,TITANIUM MAN/BORIS B,Villain,132539,na,3324,5522826.0,0.023998402267245065
5781,TITANIUM MAN III/BOR,Villain,36138,na,668,222778.0,0.1622152995358608
5782,"TITAN, TRISH",Hero,109617,na,2567,3293461.0,0.03328322393980072
5783,TITHE COLLECTOR,Hero,30042,na,620,191890.0,0.15655844494241491
5784,TIWAZ,Hero,98518,na,2033,2065528.0,0.047696279111200626
5785,T'KYLL ALABAR,Hero,113675,na,2576,3316600.0,0.03427455828257855
5786,TOAD/MORTIMER TOYNBE,Villain,167195,na,5761,16591680.0,0.010077038612123666
5787,TOBIAS,Hero,125216,na,3120,4865640.0,0.02573474404189377
5788,"TODD, FISHER",Hero,117910,na,2846,4048435.0,0.029124834658330934
5789,"TOFIELD, FRANCESCA",Hero,15763,na,451,101475.0,0.15533875338753386
5790,TOI/REXEL TOIVEN,Hero,47881,na,909,412686.0,0.11602283576375258
5791,TOKEN,Hero,38455,na,848,359128.0,0.10707881312512531
5792,TOKKOTS,Hero,114883,na,2705,3657160.0,0.03141317306325127
5793,"TOLLIVER, EMMA",Hero,103038,na,2307,2659971.0,0.0387365125409262
5794,"TOLLIVER, MELBA",Hero,78614,na,1767,1560261.0,0.05038515991875718
5795,TOLLIVER,Hero,100751,na,2428,2946378.0,0.0341948656961191
5796,"TOLLIVER, REV. JACKS",Hero,90472,na,2173,2359878.0,0.038337575078033696
5797,"TOLLIVER, SHERIFF JO",Hero,127725,na,3323,5519503.0,0.023140670455292806
5798,TOL-NOK,Hero,28553,na,569,161596.0,0.17669373004282285
5799,TOLOC,Hero,93439,na,1899,1802151.0,0.051848596482758656
5800,TOMAZOOMA,Hero,108528,na,2428,2946378.0,0.0368343776664094
5801,TOMAZOOMA II,Hero,36701,na,675,227475.0,0.16134080668205297
5802,TOMBSTONE/LONNIE THO,Villain,135851,na,3854,7424731.0,0.018297093861043584
5803,TOMMY LIGHTNING/,Hero,101927,na,2200,2418900.0,0.04213774856339658
5804,TOMORROW HAWK/CEYOTE,Hero,53726,na,940,441330.0,0.12173656900731879
5805,TOM THUMB/THOMAS THO,Hero,148167,na,4450,9899025.0,0.014967837741595763
5806,TONGAH,Hero,144956,na,4202,8826301.0,0.016423187924363786
5807,TOOTHGNASHER,Hero,94972,na,1899,1802151.0,0.05269924662250833
5808,TOOTHGRINDER,Hero,94972,na,1899,1802151.0,0.05269924662250833
5809,TOPAZ,Villain,131776,na,3646,6644835.0,0.01983134268947235
5810,TOPSPIN/DARREN MITCH,Hero,111259,na,2547,3242331.0,0.03431451014717498
5811,TORES,Hero,69026,na,1422,1010331.0,0.06832018417726468
5812,TORG,Hero,131666,na,3367,5666661.0,0.02323519970578794
5813,TORGO,Hero,124992,na,3093,4781778.0,0.026139231055895946
5814,"TORK, LT.",Hero,86158,na,2067,2135211.0,0.04035104727354814
5815,"TORK, SGT.",Hero,139010,na,3980,7918210.0,0.017555735450310108
5816,TORO II/BENITO SERRA,Hero,108765,na,2489,3096316.0,0.03512722861620067
5817,TORO/TOM RAYMOND,Hero,152738,na,4598,10568503.0,0.014452188734771613
5818,TORPEDO,Hero,52294,na,1069,570846.0,0.09160789424818602
5819,TORPEDO III/BROCK JO,Hero,166088,na,5767,16626261.0,0.009989497939434488
5820,TORPEDO II/MICHAEL S,Hero,54523,na,1116,622170.0,0.0876336049632737
5821,TORQUE II,Hero,93410,na,2035,2069595.0,0.04513443451496549
5822,TOSHI,Hero,89540,na,1794,1608321.0,0.055672965782328276
5823,TOTEM,Hero,98949,na,2262,2557191.0,0.038694411172258934
5824,TOUGH LOVE/,Hero,46317,na,905,409060.0,0.11322788832934044
5825,"TOWER, BLAKE",Hero,155397,na,4951,12253725.0,0.01268161314212617
5826,TOWER,Villain,148321,na,4205,8838910.0,0.016780462749366155
5827,"TOWNSEND, CHRIS",Hero,98493,na,2343,2743653.0,0.03589849007873809
5828,TOY,Hero,100464,na,2471,3051685.0,0.03292082898464291
5829,TRACER,Hero,95906,na,2324,2699326.0,0.03552960998412196
5830,TRACKER,Hero,16534,na,403,81003.0,0.20411589694208856
5831,TRADER,Hero,100297,na,2249,2527876.0,0.039676392354688284
5832,"TRAINER, DR. SEWARD",Hero,114454,na,2861,4091230.0,0.02797544992581693
5833,TRANTRA,Hero,80626,na,1812,1640766.0,0.04913924349968247
5834,TRAPPER/VOLA,Hero,44542,na,889,394716.0,0.11284569158584906
5835,TRAPSTER II/LARRY CU,Villain,79299,na,1631,1329265.0,0.05965627621279429
5836,TRAPSTER/PETER PETRU,Villain,158361,na,5097,12987156.0,0.01219366272338609
5837,"TRASK, DR. BOLIVAR",Villain,144815,na,4207,8847321.0,0.016368231694091354
5838,"TRASK, DR. DONALD TR",Hero,97548,na,2124,2254626.0,0.04326571236205029
5839,"TRASK, LAWRENCE LARR",Hero,143164,na,3946,7783485.0,0.01839330325683161
5840,"TRASK, RAYMOND",Hero,97939,na,2418,2922153.0,0.03351604108340665
5841,TRASK,Hero,86047,na,1830,1673535.0,0.05141631337259155
5842,TRAUMA,Hero,69660,na,1462,1067991.0,0.06522526875226477
5843,TRAVELER,Hero,39607,na,859,368511.0,0.10747847418394567
5844,"TRAVELLER, DR. JUDAS",Villain,87811,na,2064,2129016.0,0.041244875566928574
5845,"TRAVERS, MIKE",Hero,448,na,49,1176.0,0.38095238095238093
5846,"TRAYNOR, HARLEY",Hero,104039,na,2205,2429910.0,0.042815989069554014
5847,T-RAY/WADE WILSON,Villain,50373,na,1007,506521.0,0.09944898632040922
5848,TREMELO/,Hero,86699,na,1673,1398628.0,0.06198860597671432
5849,"TREMONT, JONATHAN",Hero,130954,na,3409,5808936.0,0.022543543258180157
5850,"TREVANE, DET. CONNOR",Hero,95969,na,2262,2557191.0,0.037529069983431036
5851,"TREVANI, DANIKA",Hero,7902,na,297,43956.0,0.17977067977067976
5852,TREVORIK,Hero,32204,na,612,186966.0,0.17224522105623483
5853,"TREVOR, STEVE",Hero,102239,na,2207,2434321.0,0.041998980413840245
5854,TRIATHLON/DELROY GAR,Hero,161774,na,5449,14843076.0,0.010898953828707742
5855,TRIAX,Hero,94420,na,1947,1894431.0,0.04984082291727701
5856,TRICKSHOT,Villain,82864,na,1650,1360425.0,0.060910377271808445
5857,TRICKSTER,Hero,16534,na,403,81003.0,0.20411589694208856
5858,"TRIMPE, HERB",Hero,61702,na,1203,723003.0,0.08534127797533343
5859,TRION,Hero,104516,na,2348,2755378.0,0.03793163769181579
5860,TRI-SENTINEL,Villain,88415,na,1996,1991010.0,0.0444071099592669
5861,TRITON,Hero,168316,na,5971,17823435.0,0.009443521969811094
5862,TRITON DOPPELGANGER,Villain,160378,na,5186,13444705.0,0.011928710968370075
5863,TRITON | MUTANT X-VE,Hero,41081,na,785,307720.0,0.13350123488886
5864,TROLL/,Villain,84927,na,2020,2039190.0,0.04164741882806408
5865,TRUMP/,Hero,102082,na,2159,2329561.0,0.0438202734334924
5866,TRUTH,Hero,132179,na,3561,6338580.0,0.020853093279567348
5867,TRUTH II,Hero,89720,na,1991,1981045.0,0.045289228664669404
5868,TRYKUR,Hero,60955,na,1140,649230.0,0.09388814441723273
5869,TSERRON,Hero,69071,na,1331,885115.0,0.07803618738807952
5870,"TSKAROV, GENERAL",Hero,81112,na,1691,1428895.0,0.05676554260460006
5871,"TSO, JASON",Hero,45670,na,1118,624403.0,0.07314186510955265
5872,"TSUNG, MARCUS",Hero,40292,na,870,378015.0,0.1065883628956523
5873,"TSURAYABA, MATSUO",Villain,136673,na,3703,6854253.0,0.019939882580931868
5874,TUATARA/COMMANDER AR,Hero,91660,na,1998,1995003.0,0.04594479306547409
5875,TUC,Hero,121877,na,2954,4361581.0,0.0279433077134186
5876,TULAK,Hero,116658,na,2761,3810180.0,0.03061745114404044
5877,TULL,Hero,16534,na,403,81003.0,0.20411589694208856
5878,"TULLY, DEREK",Hero,64124,na,1377,947376.0,0.06768590295722078
5879,TUMBLER/JOHN ROBERT,Hero,103800,na,2238,2503203.0,0.04146687264277008
5880,"TUMOLO, DR. JOANNE",Hero,34814,na,612,186966.0,0.1862049784452788
5881,TUNDRA,Hero,16866,na,391,76245.0,0.221207948062168
5882,TUNGSTEN,Hero,38374,na,762,289941.0,0.132351064526921
5883,TUPA,Hero,75779,na,1441,1037520.0,0.07303859202714165
5884,TURBO II (A)/MICHIKO,Hero,160796,na,5302,14052951.0,0.011442151901049111
5885,TURBO II (B)/MIKE JE,Hero,69709,na,1443,1040403.0,0.06700192137085341
5886,TURK,Hero,143017,na,4108,8435778.0,0.01695362300904552
5887,TURK II,Hero,103857,na,2296,2634660.0,0.03941950764045456
5888,TURMOIL,Hero,94772,na,1994,1987021.0,0.04769552007754322
5889,TUSK,Hero,149794,na,4374,9563751.0,0.015662682978676463
5890,TUTINAX,Hero,97689,na,2045,2089990.0,0.04674137196828693
5891,TU,Hero,91139,na,1839,1690041.0,0.053927094076415896
5892,TUVO,Hero,36347,na,670,224115.0,0.16218013073645227
5893,T,Hero,79846,na,1616,1304920.0,0.0611884253440824
5894,"TWAKI, DR. TED",Hero,144938,na,4120,8485140.0,0.017081391703613613
5895,TWEEDLEDOPE,Hero,85418,na,1711,1462905.0,0.058389300740649595
5896,TWIT,Hero,78394,na,1757,1542646.0,0.05081788044697228
5897,TWO-GUN KID,Hero,150163,na,4578,10476753.0,0.014332971293682308
5898,TYCHO,Hero,146526,na,4241,8990920.0,0.016297108638493058
5899,"TYGER, LORD",Hero,127973,na,3099,4800351.0,0.02665909222054804
5900,TYGERSTRYKE/,Hero,55186,na,1285,824970.0,0.06689455374134817
5901,TYGER TIGER/JESSAN H,Hero,130390,na,3472,6025656.0,0.021639137713802447
5902,TYNDAR,Hero,134948,na,3652,6666726.0,0.02024201984602337
5903,TYN-DARMUTH,Hero,35775,na,688,236328.0,0.15137859246471005
5904,"TYNE, ELIZABETH/JANI",Hero,23074,na,709,250986.0,0.09193341461276724
5905,TYPEFACE/GORDON THOM,Hero,80890,na,1839,1690041.0,0.04786274415827782
5906,TYPHOID MARY/MARY ME,Villain,152758,na,4679,10944181.0,0.013957919738352281
5907,TYPHOID MARY | MUTAN,Villain,41081,na,785,307720.0,0.13350123488886
5908,TYPHON,Hero,133550,na,3393,5754528.0,0.02320781130963304
5909,TYPHOON/,Hero,4074,na,162,13041.0,0.31239935587761675
5910,TYRAK,Hero,144106,na,4113,8456328.0,0.017041202753724786
5911,TYRANNUS,Villain,159576,na,5261,13836430.0,0.011533032725927136
5912,TYRANT,Villain,54855,na,1060,561270.0,0.09773371104815864
5913,TYR,Hero,133106,na,3268,5338278.0,0.024934257826212874
5914,TYRUS KRILL,Hero,90196,na,1848,1706628.0,0.05285041614224072
5915,TYRUS,Hero,61366,na,1094,597871.0,0.10264087068949657
5916,UATU,Hero,170274,na,6186,19130205.0,0.008900793274301034
5917,UATU | MUTANT X-VERS,Hero,41081,na,785,307720.0,0.13350123488886
5918,UGLY JOHN/STEVE,Hero,97548,na,2124,2254626.0,0.04326571236205029
5919,U-GO GIRL/EDIE,Hero,88011,na,1829,1671706.0,0.052647415275173984
5920,ULARA,Hero,90196,na,1848,1706628.0,0.05285041614224072
5921,ULIK,Villain,152816,na,4729,11179356.0,0.013669481497860878
5922,ULTARNT,Hero,47591,na,897,401856.0,0.11842799410734194
5923,ULTIMA,Hero,104935,na,2357,2776546.0,0.03779335908715361
5924,ULTIMATOR/,Hero,138177,na,3641,6626620.0,0.020851806803468435
5925,ULTIMO,Hero,139782,na,3827,7321051.0,0.01909316025800121
5926,ULTIMUS,Villain,135076,na,3554,6313681.0,0.021394175600572787
5927,ULTRA-MAX,Hero,124694,na,3121,4868760.0,0.025611038539587083
5928,ULTRON 2010,Villain,93405,na,1943,1886653.0,0.04950830915912995
5929,ULTRON,Villain,163163,na,5568,15498528.0,0.01052764494795893
5930,ULYSSES II,Hero,150583,na,4517,10199386.0,0.014763927946250883
5931,ULYSSES,Hero,1825,na,84,3486.0,0.5235226620768789
5932,U-MAN/MERRANO,Hero,144382,na,4128,8518128.0,0.016949968349853396
5933,UMAR,Villain,134662,na,3540,6264030.0,0.021497662048234126
5934,UNA,Hero,43380,na,825,339900.0,0.12762577228596647
5935,UNBEING/BILLY BETELH,Hero,91799,na,2020,2039190.0,0.04501738435359138
5936,UNCEGILA,Hero,72436,na,1383,955653.0,0.07579738670835544
5937,UNCLE PYKO,Hero,62754,na,1223,747253.0,0.08397958924219776
5938,UNCLE SAM,Hero,123844,na,3094,4784871.0,0.025882411458950514
5939,UNDERTAKER/CONRAD EI,Hero,96698,na,2304,2653056.0,0.03644777946639649
5940,UNDERTOW,Hero,84341,na,1707,1456071.0,0.05792368641364329
5941,UNICORN III/,Villain,35360,na,691,238395.0,0.14832525849954906
5942,UNICORN II/,Villain,22528,na,390,75855.0,0.29698767385142705
5943,UNICORN/MYLOS MASARY,Villain,157397,na,4994,12467521.0,0.01262456265363419
5944,UNI-LORD,Hero,61520,na,1158,669903.0,0.091834190920178
5945,UNION JACK II/BRIAN,Hero,133291,na,3370,5676765.0,0.02348009826018868
5946,UNION JACK III/JOEY,Hero,163454,na,5540,15343030.0,0.01065330641991836
5947,UNION JACK/LORD MONT,Hero,108321,na,2426,2941525.0,0.03682477626401271
5948,UNIT 101101,Hero,36725,na,711,252405.0,0.14550028723678216
5949,UNIT,Hero,1121,na,79,3081.0,0.3638429081467056
5950,UNSEEN/UNAM,Hero,34067,na,708,250278.0,0.13611663829821238
5951,UNUSCIONE,Villain,134734,na,3597,6467406.0,0.020832772830405265
5952,UNUS THE UNTOUCHABLE,Villain,159314,na,5124,13125126.0,0.012138092998116742
5953,UPLINK/HECTOR FUENTE,Hero,68818,na,1516,1148370.0,0.059926678683699504
5954,URANIUM,Hero,114714,na,2908,4226778.0,0.02713982139587175
5955,URCHALLA,Hero,8591,na,259,33411.0,0.2571308850378618
5956,"URICH, BEN",Hero,161605,na,5492,15078286.0,0.010717730118662028
5957,"URICH, DORIS",Hero,128875,na,3404,5791906.0,0.022250879071587144
5958,UR-LINI,Hero,61520,na,1158,669903.0,0.091834190920178
5959,UROC,Hero,139128,na,3699,6839451.0,0.02034198358903368
5960,URSA MAJOR/MIKHAIL U,Hero,165794,na,5753,16545628.0,0.01002041143436804
5961,URSON-WELLZ,Hero,76819,na,1500,1124250.0,0.0683291082944185
5962,URSULA,Hero,38528,na,698,243253.0,0.15838653582895176
5963,"URSULA, LADY",Hero,133826,na,3365,5659930.0,0.023644462033982752
5964,URTHONA,Hero,86798,na,1852,1714026.0,0.0506398386022149
5965,USAGENT/CAPTAIN JOHN,Hero,169416,na,6056,18334540.0,0.009240264549860537
5966,USAGENT DOPPELGANGER,Villain,161672,na,5342,14265811.0,0.011332829237678812
5967,UTGARD-LOKI,Hero,121885,na,3010,4528545.0,0.026914825843620854
5968,VACUUM,Hero,85321,na,1936,1873080.0,0.045551177739338415
5969,VAGABOND/PRISCILLA L,Hero,116960,na,2713,3678828.0,0.03179273399028169
5970,VAGUE/,Hero,86699,na,1673,1398628.0,0.06198860597671432
5971,VAKUME,Villain,139430,na,3899,7599151.0,0.01834810230774464
5972,VALERIA,Hero,101838,na,2178,2370753.0,0.042955972216422375
5973,VALINOR,Hero,163208,na,5531,15293215.0,0.010671922156328803
5974,VALKIN,Hero,122692,na,2981,4441690.0,0.027622819242225368
5975,VALKYRIE II | MUTANT,Hero,41081,na,785,307720.0,0.13350123488886
5976,VALKYRIE IV,Hero,110935,na,2701,3646350.0,0.0304235742591907
5977,VALTORR,Hero,56455,na,1127,634501.0,0.08897543108679104
5978,VAMP,Hero,138141,na,3667,6721611.0,0.02055176950882757
5979,VANADIUM,Hero,38374,na,762,289941.0,0.132351064526921
5980,VANCE REBUS/,Hero,80524,na,1618,1308153.0,0.0615554908332588
5981,"VANDERGILL, GEORGE",Hero,86705,na,2001,2001000.0,0.043330834582708644
5982,"VANE, ROGER",Hero,125948,na,3145,4943940.0,0.02547522825924263
5983,VANESSA,Hero,75557,na,1491,1110795.0,0.06802065187545857
5984,VANGUARD/NICOLAI KRY,Hero,169116,na,6054,18322431.0,0.009229997918944272
5985,"VAN HELSING, RACHEL",Hero,131862,na,3463,5994453.0,0.021997336537629038
5986,VANISHER,Hero,162087,na,5250,13778625.0,0.011763655662303025
5987,VANIUM,Hero,4307,na,178,15753.0,0.27340823970037453
5988,"VANKIN, JONATHAN",Hero,23875,na,450,101025.0,0.23632764167285325
5989,"VAN NUYS, PROF. RODE",Hero,82330,na,1623,1316253.0,0.06254876532095273
5990,VAPOR,Villain,160095,na,5292,13999986.0,0.01143536857822572
5991,VARGAS,Hero,88226,na,1774,1572651.0,0.05610017734386078
5992,VARUA/MIRA,Hero,108807,na,2559,3272961.0,0.03324420914273039
5993,VASHTI,Hero,161655,na,5443,14810403.0,0.010914962948678709
5994,"VAUGHAN, GAYLE",Hero,54950,na,1008,507528.0,0.10826988855787267
5995,"VAUGHAN, MRS.",Hero,71121,na,1458,1062153.0,0.06695927987775772
5996,VAVELLA,Hero,4869,na,184,16836.0,0.2892017106200998
5997,"VAZHIN, ALEXEI MIKHA",Hero,113746,na,2715,3684255.0,0.03087354159796214
5998,"VAZIR, DR.",Hero,57969,na,1100,604450.0,0.09590371412027462
5999,VECTOR,Villain,159888,na,5280,13936560.0,0.011472558507981883
6000,VEDA,Hero,115311,na,2729,3722356.0,0.030977961269690487
6001,VEEG,Hero,38780,na,831,344865.0,0.11244979919678715
6002,"VEGA, ROBIN",Hero,78778,na,1766,1558495.0,0.05054748330921819
6003,VEGA-SUPERIOR,Hero,56186,na,1052,552826.0,0.10163414890037734
6004,VEIL,Hero,32656,na,578,166753.0,0.19583455769911187
6005,VENDETTA | MUTANT X-,Hero,41081,na,785,307720.0,0.13350123488886
6006,VENOM/EDDIE BROCK,Villain,153995,na,4792,11479236.0,0.013415091387614994
6007,VENOMM,Villain,39224,na,728,264628.0,0.14822316610487174
6008,VENUS/APHRODITE/VICT,Hero,139202,na,3720,6917340.0,0.020123631338057692
6009,VENUS II,Hero,108243,na,2463,3031953.0,0.03570075129792579
6010,VERITUS,Hero,27553,na,558,155403.0,0.17730030951783426
6011,"VERMICELLI, GIANNI",Hero,79753,na,1790,1601155.0,0.049809668645446566
6012,VERMIN/EDWARD WHELAN,Villain,123879,na,3230,5214835.0,0.023755114016071457
6013,VERMIN II,Villain,15831,na,386,74305.0,0.2130543032097436
6014,"VERMIN, LADY",Villain,124438,na,2904,4215156.0,0.029521564563684002
6015,"VERPOORTEN, JOHN",Hero,100220,na,2111,2227105.0,0.045000123478686455
6016,"VERSCHLAGEN, FRAU",Hero,52086,na,1177,692076.0,0.07526052052086765
6017,VERTIGO,Villain,139430,na,3899,7599151.0,0.01834810230774464
6018,VERTIGO II,Villain,151736,na,4471,9992685.0,0.015184707613619362
6019,VESPER,Hero,35116,na,765,292230.0,0.12016562296820997
6020,VESSEL,Hero,108769,na,2561,3278080.0,0.03318070333853963
6021,VESTA,Hero,85807,na,1689,1425516.0,0.06019364216185578
6022,VIBRANIA/SHARA,Hero,27643,na,540,145530.0,0.18994708994708995
6023,VIBRATO/,Hero,51384,na,999,498501.0,0.1030770249207123
6024,VIBRAVORE,Hero,93252,na,1949,1898326.0,0.04912328019528785
6025,VIBRAXAS/N'KANO,Hero,147689,na,4208,8851528.0,0.016685141819581886
6026,VIBRO/DR. FRANCIS VI,Hero,114574,na,2665,3549780.0,0.03227636642270788
6027,VICTORIUS/PROF. VICT,Hero,61558,na,1281,819840.0,0.0750853825136612
6028,VIDAR,Hero,70689,na,1367,933661.0,0.07571163409417336
6029,VIENNA,Hero,40477,na,824,339076.0,0.11937441753471198
6030,"VIENNEAU, JACQUES",Hero,32427,na,577,166176.0,0.19513648180242635
6031,VIGILANT/PSTUN-RAGE,Hero,61255,na,1191,708645.0,0.08643961362882685
6032,VIGIL,Hero,74372,na,1449,1049076.0,0.07089286190895608
6033,VILIVEN,Hero,62577,na,1221,744810.0,0.08401740041084303
6034,"VILLA-LOBOS, GETULIO",Hero,65013,na,1286,826255.0,0.07868394139823662
6035,"VINCENT, DANNY",Hero,114561,na,2667,3555111.0,0.03222431029579667
6036,VINCENTE/,Hero,44530,na,971,470935.0,0.09455657362481022
6037,VINDALOO/,Hero,123129,na,3031,4591965.0,0.026814010995292865
6038,VINDICATOR II DOPPEL,Hero,155475,na,4865,11831680.0,0.013140568372369774
6039,VINDIKTOR/,Hero,50268,na,933,434778.0,0.11561762554683079
6040,"VINYL, MILO",Hero,63631,na,1093,596778.0,0.10662423882917936
6041,VIOLENCE/,Hero,66876,na,1486,1103355.0,0.06061149856573814
6042,VIPER II,Hero,166566,na,5768,16632028.0,0.010014773904902036
6043,VIPER/JORDON DIXON,Hero,103604,na,2216,2454220.0,0.042214634384855475
6044,VIRA,Hero,89973,na,1909,1821186.0,0.0494035205629738
6045,VIRAGO,Hero,101518,na,2216,2454220.0,0.04136466983400021
6046,VIRAKO,Hero,88003,na,1706,1454365.0,0.06050956946846218
6047,VIRGO/ELAINE MCLAUGH,Villain,127312,na,3333,5552778.0,0.022927622894342255
6048,VIRGO II,Villain,42824,na,770,296065.0,0.14464391265431578
6049,VIRTUAL REALITY,Hero,99395,na,2176,2366400.0,0.04200262001352265
6050,VISALIA,Hero,53490,na,995,494515.0,0.1081665874644854
6051,VISARA,Hero,41197,na,774,299151.0,0.13771306129680327
6052,VISE/,Hero,88183,na,1973,1945378.0,0.04532949380531701
6053,VISION,Hero,171125,na,6316,19942770.0,0.008580803970561763
6054,VISION DOPPELGANGER,Villain,160966,na,5253,13794378.0,0.01166895673005336
6055,VITCHEN,Hero,63146,na,1246,775635.0,0.08141200435771981
6056,VIVISECTOR/MYLES ALF,Hero,73758,na,1424,1013176.0,0.0727988029720404
6057,VIXEN,Hero,72684,na,1356,918690.0,0.07911700355941613
6058,VIZIER,Hero,157898,na,5083,12915903.0,0.012225084068841334
6059,VOGEL,Hero,40292,na,870,378015.0,0.1065883628956523
6060,"VOGE, TULLAMORE",Hero,102658,na,2296,2634660.0,0.038964420456529494
6061,"VOGHT, AMELIA",Hero,149983,na,4422,9774831.0,0.015343794690670355
6062,VOICE,Hero,111216,na,2455,3012285.0,0.03692080928597394
6063,VOID-EATER,Hero,32007,na,603,181503.0,0.1763441926579726
6064,VOID,Hero,112480,na,2589,3350166.0,0.033574455713537774
6065,VOLCANA ASH,Hero,61442,na,1199,718201.0,0.08554986695924957
6066,VOLCANA/MARSHA ROSEN,Hero,162586,na,5428,14728878.0,0.011038586917482784
6067,VOLGA BELLE/,Hero,16727,na,357,63546.0,0.2632266389701948
