,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
1266,"CUSHING, KATE",Hero,5054,na,169,14196.0,0.35601577909270216
1267,"CUSSLER, PHILLIP JR.",Hero,64,na,12,66.0,0.9696969696969697
1268,"CUSSLER, PHILLIP",Hero,64,na,12,66.0,0.9696969696969697
1269,CUT,Hero,711,na,46,1035.0,0.6869565217391305
1270,CUTTER,Hero,136,na,17,136.0,1.0
1271,CUTTHROAT/DANIEL LEI,Hero,548,na,42,861.0,0.6364692218350755
1272,CYANIDE JANE,Hero,363,na,35,595.0,0.6100840336134454
1273,CYBELE [ETERNAL],Hero,745,na,44,946.0,0.7875264270613108
1274,CYBERMANCER/DR. SUZI,Hero,311,na,32,496.0,0.6270161290322581
1275,CYBER,Hero,669,na,50,1225.0,0.5461224489795918
1276,CYBERSLIK,Hero,195,na,22,231.0,0.8441558441558441
1277,CYBERTOOTH/YEN HSIEH,Hero,187,na,20,190.0,0.9842105263157894
1278,CYBORG X/,Hero,113,na,16,120.0,0.9416666666666667
1279,CYCLONE,Villain,806,na,52,1326.0,0.6078431372549019
1280,CYCLONE II/PIERRE FR,Villain,3110,na,107,5671.0,0.5484041615235408
1281,CYCLOPS 2013,Hero,45,na,10,45.0,1.0
1282,CYCLOPS DOPPELGANGER,Villain,6834,na,127,8001.0,0.854143232095988
1283,CYCLOPS II,Hero,55,na,11,55.0,1.0
1284,CYCLOPS | MUTANT X-V,Hero,84,na,14,91.0,0.9230769230769231
1285,CYCLOPS/SCOTT SUMMER,Hero,65362,na,1134,642411.0,0.1017448331364189
1286,CYLLA II,Hero,684,na,44,946.0,0.7230443974630021
1287,CYLLA,Hero,6,na,4,6.0,1.0
1288,CYNAS,Hero,889,na,44,946.0,0.9397463002114165
1289,CYPHER/DOUG RAMSEY,Hero,14934,na,323,52003.0,0.28717573986116185
1290,CY-PHYRR 4,Hero,32,na,9,36.0,0.8888888888888888
1291,CYPRESS/,Hero,10,na,5,10.0,1.0
1292,CYRA [ASGARDIAN],Hero,336,na,27,351.0,0.9572649572649573
1293,CYTTORAK,Hero,137,na,19,171.0,0.8011695906432749
1294,"DABOIA, RUSSELL",Hero,253,na,23,253.0,1.0
1295,"DABUTA, NIGEL",Hero,28,na,8,28.0,1.0
1296,"DA COSTA, EMMANUEL",Hero,1713,na,70,2415.0,0.7093167701863354
1297,DADDY LONGLEGS/RAMSE,Hero,656,na,44,946.0,0.693446088794926
1298,DADDY WRONGLEGS,Villain,91,na,14,91.0,1.0
1299,DAGDA,Hero,45,na,10,45.0,1.0
1300,DAGGER/TANDY BOWEN,Hero,9359,na,255,32385.0,0.28899181719932066
1301,DAGGER/TANDY BOWEN |,Hero,91,na,14,91.0,1.0
1302,"DAHN, FARNOQ",Hero,152,na,18,153.0,0.9934640522875817
1303,DAI-KUMO,Hero,19,na,7,21.0,0.9047619047619048
1304,"DAKESIAN, NANCI",Hero,780,na,40,780.0,1.0
1305,DAKIMH THE ENCHANTER,Hero,2973,na,88,3828.0,0.7766457680250783
1306,DAKINI,Hero,188,na,22,231.0,0.8138528138528138
1307,"DAKOR, YOGI",Hero,524,na,36,630.0,0.8317460317460318
1308,"D'ALEXIS, AMBER",Hero,55,na,11,55.0,1.0
1309,DAMAGE,Villain,10,na,5,10.0,1.0
1310,DAMBALLAH II,Hero,129,na,18,153.0,0.8431372549019608
1311,DAMBALLAH,Hero,3,na,3,3.0,1.0
1312,"DAMIAN, DR. DANIEL",Hero,1125,na,63,1953.0,0.576036866359447
1313,"DAMIAN, MARGO",Hero,1127,na,65,2080.0,0.541826923076923
1314,DAN-FARR,Hero,2556,na,72,2556.0,1.0
1315,"D'ANGELO, LIEUTENANT",Hero,429,na,40,780.0,0.55
1316,DANGOR,Hero,55,na,11,55.0,1.0
1317,DANIA,Hero,55,na,11,55.0,1.0
1318,"DANIELS, BRIE",Hero,78,na,14,91.0,0.8571428571428571
1319,"DANNING, SHEILA",Hero,131,na,17,136.0,0.9632352941176471
1320,DANSEN MACABRE,Villain,1913,na,93,4278.0,0.4471715755025713
1321,DANTE,Hero,45,na,10,45.0,1.0
1322,"DANTES, DR. EDWINA",Hero,120,na,16,120.0,1.0
1323,"DANVERS, JOE",Hero,29,na,9,36.0,0.8055555555555556
1324,"DANVERS, MRS. JOE",Hero,86,na,16,120.0,0.7166666666666667
1325,"DANVILLE, SEN. OWEN",Hero,173,na,20,190.0,0.9105263157894737
1326,DARCO,Hero,318,na,26,325.0,0.9784615384615385
1327,DAREDEVIL DOPPELGANG,Hero,7894,na,147,10731.0,0.7356257571521759
1328,DAREDEVIL/MATT MURDO,Hero,49725,na,998,497503.0,0.0999491460353003
1329,DAREDEVIL | MUTANT X,Hero,1255,na,53,1378.0,0.9107402031930334
1330,"DARE, JOHNNY",Hero,78,na,13,78.0,1.0
1331,"DARE, KATHLEEN",Hero,694,na,46,1035.0,0.6705314009661836
1332,"DARE, ROSSALYN",Hero,231,na,22,231.0,1.0
1333,DARGIL,Hero,181,na,20,190.0,0.9526315789473684
1334,DARIA,Hero,232,na,23,253.0,0.9169960474308301
1335,DARK BEAST/HENRY MCC,Villain,6564,na,183,16653.0,0.39416321383534497
1336,DARK COUNSEL/VARTU,Hero,322,na,36,630.0,0.5111111111111111
1337,DARK CRAWLER,Villain,423,na,34,561.0,0.7540106951871658
1338,DARKHAWK/CHRIS POWEL,Hero,16727,na,357,63546.0,0.2632266389701948
1339,DARKHAWK DOPPELGANGE,Hero,4365,na,95,4465.0,0.9776035834266518
1340,DARK HUNTER,Hero,21,na,7,21.0,1.0
1341,DARK MASTER,Hero,190,na,20,190.0,1.0
1342,DARK MOTHER/FINALITY,Hero,262,na,31,465.0,0.5634408602150538
1343,DARK,Hero,435,na,32,496.0,0.8770161290322581
1344,DARK ONE,Hero,36,na,9,36.0,1.0
1345,DARKOTH/MAJOR DESMON,Villain,376,na,31,465.0,0.8086021505376344
1346,"DARKOVER, PROFESSOR",Hero,28,na,8,28.0,1.0
1347,DARK RAIDER,Hero,274,na,25,300.0,0.9133333333333333
1348,DARKSTAR/LAYNIA SERG,Hero,20361,na,335,55945.0,0.3639467333988739
1349,DARK WIND/KENJI OYAM,Hero,114,na,18,153.0,0.7450980392156863
1350,DARLA,Hero,2607,na,98,4753.0,0.5484956869345676
1351,"DARLEGUNG, GEN.",Hero,21,na,7,21.0,1.0
1352,"DARROW, MARISSA II",Hero,78,na,13,78.0,1.0
1353,"D'AURIA, JACK",Hero,276,na,36,630.0,0.4380952380952381
1354,DAVIDOFF,Hero,67,na,13,78.0,0.8589743589743589
1355,"DAVID, PETER",Hero,91,na,14,91.0,1.0
1356,"DAVIS, ABBY",Hero,45,na,10,45.0,1.0
1357,"DAVIS, PRINCIPAL",Hero,44,na,10,45.0,0.9777777777777777
1358,DAWN,Hero,28,na,8,28.0,1.0
1359,"DAWSON, DICTIONARY",Hero,78,na,13,78.0,1.0
1360,DAYDREAMER/CATHERINE,Hero,667,na,44,946.0,0.7050739957716702
1361,DAY,Hero,85,na,14,91.0,0.9340659340659341
1362,DAYTRIPPER/AMANDA SE,Hero,8196,na,241,28920.0,0.283402489626556
1363,DAZZLER/BURTRAM WORT,Hero,371,na,31,465.0,0.7978494623655914
1364,DAZZLER II/ALLISON B,Hero,20804,na,381,72390.0,0.28738776074043376
1365,DEADAIR,Hero,171,na,19,171.0,1.0
1366,DEADBOLT,Hero,370,na,32,496.0,0.7459677419354839
1367,DEADEYE/,Hero,21,na,7,21.0,1.0
1368,DEAD HEAD/,Hero,91,na,14,91.0,1.0
1369,DEADHEAD,Hero,293,na,27,351.0,0.8347578347578347
1370,DEADLY DORIS,Hero,55,na,11,55.0,1.0
1371,DEADMAKER/GREGORI AN,Hero,28,na,8,28.0,1.0
1372,DEADPOOL/JACK/WADE W,Villain,3719,na,210,21945.0,0.1694691273638642
1373,DEAD RINGER/LOU,Hero,91,na,14,91.0,1.0
1374,"DEAN, BETTY",Hero,54,na,11,55.0,0.9818181818181818
1375,"DEAN, DARBY",Hero,461,na,32,496.0,0.9294354838709677
1376,"DEANGELO, DEVLIN",Hero,29,na,9,36.0,0.8055555555555556
1377,"DEAN, SUSAN",Hero,461,na,32,496.0,0.9294354838709677
1378,DEATH,Hero,16704,na,289,41616.0,0.4013840830449827
1379,DEATH ADDER,Villain,2864,na,106,5565.0,0.5146451033243487
1380,DEATHBIRD [SHI'AR],Villain,7327,na,208,21528.0,0.3403474544778893
1381,DEATHCHARGE,Hero,0,na,1,0.0,
1382,DEATHCRY [SHI'AR],Hero,2121,na,104,5356.0,0.39600448095593727
1383,DEATHLOK/COLONEL LUT,Villain,426,na,48,1128.0,0.3776595744680851
1384,DEATHLOK II/COL. JOH,Villain,192,na,24,276.0,0.6956521739130435
1385,DEATHLOK III DOPPELG,Villain,6,na,4,6.0,1.0
1386,DEATHLOK III/MICHAEL,Villain,5709,na,194,18721.0,0.3049516585652476
1387,DEATHLOK IV,Villain,120,na,16,120.0,1.0
1388,DEATHLOK | MUTANT X-,Villain,120,na,16,120.0,1.0
1389,DEATHRAVEN/JOSHUA RA,Hero,29,na,9,36.0,0.8055555555555556
1390,DEATH'S HEAD,Villain,36,na,9,36.0,1.0
1391,DEATHSHIELD/,Hero,66,na,12,66.0,1.0
1392,DEATH-STALKER,Villain,418,na,41,820.0,0.5097560975609756
1393,DEATH STING/MIRANDA,Hero,26,na,8,28.0,0.9285714285714286
1394,DEATHSTROKE/,Hero,253,na,23,253.0,1.0
1395,DEATHTOLL,Villain,41,na,10,45.0,0.9111111111111111
1396,DEATHUNT 9000,Hero,598,na,36,630.0,0.9492063492063492
1397,DEATHURGE,Villain,3180,na,103,5253.0,0.6053683609366076
1398,DEATHWATCH/STEPHAN L,Villain,332,na,40,780.0,0.4256410256410256
1399,DECAY/,Villain,755,na,43,903.0,0.8361018826135105
1400,DECAY II/YOSHIRO HAC,Villain,603,na,39,741.0,0.8137651821862348
1401,DECIBEL,Hero,120,na,16,120.0,1.0
1402,DEFENSOR,Hero,8452,na,138,9453.0,0.8941076906802073
1403,"DEGANN, KRIS",Hero,66,na,12,66.0,1.0
1404,DEIMOS,Hero,78,na,13,78.0,1.0
1405,"DEKKER, GENERAL LYLE",Hero,78,na,13,78.0,1.0
1406,"DELACORTE, ARTHUR",Hero,169,na,19,171.0,0.9883040935672515
1407,DE LA COURTE,Hero,169,na,19,171.0,0.9883040935672515
1408,"DE LA FONTAINE, CONT",Hero,10338,na,270,36315.0,0.28467575382073523
1409,"DE LA JOYA, SISTER M",Hero,45,na,10,45.0,1.0
1410,"DELANY, CAPT.",Hero,539,na,35,595.0,0.9058823529411765
1411,"DE LA SALLE, BEATRIC",Hero,10,na,5,10.0,1.0
1412,"DE LA SPIROSA, COUNT",Hero,36,na,10,45.0,0.8
1413,"DELAZNY, CHARLES L.",Hero,73,na,13,78.0,0.9358974358974359
1414,"DELAZNY, DORIAN",Hero,51,na,11,55.0,0.9272727272727272
1415,"DELGADO, FATHER",Hero,914,na,54,1431.0,0.6387141858839972
1416,"DELGADO, LUZ",Hero,45,na,10,45.0,1.0
1417,"DELGADO, RUFUS",Hero,381,na,30,435.0,0.8758620689655172
1418,DELGADO,Hero,596,na,37,666.0,0.8948948948948949
1419,"DEL HIERRO, BLANCA",Hero,85,na,14,91.0,0.9340659340659341
1420,DELILAH,Hero,905,na,62,1891.0,0.4785827604442094
1421,DELPHI,Hero,789,na,62,1891.0,0.41723955579058697
1422,DELPHI II,Hero,78,na,13,78.0,1.0
1423,"DELPHIS, SIR",Hero,1002,na,58,1653.0,0.6061705989110708
1424,DELPHOS,Hero,368,na,28,378.0,0.9735449735449735
1425,DELUGE II,Villain,203,na,21,210.0,0.9666666666666667
1426,DELUGE,Villain,186,na,20,190.0,0.9789473684210527
1427,DEMEITYR,Hero,15,na,6,15.0,1.0
1428,DEMI-GOD,Hero,231,na,22,231.0,1.0
1429,DEMITRIUS,Hero,21,na,7,21.0,1.0
1430,DEMOGOBLIN,Villain,299,na,33,528.0,0.5662878787878788
1431,DEMOLITION MAN/DENNI,Hero,5523,na,172,14706.0,0.3755609955120359
1432,DEMOLITION MAN DOPPE,Hero,197,na,22,231.0,0.8528138528138528
1433,DEMON BEAR,Villain,477,na,39,741.0,0.6437246963562753
1434,DEMONICUS/DR. DOUGLA,Hero,462,na,40,780.0,0.5923076923076923
1435,DEMONSTAFF,Hero,190,na,20,190.0,1.0
1436,DENAK,Hero,105,na,15,105.0,1.0
1437,"DENNAGER, MICHAEL",Hero,55,na,11,55.0,1.0
1438,"DENNEHY, ROBERT",Hero,55,na,11,55.0,1.0
1439,"DENNIS, MARTY",Hero,246,na,25,300.0,0.82
1440,"DEPALMA, MR.",Hero,36,na,9,36.0,1.0
1441,"DEPAUL, SHIELD SPECI",Hero,169,na,19,171.0,0.9883040935672515
1442,DESADIA,Hero,1,na,2,1.0,1.0
1443,DESAK/DESAK STERIXIA,Villain,66,na,12,66.0,1.0
1444,DESIGNATE/TARENE,Hero,676,na,43,903.0,0.7486157253599114
1445,DESOLATION/,Hero,36,na,9,36.0,1.0
1446,"DESTINE, ADAM",Hero,210,na,21,210.0,1.0
1447,"DESTINE, NEWTON",Hero,210,na,21,210.0,1.0
1448,DESTINY II/IRENE ADL,Villain,9218,na,238,28203.0,0.32684466191539907
1449,DESTINY/PAUL DESTINE,Villain,36,na,9,36.0,1.0
1450,DESTRAK,Hero,78,na,13,78.0,1.0
1451,DESTROYER III,Villain,3352,na,132,8646.0,0.3876937312051816
1452,DESTRUCTOR/PROFESSOR,Hero,380,na,30,435.0,0.8735632183908046
1453,DETHSTRYK,Hero,6,na,4,6.0,1.0
1454,DEUCE,Hero,205,na,31,465.0,0.44086021505376344
1455,"DEUTSCH, GEN.",Hero,135,na,18,153.0,0.8823529411764706
1456,DEVASTATOR II/GREGOR,Hero,51,na,13,78.0,0.6538461538461539
1457,DEVASTATOR/KIROV PET,Hero,6,na,4,6.0,1.0
1458,"DEVERAUX, INSPECTOR",Hero,120,na,16,120.0,1.0
1459,"DEVEREAUX, IRIS",Hero,120,na,16,120.0,1.0
1460,"DEVEREAUX, MICHELLE",Hero,424,na,30,435.0,0.9747126436781609
1461,DEVIL DINOSAUR,Hero,257,na,31,465.0,0.5526881720430108
1462,DEVIL DINOSAUR | MUT,Hero,1176,na,49,1176.0,1.0
1463,"DEVILLE, ARCADIA",Hero,424,na,35,595.0,0.7126050420168067
1464,"DEVILLE, JENNIFER CR",Hero,28,na,8,28.0,1.0
1465,DEVIL-SLAYER/ERIC SI,Hero,8390,na,160,12720.0,0.6595911949685535
1466,"DEVINE, ANTON",Hero,136,na,17,136.0,1.0
1467,DEVLOR,Hero,1901,na,89,3916.0,0.48544433094994893
1468,"DEVOOR, ALBERT",Hero,54,na,11,55.0,0.9818181818181818
1469,DEVOS THE DEVESTATOR,Villain,3429,na,95,4465.0,0.767973124300112
1470,DEVOURER,Hero,135,na,23,253.0,0.5335968379446641
1471,"DEWITT, KEARSON",Villain,190,na,23,253.0,0.7509881422924901
1472,"DEWITT, LUCIUS",Hero,78,na,13,78.0,1.0
1473,"DEWOLFF, JEAN",Hero,2686,na,116,6670.0,0.40269865067466265
1474,"DEWOLFF, MEREDITH",Hero,6,na,4,6.0,1.0
1475,DEXAM,Hero,195,na,24,276.0,0.7065217391304348
1476,DEX,Hero,18,na,7,21.0,0.8571428571428571
1477,"DEZOAN, JOHN",Hero,15,na,6,15.0,1.0
1478,DHEREK,Hero,36,na,9,36.0,1.0
1479,DIABLO/ESTEBAN DE AB,Villain,6458,na,174,15051.0,0.42907448010099
1480,DIAMONDBACK II/RACHE,Villain,8134,na,245,29890.0,0.2721311475409836
1481,DIAMONDBACK,Villain,14,na,6,15.0,0.9333333333333333
1482,"DIAMOND, BOB",Hero,942,na,80,3160.0,0.2981012658227848
1483,"DIAMOND, CHUCKY",Hero,66,na,12,66.0,1.0
1484,"DIAMONDE, YVETTE",Hero,187,na,22,231.0,0.8095238095238095
1485,DIAMOND HEAD,Hero,6,na,4,6.0,1.0
1486,DIAMONDHEAD/DYKER,Villain,1165,na,79,3081.0,0.3781239857189224
1487,"DIAMOND, KATHY",Hero,21,na,7,21.0,1.0
1488,DIAMOND LIL/LILLIAN,Hero,2256,na,111,6105.0,0.36953316953316956
1489,"DIBBS, LIONEL",Hero,66,na,12,66.0,1.0
1490,DIBDEB,Hero,210,na,21,210.0,1.0
1491,DICE/ROB FORTUNE,Hero,44,na,10,45.0,0.9777777777777777
1492,"DICHINSON, RICKY",Hero,6,na,4,6.0,1.0
1493,"DIEGO, MANUEL",Hero,45,na,10,45.0,1.0
1494,DIE'ODE/,Hero,120,na,16,120.0,1.0
1495,"DIETZ, SUSAN",Hero,66,na,12,66.0,1.0
1496,DIGGER,Hero,596,na,41,820.0,0.7268292682926829
1497,DIGGER II/,Hero,144,na,20,190.0,0.7578947368421053
1498,"DILLON, ANITA",Hero,190,na,20,190.0,1.0
1499,"DILLON, BERNIE",Hero,247,na,28,378.0,0.6534391534391535
1500,"DILLON, JONATHAN",Hero,190,na,20,190.0,1.0
1501,DINAH-SOAR,Hero,2982,na,104,5356.0,0.5567587752053772
1502,DINU,Hero,321,na,28,378.0,0.8492063492063492
1503,DIONYSUS [GREEK GOD],Hero,387,na,32,496.0,0.780241935483871
1504,"DIPALMA, JOHNNY",Hero,120,na,16,120.0,1.0
1505,DIRECTOR X,Hero,120,na,16,120.0,1.0
1506,DIRGE/,Hero,36,na,9,36.0,1.0
1507,"DIRKSON, GUS",Hero,120,na,16,120.0,1.0
1508,DIRT NAP,Hero,546,na,47,1081.0,0.5050878815911193
1509,DIRTY WOLFF,Hero,32,na,9,36.0,0.8888888888888888
1510,DISCUS,Hero,810,na,54,1431.0,0.5660377358490566
1511,DISPROSIUM,Hero,674,na,39,741.0,0.9095816464237517
1512,DISTORTER,Hero,3,na,3,3.0,1.0
1513,DIVINITY,Hero,259,na,26,325.0,0.796923076923077
1514,"DIXON, GENERAL",Hero,91,na,14,91.0,1.0
1515,DIZZIE,Hero,66,na,12,66.0,1.0
1516,D'KAY,Villain,21,na,7,21.0,1.0
1517,D.K./DAVID KALEN,Villain,129,na,18,153.0,0.8431372549019608
1518,D'KEN [SHI'AR],Villain,1711,na,69,2346.0,0.7293265132139812
1519,DMITRI,Hero,283,na,26,325.0,0.8707692307692307
1520,D.O.A.,Hero,606,na,44,946.0,0.6405919661733616
1521,DOC,Hero,146,na,18,153.0,0.954248366013072
1522,"DOCKERY, RUPERT",Hero,54,na,13,78.0,0.6923076923076923
1523,DOC SAMSON/DR. LEONA,Hero,15490,na,307,46971.0,0.3297779480956335
1524,DOC SAMSON | MUTANT,Hero,105,na,15,105.0,1.0
1525,DOCTOR DREDD,Hero,70,na,15,105.0,0.6666666666666666
1526,"DOCTOR, DR. JOSHUA",Hero,36,na,9,36.0,1.0
1527,DOCTOR MANDIBUS,Hero,28,na,8,28.0,1.0
1528,DOGGEREL,Hero,10,na,5,10.0,1.0
1529,"DOLAN, CAPT. THOMAS",Hero,182,na,25,300.0,0.6066666666666667
1530,"DOLAN, STACY",Hero,424,na,49,1176.0,0.36054421768707484
1531,DOLLAR BILL,Hero,1216,na,60,1770.0,0.6870056497175141
1532,DOLMAN,Hero,231,na,26,325.0,0.7107692307692308
1533,"DOMANI, DINO",Hero,3,na,3,3.0,1.0
1534,DOMINA,Hero,1212,na,69,2346.0,0.5166240409207161
1535,DOMINEX,Hero,136,na,17,136.0,1.0
1536,DOMINO II,Hero,15,na,6,15.0,1.0
1537,DOMINO III/BEATRICE/,Hero,9421,na,334,55611.0,0.1694089298879718
1538,DOMINO,Hero,18,na,7,21.0,0.8571428571428571
1539,DOMINUS II,Hero,63,na,12,66.0,0.9545454545454546
1540,DOMINUS,Hero,36,na,9,36.0,1.0
1541,DOMO,Hero,784,na,51,1275.0,0.6149019607843137
1542,"DONALDSON, LINDA",Hero,329,na,30,435.0,0.7563218390804598
1543,DONAR,Hero,128,na,17,136.0,0.9411764705882353
1544,"DON, GAI NO",Hero,20,na,7,21.0,0.9523809523809523
1545,"DONLEAVY, HANNAH",Hero,251,na,28,378.0,0.6640211640211641
1546,"DONNELY, VICTORIA TO",Hero,196,na,21,210.0,0.9333333333333333
1547,"DONOHUE, TREVOR",Hero,96,na,16,120.0,0.8
1548,DONYELL,Hero,158,na,19,171.0,0.9239766081871345
1549,"DOOM, DR. BOB",Hero,6,na,4,6.0,1.0
1550,DOOMSDAY MAN,Hero,464,na,34,561.0,0.8270944741532977
1551,DOOMSDAY MAN II,Hero,55,na,11,55.0,1.0
1552,DOOP,Hero,145,na,21,210.0,0.6904761904761905
1553,DOORMAN,Hero,2982,na,104,5356.0,0.5567587752053772
1554,DOPPELGANGER,Villain,4409,na,111,6105.0,0.7221949221949222
1555,"DORCAS, LEMUEL DR.",Hero,165,na,24,276.0,0.5978260869565217
1556,DORMA [ATLANTEAN],Hero,1529,na,83,3403.0,0.44930943285336467
1557,DORMA II [ATLANTEAN],Hero,723,na,45,990.0,0.7303030303030303
1558,DORMAMMU,Villain,3361,na,154,11781.0,0.28528987352516766
1559,"DORNOVA-BLONSKY, NAD",Hero,417,na,36,630.0,0.6619047619047619
1560,DORREK II,Hero,66,na,12,66.0,1.0
1561,DORREK [SKRULL],Hero,993,na,65,2080.0,0.4774038461538462
1562,DOUGHBOY,Villain,510,na,40,780.0,0.6538461538461539
1563,DOUGLOCK 2013,Hero,36,na,9,36.0,1.0
1564,"DOVER, DONNA-LEE",Hero,208,na,25,300.0,0.6933333333333334
1565,DOVINIA,Hero,15,na,6,15.0,1.0
1566,DRACCHISS,Hero,36,na,9,36.0,1.0
1567,DRACULA | MUTANT X-V,Hero,1796,na,83,3403.0,0.5277696150455481
1568,DRACULA/VLAD TEPES,Hero,5509,na,169,14196.0,0.3880670611439842
1569,DRAGONA,Hero,120,na,16,120.0,1.0
1570,"DRAGONBLOOD, ULYSSES",Hero,454,na,38,703.0,0.6458036984352774
1571,DRAGONESS,Hero,1235,na,56,1540.0,0.801948051948052
1572,DRAGONFIST,Hero,231,na,22,231.0,1.0
1573,DRAGONFLY II/MEIKO Y,Hero,322,na,29,406.0,0.7931034482758621
1574,DRAGONFLY/VERONICA D,Hero,5003,na,168,14028.0,0.35664385514684915
1575,DRAGONHEAD,Hero,15,na,6,15.0,1.0
1576,DRAGON MAN,Hero,2603,na,112,6216.0,0.41875804375804376
1577,"DRAGONMEGAS, JESSIE",Hero,10,na,5,10.0,1.0
1578,DRAGON OF THE MOON,Villain,104,na,15,105.0,0.9904761904761905
1579,DRAGONUS,Hero,46,na,11,55.0,0.8363636363636363
1580,DRAGONWING/,Hero,151,na,18,153.0,0.9869281045751634
1581,"DRAGO, VALERIE",Hero,1,na,2,1.0,1.0
1582,"DRAKE, CARLTON",Villain,596,na,43,903.0,0.6600221483942414
1583,"DRAKE, FRANKLIN",Hero,407,na,45,990.0,0.4111111111111111
1584,"DRAKE, MADELINE BEAT",Hero,379,na,33,528.0,0.7178030303030303
1585,"DRAKE, MALCOLM",Hero,45,na,10,45.0,1.0
1586,"DRAKE, WILLIAM ROBER",Hero,868,na,51,1275.0,0.6807843137254902
1587,"DRAN, DAMON",Hero,72,na,16,120.0,0.6
1588,DR. ANGST/FLOYD MANG,Villain,55,na,11,55.0,1.0
1589,DRAX/ARTHUR DOUGLAS,Hero,17526,na,306,46665.0,0.375570556091289
1590,DRAX DOPPELGANGER,Villain,1770,na,60,1770.0,1.0
1591,DRAX | MUTANT X-VERS,Hero,1176,na,49,1176.0,1.0
1592,DR. BONG,Villain,71,na,19,171.0,0.4152046783625731
1593,DR. DECIBEL/ANTON DE,Hero,259,na,24,276.0,0.9384057971014492
1594,DR. DOOM CLONE/VICTO,Villain,167,na,20,190.0,0.8789473684210526
1595,DR. DOOM DOPPELGANGE,Villain,105,na,15,105.0,1.0
1596,DR. DOOM | MUTANT X-,Villain,1607,na,68,2278.0,0.7054433713784021
1597,DR. DOOM | TIMESLIDE,Villain,325,na,26,325.0,1.0
1598,DR. DOOM/VICTOR VON,Villain,36138,na,668,222778.0,0.1622152995358608
1599,DR. DRUID/ANTHONY LU,Hero,29022,na,495,122265.0,0.23736964789596368
1600,DREADFACE,Hero,184,na,23,253.0,0.7272727272727273
1601,DREADKNIGHT/BRAM VEL,Villain,1378,na,73,2628.0,0.5243531202435312
1602,DREADNAUGHT,Hero,146,na,20,190.0,0.7684210526315789
1603,DREAMGUARD/DEPUTY WI,Hero,28,na,8,28.0,1.0
1604,DREAMING CELESTIAL/T,Hero,543,na,40,780.0,0.6961538461538461
1605,DREAM QUEEN,Villain,171,na,19,171.0,1.0
1606,"DREYFUSS, RACHEL",Hero,311,na,26,325.0,0.9569230769230769
1607,DR. FAUSTUS,Hero,209,na,26,325.0,0.6430769230769231
1608,DR. GOODWRENCH,Hero,15,na,6,15.0,1.0
1609,DR. HYDRO,Hero,15,na,6,15.0,1.0
1610,"DRISCOLL, MAYOR",Hero,45,na,10,45.0,1.0
1611,DR. MIDAS/,Hero,23,na,10,45.0,0.5111111111111111
1612,DR. MIME,Hero,105,na,15,105.0,1.0
1613,DR. NEMESIS/DR. STOC,Hero,31,na,9,36.0,0.8611111111111112
1614,DR. OCTOPUS II/CAROL,Villain,918,na,63,1953.0,0.4700460829493088
1615,DR. OCTOPUS | MUTANT,Villain,1176,na,49,1176.0,1.0
1616,DR. OCTOPUS/OTTO OCT,Villain,8690,na,247,30381.0,0.2860340344294131
1617,DROMEDAN,Hero,163,na,20,190.0,0.8578947368421053
1618,DR. PHOBOS,Hero,66,na,12,66.0,1.0
1619,DR. POWER/DR. MAXIMU,Hero,10,na,5,10.0,1.0
1620,DR. SPECTRUM II/DR.,Villain,631,na,41,820.0,0.7695121951219512
1621,DR. SPECTRUM III/REV,Villain,276,na,24,276.0,1.0
1622,DR. SPECTRUM/JOSEPH,Villain,5614,na,181,16290.0,0.34462860650705957
1623,DR. STRANGE DOPPELGA,Hero,55,na,11,55.0,1.0
1624,DR. STRANGE | MUTANT,Hero,1536,na,66,2145.0,0.7160839160839161
1625,DR. STRANGER YET,Hero,15,na,6,15.0,1.0
1626,DR. STRANGE/STEPHEN,Hero,55310,na,1089,592416.0,0.09336344730729758
1627,DR. SUN,Villain,218,na,29,406.0,0.5369458128078818
1628,DR. SYNNE,Hero,28,na,9,36.0,0.7777777777777778
1629,DRUID/DREDMUND CROMW,Hero,435,na,39,741.0,0.5870445344129555
1630,DRUIG,Hero,753,na,47,1081.0,0.696577243293247
1631,"DRUMM, COLLETTE",Hero,36,na,9,36.0,1.0
1632,"DRUMM, JERICHO",Hero,6794,na,144,10296.0,0.6598679098679099
1633,DR. VAULT,Hero,51,na,11,55.0,0.9272727272727272
1634,DR. VOLKH/VLADIMIR O,Hero,91,na,14,91.0,1.0
1635,DRY,Hero,435,na,32,496.0,0.8770161290322581
1636,DR. ZEUS,Hero,45,na,10,45.0,1.0
1637,D'SPAYRE,Villain,1351,na,95,4465.0,0.30257558790593503
1638,D'SPRYTE,Hero,1,na,2,1.0,1.0
1639,"DUBOIS, DR. CLAUDIA",Hero,36,na,9,36.0,1.0
1640,"DUBOIS, HERVE",Hero,78,na,13,78.0,1.0
1641,"DUBOIS, NOAH",Hero,448,na,41,820.0,0.5463414634146342
1642,DUCHARME,Villain,10,na,5,10.0,1.0
1643,"DUCRESTE, ABRIAN",Hero,6,na,4,6.0,1.0
1644,"DUFFY, SGT. MIKE",Hero,3,na,3,3.0,1.0
1645,"DUGAN, DUM DUM | MUT",Hero,272,na,26,325.0,0.8369230769230769
1646,"DUGAN, TIMOTHY ALOYI",Hero,21400,na,505,127260.0,0.16815967311016816
1647,DULB,Hero,136,na,17,136.0,1.0
